iss_date,DATA_INIZIO_SINTOMI,CASI
01/03/2021,28/01/2020,19
01/03/2021,29/01/2020,23
01/03/2021,30/01/2020,31
01/03/2021,31/01/2020,34
01/03/2021,01/02/2020,63
01/03/2021,02/02/2020,45
01/03/2021,03/02/2020,27
01/03/2021,04/02/2020,27
01/03/2021,05/02/2020,34
01/03/2021,06/02/2020,29
01/03/2021,07/02/2020,20
01/03/2021,08/02/2020,21
01/03/2021,09/02/2020,21
01/03/2021,10/02/2020,70
01/03/2021,11/02/2020,32
01/03/2021,12/02/2020,59
01/03/2021,13/02/2020,53
01/03/2021,14/02/2020,70
01/03/2021,15/02/2020,154
01/03/2021,16/02/2020,93
01/03/2021,17/02/2020,144
01/03/2021,18/02/2020,167
01/03/2021,19/02/2020,145
01/03/2021,20/02/2020,411
01/03/2021,21/02/2020,317
01/03/2021,22/02/2020,392
01/03/2021,23/02/2020,512
01/03/2021,24/02/2020,684
01/03/2021,25/02/2020,830
01/03/2021,26/02/2020,743
01/03/2021,27/02/2020,895
01/03/2021,28/02/2020,1213
01/03/2021,29/02/2020,1078
01/03/2021,01/03/2020,2479
01/03/2021,02/03/2020,1956
01/03/2021,03/03/2020,2258
01/03/2021,04/03/2020,1946
01/03/2021,05/03/2020,2640
01/03/2021,06/03/2020,2978
01/03/2021,07/03/2020,3131
01/03/2021,08/03/2020,3674
01/03/2021,09/03/2020,4447
01/03/2021,10/03/2020,6162
01/03/2021,11/03/2020,4223
01/03/2021,12/03/2020,4795
01/03/2021,13/03/2020,5367
01/03/2021,14/03/2020,4716
01/03/2021,15/03/2020,5886
01/03/2021,16/03/2020,5338
01/03/2021,17/03/2020,4540
01/03/2021,18/03/2020,4833
01/03/2021,19/03/2020,4282
01/03/2021,20/03/2020,6151
01/03/2021,21/03/2020,3838
01/03/2021,22/03/2020,3772
01/03/2021,23/03/2020,4391
01/03/2021,24/03/2020,3579
01/03/2021,25/03/2020,3834
01/03/2021,26/03/2020,3320
01/03/2021,27/03/2020,3553
01/03/2021,28/03/2020,3169
01/03/2021,29/03/2020,2387
01/03/2021,30/03/2020,3673
01/03/2021,31/03/2020,2610
01/03/2021,01/04/2020,4093
01/03/2021,02/04/2020,2677
01/03/2021,03/04/2020,2724
01/03/2021,04/04/2020,2330
01/03/2021,05/04/2020,2048
01/03/2021,06/04/2020,2484
01/03/2021,07/04/2020,2259
01/03/2021,08/04/2020,2150
01/03/2021,09/04/2020,2035
01/03/2021,10/04/2020,2748
01/03/2021,11/04/2020,1624
01/03/2021,12/04/2020,1642
01/03/2021,13/04/2020,1519
01/03/2021,14/04/2020,1836
01/03/2021,15/04/2020,2155
01/03/2021,16/04/2020,1650
01/03/2021,17/04/2020,1620
01/03/2021,18/04/2020,1286
01/03/2021,19/04/2020,1019
01/03/2021,20/04/2020,1890
01/03/2021,21/04/2020,1198
01/03/2021,22/04/2020,1212
01/03/2021,23/04/2020,1244
01/03/2021,24/04/2020,1123
01/03/2021,25/04/2020,877
01/03/2021,26/04/2020,665
01/03/2021,27/04/2020,1119
01/03/2021,28/04/2020,877
01/03/2021,29/04/2020,921
01/03/2021,30/04/2020,854
01/03/2021,01/05/2020,695
01/03/2021,02/05/2020,507
01/03/2021,03/05/2020,406
01/03/2021,04/05/2020,653
01/03/2021,05/05/2020,622
01/03/2021,06/05/2020,563
01/03/2021,07/05/2020,486
01/03/2021,08/05/2020,510
01/03/2021,09/05/2020,296
01/03/2021,10/05/2020,338
01/03/2021,11/05/2020,433
01/03/2021,12/05/2020,449
01/03/2021,13/05/2020,384
01/03/2021,14/05/2020,328
01/03/2021,15/05/2020,344
01/03/2021,16/05/2020,234
01/03/2021,17/05/2020,190
01/03/2021,18/05/2020,310
01/03/2021,19/05/2020,252
01/03/2021,20/05/2020,290
01/03/2021,21/05/2020,223
01/03/2021,22/05/2020,190
01/03/2021,23/05/2020,130
01/03/2021,24/05/2020,95
01/03/2021,25/05/2020,229
01/03/2021,26/05/2020,178
01/03/2021,27/05/2020,209
01/03/2021,28/05/2020,160
01/03/2021,29/05/2020,144
01/03/2021,30/05/2020,122
01/03/2021,31/05/2020,64
01/03/2021,01/06/2020,173
01/03/2021,02/06/2020,68
01/03/2021,03/06/2020,132
01/03/2021,04/06/2020,124
01/03/2021,05/06/2020,166
01/03/2021,06/06/2020,96
01/03/2021,07/06/2020,74
01/03/2021,08/06/2020,134
01/03/2021,09/06/2020,122
01/03/2021,10/06/2020,126
01/03/2021,11/06/2020,103
01/03/2021,12/06/2020,124
01/03/2021,13/06/2020,75
01/03/2021,14/06/2020,87
01/03/2021,15/06/2020,117
01/03/2021,16/06/2020,101
01/03/2021,17/06/2020,96
01/03/2021,18/06/2020,93
01/03/2021,19/06/2020,90
01/03/2021,20/06/2020,64
01/03/2021,21/06/2020,61
01/03/2021,22/06/2020,93
01/03/2021,23/06/2020,73
01/03/2021,24/06/2020,97
01/03/2021,25/06/2020,92
01/03/2021,26/06/2020,100
01/03/2021,27/06/2020,78
01/03/2021,28/06/2020,59
01/03/2021,29/06/2020,102
01/03/2021,30/06/2020,77
01/03/2021,01/07/2020,117
01/03/2021,02/07/2020,92
01/03/2021,03/07/2020,78
01/03/2021,04/07/2020,82
01/03/2021,05/07/2020,65
01/03/2021,06/07/2020,103
01/03/2021,07/07/2020,106
01/03/2021,08/07/2020,106
01/03/2021,09/07/2020,83
01/03/2021,10/07/2020,113
01/03/2021,11/07/2020,85
01/03/2021,12/07/2020,76
01/03/2021,13/07/2020,107
01/03/2021,14/07/2020,121
01/03/2021,15/07/2020,105
01/03/2021,16/07/2020,92
01/03/2021,17/07/2020,108
01/03/2021,18/07/2020,99
01/03/2021,19/07/2020,90
01/03/2021,20/07/2020,146
01/03/2021,21/07/2020,126
01/03/2021,22/07/2020,119
01/03/2021,23/07/2020,135
01/03/2021,24/07/2020,122
01/03/2021,25/07/2020,132
01/03/2021,26/07/2020,97
01/03/2021,27/07/2020,138
01/03/2021,28/07/2020,140
01/03/2021,29/07/2020,137
01/03/2021,30/07/2020,125
01/03/2021,31/07/2020,129
01/03/2021,01/08/2020,162
01/03/2021,02/08/2020,123
01/03/2021,03/08/2020,214
01/03/2021,04/08/2020,197
01/03/2021,05/08/2020,213
01/03/2021,06/08/2020,216
01/03/2021,07/08/2020,220
01/03/2021,08/08/2020,256
01/03/2021,09/08/2020,212
01/03/2021,10/08/2020,296
01/03/2021,11/08/2020,272
01/03/2021,12/08/2020,284
01/03/2021,13/08/2020,307
01/03/2021,14/08/2020,318
01/03/2021,15/08/2020,361
01/03/2021,16/08/2020,376
01/03/2021,17/08/2020,572
01/03/2021,18/08/2020,635
01/03/2021,19/08/2020,576
01/03/2021,20/08/2020,598
01/03/2021,21/08/2020,625
01/03/2021,22/08/2020,595
01/03/2021,23/08/2020,609
01/03/2021,24/08/2020,694
01/03/2021,25/08/2020,648
01/03/2021,26/08/2020,636
01/03/2021,27/08/2020,587
01/03/2021,28/08/2020,592
01/03/2021,29/08/2020,445
01/03/2021,30/08/2020,440
01/03/2021,31/08/2020,578
01/03/2021,01/09/2020,743
01/03/2021,02/09/2020,650
01/03/2021,03/09/2020,598
01/03/2021,04/09/2020,649
01/03/2021,05/09/2020,560
01/03/2021,06/09/2020,529
01/03/2021,07/09/2020,824
01/03/2021,08/09/2020,696
01/03/2021,09/09/2020,694
01/03/2021,10/09/2020,789
01/03/2021,11/09/2020,679
01/03/2021,12/09/2020,660
01/03/2021,13/09/2020,603
01/03/2021,14/09/2020,911
01/03/2021,15/09/2020,905
01/03/2021,16/09/2020,845
01/03/2021,17/09/2020,860
01/03/2021,18/09/2020,878
01/03/2021,19/09/2020,847
01/03/2021,20/09/2020,845
01/03/2021,21/09/2020,986
01/03/2021,22/09/2020,977
01/03/2021,23/09/2020,896
01/03/2021,24/09/2020,884
01/03/2021,25/09/2020,1008
01/03/2021,26/09/2020,968
01/03/2021,27/09/2020,1014
01/03/2021,28/09/2020,1386
01/03/2021,29/09/2020,1285
01/03/2021,30/09/2020,1717
01/03/2021,01/10/2020,2331
01/03/2021,02/10/2020,2289
01/03/2021,03/10/2020,2386
01/03/2021,04/10/2020,2354
01/03/2021,05/10/2020,3383
01/03/2021,06/10/2020,3197
01/03/2021,07/10/2020,3729
01/03/2021,08/10/2020,4098
01/03/2021,09/10/2020,4612
01/03/2021,10/10/2020,5059
01/03/2021,11/10/2020,4399
01/03/2021,12/10/2020,7127
01/03/2021,13/10/2020,6783
01/03/2021,14/10/2020,7454
01/03/2021,15/10/2020,8341
01/03/2021,16/10/2020,9433
01/03/2021,17/10/2020,9153
01/03/2021,18/10/2020,9203
01/03/2021,19/10/2020,12971
01/03/2021,20/10/2020,13996
01/03/2021,21/10/2020,13307
01/03/2021,22/10/2020,13401
01/03/2021,23/10/2020,15230
01/03/2021,24/10/2020,13860
01/03/2021,25/10/2020,14052
01/03/2021,26/10/2020,19363
01/03/2021,27/10/2020,17143
01/03/2021,28/10/2020,18162
01/03/2021,29/10/2020,18641
01/03/2021,30/10/2020,17806
01/03/2021,31/10/2020,14629
01/03/2021,01/11/2020,17627
01/03/2021,02/11/2020,20779
01/03/2021,03/11/2020,17243
01/03/2021,04/11/2020,19691
01/03/2021,05/11/2020,17747
01/03/2021,06/11/2020,18132
01/03/2021,07/11/2020,16743
01/03/2021,08/11/2020,15472
01/03/2021,09/11/2020,18857
01/03/2021,10/11/2020,18166
01/03/2021,11/11/2020,15887
01/03/2021,12/11/2020,15843
01/03/2021,13/11/2020,16319
01/03/2021,14/11/2020,15588
01/03/2021,15/11/2020,13744
01/03/2021,16/11/2020,16150
01/03/2021,17/11/2020,13008
01/03/2021,18/11/2020,13944
01/03/2021,19/11/2020,12098
01/03/2021,20/11/2020,12898
01/03/2021,21/11/2020,10399
01/03/2021,22/11/2020,8802
01/03/2021,23/11/2020,11430
01/03/2021,24/11/2020,10280
01/03/2021,25/11/2020,9983
01/03/2021,26/11/2020,9546
01/03/2021,27/11/2020,9298
01/03/2021,28/11/2020,8933
01/03/2021,29/11/2020,6879
01/03/2021,30/11/2020,9887
01/03/2021,01/12/2020,10437
01/03/2021,02/12/2020,9085
01/03/2021,03/12/2020,8341
01/03/2021,04/12/2020,8896
01/03/2021,05/12/2020,7546
01/03/2021,06/12/2020,6399
01/03/2021,07/12/2020,8732
01/03/2021,08/12/2020,7273
01/03/2021,09/12/2020,8325
01/03/2021,10/12/2020,8444
01/03/2021,11/12/2020,7847
01/03/2021,12/12/2020,7177
01/03/2021,13/12/2020,6506
01/03/2021,14/12/2020,8932
01/03/2021,15/12/2020,8111
01/03/2021,16/12/2020,7782
01/03/2021,17/12/2020,7613
01/03/2021,18/12/2020,7942
01/03/2021,19/12/2020,7088
01/03/2021,20/12/2020,7598
01/03/2021,21/12/2020,8685
01/03/2021,22/12/2020,8597
01/03/2021,23/12/2020,8872
01/03/2021,24/12/2020,8601
01/03/2021,25/12/2020,7431
01/03/2021,26/12/2020,8653
01/03/2021,27/12/2020,8847
01/03/2021,28/12/2020,11079
01/03/2021,29/12/2020,9669
01/03/2021,30/12/2020,9457
01/03/2021,31/12/2020,8967
01/03/2021,01/01/2021,9023
01/03/2021,02/01/2021,8777
01/03/2021,03/01/2021,8325
01/03/2021,04/01/2021,10586
01/03/2021,05/01/2021,9531
01/03/2021,06/01/2021,7570
01/03/2021,07/01/2021,7927
01/03/2021,08/01/2021,7531
01/03/2021,09/01/2021,6644
01/03/2021,10/01/2021,6163
01/03/2021,11/01/2021,7247
01/03/2021,12/01/2021,6439
01/03/2021,13/01/2021,6018
01/03/2021,14/01/2021,5915
01/03/2021,15/01/2021,6216
01/03/2021,16/01/2021,5675
01/03/2021,17/01/2021,5155
01/03/2021,18/01/2021,6747
01/03/2021,19/01/2021,6105
01/03/2021,20/01/2021,6545
01/03/2021,21/01/2021,5682
01/03/2021,22/01/2021,6166
01/03/2021,23/01/2021,6035
