iss_date,DATA_DECESSO,DECESSI
01/03/2021,24/08/2020,7
01/03/2021,25/08/2020,6
01/03/2021,26/08/2020,10
01/03/2021,27/08/2020,6
01/03/2021,29/08/2020,<5
01/03/2021,30/08/2020,7
01/03/2021,31/08/2020,9
01/03/2021,01/09/2020,9
01/03/2021,02/09/2020,11
01/03/2021,03/09/2020,11
01/03/2021,04/09/2020,11
01/03/2021,05/09/2020,13
01/03/2021,06/09/2020,6
01/03/2021,07/09/2020,19
01/03/2021,08/09/2020,<5
01/03/2021,09/09/2020,7
01/03/2021,10/09/2020,8
01/03/2021,11/09/2020,6
01/03/2021,12/09/2020,12
01/03/2021,13/09/2020,14
01/03/2021,14/09/2020,13
01/03/2021,15/09/2020,18
01/03/2021,16/09/2020,16
01/03/2021,17/09/2020,16
01/03/2021,18/09/2020,24
01/03/2021,19/09/2020,16
01/03/2021,20/09/2020,19
01/03/2021,21/09/2020,16
01/03/2021,22/09/2020,13
01/03/2021,23/09/2020,26
01/03/2021,24/09/2020,20
01/03/2021,25/09/2020,29
01/03/2021,26/09/2020,19
01/03/2021,27/09/2020,26
01/03/2021,28/09/2020,21
01/03/2021,29/09/2020,25
01/03/2021,30/09/2020,19
01/03/2021,01/10/2020,27
01/03/2021,02/10/2020,30
01/03/2021,03/10/2020,18
01/03/2021,04/10/2020,21
01/03/2021,05/10/2020,39
01/03/2021,06/10/2020,25
01/03/2021,07/10/2020,32
01/03/2021,08/10/2020,39
01/03/2021,09/10/2020,39
01/03/2021,10/10/2020,50
01/03/2021,11/10/2020,54
01/03/2021,12/10/2020,73
01/03/2021,13/10/2020,71
01/03/2021,14/10/2020,70
01/03/2021,15/10/2020,68
01/03/2021,16/10/2020,103
01/03/2021,17/10/2020,89
01/03/2021,18/10/2020,106
01/03/2021,19/10/2020,108
01/03/2021,20/10/2020,144
01/03/2021,21/10/2020,147
01/03/2021,22/10/2020,160
01/03/2021,23/10/2020,181
01/03/2021,24/10/2020,211
01/03/2021,25/10/2020,196
01/03/2021,26/10/2020,250
01/03/2021,27/10/2020,235
01/03/2021,28/10/2020,306
01/03/2021,29/10/2020,299
01/03/2021,30/10/2020,354
01/03/2021,31/10/2020,369
01/03/2021,01/11/2020,355
01/03/2021,02/11/2020,439
01/03/2021,03/11/2020,428
01/03/2021,04/11/2020,469
01/03/2021,05/11/2020,532
01/03/2021,06/11/2020,513
01/03/2021,07/11/2020,493
01/03/2021,08/11/2020,570
01/03/2021,09/11/2020,600
01/03/2021,10/11/2020,655
01/03/2021,11/11/2020,673
01/03/2021,12/11/2020,719
01/03/2021,13/11/2020,656
01/03/2021,14/11/2020,690
01/03/2021,15/11/2020,722
01/03/2021,16/11/2020,752
01/03/2021,17/11/2020,773
01/03/2021,18/11/2020,792
01/03/2021,19/11/2020,793
01/03/2021,20/11/2020,774
01/03/2021,21/11/2020,672
01/03/2021,22/11/2020,711
01/03/2021,23/11/2020,755
01/03/2021,24/11/2020,761
01/03/2021,25/11/2020,819
01/03/2021,26/11/2020,725
01/03/2021,27/11/2020,753
01/03/2021,28/11/2020,712
01/03/2021,29/11/2020,657
01/03/2021,30/11/2020,677
01/03/2021,01/12/2020,642
01/03/2021,02/12/2020,703
01/03/2021,03/12/2020,641
01/03/2021,04/12/2020,673
01/03/2021,05/12/2020,619
01/03/2021,06/12/2020,630
01/03/2021,07/12/2020,630
01/03/2021,08/12/2020,588
01/03/2021,09/12/2020,687
01/03/2021,10/12/2020,609
01/03/2021,11/12/2020,592
01/03/2021,12/12/2020,571
01/03/2021,13/12/2020,562
01/03/2021,14/12/2020,564
01/03/2021,15/12/2020,560
01/03/2021,16/12/2020,623
01/03/2021,17/12/2020,561
01/03/2021,18/12/2020,541
01/03/2021,19/12/2020,482
01/03/2021,20/12/2020,473
01/03/2021,21/12/2020,499
01/03/2021,22/12/2020,488
01/03/2021,23/12/2020,476
01/03/2021,24/12/2020,477
01/03/2021,25/12/2020,411
01/03/2021,26/12/2020,428
01/03/2021,27/12/2020,407
01/03/2021,28/12/2020,477
01/03/2021,29/12/2020,432
01/03/2021,30/12/2020,466
01/03/2021,31/12/2020,414
01/03/2021,01/01/2021,448
01/03/2021,02/01/2021,411
01/03/2021,03/01/2021,412
01/03/2021,04/01/2021,496
01/03/2021,05/01/2021,491
01/03/2021,06/01/2021,445
01/03/2021,07/01/2021,430
01/03/2021,08/01/2021,419
01/03/2021,09/01/2021,421
01/03/2021,10/01/2021,422
01/03/2021,11/01/2021,448
01/03/2021,12/01/2021,447
01/03/2021,13/01/2021,430
01/03/2021,14/01/2021,408
01/03/2021,15/01/2021,473
01/03/2021,16/01/2021,422
01/03/2021,17/01/2021,418
01/03/2021,18/01/2021,463
01/03/2021,19/01/2021,448
01/03/2021,20/01/2021,419
01/03/2021,21/01/2021,391
01/03/2021,22/01/2021,397
01/03/2021,23/01/2021,380
01/03/2021,24/01/2021,385
01/03/2021,25/01/2021,352
01/03/2021,26/01/2021,379
01/03/2021,27/01/2021,379
01/03/2021,28/01/2021,364
01/03/2021,29/01/2021,321
01/03/2021,30/01/2021,323
01/03/2021,31/01/2021,304
01/03/2021,01/02/2021,291
01/03/2021,02/02/2021,336
01/03/2021,03/02/2021,306
01/03/2021,04/02/2021,259
01/03/2021,05/02/2021,327
01/03/2021,06/02/2021,288
01/03/2021,07/02/2021,260
01/03/2021,08/02/2021,283
01/03/2021,09/02/2021,291
01/03/2021,10/02/2021,251
01/03/2021,11/02/2021,257
01/03/2021,12/02/2021,238
01/03/2021,13/02/2021,227
01/03/2021,14/02/2021,223
01/03/2021,15/02/2021,241
01/03/2021,16/02/2021,244
01/03/2021,17/02/2021,280
01/03/2021,18/02/2021,257
01/03/2021,19/02/2021,236
01/03/2021,20/02/2021,205
01/03/2021,21/02/2021,210
01/03/2021,22/02/2021,230
01/03/2021,23/02/2021,246
01/03/2021,24/02/2021,179
01/03/2021,25/02/2021,186
01/03/2021,26/02/2021,183
01/03/2021,27/02/2021,138
01/03/2021,28/02/2021,75
01/03/2021,01/03/2021,8
01/03/2021,,2817948
