iss_date,DATA_INIZIO_SINTOMI,CASI
02/04/2022,29/03/2020,2376
02/04/2022,30/03/2020,3675
02/04/2022,31/03/2020,2599
02/04/2022,01/04/2020,4115
02/04/2022,02/04/2020,2706
02/04/2022,03/04/2020,2716
02/04/2022,04/04/2020,2357
02/04/2022,05/04/2020,2055
02/04/2022,06/04/2020,2457
02/04/2022,07/04/2020,2269
02/04/2022,08/04/2020,2143
02/04/2022,09/04/2020,2065
02/04/2022,10/04/2020,2722
02/04/2022,11/04/2020,1619
02/04/2022,12/04/2020,1644
02/04/2022,13/04/2020,1509
02/04/2022,14/04/2020,1856
02/04/2022,15/04/2020,2171
02/04/2022,16/04/2020,1671
02/04/2022,17/04/2020,1637
02/04/2022,18/04/2020,1298
02/04/2022,19/04/2020,1047
02/04/2022,20/04/2020,1904
02/04/2022,21/04/2020,1198
02/04/2022,22/04/2020,1231
02/04/2022,23/04/2020,1251
02/04/2022,24/04/2020,1119
02/04/2022,25/04/2020,884
02/04/2022,26/04/2020,676
02/04/2022,27/04/2020,1124
02/04/2022,28/04/2020,871
02/04/2022,29/04/2020,927
02/04/2022,30/04/2020,865
02/04/2022,01/05/2020,699
02/04/2022,02/05/2020,510
02/04/2022,03/05/2020,410
02/04/2022,04/05/2020,655
02/04/2022,05/05/2020,631
02/04/2022,06/05/2020,566
02/04/2022,07/05/2020,498
02/04/2022,08/05/2020,524
02/04/2022,09/05/2020,300
02/04/2022,10/05/2020,334
02/04/2022,11/05/2020,440
02/04/2022,12/05/2020,449
02/04/2022,13/05/2020,387
02/04/2022,14/05/2020,338
02/04/2022,15/05/2020,344
02/04/2022,16/05/2020,243
02/04/2022,17/05/2020,188
02/04/2022,18/05/2020,305
02/04/2022,19/05/2020,254
02/04/2022,20/05/2020,293
02/04/2022,21/05/2020,227
02/04/2022,22/05/2020,193
02/04/2022,23/05/2020,141
02/04/2022,24/05/2020,106
02/04/2022,25/05/2020,236
02/04/2022,26/05/2020,184
02/04/2022,27/05/2020,213
02/04/2022,28/05/2020,173
02/04/2022,29/05/2020,142
02/04/2022,30/05/2020,122
02/04/2022,31/05/2020,69
02/04/2022,01/06/2020,173
02/04/2022,02/06/2020,66
02/04/2022,03/06/2020,139
02/04/2022,04/06/2020,128
02/04/2022,05/06/2020,164
02/04/2022,06/06/2020,98
02/04/2022,07/06/2020,74
02/04/2022,08/06/2020,135
02/04/2022,09/06/2020,125
02/04/2022,10/06/2020,116
02/04/2022,11/06/2020,110
02/04/2022,12/06/2020,126
02/04/2022,13/06/2020,75
02/04/2022,14/06/2020,82
02/04/2022,15/06/2020,120
02/04/2022,16/06/2020,107
02/04/2022,17/06/2020,97
02/04/2022,18/06/2020,96
02/04/2022,19/06/2020,90
02/04/2022,20/06/2020,69
02/04/2022,21/06/2020,66
02/04/2022,22/06/2020,90
02/04/2022,23/06/2020,79
02/04/2022,24/06/2020,99
02/04/2022,25/06/2020,91
02/04/2022,26/06/2020,109
02/04/2022,27/06/2020,77
02/04/2022,28/06/2020,61
02/04/2022,29/06/2020,104
02/04/2022,30/06/2020,71
02/04/2022,01/07/2020,118
02/04/2022,02/07/2020,90
02/04/2022,03/07/2020,76
02/04/2022,04/07/2020,84
02/04/2022,05/07/2020,69
02/04/2022,06/07/2020,102
02/04/2022,07/07/2020,107
02/04/2022,08/07/2020,105
02/04/2022,09/07/2020,84
02/04/2022,10/07/2020,117
02/04/2022,11/07/2020,83
02/04/2022,12/07/2020,80
02/04/2022,13/07/2020,108
02/04/2022,14/07/2020,115
02/04/2022,15/07/2020,101
02/04/2022,16/07/2020,96
02/04/2022,17/07/2020,104
02/04/2022,18/07/2020,97
02/04/2022,19/07/2020,91
02/04/2022,20/07/2020,144
02/04/2022,21/07/2020,130
02/04/2022,22/07/2020,122
02/04/2022,23/07/2020,144
02/04/2022,24/07/2020,118
02/04/2022,25/07/2020,132
02/04/2022,26/07/2020,101
02/04/2022,27/07/2020,138
02/04/2022,28/07/2020,144
02/04/2022,29/07/2020,140
02/04/2022,30/07/2020,125
02/04/2022,31/07/2020,126
02/04/2022,01/08/2020,160
02/04/2022,02/08/2020,127
02/04/2022,03/08/2020,224
02/04/2022,04/08/2020,200
02/04/2022,05/08/2020,220
02/04/2022,06/08/2020,209
02/04/2022,07/08/2020,216
02/04/2022,08/08/2020,265
02/04/2022,09/08/2020,210
02/04/2022,10/08/2020,297
02/04/2022,11/08/2020,276
02/04/2022,12/08/2020,283
02/04/2022,13/08/2020,316
02/04/2022,14/08/2020,312
02/04/2022,15/08/2020,358
02/04/2022,16/08/2020,371
02/04/2022,17/08/2020,580
02/04/2022,18/08/2020,636
02/04/2022,19/08/2020,584
02/04/2022,20/08/2020,595
02/04/2022,21/08/2020,640
02/04/2022,22/08/2020,603
02/04/2022,23/08/2020,617
02/04/2022,24/08/2020,701
02/04/2022,25/08/2020,652
02/04/2022,26/08/2020,640
02/04/2022,27/08/2020,588
02/04/2022,28/08/2020,597
02/04/2022,29/08/2020,448
02/04/2022,30/08/2020,449
02/04/2022,31/08/2020,586
02/04/2022,01/09/2020,749
02/04/2022,02/09/2020,650
02/04/2022,03/09/2020,596
02/04/2022,04/09/2020,653
02/04/2022,05/09/2020,557
02/04/2022,06/09/2020,537
02/04/2022,07/09/2020,820
02/04/2022,08/09/2020,694
02/04/2022,09/09/2020,693
02/04/2022,10/09/2020,781
02/04/2022,11/09/2020,672
02/04/2022,12/09/2020,663
02/04/2022,13/09/2020,620
02/04/2022,14/09/2020,909
02/04/2022,15/09/2020,922
02/04/2022,16/09/2020,844
02/04/2022,17/09/2020,864
02/04/2022,18/09/2020,874
02/04/2022,19/09/2020,857
02/04/2022,20/09/2020,836
02/04/2022,21/09/2020,989
02/04/2022,22/09/2020,963
02/04/2022,23/09/2020,909
02/04/2022,24/09/2020,869
02/04/2022,25/09/2020,1005
02/04/2022,26/09/2020,973
02/04/2022,27/09/2020,1021
02/04/2022,28/09/2020,1385
02/04/2022,29/09/2020,1301
02/04/2022,30/09/2020,1719
02/04/2022,01/10/2020,2352
02/04/2022,02/10/2020,2276
02/04/2022,03/10/2020,2384
02/04/2022,04/10/2020,2365
02/04/2022,05/10/2020,3371
02/04/2022,06/10/2020,3203
02/04/2022,07/10/2020,3725
02/04/2022,08/10/2020,4059
02/04/2022,09/10/2020,4550
02/04/2022,10/10/2020,5012
02/04/2022,11/10/2020,4407
02/04/2022,12/10/2020,7050
02/04/2022,13/10/2020,6747
02/04/2022,14/10/2020,7447
02/04/2022,15/10/2020,8331
02/04/2022,16/10/2020,9416
02/04/2022,17/10/2020,9147
02/04/2022,18/10/2020,9245
02/04/2022,19/10/2020,13014
02/04/2022,20/10/2020,14035
02/04/2022,21/10/2020,13364
02/04/2022,22/10/2020,13491
02/04/2022,23/10/2020,15245
02/04/2022,24/10/2020,13913
02/04/2022,25/10/2020,14159
02/04/2022,26/10/2020,19409
02/04/2022,27/10/2020,17172
02/04/2022,28/10/2020,18226
02/04/2022,29/10/2020,18431
02/04/2022,30/10/2020,17954
02/04/2022,31/10/2020,14689
02/04/2022,01/11/2020,17719
02/04/2022,02/11/2020,20915
02/04/2022,03/11/2020,17471
02/04/2022,04/11/2020,19830
02/04/2022,05/11/2020,17933
02/04/2022,06/11/2020,18315
02/04/2022,07/11/2020,16771
02/04/2022,08/11/2020,15638
02/04/2022,09/11/2020,19019
02/04/2022,10/11/2020,18355
02/04/2022,11/11/2020,16000
02/04/2022,12/11/2020,16011
02/04/2022,13/11/2020,16547
02/04/2022,14/11/2020,15700
02/04/2022,15/11/2020,13867
02/04/2022,16/11/2020,16394
02/04/2022,17/11/2020,13148
02/04/2022,18/11/2020,14018
02/04/2022,19/11/2020,12254
02/04/2022,20/11/2020,13016
02/04/2022,21/11/2020,10473
02/04/2022,22/11/2020,8910
02/04/2022,23/11/2020,11479
02/04/2022,24/11/2020,10379
02/04/2022,25/11/2020,10095
02/04/2022,26/11/2020,9561
02/04/2022,27/11/2020,9363
02/04/2022,28/11/2020,8923
02/04/2022,29/11/2020,6983
02/04/2022,30/11/2020,9943
02/04/2022,01/12/2020,10525
02/04/2022,02/12/2020,9148
02/04/2022,03/12/2020,8384
02/04/2022,04/12/2020,8942
02/04/2022,05/12/2020,7645
02/04/2022,06/12/2020,6409
02/04/2022,07/12/2020,8768
02/04/2022,08/12/2020,7132
02/04/2022,09/12/2020,8268
02/04/2022,10/12/2020,8333
02/04/2022,11/12/2020,7543
02/04/2022,12/12/2020,7289
02/04/2022,13/12/2020,6421
02/04/2022,14/12/2020,8893
02/04/2022,15/12/2020,8130
02/04/2022,16/12/2020,7829
02/04/2022,17/12/2020,7385
02/04/2022,18/12/2020,7878
02/04/2022,19/12/2020,7118
02/04/2022,20/12/2020,7618
02/04/2022,21/12/2020,8640
02/04/2022,22/12/2020,8466
02/04/2022,23/12/2020,8708
02/04/2022,24/12/2020,8788
02/04/2022,25/12/2020,7617
02/04/2022,26/12/2020,8408
02/04/2022,27/12/2020,9087
02/04/2022,28/12/2020,11344
02/04/2022,29/12/2020,9807
02/04/2022,30/12/2020,9646
02/04/2022,31/12/2020,9174
02/04/2022,01/01/2021,9572
02/04/2022,02/01/2021,9731
02/04/2022,03/01/2021,8619
02/04/2022,04/01/2021,10988
02/04/2022,05/01/2021,9924
02/04/2022,06/01/2021,7820
02/04/2022,07/01/2021,8092
02/04/2022,08/01/2021,7705
02/04/2022,09/01/2021,6861
02/04/2022,10/01/2021,6557
02/04/2022,11/01/2021,7560
02/04/2022,12/01/2021,6717
02/04/2022,13/01/2021,6323
02/04/2022,14/01/2021,6146
02/04/2022,15/01/2021,6358
02/04/2022,16/01/2021,5757
02/04/2022,17/01/2021,5292
02/04/2022,18/01/2021,6928
02/04/2022,19/01/2021,6320
02/04/2022,20/01/2021,6798
02/04/2022,21/01/2021,5924
02/04/2022,22/01/2021,6309
02/04/2022,23/01/2021,6216
02/04/2022,24/01/2021,5674
02/04/2022,25/01/2021,7068
02/04/2022,26/01/2021,6160
02/04/2022,27/01/2021,6132
02/04/2022,28/01/2021,6019
02/04/2022,29/01/2021,5839
02/04/2022,30/01/2021,5671
02/04/2022,31/01/2021,5212
02/04/2022,01/02/2021,7926
02/04/2022,02/02/2021,6590
02/04/2022,03/02/2021,6555
02/04/2022,04/02/2021,6303
02/04/2022,05/02/2021,6494
02/04/2022,06/02/2021,6421
02/04/2022,07/02/2021,5860
02/04/2022,08/02/2021,7342
02/04/2022,09/02/2021,6504
02/04/2022,10/02/2021,7099
02/04/2022,11/02/2021,6149
02/04/2022,12/02/2021,6366
02/04/2022,13/02/2021,6020
02/04/2022,14/02/2021,5964
02/04/2022,15/02/2021,7989
02/04/2022,16/02/2021,7579
02/04/2022,17/02/2021,8324
02/04/2022,18/02/2021,8450
02/04/2022,19/02/2021,8583
02/04/2022,20/02/2021,9282
02/04/2022,21/02/2021,8488
02/04/2022,22/02/2021,11321
02/04/2022,23/02/2021,10342
02/04/2022,24/02/2021,10581
02/04/2022,25/02/2021,10164
02/04/2022,26/02/2021,10744
02/04/2022,27/02/2021,10181
02/04/2022,28/02/2021,9522
02/04/2022,01/03/2021,15000
02/04/2022,02/03/2021,12579
02/04/2022,03/03/2021,12657
02/04/2022,04/03/2021,12186
02/04/2022,05/03/2021,13240
02/04/2022,06/03/2021,12367
02/04/2022,07/03/2021,11578
02/04/2022,08/03/2021,15392
02/04/2022,09/03/2021,13011
02/04/2022,10/03/2021,14604
02/04/2022,11/03/2021,12673
02/04/2022,12/03/2021,13325
02/04/2022,13/03/2021,12168
02/04/2022,14/03/2021,11540
02/04/2022,15/03/2021,14990
02/04/2022,16/03/2021,12688
02/04/2022,17/03/2021,12736
02/04/2022,18/03/2021,12157
02/04/2022,19/03/2021,12160
02/04/2022,20/03/2021,12112
02/04/2022,21/03/2021,10684
02/04/2022,22/03/2021,13940
02/04/2022,23/03/2021,12275
02/04/2022,24/03/2021,11845
02/04/2022,25/03/2021,11845
02/04/2022,26/03/2021,11209
02/04/2022,27/03/2021,10119
02/04/2022,28/03/2021,9453
02/04/2022,29/03/2021,11859
02/04/2022,30/03/2021,10332
02/04/2022,31/03/2021,9078
02/04/2022,01/04/2021,10048
02/04/2022,02/04/2021,8775
02/04/2022,03/04/2021,7443
02/04/2022,04/04/2021,6643
02/04/2022,05/04/2021,7657
02/04/2022,06/04/2021,8618
02/04/2022,07/04/2021,8596
02/04/2022,08/04/2021,8345
02/04/2022,09/04/2021,7565
02/04/2022,10/04/2021,7712
02/04/2022,11/04/2021,6880
02/04/2022,12/04/2021,8673
02/04/2022,13/04/2021,7642
02/04/2022,14/04/2021,7357
02/04/2022,15/04/2021,7128
02/04/2022,16/04/2021,7045
02/04/2022,17/04/2021,6313
02/04/2022,18/04/2021,6575
02/04/2022,19/04/2021,7868
02/04/2022,20/04/2021,7489
02/04/2022,21/04/2021,7279
02/04/2022,22/04/2021,6992
02/04/2022,23/04/2021,6887
02/04/2022,24/04/2021,6290
02/04/2022,25/04/2021,5937
02/04/2022,26/04/2021,7099
02/04/2022,27/04/2021,6195
02/04/2022,28/04/2021,5918
02/04/2022,29/04/2021,5250
02/04/2022,30/04/2021,4889
02/04/2022,01/05/2021,5106
02/04/2022,02/05/2021,4313
02/04/2022,03/05/2021,5424
02/04/2022,04/05/2021,4709
02/04/2022,05/05/2021,4717
02/04/2022,06/05/2021,4106
02/04/2022,07/05/2021,3903
02/04/2022,08/05/2021,3427
02/04/2022,09/05/2021,3274
02/04/2022,10/05/2021,3997
02/04/2022,11/05/2021,3287
02/04/2022,12/05/2021,3128
02/04/2022,13/05/2021,2867
02/04/2022,14/05/2021,2594
02/04/2022,15/05/2021,2395
02/04/2022,16/05/2021,2164
02/04/2022,17/05/2021,2504
02/04/2022,18/05/2021,2361
02/04/2022,19/05/2021,2157
02/04/2022,20/05/2021,1988
02/04/2022,21/05/2021,1796
02/04/2022,22/05/2021,1579
02/04/2022,23/05/2021,1585
02/04/2022,24/05/2021,1882
02/04/2022,25/05/2021,1605
02/04/2022,26/05/2021,1580
02/04/2022,27/05/2021,1461
02/04/2022,28/05/2021,1388
02/04/2022,29/05/2021,1165
02/04/2022,30/05/2021,1132
02/04/2022,31/05/2021,1222
02/04/2022,01/06/2021,1255
02/04/2022,02/06/2021,1138
02/04/2022,03/06/2021,1136
02/04/2022,04/06/2021,1074
02/04/2022,05/06/2021,931
02/04/2022,06/06/2021,785
02/04/2022,07/06/2021,935
02/04/2022,08/06/2021,786
02/04/2022,09/06/2021,781
02/04/2022,10/06/2021,754
02/04/2022,11/06/2021,586
02/04/2022,12/06/2021,538
02/04/2022,13/06/2021,542
02/04/2022,14/06/2021,643
02/04/2022,15/06/2021,479
02/04/2022,16/06/2021,523
02/04/2022,17/06/2021,447
02/04/2022,18/06/2021,394
02/04/2022,19/06/2021,339
02/04/2022,20/06/2021,362
02/04/2022,21/06/2021,393
02/04/2022,22/06/2021,408
02/04/2022,23/06/2021,389
02/04/2022,24/06/2021,363
02/04/2022,25/06/2021,349
02/04/2022,26/06/2021,321
02/04/2022,27/06/2021,379
02/04/2022,28/06/2021,459
02/04/2022,29/06/2021,482
02/04/2022,30/06/2021,551
02/04/2022,01/07/2021,637
02/04/2022,02/07/2021,565
02/04/2022,03/07/2021,579
02/04/2022,04/07/2021,626
02/04/2022,05/07/2021,798
02/04/2022,06/07/2021,813
02/04/2022,07/07/2021,870
02/04/2022,08/07/2021,906
02/04/2022,09/07/2021,1095
02/04/2022,10/07/2021,1179
02/04/2022,11/07/2021,1226
02/04/2022,12/07/2021,1708
02/04/2022,13/07/2021,1876
02/04/2022,14/07/2021,2297
02/04/2022,15/07/2021,2365
02/04/2022,16/07/2021,2263
02/04/2022,17/07/2021,2268
02/04/2022,18/07/2021,2572
02/04/2022,19/07/2021,2953
02/04/2022,20/07/2021,3227
02/04/2022,21/07/2021,3203
02/04/2022,22/07/2021,3005
02/04/2022,23/07/2021,2949
02/04/2022,24/07/2021,2901
02/04/2022,25/07/2021,3192
02/04/2022,26/07/2021,3802
02/04/2022,27/07/2021,3785
02/04/2022,28/07/2021,3658
02/04/2022,29/07/2021,3315
02/04/2022,30/07/2021,3302
02/04/2022,31/07/2021,3055
02/04/2022,01/08/2021,3603
02/04/2022,02/08/2021,4194
02/04/2022,03/08/2021,4095
02/04/2022,04/08/2021,4020
02/04/2022,05/08/2021,3744
02/04/2022,06/08/2021,3600
02/04/2022,07/08/2021,3355
02/04/2022,08/08/2021,3389
02/04/2022,09/08/2021,4208
02/04/2022,10/08/2021,4249
02/04/2022,11/08/2021,3768
02/04/2022,12/08/2021,3682
02/04/2022,13/08/2021,3549
02/04/2022,14/08/2021,3365
02/04/2022,15/08/2021,3411
02/04/2022,16/08/2021,4342
02/04/2022,17/08/2021,4258
02/04/2022,18/08/2021,4285
02/04/2022,19/08/2021,3875
02/04/2022,20/08/2021,3772
02/04/2022,21/08/2021,3494
02/04/2022,22/08/2021,3567
02/04/2022,23/08/2021,4252
02/04/2022,24/08/2021,3769
02/04/2022,25/08/2021,3729
02/04/2022,26/08/2021,3279
02/04/2022,27/08/2021,3196
02/04/2022,28/08/2021,3010
02/04/2022,29/08/2021,2900
02/04/2022,30/08/2021,3561
02/04/2022,31/08/2021,3100
02/04/2022,01/09/2021,3625
02/04/2022,02/09/2021,2972
02/04/2022,03/09/2021,2929
02/04/2022,04/09/2021,2706
02/04/2022,05/09/2021,2643
02/04/2022,06/09/2021,3072
02/04/2022,07/09/2021,2846
02/04/2022,08/09/2021,2706
02/04/2022,09/09/2021,2531
02/04/2022,10/09/2021,2511
02/04/2022,11/09/2021,2171
02/04/2022,12/09/2021,2175
02/04/2022,13/09/2021,2647
02/04/2022,14/09/2021,2453
02/04/2022,15/09/2021,2406
02/04/2022,16/09/2021,2178
02/04/2022,17/09/2021,2164
02/04/2022,18/09/2021,1955
02/04/2022,19/09/2021,1854
02/04/2022,20/09/2021,2168
02/04/2022,21/09/2021,1989
02/04/2022,22/09/2021,1986
02/04/2022,23/09/2021,1897
02/04/2022,24/09/2021,1921
02/04/2022,25/09/2021,1677
02/04/2022,26/09/2021,1682
02/04/2022,27/09/2021,2161
02/04/2022,28/09/2021,1949
02/04/2022,29/09/2021,1811
02/04/2022,30/09/2021,1682
02/04/2022,01/10/2021,1845
02/04/2022,02/10/2021,1595
02/04/2022,03/10/2021,1496
02/04/2022,04/10/2021,1921
02/04/2022,05/10/2021,1716
02/04/2022,06/10/2021,1646
02/04/2022,07/10/2021,1454
02/04/2022,08/10/2021,1514
02/04/2022,09/10/2021,1377
02/04/2022,10/10/2021,1611
02/04/2022,11/10/2021,1865
02/04/2022,12/10/2021,1672
02/04/2022,13/10/2021,1840
02/04/2022,14/10/2021,1777
02/04/2022,15/10/2021,1817
02/04/2022,16/10/2021,1789
02/04/2022,17/10/2021,1931
02/04/2022,18/10/2021,2579
02/04/2022,19/10/2021,2457
02/04/2022,20/10/2021,2543
02/04/2022,21/10/2021,2564
02/04/2022,22/10/2021,2675
02/04/2022,23/10/2021,2600
02/04/2022,24/10/2021,2562
02/04/2022,25/10/2021,3197
02/04/2022,26/10/2021,2879
02/04/2022,27/10/2021,3083
02/04/2022,28/10/2021,3032
02/04/2022,29/10/2021,2840
02/04/2022,30/10/2021,2963
02/04/2022,31/10/2021,2676
02/04/2022,01/11/2021,3832
02/04/2022,02/11/2021,4147
02/04/2022,03/11/2021,4463
02/04/2022,04/11/2021,4264
02/04/2022,05/11/2021,4318
02/04/2022,06/11/2021,3875
02/04/2022,07/11/2021,4115
02/04/2022,08/11/2021,5337
02/04/2022,09/11/2021,4997
02/04/2022,10/11/2021,5123
02/04/2022,11/11/2021,5002
02/04/2022,12/11/2021,5093
02/04/2022,13/11/2021,5067
02/04/2022,14/11/2021,5309
02/04/2022,15/11/2021,6771
02/04/2022,16/11/2021,6475
02/04/2022,17/11/2021,6494
02/04/2022,18/11/2021,6520
02/04/2022,19/11/2021,6316
02/04/2022,20/11/2021,6578
02/04/2022,21/11/2021,6225
02/04/2022,22/11/2021,8182
02/04/2022,23/11/2021,7627
02/04/2022,24/11/2021,7720
02/04/2022,25/11/2021,7642
02/04/2022,26/11/2021,7657
02/04/2022,27/11/2021,7311
02/04/2022,28/11/2021,7330
02/04/2022,29/11/2021,9128
02/04/2022,30/11/2021,8510
02/04/2022,01/12/2021,10100
02/04/2022,02/12/2021,8668
02/04/2022,03/12/2021,8876
02/04/2022,04/12/2021,8563
02/04/2022,05/12/2021,8488
02/04/2022,06/12/2021,10653
02/04/2022,07/12/2021,10199
02/04/2022,08/12/2021,10373
02/04/2022,09/12/2021,10727
02/04/2022,10/12/2021,11406
02/04/2022,11/12/2021,10983
02/04/2022,12/12/2021,11396
02/04/2022,13/12/2021,14094
02/04/2022,14/12/2021,13775
02/04/2022,15/12/2021,13718
02/04/2022,16/12/2021,13319
02/04/2022,17/12/2021,14496
02/04/2022,18/12/2021,14859
02/04/2022,19/12/2021,16303
02/04/2022,20/12/2021,23940
02/04/2022,21/12/2021,24177
02/04/2022,22/12/2021,25959
02/04/2022,23/12/2021,26873
02/04/2022,24/12/2021,30034
02/04/2022,25/12/2021,30418
02/04/2022,26/12/2021,41828
02/04/2022,27/12/2021,58986
02/04/2022,28/12/2021,56900
02/04/2022,29/12/2021,51169
02/04/2022,30/12/2021,43721
02/04/2022,31/12/2021,37004
02/04/2022,01/01/2022,45570
02/04/2022,02/01/2022,46487
02/04/2022,03/01/2022,68636
02/04/2022,04/01/2022,55166
02/04/2022,05/01/2022,49221
02/04/2022,06/01/2022,40373
02/04/2022,07/01/2022,45325
02/04/2022,08/01/2022,41150
02/04/2022,09/01/2022,40973
02/04/2022,10/01/2022,56039
02/04/2022,11/01/2022,48975
02/04/2022,12/01/2022,46516
02/04/2022,13/01/2022,44635
02/04/2022,14/01/2022,41625
02/04/2022,15/01/2022,41285
02/04/2022,16/01/2022,41929
02/04/2022,17/01/2022,55256
02/04/2022,18/01/2022,49688
02/04/2022,19/01/2022,45725
02/04/2022,20/01/2022,43208
02/04/2022,21/01/2022,39239
02/04/2022,22/01/2022,35614
02/04/2022,23/01/2022,33735
02/04/2022,24/01/2022,46264
02/04/2022,25/01/2022,39067
02/04/2022,26/01/2022,35921
02/04/2022,27/01/2022,32091
02/04/2022,28/01/2022,29783
02/04/2022,29/01/2022,25687
02/04/2022,30/01/2022,23674
02/04/2022,31/01/2022,33078
02/04/2022,01/02/2022,30548
02/04/2022,02/02/2022,27585
02/04/2022,03/02/2022,24125
02/04/2022,04/02/2022,21236
02/04/2022,05/02/2022,19594
02/04/2022,06/02/2022,17672
02/04/2022,07/02/2022,24187
02/04/2022,08/02/2022,19481
02/04/2022,09/02/2022,18028
02/04/2022,10/02/2022,16674
02/04/2022,11/02/2022,14598
02/04/2022,12/02/2022,12913
02/04/2022,13/02/2022,13037
02/04/2022,14/02/2022,19461
02/04/2022,15/02/2022,16365
02/04/2022,16/02/2022,16252
02/04/2022,17/02/2022,15355
02/04/2022,18/02/2022,14179
02/04/2022,19/02/2022,12757
02/04/2022,20/02/2022,12739
02/04/2022,21/02/2022,16832
02/04/2022,22/02/2022,14333
02/04/2022,23/02/2022,14760
02/04/2022,24/02/2022,12328
02/04/2022,25/02/2022,11321
02/04/2022,26/02/2022,10243
02/04/2022,27/02/2022,9988
02/04/2022,28/02/2022,15050
02/04/2022,01/03/2022,14164
02/04/2022,02/03/2022,14328
02/04/2022,03/03/2022,13785
02/04/2022,04/03/2022,13799
02/04/2022,05/03/2022,13746
02/04/2022,06/03/2022,13287
02/04/2022,07/03/2022,19444
02/04/2022,08/03/2022,17748
02/04/2022,09/03/2022,18079
02/04/2022,10/03/2022,17950
02/04/2022,11/03/2022,18215
02/04/2022,12/03/2022,18683
02/04/2022,13/03/2022,18808
02/04/2022,14/03/2022,27692
02/04/2022,15/03/2022,25033
02/04/2022,16/03/2022,25651
02/04/2022,17/03/2022,22822
02/04/2022,18/03/2022,21489
02/04/2022,19/03/2022,20032
02/04/2022,20/03/2022,19537
02/04/2022,21/03/2022,28539
02/04/2022,22/03/2022,24604
02/04/2022,23/03/2022,23667
02/04/2022,24/03/2022,21110
02/04/2022,25/03/2022,19468
02/04/2022,26/03/2022,17319
02/04/2022,27/03/2022,15063
02/04/2022,28/03/2022,20919
02/04/2022,29/03/2022,14741
02/04/2022,30/03/2022,10377
02/04/2022,31/03/2022,5805
02/04/2022,01/04/2022,3539
02/04/2022,02/04/2022,10
02/04/2022,,8717143
