iss_date,DATA_DECESSO,DECESSI
02/04/2022,20/02/2020,<5
02/04/2022,21/02/2020,<5
02/04/2022,22/02/2020,<5
02/04/2022,23/02/2020,<5
02/04/2022,24/02/2020,5
02/04/2022,25/02/2020,10
02/04/2022,26/02/2020,6
02/04/2022,27/02/2020,9
02/04/2022,28/02/2020,11
02/04/2022,29/02/2020,15
02/04/2022,01/03/2020,26
02/04/2022,02/03/2020,25
02/04/2022,03/03/2020,56
02/04/2022,04/03/2020,56
02/04/2022,05/03/2020,80
02/04/2022,06/03/2020,111
02/04/2022,07/03/2020,170
02/04/2022,08/03/2020,178
02/04/2022,09/03/2020,225
02/04/2022,10/03/2020,284
02/04/2022,11/03/2020,312
02/04/2022,12/03/2020,324
02/04/2022,13/03/2020,379
02/04/2022,14/03/2020,447
02/04/2022,15/03/2020,433
02/04/2022,16/03/2020,511
02/04/2022,17/03/2020,574
02/04/2022,18/03/2020,643
02/04/2022,19/03/2020,656
02/04/2022,20/03/2020,753
02/04/2022,21/03/2020,820
02/04/2022,22/03/2020,814
02/04/2022,23/03/2020,860
02/04/2022,24/03/2020,823
02/04/2022,25/03/2020,871
02/04/2022,26/03/2020,837
02/04/2022,27/03/2020,882
02/04/2022,28/03/2020,926
02/04/2022,29/03/2020,766
02/04/2022,30/03/2020,791
02/04/2022,31/03/2020,710
02/04/2022,01/04/2020,714
02/04/2022,02/04/2020,693
02/04/2022,03/04/2020,677
02/04/2022,04/04/2020,640
02/04/2022,05/04/2020,603
02/04/2022,06/04/2020,594
02/04/2022,07/04/2020,612
02/04/2022,08/04/2020,604
02/04/2022,09/04/2020,547
02/04/2022,10/04/2020,609
02/04/2022,11/04/2020,586
02/04/2022,12/04/2020,580
02/04/2022,13/04/2020,532
02/04/2022,14/04/2020,539
02/04/2022,15/04/2020,511
02/04/2022,16/04/2020,449
02/04/2022,17/04/2020,477
02/04/2022,18/04/2020,463
02/04/2022,19/04/2020,463
02/04/2022,20/04/2020,446
02/04/2022,21/04/2020,366
02/04/2022,22/04/2020,385
02/04/2022,23/04/2020,356
02/04/2022,24/04/2020,386
02/04/2022,25/04/2020,358
02/04/2022,26/04/2020,319
02/04/2022,27/04/2020,330
02/04/2022,28/04/2020,314
02/04/2022,29/04/2020,299
02/04/2022,30/04/2020,261
02/04/2022,01/05/2020,259
02/04/2022,02/05/2020,253
02/04/2022,03/05/2020,243
02/04/2022,04/05/2020,219
02/04/2022,05/05/2020,225
02/04/2022,06/05/2020,218
02/04/2022,07/05/2020,181
02/04/2022,08/05/2020,171
02/04/2022,09/05/2020,200
02/04/2022,10/05/2020,170
02/04/2022,11/05/2020,163
02/04/2022,12/05/2020,160
02/04/2022,13/05/2020,145
02/04/2022,14/05/2020,141
02/04/2022,15/05/2020,155
02/04/2022,16/05/2020,103
02/04/2022,17/05/2020,119
02/04/2022,18/05/2020,100
02/04/2022,19/05/2020,92
02/04/2022,20/05/2020,88
02/04/2022,21/05/2020,78
02/04/2022,22/05/2020,84
02/04/2022,23/05/2020,95
02/04/2022,24/05/2020,85
02/04/2022,25/05/2020,75
02/04/2022,26/05/2020,60
02/04/2022,27/05/2020,51
02/04/2022,28/05/2020,71
02/04/2022,29/05/2020,61
02/04/2022,30/05/2020,49
02/04/2022,31/05/2020,48
02/04/2022,01/06/2020,62
02/04/2022,02/06/2020,56
02/04/2022,03/06/2020,50
02/04/2022,04/06/2020,60
02/04/2022,05/06/2020,67
02/04/2022,06/06/2020,78
02/04/2022,07/06/2020,36
02/04/2022,08/06/2020,43
02/04/2022,09/06/2020,45
02/04/2022,10/06/2020,38
02/04/2022,11/06/2020,39
02/04/2022,12/06/2020,34
02/04/2022,13/06/2020,24
02/04/2022,14/06/2020,22
02/04/2022,15/06/2020,38
02/04/2022,16/06/2020,44
02/04/2022,17/06/2020,35
02/04/2022,18/06/2020,44
02/04/2022,19/06/2020,34
02/04/2022,20/06/2020,19
02/04/2022,21/06/2020,25
02/04/2022,22/06/2020,31
02/04/2022,23/06/2020,51
02/04/2022,24/06/2020,25
02/04/2022,25/06/2020,26
02/04/2022,26/06/2020,20
02/04/2022,27/06/2020,24
02/04/2022,28/06/2020,13
02/04/2022,29/06/2020,18
02/04/2022,30/06/2020,16
02/04/2022,01/07/2020,15
02/04/2022,02/07/2020,15
02/04/2022,03/07/2020,16
02/04/2022,04/07/2020,7
02/04/2022,05/07/2020,11
02/04/2022,06/07/2020,14
02/04/2022,07/07/2020,11
02/04/2022,08/07/2020,10
02/04/2022,09/07/2020,10
02/04/2022,10/07/2020,11
02/04/2022,11/07/2020,7
02/04/2022,12/07/2020,9
02/04/2022,13/07/2020,22
02/04/2022,14/07/2020,7
02/04/2022,15/07/2020,8
02/04/2022,16/07/2020,17
02/04/2022,17/07/2020,6
02/04/2022,18/07/2020,14
02/04/2022,19/07/2020,10
02/04/2022,20/07/2020,8
02/04/2022,21/07/2020,14
02/04/2022,22/07/2020,16
02/04/2022,23/07/2020,<5
02/04/2022,24/07/2020,8
02/04/2022,25/07/2020,5
02/04/2022,26/07/2020,5
02/04/2022,27/07/2020,16
02/04/2022,28/07/2020,8
02/04/2022,29/07/2020,7
02/04/2022,30/07/2020,7
02/04/2022,31/07/2020,<5
02/04/2022,01/08/2020,<5
02/04/2022,02/08/2020,<5
02/04/2022,03/08/2020,7
02/04/2022,04/08/2020,<5
02/04/2022,05/08/2020,7
02/04/2022,06/08/2020,6
02/04/2022,07/08/2020,8
02/04/2022,08/08/2020,6
02/04/2022,09/08/2020,<5
02/04/2022,10/08/2020,10
02/04/2022,11/08/2020,7
02/04/2022,12/08/2020,5
02/04/2022,13/08/2020,8
02/04/2022,14/08/2020,10
02/04/2022,15/08/2020,<5
02/04/2022,16/08/2020,10
02/04/2022,17/08/2020,<5
02/04/2022,18/08/2020,6
02/04/2022,19/08/2020,7
02/04/2022,20/08/2020,11
02/04/2022,21/08/2020,<5
02/04/2022,22/08/2020,6
02/04/2022,23/08/2020,<5
02/04/2022,24/08/2020,7
02/04/2022,25/08/2020,6
02/04/2022,26/08/2020,10
02/04/2022,27/08/2020,6
02/04/2022,29/08/2020,<5
02/04/2022,30/08/2020,7
02/04/2022,31/08/2020,9
02/04/2022,01/09/2020,9
02/04/2022,02/09/2020,11
02/04/2022,03/09/2020,11
02/04/2022,04/09/2020,11
02/04/2022,05/09/2020,14
02/04/2022,06/09/2020,6
02/04/2022,07/09/2020,19
02/04/2022,08/09/2020,<5
02/04/2022,09/09/2020,7
02/04/2022,10/09/2020,9
02/04/2022,11/09/2020,9
02/04/2022,12/09/2020,14
02/04/2022,13/09/2020,14
02/04/2022,14/09/2020,13
02/04/2022,15/09/2020,21
02/04/2022,16/09/2020,16
02/04/2022,17/09/2020,16
02/04/2022,18/09/2020,24
02/04/2022,19/09/2020,16
02/04/2022,20/09/2020,19
02/04/2022,21/09/2020,17
02/04/2022,22/09/2020,13
02/04/2022,23/09/2020,26
02/04/2022,24/09/2020,21
02/04/2022,25/09/2020,29
02/04/2022,26/09/2020,19
02/04/2022,27/09/2020,25
02/04/2022,28/09/2020,21
02/04/2022,29/09/2020,25
02/04/2022,30/09/2020,19
02/04/2022,01/10/2020,26
02/04/2022,02/10/2020,30
02/04/2022,03/10/2020,17
02/04/2022,04/10/2020,20
02/04/2022,05/10/2020,39
02/04/2022,06/10/2020,25
02/04/2022,07/10/2020,33
02/04/2022,08/10/2020,39
02/04/2022,09/10/2020,44
02/04/2022,10/10/2020,52
02/04/2022,11/10/2020,55
02/04/2022,12/10/2020,77
02/04/2022,13/10/2020,69
02/04/2022,14/10/2020,72
02/04/2022,15/10/2020,68
02/04/2022,16/10/2020,104
02/04/2022,17/10/2020,90
02/04/2022,18/10/2020,105
02/04/2022,19/10/2020,108
02/04/2022,20/10/2020,147
02/04/2022,21/10/2020,147
02/04/2022,22/10/2020,162
02/04/2022,23/10/2020,181
02/04/2022,24/10/2020,212
02/04/2022,25/10/2020,199
02/04/2022,26/10/2020,250
02/04/2022,27/10/2020,238
02/04/2022,28/10/2020,307
02/04/2022,29/10/2020,301
02/04/2022,30/10/2020,355
02/04/2022,31/10/2020,376
02/04/2022,01/11/2020,362
02/04/2022,02/11/2020,451
02/04/2022,03/11/2020,437
02/04/2022,04/11/2020,471
02/04/2022,05/11/2020,554
02/04/2022,06/11/2020,520
02/04/2022,07/11/2020,504
02/04/2022,08/11/2020,570
02/04/2022,09/11/2020,609
02/04/2022,10/11/2020,665
02/04/2022,11/11/2020,681
02/04/2022,12/11/2020,728
02/04/2022,13/11/2020,671
02/04/2022,14/11/2020,699
02/04/2022,15/11/2020,725
02/04/2022,16/11/2020,766
02/04/2022,17/11/2020,794
02/04/2022,18/11/2020,804
02/04/2022,19/11/2020,815
02/04/2022,20/11/2020,785
02/04/2022,21/11/2020,685
02/04/2022,22/11/2020,729
02/04/2022,23/11/2020,773
02/04/2022,24/11/2020,770
02/04/2022,25/11/2020,828
02/04/2022,26/11/2020,740
02/04/2022,27/11/2020,776
02/04/2022,28/11/2020,730
02/04/2022,29/11/2020,675
02/04/2022,30/11/2020,694
02/04/2022,01/12/2020,656
02/04/2022,02/12/2020,724
02/04/2022,03/12/2020,663
02/04/2022,04/12/2020,695
02/04/2022,05/12/2020,630
02/04/2022,06/12/2020,651
02/04/2022,07/12/2020,647
02/04/2022,08/12/2020,602
02/04/2022,09/12/2020,690
02/04/2022,10/12/2020,630
02/04/2022,11/12/2020,611
02/04/2022,12/12/2020,597
02/04/2022,13/12/2020,573
02/04/2022,14/12/2020,577
02/04/2022,15/12/2020,585
02/04/2022,16/12/2020,644
02/04/2022,17/12/2020,593
02/04/2022,18/12/2020,556
02/04/2022,19/12/2020,512
02/04/2022,20/12/2020,501
02/04/2022,21/12/2020,508
02/04/2022,22/12/2020,499
02/04/2022,23/12/2020,505
02/04/2022,24/12/2020,490
02/04/2022,25/12/2020,427
02/04/2022,26/12/2020,434
02/04/2022,27/12/2020,422
02/04/2022,28/12/2020,505
02/04/2022,29/12/2020,449
02/04/2022,30/12/2020,479
02/04/2022,31/12/2020,434
02/04/2022,01/01/2021,457
02/04/2022,02/01/2021,431
02/04/2022,03/01/2021,425
02/04/2022,04/01/2021,508
02/04/2022,05/01/2021,502
02/04/2022,06/01/2021,474
02/04/2022,07/01/2021,465
02/04/2022,08/01/2021,448
02/04/2022,09/01/2021,440
02/04/2022,10/01/2021,446
02/04/2022,11/01/2021,475
02/04/2022,12/01/2021,469
02/04/2022,13/01/2021,453
02/04/2022,14/01/2021,428
02/04/2022,15/01/2021,506
02/04/2022,16/01/2021,447
02/04/2022,17/01/2021,447
02/04/2022,18/01/2021,477
02/04/2022,19/01/2021,470
02/04/2022,20/01/2021,440
02/04/2022,21/01/2021,422
02/04/2022,22/01/2021,426
02/04/2022,23/01/2021,410
02/04/2022,24/01/2021,415
02/04/2022,25/01/2021,396
02/04/2022,26/01/2021,443
02/04/2022,27/01/2021,436
02/04/2022,28/01/2021,393
02/04/2022,29/01/2021,358
02/04/2022,30/01/2021,380
02/04/2022,31/01/2021,367
02/04/2022,01/02/2021,356
02/04/2022,02/02/2021,401
02/04/2022,03/02/2021,368
02/04/2022,04/02/2021,335
02/04/2022,05/02/2021,411
02/04/2022,06/02/2021,345
02/04/2022,07/02/2021,302
02/04/2022,08/02/2021,331
02/04/2022,09/02/2021,358
02/04/2022,10/02/2021,288
02/04/2022,11/02/2021,301
02/04/2022,12/02/2021,287
02/04/2022,13/02/2021,255
02/04/2022,14/02/2021,271
02/04/2022,15/02/2021,283
02/04/2022,16/02/2021,288
02/04/2022,17/02/2021,338
02/04/2022,18/02/2021,307
02/04/2022,19/02/2021,294
02/04/2022,20/02/2021,254
02/04/2022,21/02/2021,268
02/04/2022,22/02/2021,356
02/04/2022,23/02/2021,308
02/04/2022,24/02/2021,244
02/04/2022,25/02/2021,271
