iss_date,DATA_INIZIO_SINTOMI,CASI_SINT
02/04/2022,28/01/2020,14
02/04/2022,29/01/2020,17
02/04/2022,30/01/2020,27
02/04/2022,31/01/2020,29
02/04/2022,01/02/2020,44
02/04/2022,02/02/2020,35
02/04/2022,03/02/2020,23
02/04/2022,04/02/2020,22
02/04/2022,05/02/2020,28
02/04/2022,06/02/2020,23
02/04/2022,07/02/2020,19
02/04/2022,08/02/2020,16
02/04/2022,09/02/2020,17
02/04/2022,10/02/2020,55
02/04/2022,11/02/2020,24
02/04/2022,12/02/2020,50
02/04/2022,13/02/2020,44
02/04/2022,14/02/2020,63
02/04/2022,15/02/2020,140
02/04/2022,16/02/2020,77
02/04/2022,17/02/2020,136
02/04/2022,18/02/2020,151
02/04/2022,19/02/2020,135
02/04/2022,20/02/2020,385
02/04/2022,21/02/2020,299
02/04/2022,22/02/2020,381
02/04/2022,23/02/2020,465
02/04/2022,24/02/2020,614
02/04/2022,25/02/2020,771
02/04/2022,26/02/2020,688
02/04/2022,27/02/2020,810
02/04/2022,28/02/2020,1137
02/04/2022,29/02/2020,1008
02/04/2022,01/03/2020,2267
02/04/2022,02/03/2020,1796
02/04/2022,03/03/2020,2037
02/04/2022,04/03/2020,1768
02/04/2022,05/03/2020,2383
02/04/2022,06/03/2020,2662
02/04/2022,07/03/2020,2857
02/04/2022,08/03/2020,3376
02/04/2022,09/03/2020,3969
02/04/2022,10/03/2020,5478
02/04/2022,11/03/2020,3753
02/04/2022,12/03/2020,4263
02/04/2022,13/03/2020,4753
02/04/2022,14/03/2020,4094
02/04/2022,15/03/2020,5209
02/04/2022,16/03/2020,4730
02/04/2022,17/03/2020,4051
02/04/2022,18/03/2020,4190
02/04/2022,19/03/2020,3746
02/04/2022,20/03/2020,5403
02/04/2022,21/03/2020,3344
02/04/2022,22/03/2020,3366
02/04/2022,23/03/2020,3814
02/04/2022,24/03/2020,3054
02/04/2022,25/03/2020,3244
02/04/2022,26/03/2020,2776
02/04/2022,27/03/2020,2992
02/04/2022,28/03/2020,2668
02/04/2022,29/03/2020,2084
02/04/2022,30/03/2020,3065
02/04/2022,31/03/2020,2163
02/04/2022,01/04/2020,3386
02/04/2022,02/04/2020,2192
02/04/2022,03/04/2020,2244
02/04/2022,04/04/2020,1906
02/04/2022,05/04/2020,1718
02/04/2022,06/04/2020,1941
02/04/2022,07/04/2020,1831
02/04/2022,08/04/2020,1806
02/04/2022,09/04/2020,1661
02/04/2022,10/04/2020,2181
02/04/2022,11/04/2020,1291
02/04/2022,12/04/2020,1441
02/04/2022,13/04/2020,1311
02/04/2022,14/04/2020,1577
02/04/2022,15/04/2020,1758
02/04/2022,16/04/2020,1406
02/04/2022,17/04/2020,1366
02/04/2022,18/04/2020,1149
02/04/2022,19/04/2020,913
02/04/2022,20/04/2020,1624
02/04/2022,21/04/2020,1024
02/04/2022,22/04/2020,1050
02/04/2022,23/04/2020,962
02/04/2022,24/04/2020,844
02/04/2022,25/04/2020,743
02/04/2022,26/04/2020,589
02/04/2022,27/04/2020,918
02/04/2022,28/04/2020,663
02/04/2022,29/04/2020,627
02/04/2022,30/04/2020,570
02/04/2022,01/05/2020,562
02/04/2022,02/05/2020,417
02/04/2022,03/05/2020,328
02/04/2022,04/05/2020,453
02/04/2022,05/05/2020,472
02/04/2022,06/05/2020,393
02/04/2022,07/05/2020,371
02/04/2022,08/05/2020,420
02/04/2022,09/05/2020,226
02/04/2022,10/05/2020,270
02/04/2022,11/05/2020,331
02/04/2022,12/05/2020,330
02/04/2022,13/05/2020,292
02/04/2022,14/05/2020,252
02/04/2022,15/05/2020,286
02/04/2022,16/05/2020,195
02/04/2022,17/05/2020,160
02/04/2022,18/05/2020,256
02/04/2022,19/05/2020,208
02/04/2022,20/05/2020,232
02/04/2022,21/05/2020,169
02/04/2022,22/05/2020,155
02/04/2022,23/05/2020,124
02/04/2022,24/05/2020,92
02/04/2022,25/05/2020,190
02/04/2022,26/05/2020,151
02/04/2022,27/05/2020,164
02/04/2022,28/05/2020,127
02/04/2022,29/05/2020,117
02/04/2022,30/05/2020,97
02/04/2022,31/05/2020,64
02/04/2022,01/06/2020,137
02/04/2022,02/06/2020,59
02/04/2022,03/06/2020,117
02/04/2022,04/06/2020,94
02/04/2022,05/06/2020,116
02/04/2022,06/06/2020,79
