iss_date,DATARICOVERO1,RICOVERI
04/12/2021,14/07/2020,49
04/12/2021,15/07/2020,55
04/12/2021,16/07/2020,55
04/12/2021,17/07/2020,77
04/12/2021,18/07/2020,44
04/12/2021,19/07/2020,34
04/12/2021,20/07/2020,62
04/12/2021,21/07/2020,65
04/12/2021,22/07/2020,56
04/12/2021,23/07/2020,60
04/12/2021,24/07/2020,56
04/12/2021,25/07/2020,58
04/12/2021,26/07/2020,42
04/12/2021,27/07/2020,50
04/12/2021,28/07/2020,59
04/12/2021,29/07/2020,52
04/12/2021,30/07/2020,53
04/12/2021,31/07/2020,72
04/12/2021,01/08/2020,65
04/12/2021,02/08/2020,48
04/12/2021,03/08/2020,75
04/12/2021,04/08/2020,59
04/12/2021,05/08/2020,74
04/12/2021,06/08/2020,55
04/12/2021,07/08/2020,65
04/12/2021,08/08/2020,57
04/12/2021,09/08/2020,60
04/12/2021,10/08/2020,79
04/12/2021,11/08/2020,58
04/12/2021,12/08/2020,86
04/12/2021,13/08/2020,78
04/12/2021,14/08/2020,80
04/12/2021,15/08/2020,60
04/12/2021,16/08/2020,62
04/12/2021,17/08/2020,82
04/12/2021,18/08/2020,103
04/12/2021,19/08/2020,126
04/12/2021,20/08/2020,77
04/12/2021,21/08/2020,91
04/12/2021,22/08/2020,113
04/12/2021,23/08/2020,90
04/12/2021,24/08/2020,116
04/12/2021,25/08/2020,140
04/12/2021,26/08/2020,141
04/12/2021,27/08/2020,136
04/12/2021,28/08/2020,135
04/12/2021,29/08/2020,107
04/12/2021,30/08/2020,114
04/12/2021,31/08/2020,122
04/12/2021,01/09/2020,151
04/12/2021,02/09/2020,164
04/12/2021,03/09/2020,179
04/12/2021,04/09/2020,165
04/12/2021,05/09/2020,147
04/12/2021,06/09/2020,124
04/12/2021,07/09/2020,201
04/12/2021,08/09/2020,167
04/12/2021,09/09/2020,180
04/12/2021,10/09/2020,199
04/12/2021,11/09/2020,189
04/12/2021,12/09/2020,180
04/12/2021,13/09/2020,173
04/12/2021,14/09/2020,209
04/12/2021,15/09/2020,229
04/12/2021,16/09/2020,225
04/12/2021,17/09/2020,234
04/12/2021,18/09/2020,238
04/12/2021,19/09/2020,188
04/12/2021,20/09/2020,167
04/12/2021,21/09/2020,244
04/12/2021,22/09/2020,247
04/12/2021,23/09/2020,242
04/12/2021,24/09/2020,241
04/12/2021,25/09/2020,260
04/12/2021,26/09/2020,217
04/12/2021,27/09/2020,191
04/12/2021,28/09/2020,258
04/12/2021,29/09/2020,274
04/12/2021,30/09/2020,240
04/12/2021,01/10/2020,318
04/12/2021,02/10/2020,342
04/12/2021,03/10/2020,356
04/12/2021,04/10/2020,322
04/12/2021,05/10/2020,423
04/12/2021,06/10/2020,469
04/12/2021,07/10/2020,464
04/12/2021,08/10/2020,515
04/12/2021,09/10/2020,556
04/12/2021,10/10/2020,571
04/12/2021,11/10/2020,586
04/12/2021,12/10/2020,739
04/12/2021,13/10/2020,805
04/12/2021,14/10/2020,827
04/12/2021,15/10/2020,941
04/12/2021,16/10/2020,947
04/12/2021,17/10/2020,1112
04/12/2021,18/10/2020,1038
04/12/2021,19/10/2020,1282
04/12/2021,20/10/2020,1387
04/12/2021,21/10/2020,1407
04/12/2021,22/10/2020,1507
04/12/2021,23/10/2020,1712
04/12/2021,24/10/2020,1576
04/12/2021,25/10/2020,1658
04/12/2021,26/10/2020,1968
04/12/2021,27/10/2020,1960
04/12/2021,28/10/2020,2000
04/12/2021,29/10/2020,2100
04/12/2021,30/10/2020,2283
04/12/2021,31/10/2020,2070
04/12/2021,01/11/2020,1931
04/12/2021,02/11/2020,2426
04/12/2021,03/11/2020,2481
04/12/2021,04/11/2020,2590
04/12/2021,05/11/2020,2617
04/12/2021,06/11/2020,2561
04/12/2021,07/11/2020,2430
04/12/2021,08/11/2020,2182
04/12/2021,09/11/2020,2495
04/12/2021,10/11/2020,2526
04/12/2021,11/11/2020,2629
04/12/2021,12/11/2020,2532
04/12/2021,13/11/2020,2557
04/12/2021,14/11/2020,2320
04/12/2021,15/11/2020,2013
04/12/2021,16/11/2020,2484
04/12/2021,17/11/2020,2467
04/12/2021,18/11/2020,2318
04/12/2021,19/11/2020,2305
04/12/2021,20/11/2020,2210
04/12/2021,21/11/2020,1818
04/12/2021,22/11/2020,1607
04/12/2021,23/11/2020,2019
04/12/2021,24/11/2020,1955
04/12/2021,25/11/2020,1849
04/12/2021,26/11/2020,1776
04/12/2021,27/11/2020,1775
04/12/2021,28/11/2020,1608
04/12/2021,29/11/2020,1374
04/12/2021,30/11/2020,1599
04/12/2021,01/12/2020,1617
04/12/2021,02/12/2020,1616
04/12/2021,03/12/2020,1571
04/12/2021,04/12/2020,1539
04/12/2021,05/12/2020,1427
04/12/2021,06/12/2020,1258
04/12/2021,07/12/2020,1412
04/12/2021,08/12/2020,1291
04/12/2021,09/12/2020,1428
04/12/2021,10/12/2020,1392
04/12/2021,11/12/2020,1438
04/12/2021,12/12/2020,1259
04/12/2021,13/12/2020,1040
04/12/2021,14/12/2020,1350
04/12/2021,15/12/2020,1262
04/12/2021,16/12/2020,1250
04/12/2021,17/12/2020,1283
04/12/2021,18/12/2020,1263
04/12/2021,19/12/2020,1195
04/12/2021,20/12/2020,1038
04/12/2021,21/12/2020,1251
04/12/2021,22/12/2020,1281
04/12/2021,23/12/2020,1234
04/12/2021,24/12/2020,1256
04/12/2021,25/12/2020,989
04/12/2021,26/12/2020,1138
04/12/2021,27/12/2020,1194
04/12/2021,28/12/2020,1355
04/12/2021,29/12/2020,1408
04/12/2021,30/12/2020,1332
04/12/2021,31/12/2020,1370
04/12/2021,01/01/2021,1148
04/12/2021,02/01/2021,1410
04/12/2021,03/01/2021,1197
04/12/2021,04/01/2021,1425
04/12/2021,05/01/2021,1458
04/12/2021,06/01/2021,1211
04/12/2021,07/01/2021,1399
04/12/2021,08/01/2021,1462
04/12/2021,09/01/2021,1271
04/12/2021,10/01/2021,1151
04/12/2021,11/01/2021,1338
04/12/2021,12/01/2021,1301
04/12/2021,13/01/2021,1279
04/12/2021,14/01/2021,1280
04/12/2021,15/01/2021,1245
04/12/2021,16/01/2021,1190
04/12/2021,17/01/2021,928
04/12/2021,18/01/2021,1157
04/12/2021,19/01/2021,1069
04/12/2021,20/01/2021,1072
04/12/2021,21/01/2021,1136
04/12/2021,22/01/2021,1061
04/12/2021,23/01/2021,990
04/12/2021,24/01/2021,857
04/12/2021,25/01/2021,1163
04/12/2021,26/01/2021,972
04/12/2021,27/01/2021,921
04/12/2021,28/01/2021,975
04/12/2021,29/01/2021,1022
04/12/2021,30/01/2021,901
04/12/2021,31/01/2021,825
04/12/2021,01/02/2021,1055
04/12/2021,02/02/2021,981
04/12/2021,03/02/2021,976
04/12/2021,04/02/2021,968
04/12/2021,05/02/2021,975
04/12/2021,06/02/2021,897
04/12/2021,07/02/2021,843
04/12/2021,08/02/2021,1024
04/12/2021,09/02/2021,956
04/12/2021,10/02/2021,1004
04/12/2021,11/02/2021,974
04/12/2021,12/02/2021,931
04/12/2021,13/02/2021,849
04/12/2021,14/02/2021,735
04/12/2021,15/02/2021,968
04/12/2021,16/02/2021,941
04/12/2021,17/02/2021,1023
04/12/2021,18/02/2021,1045
04/12/2021,19/02/2021,1032
04/12/2021,20/02/2021,993
04/12/2021,21/02/2021,931
04/12/2021,22/02/2021,1280
04/12/2021,23/02/2021,1271
04/12/2021,24/02/2021,1201
04/12/2021,25/02/2021,1204
04/12/2021,26/02/2021,1343
04/12/2021,27/02/2021,1330
04/12/2021,28/02/2021,1161
04/12/2021,01/03/2021,1453
04/12/2021,02/03/2021,1635
04/12/2021,03/03/2021,1610
04/12/2021,04/03/2021,1579
04/12/2021,05/03/2021,1700
04/12/2021,06/03/2021,1577
04/12/2021,07/03/2021,1374
04/12/2021,08/03/2021,1840
04/12/2021,09/03/2021,1849
04/12/2021,10/03/2021,1856
04/12/2021,11/03/2021,1729
04/12/2021,12/03/2021,1862
04/12/2021,13/03/2021,1841
04/12/2021,14/03/2021,1611
04/12/2021,15/03/2021,2033
04/12/2021,16/03/2021,2058
04/12/2021,17/03/2021,1912
04/12/2021,18/03/2021,1811
04/12/2021,19/03/2021,1878
04/12/2021,20/03/2021,1812
04/12/2021,21/03/2021,1640
04/12/2021,22/03/2021,1917
04/12/2021,23/03/2021,1841
04/12/2021,24/03/2021,1796
04/12/2021,25/03/2021,1852
04/12/2021,26/03/2021,1899
04/12/2021,27/03/2021,1696
04/12/2021,28/03/2021,1399
04/12/2021,29/03/2021,1853
04/12/2021,30/03/2021,1755
04/12/2021,31/03/2021,1717
04/12/2021,01/04/2021,1722
04/12/2021,02/04/2021,1820
04/12/2021,03/04/2021,1606
04/12/2021,04/04/2021,1296
04/12/2021,05/04/2021,1370
04/12/2021,06/04/2021,1601
04/12/2021,07/04/2021,1467
04/12/2021,08/04/2021,1363
04/12/2021,09/04/2021,1391
04/12/2021,10/04/2021,1263
04/12/2021,11/04/2021,1113
04/12/2021,12/04/2021,1223
04/12/2021,13/04/2021,1307
04/12/2021,14/04/2021,1146
04/12/2021,15/04/2021,1123
04/12/2021,16/04/2021,1039
04/12/2021,17/04/2021,1003
04/12/2021,18/04/2021,1002
04/12/2021,19/04/2021,1100
04/12/2021,20/04/2021,1110
04/12/2021,21/04/2021,1086
04/12/2021,22/04/2021,986
04/12/2021,23/04/2021,1037
04/12/2021,24/04/2021,938
04/12/2021,25/04/2021,831
04/12/2021,26/04/2021,993
04/12/2021,27/04/2021,929
04/12/2021,28/04/2021,966
04/12/2021,29/04/2021,848
04/12/2021,30/04/2021,887
04/12/2021,01/05/2021,740
04/12/2021,02/05/2021,664
04/12/2021,03/05/2021,850
04/12/2021,04/05/2021,831
04/12/2021,05/05/2021,745
04/12/2021,06/05/2021,677
04/12/2021,07/05/2021,673
04/12/2021,08/05/2021,611
04/12/2021,09/05/2021,453
04/12/2021,10/05/2021,655
04/12/2021,11/05/2021,537
04/12/2021,12/05/2021,549
04/12/2021,13/05/2021,541
04/12/2021,14/05/2021,492
04/12/2021,15/05/2021,415
04/12/2021,16/05/2021,358
04/12/2021,17/05/2021,468
04/12/2021,18/05/2021,381
04/12/2021,19/05/2021,374
04/12/2021,20/05/2021,366
04/12/2021,21/05/2021,327
04/12/2021,22/05/2021,272
04/12/2021,23/05/2021,265
04/12/2021,24/05/2021,299
04/12/2021,25/05/2021,253
04/12/2021,26/05/2021,282
04/12/2021,27/05/2021,221
04/12/2021,28/05/2021,267
04/12/2021,29/05/2021,215
04/12/2021,30/05/2021,181
04/12/2021,31/05/2021,218
04/12/2021,01/06/2021,219
04/12/2021,02/06/2021,172
04/12/2021,03/06/2021,182
04/12/2021,04/06/2021,197
04/12/2021,05/06/2021,152
04/12/2021,06/06/2021,162
04/12/2021,07/06/2021,184
04/12/2021,08/06/2021,164
04/12/2021,09/06/2021,149
04/12/2021,10/06/2021,122
04/12/2021,11/06/2021,127
04/12/2021,12/06/2021,125
04/12/2021,13/06/2021,109
04/12/2021,14/06/2021,108
04/12/2021,15/06/2021,119
04/12/2021,16/06/2021,104
04/12/2021,17/06/2021,88
04/12/2021,18/06/2021,91
04/12/2021,19/06/2021,69
04/12/2021,20/06/2021,67
04/12/2021,21/06/2021,74
04/12/2021,22/06/2021,97
04/12/2021,23/06/2021,68
04/12/2021,24/06/2021,84
04/12/2021,25/06/2021,62
04/12/2021,26/06/2021,67
04/12/2021,27/06/2021,53
04/12/2021,28/06/2021,76
04/12/2021,29/06/2021,68
04/12/2021,30/06/2021,65
04/12/2021,01/07/2021,69
04/12/2021,02/07/2021,49
04/12/2021,03/07/2021,57
04/12/2021,04/07/2021,61
04/12/2021,05/07/2021,65
04/12/2021,06/07/2021,65
04/12/2021,07/07/2021,84
04/12/2021,08/07/2021,90
04/12/2021,09/07/2021,77
04/12/2021,10/07/2021,67
04/12/2021,11/07/2021,71
04/12/2021,12/07/2021,80
04/12/2021,13/07/2021,107
04/12/2021,14/07/2021,94
04/12/2021,15/07/2021,102
04/12/2021,16/07/2021,117
04/12/2021,17/07/2021,121
04/12/2021,18/07/2021,116
04/12/2021,19/07/2021,162
04/12/2021,20/07/2021,157
04/12/2021,21/07/2021,172
04/12/2021,22/07/2021,193
04/12/2021,23/07/2021,183
04/12/2021,24/07/2021,187
04/12/2021,25/07/2021,209
04/12/2021,26/07/2021,210
04/12/2021,27/07/2021,208
04/12/2021,28/07/2021,223
04/12/2021,29/07/2021,212
04/12/2021,30/07/2021,254
04/12/2021,31/07/2021,233
04/12/2021,01/08/2021,232
04/12/2021,02/08/2021,267
04/12/2021,03/08/2021,298
04/12/2021,04/08/2021,283
04/12/2021,05/08/2021,281
04/12/2021,06/08/2021,315
04/12/2021,07/08/2021,286
04/12/2021,08/08/2021,268
04/12/2021,09/08/2021,346
04/12/2021,10/08/2021,327
04/12/2021,11/08/2021,331
04/12/2021,12/08/2021,322
04/12/2021,13/08/2021,358
04/12/2021,14/08/2021,323
04/12/2021,15/08/2021,302
04/12/2021,16/08/2021,404
04/12/2021,17/08/2021,344
04/12/2021,18/08/2021,393
04/12/2021,19/08/2021,356
04/12/2021,20/08/2021,343
04/12/2021,21/08/2021,369
04/12/2021,22/08/2021,289
04/12/2021,23/08/2021,375
04/12/2021,24/08/2021,377
04/12/2021,25/08/2021,368
04/12/2021,26/08/2021,410
04/12/2021,27/08/2021,375
04/12/2021,28/08/2021,364
04/12/2021,29/08/2021,319
04/12/2021,30/08/2021,326
04/12/2021,31/08/2021,346
04/12/2021,01/09/2021,347
04/12/2021,02/09/2021,375
04/12/2021,03/09/2021,338
04/12/2021,04/09/2021,338
04/12/2021,05/09/2021,260
04/12/2021,06/09/2021,344
04/12/2021,07/09/2021,338
04/12/2021,08/09/2021,317
04/12/2021,09/09/2021,306
04/12/2021,10/09/2021,301
04/12/2021,11/09/2021,290
04/12/2021,12/09/2021,243
04/12/2021,13/09/2021,327
04/12/2021,14/09/2021,273
04/12/2021,15/09/2021,250
04/12/2021,16/09/2021,282
04/12/2021,17/09/2021,261
04/12/2021,18/09/2021,230
04/12/2021,19/09/2021,209
04/12/2021,20/09/2021,226
04/12/2021,21/09/2021,232
04/12/2021,22/09/2021,204
04/12/2021,23/09/2021,242
04/12/2021,24/09/2021,196
04/12/2021,25/09/2021,181
04/12/2021,26/09/2021,154
04/12/2021,27/09/2021,216
04/12/2021,28/09/2021,182
04/12/2021,29/09/2021,172
04/12/2021,30/09/2021,177
04/12/2021,01/10/2021,198
04/12/2021,02/10/2021,170
04/12/2021,03/10/2021,150
04/12/2021,04/10/2021,178
04/12/2021,05/10/2021,172
04/12/2021,06/10/2021,152
04/12/2021,07/10/2021,166
04/12/2021,08/10/2021,145
04/12/2021,09/10/2021,133
04/12/2021,10/10/2021,125
04/12/2021,11/10/2021,146
04/12/2021,12/10/2021,159
04/12/2021,13/10/2021,160
04/12/2021,14/10/2021,139
04/12/2021,15/10/2021,169
04/12/2021,16/10/2021,154
04/12/2021,17/10/2021,136
04/12/2021,18/10/2021,191
04/12/2021,19/10/2021,216
04/12/2021,20/10/2021,193
04/12/2021,21/10/2021,191
04/12/2021,22/10/2021,237
04/12/2021,23/10/2021,187
04/12/2021,24/10/2021,188
04/12/2021,25/10/2021,228
04/12/2021,26/10/2021,222
04/12/2021,27/10/2021,261
04/12/2021,28/10/2021,235
04/12/2021,29/10/2021,242
04/12/2021,30/10/2021,247
04/12/2021,31/10/2021,237
04/12/2021,01/11/2021,215
04/12/2021,02/11/2021,292
04/12/2021,03/11/2021,283
04/12/2021,04/11/2021,318
04/12/2021,05/11/2021,306
04/12/2021,06/11/2021,255
04/12/2021,07/11/2021,247
04/12/2021,08/11/2021,327
04/12/2021,09/11/2021,306
04/12/2021,10/11/2021,319
04/12/2021,11/11/2021,292
04/12/2021,12/11/2021,361
04/12/2021,13/11/2021,342
04/12/2021,14/11/2021,292
04/12/2021,15/11/2021,394
04/12/2021,16/11/2021,409
04/12/2021,17/11/2021,382
04/12/2021,18/11/2021,362
04/12/2021,19/11/2021,402
04/12/2021,20/11/2021,363
04/12/2021,21/11/2021,343
04/12/2021,22/11/2021,427
04/12/2021,23/11/2021,427
04/12/2021,24/11/2021,397
04/12/2021,25/11/2021,417
04/12/2021,26/11/2021,452
04/12/2021,27/11/2021,397
04/12/2021,28/11/2021,351
04/12/2021,29/11/2021,445
04/12/2021,30/11/2021,399
04/12/2021,01/12/2021,332
04/12/2021,02/12/2021,330
04/12/2021,03/12/2021,84
04/12/2021,04/12/2021,<5
04/12/2021,,4632712
