iss_date,DATARICOVERO1,RICOVERI
12/05/2021,08/06/2020,91
12/05/2021,09/06/2020,62
12/05/2021,10/06/2020,68
12/05/2021,11/06/2020,50
12/05/2021,12/06/2020,65
12/05/2021,13/06/2020,58
12/05/2021,14/06/2020,48
12/05/2021,15/06/2020,63
12/05/2021,16/06/2020,50
12/05/2021,17/06/2020,56
12/05/2021,18/06/2020,63
12/05/2021,19/06/2020,68
12/05/2021,20/06/2020,34
12/05/2021,21/06/2020,40
12/05/2021,22/06/2020,67
12/05/2021,23/06/2020,50
12/05/2021,24/06/2020,65
12/05/2021,25/06/2020,64
12/05/2021,26/06/2020,68
12/05/2021,27/06/2020,37
12/05/2021,28/06/2020,29
12/05/2021,29/06/2020,68
12/05/2021,30/06/2020,57
12/05/2021,01/07/2020,49
12/05/2021,02/07/2020,63
12/05/2021,03/07/2020,69
12/05/2021,04/07/2020,36
12/05/2021,05/07/2020,47
12/05/2021,06/07/2020,56
12/05/2021,07/07/2020,45
12/05/2021,08/07/2020,54
12/05/2021,09/07/2020,43
12/05/2021,10/07/2020,61
12/05/2021,11/07/2020,43
12/05/2021,12/07/2020,35
12/05/2021,13/07/2020,55
12/05/2021,14/07/2020,48
12/05/2021,15/07/2020,51
12/05/2021,16/07/2020,53
12/05/2021,17/07/2020,74
12/05/2021,18/07/2020,41
12/05/2021,19/07/2020,35
12/05/2021,20/07/2020,58
12/05/2021,21/07/2020,65
12/05/2021,22/07/2020,56
12/05/2021,23/07/2020,59
12/05/2021,24/07/2020,55
12/05/2021,25/07/2020,57
12/05/2021,26/07/2020,41
12/05/2021,27/07/2020,50
12/05/2021,28/07/2020,56
12/05/2021,29/07/2020,50
12/05/2021,30/07/2020,52
12/05/2021,31/07/2020,71
12/05/2021,01/08/2020,65
12/05/2021,02/08/2020,48
12/05/2021,03/08/2020,75
12/05/2021,04/08/2020,58
12/05/2021,05/08/2020,74
12/05/2021,06/08/2020,52
12/05/2021,07/08/2020,65
12/05/2021,08/08/2020,56
12/05/2021,09/08/2020,61
12/05/2021,10/08/2020,78
12/05/2021,11/08/2020,56
12/05/2021,12/08/2020,87
12/05/2021,13/08/2020,77
12/05/2021,14/08/2020,80
12/05/2021,15/08/2020,60
12/05/2021,16/08/2020,62
12/05/2021,17/08/2020,82
12/05/2021,18/08/2020,99
12/05/2021,19/08/2020,127
12/05/2021,20/08/2020,77
12/05/2021,21/08/2020,91
12/05/2021,22/08/2020,111
12/05/2021,23/08/2020,89
12/05/2021,24/08/2020,117
12/05/2021,25/08/2020,141
12/05/2021,26/08/2020,141
12/05/2021,27/08/2020,134
12/05/2021,28/08/2020,136
12/05/2021,29/08/2020,105
12/05/2021,30/08/2020,113
12/05/2021,31/08/2020,123
12/05/2021,01/09/2020,151
12/05/2021,02/09/2020,165
12/05/2021,03/09/2020,179
12/05/2021,04/09/2020,164
12/05/2021,05/09/2020,147
12/05/2021,06/09/2020,119
12/05/2021,07/09/2020,200
12/05/2021,08/09/2020,168
12/05/2021,09/09/2020,179
12/05/2021,10/09/2020,200
12/05/2021,11/09/2020,185
12/05/2021,12/09/2020,181
12/05/2021,13/09/2020,172
12/05/2021,14/09/2020,209
12/05/2021,15/09/2020,228
12/05/2021,16/09/2020,225
12/05/2021,17/09/2020,233
12/05/2021,18/09/2020,238
12/05/2021,19/09/2020,190
12/05/2021,20/09/2020,167
12/05/2021,21/09/2020,239
12/05/2021,22/09/2020,246
12/05/2021,23/09/2020,240
12/05/2021,24/09/2020,236
12/05/2021,25/09/2020,260
12/05/2021,26/09/2020,218
12/05/2021,27/09/2020,190
12/05/2021,28/09/2020,252
12/05/2021,29/09/2020,277
12/05/2021,30/09/2020,241
12/05/2021,01/10/2020,316
12/05/2021,02/10/2020,342
12/05/2021,03/10/2020,353
12/05/2021,04/10/2020,321
12/05/2021,05/10/2020,422
12/05/2021,06/10/2020,468
12/05/2021,07/10/2020,460
12/05/2021,08/10/2020,518
12/05/2021,09/10/2020,547
12/05/2021,10/10/2020,560
12/05/2021,11/10/2020,585
12/05/2021,12/10/2020,732
12/05/2021,13/10/2020,810
12/05/2021,14/10/2020,825
12/05/2021,15/10/2020,936
12/05/2021,16/10/2020,938
12/05/2021,17/10/2020,1105
12/05/2021,18/10/2020,1044
12/05/2021,19/10/2020,1271
12/05/2021,20/10/2020,1379
12/05/2021,21/10/2020,1402
12/05/2021,22/10/2020,1511
12/05/2021,23/10/2020,1694
12/05/2021,24/10/2020,1571
12/05/2021,25/10/2020,1660
12/05/2021,26/10/2020,1965
12/05/2021,27/10/2020,1963
12/05/2021,28/10/2020,2003
12/05/2021,29/10/2020,2100
12/05/2021,30/10/2020,2281
12/05/2021,31/10/2020,2071
12/05/2021,01/11/2020,1927
12/05/2021,02/11/2020,2428
12/05/2021,03/11/2020,2473
12/05/2021,04/11/2020,2600
12/05/2021,05/11/2020,2624
12/05/2021,06/11/2020,2560
12/05/2021,07/11/2020,2433
12/05/2021,08/11/2020,2181
12/05/2021,09/11/2020,2487
12/05/2021,10/11/2020,2522
12/05/2021,11/11/2020,2635
12/05/2021,12/11/2020,2537
12/05/2021,13/11/2020,2552
12/05/2021,14/11/2020,2302
12/05/2021,15/11/2020,2006
12/05/2021,16/11/2020,2472
12/05/2021,17/11/2020,2466
12/05/2021,18/11/2020,2313
12/05/2021,19/11/2020,2307
12/05/2021,20/11/2020,2202
12/05/2021,21/11/2020,1823
12/05/2021,22/11/2020,1599
12/05/2021,23/11/2020,2020
12/05/2021,24/11/2020,1954
12/05/2021,25/11/2020,1836
12/05/2021,26/11/2020,1777
12/05/2021,27/11/2020,1778
12/05/2021,28/11/2020,1611
12/05/2021,29/11/2020,1375
12/05/2021,30/11/2020,1595
12/05/2021,01/12/2020,1612
12/05/2021,02/12/2020,1612
12/05/2021,03/12/2020,1567
12/05/2021,04/12/2020,1532
12/05/2021,05/12/2020,1419
12/05/2021,06/12/2020,1266
12/05/2021,07/12/2020,1409
12/05/2021,08/12/2020,1280
12/05/2021,09/12/2020,1432
12/05/2021,10/12/2020,1387
12/05/2021,11/12/2020,1436
12/05/2021,12/12/2020,1254
12/05/2021,13/12/2020,1037
12/05/2021,14/12/2020,1343
12/05/2021,15/12/2020,1266
12/05/2021,16/12/2020,1245
12/05/2021,17/12/2020,1288
12/05/2021,18/12/2020,1253
12/05/2021,19/12/2020,1189
12/05/2021,20/12/2020,1028
12/05/2021,21/12/2020,1248
12/05/2021,22/12/2020,1270
12/05/2021,23/12/2020,1235
12/05/2021,24/12/2020,1245
12/05/2021,25/12/2020,992
12/05/2021,26/12/2020,1135
12/05/2021,27/12/2020,1190
12/05/2021,28/12/2020,1340
12/05/2021,29/12/2020,1402
12/05/2021,30/12/2020,1320
12/05/2021,31/12/2020,1360
12/05/2021,01/01/2021,1135
12/05/2021,02/01/2021,1390
12/05/2021,03/01/2021,1190
12/05/2021,04/01/2021,1420
12/05/2021,05/01/2021,1449
12/05/2021,06/01/2021,1207
12/05/2021,07/01/2021,1399
12/05/2021,08/01/2021,1461
12/05/2021,09/01/2021,1265
12/05/2021,10/01/2021,1143
12/05/2021,11/01/2021,1336
12/05/2021,12/01/2021,1292
12/05/2021,13/01/2021,1276
12/05/2021,14/01/2021,1272
12/05/2021,15/01/2021,1245
12/05/2021,16/01/2021,1180
12/05/2021,17/01/2021,928
12/05/2021,18/01/2021,1144
12/05/2021,19/01/2021,1074
12/05/2021,20/01/2021,1064
12/05/2021,21/01/2021,1130
12/05/2021,22/01/2021,1056
12/05/2021,23/01/2021,986
12/05/2021,24/01/2021,854
12/05/2021,25/01/2021,1155
12/05/2021,26/01/2021,967
12/05/2021,27/01/2021,912
12/05/2021,28/01/2021,972
12/05/2021,29/01/2021,1015
12/05/2021,30/01/2021,895
12/05/2021,31/01/2021,823
12/05/2021,01/02/2021,1045
12/05/2021,02/02/2021,982
12/05/2021,03/02/2021,978
12/05/2021,04/02/2021,972
12/05/2021,05/02/2021,977
12/05/2021,06/02/2021,890
12/05/2021,07/02/2021,834
12/05/2021,08/02/2021,1026
12/05/2021,09/02/2021,940
12/05/2021,10/02/2021,996
12/05/2021,11/02/2021,972
12/05/2021,12/02/2021,933
12/05/2021,13/02/2021,849
12/05/2021,14/02/2021,728
12/05/2021,15/02/2021,970
12/05/2021,16/02/2021,942
12/05/2021,17/02/2021,1024
12/05/2021,18/02/2021,1057
12/05/2021,19/02/2021,1034
12/05/2021,20/02/2021,992
12/05/2021,21/02/2021,943
12/05/2021,22/02/2021,1185
12/05/2021,23/02/2021,1249
12/05/2021,24/02/2021,1190
12/05/2021,25/02/2021,1197
12/05/2021,26/02/2021,1339
12/05/2021,27/02/2021,1335
12/05/2021,28/02/2021,1156
12/05/2021,01/03/2021,1449
12/05/2021,02/03/2021,1634
12/05/2021,03/03/2021,1590
12/05/2021,04/03/2021,1567
12/05/2021,05/03/2021,1686
12/05/2021,06/03/2021,1566
12/05/2021,07/03/2021,1360
12/05/2021,08/03/2021,1826
12/05/2021,09/03/2021,1800
12/05/2021,10/03/2021,1797
12/05/2021,11/03/2021,1686
12/05/2021,12/03/2021,1831
12/05/2021,13/03/2021,1821
12/05/2021,14/03/2021,1569
12/05/2021,15/03/2021,2002
12/05/2021,16/03/2021,2018
12/05/2021,17/03/2021,1858
12/05/2021,18/03/2021,1801
12/05/2021,19/03/2021,1864
12/05/2021,20/03/2021,1804
12/05/2021,21/03/2021,1588
12/05/2021,22/03/2021,1874
12/05/2021,23/03/2021,1812
12/05/2021,24/03/2021,1762
12/05/2021,25/03/2021,1823
12/05/2021,26/03/2021,1859
12/05/2021,27/03/2021,1678
12/05/2021,28/03/2021,1373
12/05/2021,29/03/2021,1821
12/05/2021,30/03/2021,1717
12/05/2021,31/03/2021,1695
12/05/2021,01/04/2021,1675
12/05/2021,02/04/2021,1801
12/05/2021,03/04/2021,1582
12/05/2021,04/04/2021,1285
12/05/2021,05/04/2021,1331
12/05/2021,06/04/2021,1557
12/05/2021,07/04/2021,1418
12/05/2021,08/04/2021,1329
12/05/2021,09/04/2021,1342
12/05/2021,10/04/2021,1227
12/05/2021,11/04/2021,1091
12/05/2021,12/04/2021,1191
12/05/2021,13/04/2021,1231
12/05/2021,14/04/2021,1099
12/05/2021,15/04/2021,1078
12/05/2021,16/04/2021,996
12/05/2021,17/04/2021,949
12/05/2021,18/04/2021,977
12/05/2021,19/04/2021,1053
12/05/2021,20/04/2021,1048
12/05/2021,21/04/2021,1033
12/05/2021,22/04/2021,922
12/05/2021,23/04/2021,968
12/05/2021,24/04/2021,899
12/05/2021,25/04/2021,783
12/05/2021,26/04/2021,898
12/05/2021,27/04/2021,875
12/05/2021,28/04/2021,907
12/05/2021,29/04/2021,786
12/05/2021,30/04/2021,799
12/05/2021,01/05/2021,697
12/05/2021,02/05/2021,605
12/05/2021,03/05/2021,750
12/05/2021,04/05/2021,706
12/05/2021,05/05/2021,643
12/05/2021,06/05/2021,593
12/05/2021,07/05/2021,573
12/05/2021,08/05/2021,503
12/05/2021,09/05/2021,385
12/05/2021,10/05/2021,424
12/05/2021,11/05/2021,158
12/05/2021,12/05/2021,11
12/05/2021,,3707934
