iss_date,DATA_PRELIEVO_DIAGNOSI,CASI
12/05/2021,29/01/2020,<5
12/05/2021,06/02/2020,<5
12/05/2021,20/02/2020,<5
12/05/2021,21/02/2020,36
12/05/2021,22/02/2020,54
12/05/2021,23/02/2020,77
12/05/2021,24/02/2020,84
12/05/2021,25/02/2020,190
12/05/2021,26/02/2020,277
12/05/2021,27/02/2020,286
12/05/2021,28/02/2020,351
12/05/2021,29/02/2020,373
12/05/2021,01/03/2020,410
12/05/2021,02/03/2020,631
12/05/2021,03/03/2020,804
12/05/2021,04/03/2020,1076
12/05/2021,05/03/2020,1306
12/05/2021,06/03/2020,1524
12/05/2021,07/03/2020,1409
12/05/2021,08/03/2020,1450
12/05/2021,09/03/2020,2240
12/05/2021,10/03/2020,2459
12/05/2021,11/03/2020,2761
12/05/2021,12/03/2020,3138
12/05/2021,13/03/2020,4105
12/05/2021,14/03/2020,3535
12/05/2021,15/03/2020,2849
12/05/2021,16/03/2020,4809
12/05/2021,17/03/2020,5339
12/05/2021,18/03/2020,5690
12/05/2021,19/03/2020,5688
12/05/2021,20/03/2020,6239
12/05/2021,21/03/2020,4908
12/05/2021,22/03/2020,3934
12/05/2021,23/03/2020,6089
12/05/2021,24/03/2020,5904
12/05/2021,25/03/2020,5773
12/05/2021,26/03/2020,5672
12/05/2021,27/03/2020,5761
12/05/2021,28/03/2020,4507
12/05/2021,29/03/2020,2960
12/05/2021,30/03/2020,5066
12/05/2021,31/03/2020,5343
12/05/2021,01/04/2020,4997
12/05/2021,02/04/2020,4722
12/05/2021,03/04/2020,4441
12/05/2021,04/04/2020,3646
12/05/2021,05/04/2020,2590
12/05/2021,06/04/2020,4079
12/05/2021,07/04/2020,4138
12/05/2021,08/04/2020,4792
12/05/2021,09/04/2020,4672
12/05/2021,10/04/2020,5122
12/05/2021,11/04/2020,3410
12/05/2021,12/04/2020,1916
12/05/2021,13/04/2020,2264
12/05/2021,14/04/2020,3272
12/05/2021,15/04/2020,3952
12/05/2021,16/04/2020,3702
12/05/2021,17/04/2020,3492
12/05/2021,18/04/2020,2637
12/05/2021,19/04/2020,1389
12/05/2021,20/04/2020,3002
12/05/2021,21/04/2020,3073
12/05/2021,22/04/2020,2606
12/05/2021,23/04/2020,2803
12/05/2021,24/04/2020,2735
12/05/2021,25/04/2020,1666
12/05/2021,26/04/2020,1018
12/05/2021,27/04/2020,1971
12/05/2021,28/04/2020,2241
12/05/2021,29/04/2020,2324
12/05/2021,30/04/2020,2260
12/05/2021,01/05/2020,1081
12/05/2021,02/05/2020,1019
12/05/2021,03/05/2020,503
12/05/2021,04/05/2020,1448
12/05/2021,05/05/2020,1535
12/05/2021,06/05/2020,1443
12/05/2021,07/05/2020,1387
12/05/2021,08/05/2020,1380
12/05/2021,09/05/2020,734
12/05/2021,10/05/2020,333
12/05/2021,11/05/2020,867
12/05/2021,12/05/2020,908
12/05/2021,13/05/2020,888
12/05/2021,14/05/2020,899
12/05/2021,15/05/2020,791
12/05/2021,16/05/2020,602
12/05/2021,17/05/2020,299
12/05/2021,18/05/2020,656
12/05/2021,19/05/2020,721
12/05/2021,20/05/2020,674
12/05/2021,21/05/2020,622
12/05/2021,22/05/2020,686
12/05/2021,23/05/2020,354
12/05/2021,24/05/2020,146
12/05/2021,25/05/2020,513
12/05/2021,26/05/2020,538
12/05/2021,27/05/2020,525
12/05/2021,28/05/2020,515
12/05/2021,29/05/2020,388
12/05/2021,30/05/2020,284
12/05/2021,31/05/2020,89
12/05/2021,01/06/2020,376
12/05/2021,02/06/2020,87
12/05/2021,03/06/2020,358
12/05/2021,04/06/2020,363
12/05/2021,05/06/2020,383
12/05/2021,06/06/2020,204
12/05/2021,07/06/2020,83
12/05/2021,08/06/2020,301
12/05/2021,09/06/2020,368
12/05/2021,10/06/2020,392
12/05/2021,11/06/2020,445
12/05/2021,12/06/2020,365
12/05/2021,13/06/2020,215
12/05/2021,14/06/2020,68
12/05/2021,15/06/2020,275
12/05/2021,16/06/2020,277
12/05/2021,17/06/2020,302
12/05/2021,18/06/2020,232
12/05/2021,19/06/2020,291
12/05/2021,20/06/2020,162
12/05/2021,21/06/2020,61
12/05/2021,22/06/2020,330
12/05/2021,23/06/2020,295
