iss_date,DATA_INIZIO_SINTOMI,CASI_SINT
12/05/2021,13/09/2020,575
12/05/2021,14/09/2020,840
12/05/2021,15/09/2020,851
12/05/2021,16/09/2020,782
12/05/2021,17/09/2020,807
12/05/2021,18/09/2020,811
12/05/2021,19/09/2020,808
12/05/2021,20/09/2020,797
12/05/2021,21/09/2020,915
12/05/2021,22/09/2020,898
12/05/2021,23/09/2020,836
12/05/2021,24/09/2020,801
12/05/2021,25/09/2020,935
12/05/2021,26/09/2020,893
12/05/2021,27/09/2020,930
12/05/2021,28/09/2020,1281
12/05/2021,29/09/2020,1176
12/05/2021,30/09/2020,1575
12/05/2021,01/10/2020,2105
12/05/2021,02/10/2020,2039
12/05/2021,03/10/2020,2192
12/05/2021,04/10/2020,2171
12/05/2021,05/10/2020,3029
12/05/2021,06/10/2020,2817
12/05/2021,07/10/2020,3317
12/05/2021,08/10/2020,3594
12/05/2021,09/10/2020,3909
12/05/2021,10/10/2020,4412
12/05/2021,11/10/2020,3792
12/05/2021,12/10/2020,5802
12/05/2021,13/10/2020,5503
12/05/2021,14/10/2020,5963
12/05/2021,15/10/2020,6672
12/05/2021,16/10/2020,7389
12/05/2021,17/10/2020,7293
12/05/2021,18/10/2020,7440
12/05/2021,19/10/2020,9883
12/05/2021,20/10/2020,10720
12/05/2021,21/10/2020,10075
12/05/2021,22/10/2020,10237
12/05/2021,23/10/2020,11205
12/05/2021,24/10/2020,10730
12/05/2021,25/10/2020,11020
12/05/2021,26/10/2020,14005
12/05/2021,27/10/2020,12655
12/05/2021,28/10/2020,13528
12/05/2021,29/10/2020,12832
12/05/2021,30/10/2020,13377
12/05/2021,31/10/2020,11274
12/05/2021,01/11/2020,13933
12/05/2021,02/11/2020,16024
12/05/2021,03/11/2020,13712
12/05/2021,04/11/2020,14295
12/05/2021,05/11/2020,13992
12/05/2021,06/11/2020,14428
12/05/2021,07/11/2020,13123
12/05/2021,08/11/2020,12069
12/05/2021,09/11/2020,15308
12/05/2021,10/11/2020,14686
12/05/2021,11/11/2020,12876
12/05/2021,12/11/2020,12588
12/05/2021,13/11/2020,13165
12/05/2021,14/11/2020,11934
12/05/2021,15/11/2020,11190
12/05/2021,16/11/2020,12857
12/05/2021,17/11/2020,10694
12/05/2021,18/11/2020,11139
12/05/2021,19/11/2020,9139
12/05/2021,20/11/2020,10572
12/05/2021,21/11/2020,8095
12/05/2021,22/11/2020,7287
12/05/2021,23/11/2020,9588
12/05/2021,24/11/2020,8243
12/05/2021,25/11/2020,8453
12/05/2021,26/11/2020,7766
12/05/2021,27/11/2020,8036
12/05/2021,28/11/2020,7574
12/05/2021,29/11/2020,5884
12/05/2021,30/11/2020,8740
12/05/2021,01/12/2020,9187
12/05/2021,02/12/2020,8039
12/05/2021,03/12/2020,7502
12/05/2021,04/12/2020,7951
12/05/2021,05/12/2020,6905
12/05/2021,06/12/2020,5873
12/05/2021,07/12/2020,7865
12/05/2021,08/12/2020,6813
12/05/2021,09/12/2020,7600
12/05/2021,10/12/2020,7664
12/05/2021,11/12/2020,7023
12/05/2021,12/12/2020,6888
12/05/2021,13/12/2020,6123
12/05/2021,14/12/2020,8292
12/05/2021,15/12/2020,7468
12/05/2021,16/12/2020,7240
12/05/2021,17/12/2020,6796
12/05/2021,18/12/2020,7200
12/05/2021,19/12/2020,6626
12/05/2021,20/12/2020,7282
12/05/2021,21/12/2020,8072
12/05/2021,22/12/2020,7893
12/05/2021,23/12/2020,8025
12/05/2021,24/12/2020,8211
12/05/2021,25/12/2020,7295
12/05/2021,26/12/2020,8050
12/05/2021,27/12/2020,8619
12/05/2021,28/12/2020,10664
12/05/2021,29/12/2020,8872
12/05/2021,30/12/2020,8778
12/05/2021,31/12/2020,8297
12/05/2021,01/01/2021,8924
12/05/2021,02/01/2021,8504
12/05/2021,03/01/2021,8124
12/05/2021,04/01/2021,10223
12/05/2021,05/01/2021,8820
12/05/2021,06/01/2021,7388
12/05/2021,07/01/2021,7536
12/05/2021,08/01/2021,7173
12/05/2021,09/01/2021,6422
12/05/2021,10/01/2021,6231
12/05/2021,11/01/2021,7034
12/05/2021,12/01/2021,6187
12/05/2021,13/01/2021,5805
12/05/2021,14/01/2021,5682
12/05/2021,15/01/2021,5912
12/05/2021,16/01/2021,5421
12/05/2021,17/01/2021,5045
12/05/2021,18/01/2021,6455
12/05/2021,19/01/2021,5887
12/05/2021,20/01/2021,6322
12/05/2021,21/01/2021,5574
12/05/2021,22/01/2021,5991
12/05/2021,23/01/2021,5872
12/05/2021,24/01/2021,5433
12/05/2021,25/01/2021,6678
12/05/2021,26/01/2021,5727
12/05/2021,27/01/2021,5746
12/05/2021,28/01/2021,5677
12/05/2021,29/01/2021,5487
12/05/2021,30/01/2021,5334
12/05/2021,31/01/2021,4982
12/05/2021,01/02/2021,7502
12/05/2021,02/02/2021,6227
12/05/2021,03/02/2021,6213
12/05/2021,04/02/2021,5986
12/05/2021,05/02/2021,6191
12/05/2021,06/02/2021,6127
12/05/2021,07/02/2021,5639
12/05/2021,08/02/2021,6951
12/05/2021,09/02/2021,6188
12/05/2021,10/02/2021,6743
12/05/2021,11/02/2021,5845
12/05/2021,12/02/2021,6018
12/05/2021,13/02/2021,5673
12/05/2021,14/02/2021,5736
12/05/2021,15/02/2021,7601
12/05/2021,16/02/2021,7125
12/05/2021,17/02/2021,7822
12/05/2021,18/02/2021,8022
12/05/2021,19/02/2021,8156
12/05/2021,20/02/2021,8792
12/05/2021,21/02/2021,8183
12/05/2021,22/02/2021,10733
12/05/2021,23/02/2021,9725
12/05/2021,24/02/2021,9884
12/05/2021,25/02/2021,9507
12/05/2021,26/02/2021,10042
12/05/2021,27/02/2021,9576
12/05/2021,28/02/2021,9126
12/05/2021,01/03/2021,14094
12/05/2021,02/03/2021,11650
12/05/2021,03/03/2021,11785
12/05/2021,04/03/2021,11309
12/05/2021,05/03/2021,12106
12/05/2021,06/03/2021,11417
12/05/2021,07/03/2021,10725
12/05/2021,08/03/2021,13981
12/05/2021,09/03/2021,11611
12/05/2021,10/03/2021,13013
12/05/2021,11/03/2021,11208
12/05/2021,12/03/2021,11865
12/05/2021,13/03/2021,11284
12/05/2021,14/03/2021,10926
12/05/2021,15/03/2021,13800
12/05/2021,16/03/2021,11545
12/05/2021,17/03/2021,11587
12/05/2021,18/03/2021,11043
12/05/2021,19/03/2021,11243
12/05/2021,20/03/2021,11308
12/05/2021,21/03/2021,10123
12/05/2021,22/03/2021,12799
12/05/2021,23/03/2021,11222
12/05/2021,24/03/2021,10800
12/05/2021,25/03/2021,10755
12/05/2021,26/03/2021,10326
12/05/2021,27/03/2021,9390
12/05/2021,28/03/2021,8940
12/05/2021,29/03/2021,10866
12/05/2021,30/03/2021,9484
12/05/2021,31/03/2021,8284
12/05/2021,01/04/2021,9197
12/05/2021,02/04/2021,8163
12/05/2021,03/04/2021,6995
12/05/2021,04/04/2021,6354
12/05/2021,05/04/2021,7188
12/05/2021,06/04/2021,8028
12/05/2021,07/04/2021,7936
12/05/2021,08/04/2021,7767
12/05/2021,09/04/2021,6982
12/05/2021,10/04/2021,7225
12/05/2021,11/04/2021,6442
12/05/2021,12/04/2021,8112
12/05/2021,13/04/2021,7126
12/05/2021,14/04/2021,6831
12/05/2021,15/04/2021,6623
12/05/2021,16/04/2021,6667
12/05/2021,17/04/2021,5963
12/05/2021,18/04/2021,6232
12/05/2021,19/04/2021,7275
12/05/2021,20/04/2021,6833
12/05/2021,21/04/2021,6730
12/05/2021,22/04/2021,6340
12/05/2021,23/04/2021,6337
12/05/2021,24/04/2021,5820
12/05/2021,25/04/2021,5369
12/05/2021,26/04/2021,6226
12/05/2021,27/04/2021,5401
12/05/2021,28/04/2021,5093
12/05/2021,29/04/2021,4352
12/05/2021,30/04/2021,4048
12/05/2021,01/05/2021,4079
12/05/2021,02/05/2021,3379
12/05/2021,03/05/2021,3991
12/05/2021,04/05/2021,3433
12/05/2021,05/05/2021,3053
12/05/2021,06/05/2021,2336
12/05/2021,07/05/2021,1777
12/05/2021,08/05/2021,1036
12/05/2021,09/05/2021,510
12/05/2021,10/05/2021,401
12/05/2021,11/05/2021,127
12/05/2021,12/05/2021,<5
12/05/2021,,89177
