iss_date,DATARICOVERO1,RICOVERI
30/01/2022,20/02/2020,92
30/01/2022,21/02/2020,123
30/01/2022,22/02/2020,106
30/01/2022,23/02/2020,151
30/01/2022,24/02/2020,191
30/01/2022,25/02/2020,267
30/01/2022,26/02/2020,273
30/01/2022,27/02/2020,317
30/01/2022,28/02/2020,379
30/01/2022,29/02/2020,374
30/01/2022,01/03/2020,441
30/01/2022,02/03/2020,669
30/01/2022,03/03/2020,816
30/01/2022,04/03/2020,915
30/01/2022,05/03/2020,1096
30/01/2022,06/03/2020,1227
30/01/2022,07/03/2020,1204
30/01/2022,08/03/2020,1162
30/01/2022,09/03/2020,1459
30/01/2022,10/03/2020,1587
30/01/2022,11/03/2020,1756
30/01/2022,12/03/2020,1907
30/01/2022,13/03/2020,2332
30/01/2022,14/03/2020,1997
30/01/2022,15/03/2020,1908
30/01/2022,16/03/2020,2489
30/01/2022,17/03/2020,2668
30/01/2022,18/03/2020,2707
30/01/2022,19/03/2020,2786
30/01/2022,20/03/2020,2860
30/01/2022,21/03/2020,2544
30/01/2022,22/03/2020,2197
30/01/2022,23/03/2020,2714
30/01/2022,24/03/2020,2621
30/01/2022,25/03/2020,2316
30/01/2022,26/03/2020,2124
30/01/2022,27/03/2020,2233
30/01/2022,28/03/2020,1751
30/01/2022,29/03/2020,1438
30/01/2022,30/03/2020,1684
30/01/2022,31/03/2020,1586
30/01/2022,01/04/2020,1503
30/01/2022,02/04/2020,1463
30/01/2022,03/04/2020,1266
30/01/2022,04/04/2020,1026
30/01/2022,05/04/2020,839
30/01/2022,06/04/2020,1020
30/01/2022,07/04/2020,1024
30/01/2022,08/04/2020,1040
30/01/2022,09/04/2020,999
30/01/2022,10/04/2020,917
30/01/2022,11/04/2020,819
30/01/2022,12/04/2020,667
30/01/2022,13/04/2020,625
30/01/2022,14/04/2020,851
30/01/2022,15/04/2020,704
30/01/2022,16/04/2020,704
30/01/2022,17/04/2020,715
30/01/2022,18/04/2020,572
30/01/2022,19/04/2020,467
30/01/2022,20/04/2020,658
30/01/2022,21/04/2020,599
30/01/2022,22/04/2020,599
30/01/2022,23/04/2020,582
30/01/2022,24/04/2020,551
30/01/2022,25/04/2020,427
30/01/2022,26/04/2020,362
30/01/2022,27/04/2020,437
30/01/2022,28/04/2020,436
30/01/2022,29/04/2020,414
30/01/2022,30/04/2020,369
30/01/2022,01/05/2020,275
30/01/2022,02/05/2020,242
30/01/2022,03/05/2020,185
30/01/2022,04/05/2020,294
30/01/2022,05/05/2020,286
30/01/2022,06/05/2020,287
30/01/2022,07/05/2020,278
30/01/2022,08/05/2020,277
30/01/2022,09/05/2020,167
30/01/2022,10/05/2020,162
30/01/2022,11/05/2020,238
30/01/2022,12/05/2020,179
30/01/2022,13/05/2020,189
30/01/2022,14/05/2020,201
30/01/2022,15/05/2020,201
30/01/2022,16/05/2020,136
30/01/2022,17/05/2020,120
30/01/2022,18/05/2020,160
30/01/2022,19/05/2020,145
30/01/2022,20/05/2020,144
30/01/2022,21/05/2020,116
30/01/2022,22/05/2020,122
30/01/2022,23/05/2020,93
30/01/2022,24/05/2020,91
30/01/2022,25/05/2020,145
30/01/2022,26/05/2020,108
30/01/2022,27/05/2020,102
30/01/2022,28/05/2020,81
30/01/2022,29/05/2020,105
30/01/2022,30/05/2020,83
30/01/2022,31/05/2020,51
30/01/2022,01/06/2020,110
30/01/2022,02/06/2020,65
30/01/2022,03/06/2020,88
30/01/2022,04/06/2020,79
30/01/2022,05/06/2020,89
30/01/2022,06/06/2020,50
30/01/2022,07/06/2020,43
30/01/2022,08/06/2020,106
30/01/2022,09/06/2020,72
30/01/2022,10/06/2020,71
30/01/2022,11/06/2020,58
30/01/2022,12/06/2020,75
30/01/2022,13/06/2020,61
30/01/2022,14/06/2020,52
30/01/2022,15/06/2020,73
30/01/2022,16/06/2020,54
30/01/2022,17/06/2020,70
30/01/2022,18/06/2020,71
30/01/2022,19/06/2020,82
30/01/2022,20/06/2020,35
30/01/2022,21/06/2020,45
30/01/2022,22/06/2020,85
30/01/2022,23/06/2020,54
30/01/2022,24/06/2020,75
30/01/2022,25/06/2020,68
30/01/2022,26/06/2020,82
30/01/2022,27/06/2020,41
30/01/2022,28/06/2020,29
30/01/2022,29/06/2020,84
30/01/2022,30/06/2020,61
30/01/2022,01/07/2020,55
30/01/2022,02/07/2020,68
30/01/2022,03/07/2020,72
30/01/2022,04/07/2020,37
30/01/2022,05/07/2020,49
30/01/2022,06/07/2020,68
30/01/2022,07/07/2020,59
30/01/2022,08/07/2020,65
30/01/2022,09/07/2020,56
30/01/2022,10/07/2020,68
30/01/2022,11/07/2020,49
30/01/2022,12/07/2020,37
30/01/2022,13/07/2020,64
30/01/2022,14/07/2020,59
30/01/2022,15/07/2020,62
30/01/2022,16/07/2020,58
30/01/2022,17/07/2020,86
30/01/2022,18/07/2020,49
30/01/2022,19/07/2020,36
30/01/2022,20/07/2020,72
30/01/2022,21/07/2020,73
30/01/2022,22/07/2020,66
30/01/2022,23/07/2020,63
30/01/2022,24/07/2020,61
30/01/2022,25/07/2020,59
30/01/2022,26/07/2020,45
30/01/2022,27/07/2020,58
30/01/2022,28/07/2020,65
30/01/2022,29/07/2020,61
30/01/2022,30/07/2020,63
30/01/2022,31/07/2020,78
30/01/2022,01/08/2020,68
30/01/2022,02/08/2020,50
30/01/2022,03/08/2020,86
30/01/2022,04/08/2020,61
30/01/2022,05/08/2020,82
30/01/2022,06/08/2020,57
30/01/2022,07/08/2020,68
30/01/2022,08/08/2020,58
30/01/2022,09/08/2020,61
30/01/2022,10/08/2020,88
30/01/2022,11/08/2020,60
30/01/2022,12/08/2020,95
30/01/2022,13/08/2020,81
30/01/2022,14/08/2020,83
30/01/2022,15/08/2020,63
30/01/2022,16/08/2020,67
30/01/2022,17/08/2020,95
30/01/2022,18/08/2020,109
30/01/2022,19/08/2020,132
30/01/2022,20/08/2020,87
30/01/2022,21/08/2020,94
30/01/2022,22/08/2020,118
30/01/2022,23/08/2020,91
30/01/2022,24/08/2020,126
30/01/2022,25/08/2020,143
30/01/2022,26/08/2020,146
30/01/2022,27/08/2020,139
30/01/2022,28/08/2020,141
30/01/2022,29/08/2020,108
30/01/2022,30/08/2020,114
30/01/2022,31/08/2020,132
30/01/2022,01/09/2020,154
30/01/2022,02/09/2020,174
30/01/2022,03/09/2020,181
30/01/2022,04/09/2020,168
30/01/2022,05/09/2020,147
30/01/2022,06/09/2020,124
30/01/2022,07/09/2020,206
30/01/2022,08/09/2020,173
30/01/2022,09/09/2020,184
30/01/2022,10/09/2020,207
30/01/2022,11/09/2020,197
30/01/2022,12/09/2020,183
30/01/2022,13/09/2020,173
30/01/2022,14/09/2020,223
30/01/2022,15/09/2020,238
30/01/2022,16/09/2020,230
30/01/2022,17/09/2020,240
30/01/2022,18/09/2020,238
30/01/2022,19/09/2020,187
30/01/2022,20/09/2020,167
30/01/2022,21/09/2020,250
30/01/2022,22/09/2020,253
