iss_date,DATA_INIZIO_SINTOMI,CASI
29/05/2021,06/05/2020,561
29/05/2021,07/05/2020,489
29/05/2021,08/05/2020,512
29/05/2021,09/05/2020,296
29/05/2021,10/05/2020,340
29/05/2021,11/05/2020,436
29/05/2021,12/05/2020,449
29/05/2021,13/05/2020,378
29/05/2021,14/05/2020,328
29/05/2021,15/05/2020,338
29/05/2021,16/05/2020,236
29/05/2021,17/05/2020,181
29/05/2021,18/05/2020,310
29/05/2021,19/05/2020,255
29/05/2021,20/05/2020,294
29/05/2021,21/05/2020,226
29/05/2021,22/05/2020,190
29/05/2021,23/05/2020,133
29/05/2021,24/05/2020,98
29/05/2021,25/05/2020,226
29/05/2021,26/05/2020,181
29/05/2021,27/05/2020,209
29/05/2021,28/05/2020,165
29/05/2021,29/05/2020,138
29/05/2021,30/05/2020,121
29/05/2021,31/05/2020,67
29/05/2021,01/06/2020,173
29/05/2021,02/06/2020,65
29/05/2021,03/06/2020,134
29/05/2021,04/06/2020,123
29/05/2021,05/06/2020,164
29/05/2021,06/06/2020,96
29/05/2021,07/06/2020,73
29/05/2021,08/06/2020,137
29/05/2021,09/06/2020,122
29/05/2021,10/06/2020,116
29/05/2021,11/06/2020,107
29/05/2021,12/06/2020,121
29/05/2021,13/06/2020,75
29/05/2021,14/06/2020,84
29/05/2021,15/06/2020,122
29/05/2021,16/06/2020,104
29/05/2021,17/06/2020,98
29/05/2021,18/06/2020,92
29/05/2021,19/06/2020,90
29/05/2021,20/06/2020,67
29/05/2021,21/06/2020,64
29/05/2021,22/06/2020,90
29/05/2021,23/06/2020,75
29/05/2021,24/06/2020,99
29/05/2021,25/06/2020,93
29/05/2021,26/06/2020,102
29/05/2021,27/06/2020,78
29/05/2021,28/06/2020,59
29/05/2021,29/06/2020,101
29/05/2021,30/06/2020,73
29/05/2021,01/07/2020,118
29/05/2021,02/07/2020,90
29/05/2021,03/07/2020,75
29/05/2021,04/07/2020,81
29/05/2021,05/07/2020,68
29/05/2021,06/07/2020,104
29/05/2021,07/07/2020,106
29/05/2021,08/07/2020,106
29/05/2021,09/07/2020,84
29/05/2021,10/07/2020,116
29/05/2021,11/07/2020,85
29/05/2021,12/07/2020,77
29/05/2021,13/07/2020,106
29/05/2021,14/07/2020,115
29/05/2021,15/07/2020,102
29/05/2021,16/07/2020,93
29/05/2021,17/07/2020,105
29/05/2021,18/07/2020,97
29/05/2021,19/07/2020,93
29/05/2021,20/07/2020,144
29/05/2021,21/07/2020,128
29/05/2021,22/07/2020,122
29/05/2021,23/07/2020,136
29/05/2021,24/07/2020,117
29/05/2021,25/07/2020,131
29/05/2021,26/07/2020,98
29/05/2021,27/07/2020,139
29/05/2021,28/07/2020,143
29/05/2021,29/07/2020,139
29/05/2021,30/07/2020,124
29/05/2021,31/07/2020,129
29/05/2021,01/08/2020,162
29/05/2021,02/08/2020,128
29/05/2021,03/08/2020,215
29/05/2021,04/08/2020,201
29/05/2021,05/08/2020,218
29/05/2021,06/08/2020,217
29/05/2021,07/08/2020,216
29/05/2021,08/08/2020,263
29/05/2021,09/08/2020,211
29/05/2021,10/08/2020,296
29/05/2021,11/08/2020,272
29/05/2021,12/08/2020,282
29/05/2021,13/08/2020,314
29/05/2021,14/08/2020,313
29/05/2021,15/08/2020,358
29/05/2021,16/08/2020,373
29/05/2021,17/08/2020,574
29/05/2021,18/08/2020,631
29/05/2021,19/08/2020,579
29/05/2021,20/08/2020,596
29/05/2021,21/08/2020,634
29/05/2021,22/08/2020,595
29/05/2021,23/08/2020,613
29/05/2021,24/08/2020,692
29/05/2021,25/08/2020,652
29/05/2021,26/08/2020,632
29/05/2021,27/08/2020,585
29/05/2021,28/08/2020,598
29/05/2021,29/08/2020,446
29/05/2021,30/08/2020,441
29/05/2021,31/08/2020,582
29/05/2021,01/09/2020,745
29/05/2021,02/09/2020,648
29/05/2021,03/09/2020,596
29/05/2021,04/09/2020,649
29/05/2021,05/09/2020,556
29/05/2021,06/09/2020,530
29/05/2021,07/09/2020,820
29/05/2021,08/09/2020,697
29/05/2021,09/09/2020,690
29/05/2021,10/09/2020,779
29/05/2021,11/09/2020,674
29/05/2021,12/09/2020,659
29/05/2021,13/09/2020,602
29/05/2021,14/09/2020,900
29/05/2021,15/09/2020,906
29/05/2021,16/09/2020,838
29/05/2021,17/09/2020,860
29/05/2021,18/09/2020,872
29/05/2021,19/09/2020,854
29/05/2021,20/09/2020,842
29/05/2021,21/09/2020,992
29/05/2021,22/09/2020,964
29/05/2021,23/09/2020,900
29/05/2021,24/09/2020,864
29/05/2021,25/09/2020,1004
29/05/2021,26/09/2020,970
29/05/2021,27/09/2020,1004
29/05/2021,28/09/2020,1384
29/05/2021,29/09/2020,1277
29/05/2021,30/09/2020,1707
29/05/2021,01/10/2020,2333
29/05/2021,02/10/2020,2273
29/05/2021,03/10/2020,2383
29/05/2021,04/10/2020,2358
29/05/2021,05/10/2020,3365
29/05/2021,06/10/2020,3182
29/05/2021,07/10/2020,3716
29/05/2021,08/10/2020,4050
29/05/2021,09/10/2020,4539
29/05/2021,10/10/2020,5004
29/05/2021,11/10/2020,4374
29/05/2021,12/10/2020,7032
29/05/2021,13/10/2020,6703
29/05/2021,14/10/2020,7407
29/05/2021,15/10/2020,8271
29/05/2021,16/10/2020,9350
29/05/2021,17/10/2020,9113
29/05/2021,18/10/2020,9186
29/05/2021,19/10/2020,12902
29/05/2021,20/10/2020,13936
29/05/2021,21/10/2020,13254
29/05/2021,22/10/2020,13379
29/05/2021,23/10/2020,15203
29/05/2021,24/10/2020,13846
29/05/2021,25/10/2020,14038
29/05/2021,26/10/2020,19341
29/05/2021,27/10/2020,17116
29/05/2021,28/10/2020,18114
29/05/2021,29/10/2020,18409
29/05/2021,30/10/2020,17811
29/05/2021,31/10/2020,14613
29/05/2021,01/11/2020,17601
29/05/2021,02/11/2020,20777
29/05/2021,03/11/2020,17287
29/05/2021,04/11/2020,19634
29/05/2021,05/11/2020,17697
29/05/2021,06/11/2020,18035
29/05/2021,07/11/2020,16667
29/05/2021,08/11/2020,15474
29/05/2021,09/11/2020,18829
29/05/2021,10/11/2020,18187
29/05/2021,11/11/2020,15829
29/05/2021,12/11/2020,15780
29/05/2021,13/11/2020,16314
29/05/2021,14/11/2020,15555
29/05/2021,15/11/2020,13673
29/05/2021,16/11/2020,16163
29/05/2021,17/11/2020,12995
29/05/2021,18/11/2020,13855
29/05/2021,19/11/2020,12086
29/05/2021,20/11/2020,12857
29/05/2021,21/11/2020,10350
29/05/2021,22/11/2020,8816
29/05/2021,23/11/2020,11351
29/05/2021,24/11/2020,10251
29/05/2021,25/11/2020,9960
29/05/2021,26/11/2020,9413
29/05/2021,27/11/2020,9201
29/05/2021,28/11/2020,8838
29/05/2021,29/11/2020,6878
29/05/2021,30/11/2020,9843
29/05/2021,01/12/2020,10391
29/05/2021,02/12/2020,9059
29/05/2021,03/12/2020,8308
29/05/2021,04/12/2020,8859
29/05/2021,05/12/2020,7537
29/05/2021,06/12/2020,6389
29/05/2021,07/12/2020,8699
29/05/2021,08/12/2020,7069
29/05/2021,09/12/2020,8112
29/05/2021,10/12/2020,8175
29/05/2021,11/12/2020,7429
29/05/2021,12/12/2020,7187
29/05/2021,13/12/2020,6362
29/05/2021,14/12/2020,8784
29/05/2021,15/12/2020,8011
29/05/2021,16/12/2020,7706
29/05/2021,17/12/2020,7278
29/05/2021,18/12/2020,7769
29/05/2021,19/12/2020,7018
29/05/2021,20/12/2020,7586
29/05/2021,21/12/2020,8514
29/05/2021,22/12/2020,8354
29/05/2021,23/12/2020,8571
29/05/2021,24/12/2020,8660
29/05/2021,25/12/2020,7561
29/05/2021,26/12/2020,8363
29/05/2021,27/12/2020,9034
29/05/2021,28/12/2020,11239
29/05/2021,29/12/2020,9667
29/05/2021,30/12/2020,9520
29/05/2021,31/12/2020,9023
29/05/2021,01/01/2021,9265
29/05/2021,02/01/2021,8967
29/05/2021,03/01/2021,8520
29/05/2021,04/01/2021,10900
29/05/2021,05/01/2021,9701
29/05/2021,06/01/2021,7767
29/05/2021,07/01/2021,7945
29/05/2021,08/01/2021,7565
29/05/2021,09/01/2021,6751
29/05/2021,10/01/2021,6507
29/05/2021,11/01/2021,7422
29/05/2021,12/01/2021,6608
29/05/2021,13/01/2021,6271
29/05/2021,14/01/2021,6095
29/05/2021,15/01/2021,6292
29/05/2021,16/01/2021,5705
29/05/2021,17/01/2021,5273
29/05/2021,18/01/2021,6856
29/05/2021,19/01/2021,6226
29/05/2021,20/01/2021,6712
29/05/2021,21/01/2021,5856
29/05/2021,22/01/2021,6236
29/05/2021,23/01/2021,6144
29/05/2021,24/01/2021,5645
29/05/2021,25/01/2021,7008
29/05/2021,26/01/2021,6059
29/05/2021,27/01/2021,6073
29/05/2021,28/01/2021,5969
29/05/2021,29/01/2021,5774
29/05/2021,30/01/2021,5581
29/05/2021,31/01/2021,5166
29/05/2021,01/02/2021,7868
29/05/2021,02/02/2021,6529
29/05/2021,03/02/2021,6516
29/05/2021,04/02/2021,6279
29/05/2021,05/02/2021,6465
29/05/2021,06/02/2021,6375
29/05/2021,07/02/2021,5849
29/05/2021,08/02/2021,7291
29/05/2021,09/02/2021,6479
29/05/2021,10/02/2021,7036
29/05/2021,11/02/2021,6108
29/05/2021,12/02/2021,6318
29/05/2021,13/02/2021,5966
29/05/2021,14/02/2021,5924
29/05/2021,15/02/2021,7932
29/05/2021,16/02/2021,7489
29/05/2021,17/02/2021,8245
29/05/2021,18/02/2021,8376
29/05/2021,19/02/2021,8534
29/05/2021,20/02/2021,9212
29/05/2021,21/02/2021,8437
29/05/2021,22/02/2021,11257
29/05/2021,23/02/2021,10279
29/05/2021,24/02/2021,10428
29/05/2021,25/02/2021,10055
29/05/2021,26/02/2021,10634
29/05/2021,27/02/2021,10066
29/05/2021,28/02/2021,9451
29/05/2021,01/03/2021,14836
29/05/2021,02/03/2021,12404
29/05/2021,03/03/2021,12512
29/05/2021,04/03/2021,12021
29/05/2021,05/03/2021,13012
29/05/2021,06/03/2021,12192
29/05/2021,07/03/2021,11397
29/05/2021,08/03/2021,15110
29/05/2021,09/03/2021,12671
29/05/2021,10/03/2021,14251
29/05/2021,11/03/2021,12342
29/05/2021,12/03/2021,12954
29/05/2021,13/03/2021,12048
29/05/2021,14/03/2021,11532
29/05/2021,15/03/2021,14736
29/05/2021,16/03/2021,12438
29/05/2021,17/03/2021,12507
29/05/2021,18/03/2021,11968
29/05/2021,19/03/2021,11966
29/05/2021,20/03/2021,11994
29/05/2021,21/03/2021,10680
29/05/2021,22/03/2021,13763
29/05/2021,23/03/2021,12097
29/05/2021,24/03/2021,11654
29/05/2021,25/03/2021,11639
29/05/2021,26/03/2021,11025
29/05/2021,27/03/2021,9976
29/05/2021,28/03/2021,9455
29/05/2021,29/03/2021,11677
29/05/2021,30/03/2021,10173
29/05/2021,31/03/2021,8993
29/05/2021,01/04/2021,9903
29/05/2021,02/04/2021,8736
29/05/2021,03/04/2021,7355
29/05/2021,04/04/2021,6619
29/05/2021,05/04/2021,7668
29/05/2021,06/04/2021,8579
29/05/2021,07/04/2021,8546
29/05/2021,08/04/2021,8322
29/05/2021,09/04/2021,7452
29/05/2021,10/04/2021,7597
29/05/2021,11/04/2021,6831
29/05/2021,12/04/2021,8588
29/05/2021,13/04/2021,7611
29/05/2021,14/04/2021,7260
29/05/2021,15/04/2021,7022
29/05/2021,16/04/2021,7030
29/05/2021,17/04/2021,6235
29/05/2021,18/04/2021,6548
29/05/2021,19/04/2021,7758
29/05/2021,20/04/2021,7381
29/05/2021,21/04/2021,7212
29/05/2021,22/04/2021,6881
29/05/2021,23/04/2021,6783
29/05/2021,24/04/2021,6155
29/05/2021,25/04/2021,5855
29/05/2021,26/04/2021,6919
29/05/2021,27/04/2021,6030
29/05/2021,28/04/2021,5773
29/05/2021,29/04/2021,5046
29/05/2021,30/04/2021,4723
29/05/2021,01/05/2021,4948
29/05/2021,02/05/2021,4167
29/05/2021,03/05/2021,5181
29/05/2021,04/05/2021,4559
29/05/2021,05/05/2021,4509
29/05/2021,06/05/2021,3885
29/05/2021,07/05/2021,3670
29/05/2021,08/05/2021,3279
29/05/2021,09/05/2021,3024
29/05/2021,10/05/2021,3713
29/05/2021,11/05/2021,3081
29/05/2021,12/05/2021,2899
29/05/2021,13/05/2021,2522
29/05/2021,14/05/2021,2291
29/05/2021,15/05/2021,2146
29/05/2021,16/05/2021,1887
29/05/2021,17/05/2021,2120
29/05/2021,18/05/2021,1904
29/05/2021,19/05/2021,1679
29/05/2021,20/05/2021,1434
29/05/2021,21/05/2021,1172
29/05/2021,22/05/2021,1004
29/05/2021,23/05/2021,935
29/05/2021,24/05/2021,881
29/05/2021,25/05/2021,538
29/05/2021,26/05/2021,374
29/05/2021,27/05/2021,194
29/05/2021,28/05/2021,31
29/05/2021,,1889261
