iss_date,DATARICOVERO1,RICOVERI
23/03/2022,20/02/2020,93
23/03/2022,21/02/2020,124
23/03/2022,22/02/2020,107
23/03/2022,23/02/2020,151
23/03/2022,24/02/2020,191
23/03/2022,25/02/2020,268
23/03/2022,26/02/2020,273
23/03/2022,27/02/2020,317
23/03/2022,28/02/2020,380
23/03/2022,29/02/2020,374
23/03/2022,01/03/2020,441
23/03/2022,02/03/2020,669
23/03/2022,03/03/2020,816
23/03/2022,04/03/2020,915
23/03/2022,05/03/2020,1097
23/03/2022,06/03/2020,1228
23/03/2022,07/03/2020,1203
23/03/2022,08/03/2020,1161
23/03/2022,09/03/2020,1458
23/03/2022,10/03/2020,1586
23/03/2022,11/03/2020,1757
23/03/2022,12/03/2020,1909
23/03/2022,13/03/2020,2335
23/03/2022,14/03/2020,1996
23/03/2022,15/03/2020,1909
23/03/2022,16/03/2020,2489
23/03/2022,17/03/2020,2669
23/03/2022,18/03/2020,2710
23/03/2022,19/03/2020,2787
23/03/2022,20/03/2020,2862
23/03/2022,21/03/2020,2546
23/03/2022,22/03/2020,2196
23/03/2022,23/03/2020,2716
23/03/2022,24/03/2020,2623
23/03/2022,25/03/2020,2319
23/03/2022,26/03/2020,2127
23/03/2022,27/03/2020,2241
23/03/2022,28/03/2020,1750
23/03/2022,29/03/2020,1440
23/03/2022,30/03/2020,1686
23/03/2022,31/03/2020,1588
23/03/2022,01/04/2020,1506
23/03/2022,02/04/2020,1464
23/03/2022,03/04/2020,1267
23/03/2022,04/04/2020,1029
23/03/2022,05/04/2020,842
23/03/2022,06/04/2020,1027
23/03/2022,07/04/2020,1033
23/03/2022,08/04/2020,1047
23/03/2022,09/04/2020,1002
23/03/2022,10/04/2020,925
23/03/2022,11/04/2020,822
23/03/2022,12/04/2020,670
23/03/2022,13/04/2020,625
23/03/2022,14/04/2020,864
23/03/2022,15/04/2020,711
23/03/2022,16/04/2020,711
23/03/2022,17/04/2020,724
23/03/2022,18/04/2020,573
23/03/2022,19/04/2020,469
23/03/2022,20/04/2020,665
23/03/2022,21/04/2020,606
23/03/2022,22/04/2020,608
23/03/2022,23/04/2020,589
23/03/2022,24/04/2020,554
23/03/2022,25/04/2020,430
23/03/2022,26/04/2020,362
23/03/2022,27/04/2020,442
23/03/2022,28/04/2020,440
23/03/2022,29/04/2020,417
23/03/2022,30/04/2020,372
23/03/2022,01/05/2020,277
23/03/2022,02/05/2020,244
23/03/2022,03/05/2020,186
23/03/2022,04/05/2020,298
23/03/2022,05/05/2020,290
23/03/2022,06/05/2020,295
23/03/2022,07/05/2020,287
23/03/2022,08/05/2020,284
23/03/2022,09/05/2020,174
23/03/2022,10/05/2020,164
23/03/2022,11/05/2020,247
23/03/2022,12/05/2020,183
23/03/2022,13/05/2020,198
23/03/2022,14/05/2020,204
23/03/2022,15/05/2020,211
23/03/2022,16/05/2020,139
23/03/2022,17/05/2020,124
