iss_date,DATA_INIZIO_SINTOMI,CASI
23/03/2022,14/05/2020,336
23/03/2022,15/05/2020,344
23/03/2022,16/05/2020,243
23/03/2022,17/05/2020,188
23/03/2022,18/05/2020,305
23/03/2022,19/05/2020,254
23/03/2022,20/05/2020,293
23/03/2022,21/05/2020,227
23/03/2022,22/05/2020,193
23/03/2022,23/05/2020,141
23/03/2022,24/05/2020,106
23/03/2022,25/05/2020,236
23/03/2022,26/05/2020,184
23/03/2022,27/05/2020,213
23/03/2022,28/05/2020,173
23/03/2022,29/05/2020,142
23/03/2022,30/05/2020,122
23/03/2022,31/05/2020,69
23/03/2022,01/06/2020,173
23/03/2022,02/06/2020,66
23/03/2022,03/06/2020,138
23/03/2022,04/06/2020,128
23/03/2022,05/06/2020,164
23/03/2022,06/06/2020,98
23/03/2022,07/06/2020,74
23/03/2022,08/06/2020,135
23/03/2022,09/06/2020,125
23/03/2022,10/06/2020,116
23/03/2022,11/06/2020,110
23/03/2022,12/06/2020,126
23/03/2022,13/06/2020,75
23/03/2022,14/06/2020,82
23/03/2022,15/06/2020,120
23/03/2022,16/06/2020,107
23/03/2022,17/06/2020,97
23/03/2022,18/06/2020,97
23/03/2022,19/06/2020,90
23/03/2022,20/06/2020,69
23/03/2022,21/06/2020,66
23/03/2022,22/06/2020,90
23/03/2022,23/06/2020,79
23/03/2022,24/06/2020,99
23/03/2022,25/06/2020,91
23/03/2022,26/06/2020,109
23/03/2022,27/06/2020,77
23/03/2022,28/06/2020,61
23/03/2022,29/06/2020,103
23/03/2022,30/06/2020,71
23/03/2022,01/07/2020,118
23/03/2022,02/07/2020,90
23/03/2022,03/07/2020,76
23/03/2022,04/07/2020,84
23/03/2022,05/07/2020,69
23/03/2022,06/07/2020,102
23/03/2022,07/07/2020,107
23/03/2022,08/07/2020,105
23/03/2022,09/07/2020,84
23/03/2022,10/07/2020,117
23/03/2022,11/07/2020,83
23/03/2022,12/07/2020,80
23/03/2022,13/07/2020,108
23/03/2022,14/07/2020,115
23/03/2022,15/07/2020,101
23/03/2022,16/07/2020,96
23/03/2022,17/07/2020,104
23/03/2022,18/07/2020,97
23/03/2022,19/07/2020,91
23/03/2022,20/07/2020,144
23/03/2022,21/07/2020,130
23/03/2022,22/07/2020,122
23/03/2022,23/07/2020,144
23/03/2022,24/07/2020,118
23/03/2022,25/07/2020,133
23/03/2022,26/07/2020,101
23/03/2022,27/07/2020,138
23/03/2022,28/07/2020,144
23/03/2022,29/07/2020,140
23/03/2022,30/07/2020,125
23/03/2022,31/07/2020,126
23/03/2022,01/08/2020,160
23/03/2022,02/08/2020,127
23/03/2022,03/08/2020,224
23/03/2022,04/08/2020,200
23/03/2022,05/08/2020,220
23/03/2022,06/08/2020,209
23/03/2022,07/08/2020,216
23/03/2022,08/08/2020,265
23/03/2022,09/08/2020,210
23/03/2022,10/08/2020,297
23/03/2022,11/08/2020,277
23/03/2022,12/08/2020,283
23/03/2022,13/08/2020,316
23/03/2022,14/08/2020,311
23/03/2022,15/08/2020,357
23/03/2022,16/08/2020,372
23/03/2022,17/08/2020,580
23/03/2022,18/08/2020,635
23/03/2022,19/08/2020,584
23/03/2022,20/08/2020,595
23/03/2022,21/08/2020,640
23/03/2022,22/08/2020,603
23/03/2022,23/08/2020,616
23/03/2022,24/08/2020,702
23/03/2022,25/08/2020,652
23/03/2022,26/08/2020,640
23/03/2022,27/08/2020,588
23/03/2022,28/08/2020,597
23/03/2022,29/08/2020,448
23/03/2022,30/08/2020,448
23/03/2022,31/08/2020,586
23/03/2022,01/09/2020,749
23/03/2022,02/09/2020,650
23/03/2022,03/09/2020,596
23/03/2022,04/09/2020,653
23/03/2022,05/09/2020,557
23/03/2022,06/09/2020,536
23/03/2022,07/09/2020,821
23/03/2022,08/09/2020,695
23/03/2022,09/09/2020,693
23/03/2022,10/09/2020,781
23/03/2022,11/09/2020,672
23/03/2022,12/09/2020,664
23/03/2022,13/09/2020,621
23/03/2022,14/09/2020,909
23/03/2022,15/09/2020,924
23/03/2022,16/09/2020,845
23/03/2022,17/09/2020,864
23/03/2022,18/09/2020,874
23/03/2022,19/09/2020,857
23/03/2022,20/09/2020,836
23/03/2022,21/09/2020,988
23/03/2022,22/09/2020,963
23/03/2022,23/09/2020,908
23/03/2022,24/09/2020,869
23/03/2022,25/09/2020,1006
23/03/2022,26/09/2020,972
23/03/2022,27/09/2020,1021
23/03/2022,28/09/2020,1385
23/03/2022,29/09/2020,1302
23/03/2022,30/09/2020,1718
23/03/2022,01/10/2020,2352
23/03/2022,02/10/2020,2276
23/03/2022,03/10/2020,2384
23/03/2022,04/10/2020,2362
23/03/2022,05/10/2020,3372
23/03/2022,06/10/2020,3202
23/03/2022,07/10/2020,3725
23/03/2022,08/10/2020,4060
23/03/2022,09/10/2020,4550
23/03/2022,10/10/2020,5014
23/03/2022,11/10/2020,4405
23/03/2022,12/10/2020,7050
23/03/2022,13/10/2020,6747
23/03/2022,14/10/2020,7446
23/03/2022,15/10/2020,8330
23/03/2022,16/10/2020,9416
23/03/2022,17/10/2020,9151
23/03/2022,18/10/2020,9249
23/03/2022,19/10/2020,13014
23/03/2022,20/10/2020,14036
23/03/2022,21/10/2020,13363
23/03/2022,22/10/2020,13490
23/03/2022,23/10/2020,15248
23/03/2022,24/10/2020,13917
23/03/2022,25/10/2020,14158
23/03/2022,26/10/2020,19415
23/03/2022,27/10/2020,17171
23/03/2022,28/10/2020,18223
23/03/2022,29/10/2020,18430
23/03/2022,30/10/2020,17955
23/03/2022,31/10/2020,14690
23/03/2022,01/11/2020,17725
23/03/2022,02/11/2020,20919
23/03/2022,03/11/2020,17471
23/03/2022,04/11/2020,19828
23/03/2022,05/11/2020,17936
23/03/2022,06/11/2020,18317
23/03/2022,07/11/2020,16776
23/03/2022,08/11/2020,15642
23/03/2022,09/11/2020,19021
23/03/2022,10/11/2020,18355
23/03/2022,11/11/2020,16001
23/03/2022,12/11/2020,16013
23/03/2022,13/11/2020,16547
23/03/2022,14/11/2020,15701
23/03/2022,15/11/2020,13866
23/03/2022,16/11/2020,16391
23/03/2022,17/11/2020,13150
23/03/2022,18/11/2020,14015
23/03/2022,19/11/2020,12255
23/03/2022,20/11/2020,13015
23/03/2022,21/11/2020,10474
23/03/2022,22/11/2020,8908
23/03/2022,23/11/2020,11479
23/03/2022,24/11/2020,10382
23/03/2022,25/11/2020,10096
23/03/2022,26/11/2020,9565
23/03/2022,27/11/2020,9365
23/03/2022,28/11/2020,8920
23/03/2022,29/11/2020,6983
23/03/2022,30/11/2020,9943
23/03/2022,01/12/2020,10526
23/03/2022,02/12/2020,9147
23/03/2022,03/12/2020,8386
23/03/2022,04/12/2020,8941
23/03/2022,05/12/2020,7643
23/03/2022,06/12/2020,6410
23/03/2022,07/12/2020,8769
23/03/2022,08/12/2020,7133
23/03/2022,09/12/2020,8264
23/03/2022,10/12/2020,8335
23/03/2022,11/12/2020,7541
23/03/2022,12/12/2020,7287
23/03/2022,13/12/2020,6421
23/03/2022,14/12/2020,8890
23/03/2022,15/12/2020,8130
23/03/2022,16/12/2020,7830
23/03/2022,17/12/2020,7384
23/03/2022,18/12/2020,7877
23/03/2022,19/12/2020,7120
23/03/2022,20/12/2020,7616
23/03/2022,21/12/2020,8637
23/03/2022,22/12/2020,8464
23/03/2022,23/12/2020,8705
23/03/2022,24/12/2020,8793
23/03/2022,25/12/2020,7618
23/03/2022,26/12/2020,8405
23/03/2022,27/12/2020,9086
23/03/2022,28/12/2020,11336
23/03/2022,29/12/2020,9806
23/03/2022,30/12/2020,9649
23/03/2022,31/12/2020,9174
23/03/2022,01/01/2021,9576
23/03/2022,02/01/2021,9738
23/03/2022,03/01/2021,8620
23/03/2022,04/01/2021,10989
23/03/2022,05/01/2021,9923
23/03/2022,06/01/2021,7826
23/03/2022,07/01/2021,8094
23/03/2022,08/01/2021,7706
23/03/2022,09/01/2021,6860
23/03/2022,10/01/2021,6558
23/03/2022,11/01/2021,7559
23/03/2022,12/01/2021,6718
23/03/2022,13/01/2021,6325
23/03/2022,14/01/2021,6146
23/03/2022,15/01/2021,6359
23/03/2022,16/01/2021,5760
23/03/2022,17/01/2021,5290
23/03/2022,18/01/2021,6932
23/03/2022,19/01/2021,6322
23/03/2022,20/01/2021,6799
23/03/2022,21/01/2021,5924
23/03/2022,22/01/2021,6309
23/03/2022,23/01/2021,6216
23/03/2022,24/01/2021,5673
23/03/2022,25/01/2021,7068
23/03/2022,26/01/2021,6158
23/03/2022,27/01/2021,6134
23/03/2022,28/01/2021,6021
23/03/2022,29/01/2021,5839
23/03/2022,30/01/2021,5674
23/03/2022,31/01/2021,5214
23/03/2022,01/02/2021,7931
23/03/2022,02/02/2021,6589
23/03/2022,03/02/2021,6555
23/03/2022,04/02/2021,6302
23/03/2022,05/02/2021,6494
23/03/2022,06/02/2021,6425
23/03/2022,07/02/2021,5863
23/03/2022,08/02/2021,7344
23/03/2022,09/02/2021,6502
23/03/2022,10/02/2021,7093
23/03/2022,11/02/2021,6149
23/03/2022,12/02/2021,6363
23/03/2022,13/02/2021,6020
23/03/2022,14/02/2021,5965
23/03/2022,15/02/2021,7988
23/03/2022,16/02/2021,7576
23/03/2022,17/02/2021,8323
23/03/2022,18/02/2021,8450
23/03/2022,19/02/2021,8587
23/03/2022,20/02/2021,9284
23/03/2022,21/02/2021,8487
23/03/2022,22/02/2021,11322
23/03/2022,23/02/2021,10349
23/03/2022,24/02/2021,10583
23/03/2022,25/02/2021,10165
23/03/2022,26/02/2021,10747
23/03/2022,27/02/2021,10178
23/03/2022,28/02/2021,9524
23/03/2022,01/03/2021,15003
23/03/2022,02/03/2021,12581
23/03/2022,03/03/2021,12663
23/03/2022,04/03/2021,12187
23/03/2022,05/03/2021,13245
23/03/2022,06/03/2021,12373
23/03/2022,07/03/2021,11583
23/03/2022,08/03/2021,15386
23/03/2022,09/03/2021,13010
23/03/2022,10/03/2021,14608
23/03/2022,11/03/2021,12672
23/03/2022,12/03/2021,13320
23/03/2022,13/03/2021,12168
23/03/2022,14/03/2021,11541
23/03/2022,15/03/2021,14990
23/03/2022,16/03/2021,12684
23/03/2022,17/03/2021,12736
23/03/2022,18/03/2021,12153
23/03/2022,19/03/2021,12157
23/03/2022,20/03/2021,12111
23/03/2022,21/03/2021,10678
23/03/2022,22/03/2021,13936
23/03/2022,23/03/2021,12268
23/03/2022,24/03/2021,11849
23/03/2022,25/03/2021,11838
23/03/2022,26/03/2021,11204
23/03/2022,27/03/2021,10124
23/03/2022,28/03/2021,9450
23/03/2022,29/03/2021,11859
23/03/2022,30/03/2021,10327
23/03/2022,31/03/2021,9077
23/03/2022,01/04/2021,10048
23/03/2022,02/04/2021,8778
23/03/2022,03/04/2021,7442
23/03/2022,04/04/2021,6642
23/03/2022,05/04/2021,7657
23/03/2022,06/04/2021,8622
23/03/2022,07/04/2021,8593
23/03/2022,08/04/2021,8348
23/03/2022,09/04/2021,7562
23/03/2022,10/04/2021,7711
23/03/2022,11/04/2021,6884
23/03/2022,12/04/2021,8673
23/03/2022,13/04/2021,7643
23/03/2022,14/04/2021,7359
23/03/2022,15/04/2021,7118
23/03/2022,16/04/2021,7041
23/03/2022,17/04/2021,6312
23/03/2022,18/04/2021,6580
23/03/2022,19/04/2021,7874
23/03/2022,20/04/2021,7489
23/03/2022,21/04/2021,7280
23/03/2022,22/04/2021,6990
23/03/2022,23/04/2021,6886
23/03/2022,24/04/2021,6291
23/03/2022,25/04/2021,5936
23/03/2022,26/04/2021,7093
23/03/2022,27/04/2021,6195
23/03/2022,28/04/2021,5913
23/03/2022,29/04/2021,5246
23/03/2022,30/04/2021,4894
23/03/2022,01/05/2021,5107
23/03/2022,02/05/2021,4311
23/03/2022,03/05/2021,5426
23/03/2022,04/05/2021,4707
23/03/2022,05/05/2021,4719
23/03/2022,06/05/2021,4105
23/03/2022,07/05/2021,3903
23/03/2022,08/05/2021,3427
23/03/2022,09/05/2021,3273
23/03/2022,10/05/2021,4002
23/03/2022,11/05/2021,3288
23/03/2022,12/05/2021,3131
23/03/2022,13/05/2021,2868
23/03/2022,14/05/2021,2592
23/03/2022,15/05/2021,2397
23/03/2022,16/05/2021,2163
23/03/2022,17/05/2021,2504
23/03/2022,18/05/2021,2360
23/03/2022,19/05/2021,2159
23/03/2022,20/05/2021,1990
23/03/2022,21/05/2021,1795
23/03/2022,22/05/2021,1579
23/03/2022,23/05/2021,1587
23/03/2022,24/05/2021,1882
23/03/2022,25/05/2021,1602
23/03/2022,26/05/2021,1579
23/03/2022,27/05/2021,1461
23/03/2022,28/05/2021,1387
23/03/2022,29/05/2021,1164
23/03/2022,30/05/2021,1130
23/03/2022,31/05/2021,1222
23/03/2022,01/06/2021,1252
23/03/2022,02/06/2021,1137
23/03/2022,03/06/2021,1137
23/03/2022,04/06/2021,1072
23/03/2022,05/06/2021,930
23/03/2022,06/06/2021,785
23/03/2022,07/06/2021,934
23/03/2022,08/06/2021,785
23/03/2022,09/06/2021,781
23/03/2022,10/06/2021,755
23/03/2022,11/06/2021,586
23/03/2022,12/06/2021,539
23/03/2022,13/06/2021,542
23/03/2022,14/06/2021,645
23/03/2022,15/06/2021,479
23/03/2022,16/06/2021,523
23/03/2022,17/06/2021,447
23/03/2022,18/06/2021,394
23/03/2022,19/06/2021,339
23/03/2022,20/06/2021,362
23/03/2022,21/06/2021,393
23/03/2022,22/06/2021,409
23/03/2022,23/06/2021,389
23/03/2022,24/06/2021,362
23/03/2022,25/06/2021,349
23/03/2022,26/06/2021,321
23/03/2022,27/06/2021,379
23/03/2022,28/06/2021,459
23/03/2022,29/06/2021,482
23/03/2022,30/06/2021,551
23/03/2022,01/07/2021,636
23/03/2022,02/07/2021,566
23/03/2022,03/07/2021,578
23/03/2022,04/07/2021,626
23/03/2022,05/07/2021,797
23/03/2022,06/07/2021,813
23/03/2022,07/07/2021,870
23/03/2022,08/07/2021,906
23/03/2022,09/07/2021,1094
23/03/2022,10/07/2021,1178
23/03/2022,11/07/2021,1226
23/03/2022,12/07/2021,1706
23/03/2022,13/07/2021,1876
23/03/2022,14/07/2021,2297
23/03/2022,15/07/2021,2366
23/03/2022,16/07/2021,2259
23/03/2022,17/07/2021,2268
23/03/2022,18/07/2021,2571
23/03/2022,19/07/2021,2952
23/03/2022,20/07/2021,3224
23/03/2022,21/07/2021,3201
23/03/2022,22/07/2021,3009
23/03/2022,23/07/2021,2946
23/03/2022,24/07/2021,2899
23/03/2022,25/07/2021,3186
23/03/2022,26/07/2021,3806
23/03/2022,27/07/2021,3788
23/03/2022,28/07/2021,3652
23/03/2022,29/07/2021,3317
23/03/2022,30/07/2021,3303
23/03/2022,31/07/2021,3053
23/03/2022,01/08/2021,3602
23/03/2022,02/08/2021,4189
23/03/2022,03/08/2021,4093
23/03/2022,04/08/2021,4012
23/03/2022,05/08/2021,3745
23/03/2022,06/08/2021,3592
23/03/2022,07/08/2021,3355
23/03/2022,08/08/2021,3387
23/03/2022,09/08/2021,4200
23/03/2022,10/08/2021,4245
23/03/2022,11/08/2021,3760
23/03/2022,12/08/2021,3672
23/03/2022,13/08/2021,3538
23/03/2022,14/08/2021,3363
23/03/2022,15/08/2021,3404
23/03/2022,16/08/2021,4333
23/03/2022,17/08/2021,4253
23/03/2022,18/08/2021,4282
23/03/2022,19/08/2021,3866
23/03/2022,20/08/2021,3766
23/03/2022,21/08/2021,3490
23/03/2022,22/08/2021,3564
23/03/2022,23/08/2021,4244
23/03/2022,24/08/2021,3762
23/03/2022,25/08/2021,3729
23/03/2022,26/08/2021,3279
23/03/2022,27/08/2021,3196
23/03/2022,28/08/2021,3009
23/03/2022,29/08/2021,2902
23/03/2022,30/08/2021,3560
23/03/2022,31/08/2021,3109
23/03/2022,01/09/2021,3629
23/03/2022,02/09/2021,2975
23/03/2022,03/09/2021,2935
23/03/2022,04/09/2021,2708
23/03/2022,05/09/2021,2645
23/03/2022,06/09/2021,3074
23/03/2022,07/09/2021,2852
23/03/2022,08/09/2021,2710
23/03/2022,09/09/2021,2533
23/03/2022,10/09/2021,2512
23/03/2022,11/09/2021,2173
23/03/2022,12/09/2021,2174
23/03/2022,13/09/2021,2649
23/03/2022,14/09/2021,2455
23/03/2022,15/09/2021,2405
23/03/2022,16/09/2021,2178
23/03/2022,17/09/2021,2165
23/03/2022,18/09/2021,1955
23/03/2022,19/09/2021,1856
23/03/2022,20/09/2021,2168
23/03/2022,21/09/2021,1989
23/03/2022,22/09/2021,1987
23/03/2022,23/09/2021,1896
23/03/2022,24/09/2021,1923
23/03/2022,25/09/2021,1678
23/03/2022,26/09/2021,1688
23/03/2022,27/09/2021,2159
23/03/2022,28/09/2021,1949
23/03/2022,29/09/2021,1812
23/03/2022,30/09/2021,1683
23/03/2022,01/10/2021,1847
23/03/2022,02/10/2021,1596
23/03/2022,03/10/2021,1497
23/03/2022,04/10/2021,1923
23/03/2022,05/10/2021,1719
23/03/2022,06/10/2021,1651
23/03/2022,07/10/2021,1456
23/03/2022,08/10/2021,1519
23/03/2022,09/10/2021,1379
23/03/2022,10/10/2021,1610
23/03/2022,11/10/2021,1868
23/03/2022,12/10/2021,1671
23/03/2022,13/10/2021,1840
23/03/2022,14/10/2021,1779
23/03/2022,15/10/2021,1818
23/03/2022,16/10/2021,1789
23/03/2022,17/10/2021,1933
23/03/2022,18/10/2021,2580
23/03/2022,19/10/2021,2460
23/03/2022,20/10/2021,2539
23/03/2022,21/10/2021,2564
23/03/2022,22/10/2021,2677
23/03/2022,23/10/2021,2601
23/03/2022,24/10/2021,2564
23/03/2022,25/10/2021,3199
23/03/2022,26/10/2021,2884
23/03/2022,27/10/2021,3084
23/03/2022,28/10/2021,3032
23/03/2022,29/10/2021,2841
23/03/2022,30/10/2021,2963
23/03/2022,31/10/2021,2678
23/03/2022,01/11/2021,3836
23/03/2022,02/11/2021,4145
23/03/2022,03/11/2021,4466
23/03/2022,04/11/2021,4270
23/03/2022,05/11/2021,4318
23/03/2022,06/11/2021,3878
23/03/2022,07/11/2021,4115
23/03/2022,08/11/2021,5339
23/03/2022,09/11/2021,4998
23/03/2022,10/11/2021,5123
23/03/2022,11/11/2021,5003
23/03/2022,12/11/2021,5097
23/03/2022,13/11/2021,5067
23/03/2022,14/11/2021,5317
23/03/2022,15/11/2021,6769
23/03/2022,16/11/2021,6476
23/03/2022,17/11/2021,6496
23/03/2022,18/11/2021,6519
23/03/2022,19/11/2021,6318
23/03/2022,20/11/2021,6582
23/03/2022,21/11/2021,6220
23/03/2022,22/11/2021,8183
23/03/2022,23/11/2021,7626
23/03/2022,24/11/2021,7719
23/03/2022,25/11/2021,7646
23/03/2022,26/11/2021,7665
23/03/2022,27/11/2021,7313
23/03/2022,28/11/2021,7331
23/03/2022,29/11/2021,9126
23/03/2022,30/11/2021,8513
23/03/2022,01/12/2021,10105
23/03/2022,02/12/2021,8675
23/03/2022,03/12/2021,8873
23/03/2022,04/12/2021,8558
23/03/2022,05/12/2021,8486
23/03/2022,06/12/2021,10660
23/03/2022,07/12/2021,10200
23/03/2022,08/12/2021,10372
23/03/2022,09/12/2021,10727
23/03/2022,10/12/2021,11411
23/03/2022,11/12/2021,10982
23/03/2022,12/12/2021,11396
23/03/2022,13/12/2021,14099
23/03/2022,14/12/2021,13775
23/03/2022,15/12/2021,13717
23/03/2022,16/12/2021,13319
23/03/2022,17/12/2021,14488
23/03/2022,18/12/2021,14859
23/03/2022,19/12/2021,16302
23/03/2022,20/12/2021,23937
23/03/2022,21/12/2021,24174
23/03/2022,22/12/2021,25951
23/03/2022,23/12/2021,26868
23/03/2022,24/12/2021,30023
23/03/2022,25/12/2021,30401
23/03/2022,26/12/2021,41785
23/03/2022,27/12/2021,58873
23/03/2022,28/12/2021,56798
23/03/2022,29/12/2021,51108
23/03/2022,30/12/2021,43682
23/03/2022,31/12/2021,36985
23/03/2022,01/01/2022,45529
23/03/2022,02/01/2022,46403
23/03/2022,03/01/2022,68577
23/03/2022,04/01/2022,55057
23/03/2022,05/01/2022,49140
23/03/2022,06/01/2022,40225
23/03/2022,07/01/2022,45260
23/03/2022,08/01/2022,41091
23/03/2022,09/01/2022,40886
23/03/2022,10/01/2022,55914
23/03/2022,11/01/2022,48853
23/03/2022,12/01/2022,46432
23/03/2022,13/01/2022,44552
23/03/2022,14/01/2022,41538
23/03/2022,15/01/2022,41192
23/03/2022,16/01/2022,41812
23/03/2022,17/01/2022,55139
23/03/2022,18/01/2022,49587
23/03/2022,19/01/2022,45634
23/03/2022,20/01/2022,43157
23/03/2022,21/01/2022,39209
23/03/2022,22/01/2022,35591
23/03/2022,23/01/2022,33685
23/03/2022,24/01/2022,46240
23/03/2022,25/01/2022,39027
23/03/2022,26/01/2022,35887
23/03/2022,27/01/2022,32073
23/03/2022,28/01/2022,29745
23/03/2022,29/01/2022,25683
23/03/2022,30/01/2022,23676
23/03/2022,31/01/2022,33021
23/03/2022,01/02/2022,30508
23/03/2022,02/02/2022,27563
23/03/2022,03/02/2022,24092
23/03/2022,04/02/2022,21213
23/03/2022,05/02/2022,19572
23/03/2022,06/02/2022,17610
23/03/2022,07/02/2022,24180
23/03/2022,08/02/2022,19424
23/03/2022,09/02/2022,17933
23/03/2022,10/02/2022,16592
23/03/2022,11/02/2022,14466
23/03/2022,12/02/2022,12739
23/03/2022,13/02/2022,12881
23/03/2022,14/02/2022,19409
23/03/2022,15/02/2022,16164
23/03/2022,16/02/2022,16214
23/03/2022,17/02/2022,15319
23/03/2022,18/02/2022,14148
23/03/2022,19/02/2022,12730
23/03/2022,20/02/2022,12689
23/03/2022,21/02/2022,16758
23/03/2022,22/02/2022,14157
23/03/2022,23/02/2022,14552
23/03/2022,24/02/2022,12211
23/03/2022,25/02/2022,11280
23/03/2022,26/02/2022,10212
23/03/2022,27/02/2022,9949
23/03/2022,28/02/2022,14898
23/03/2022,01/03/2022,14028
23/03/2022,02/03/2022,14196
23/03/2022,03/03/2022,13478
23/03/2022,04/03/2022,13542
23/03/2022,05/03/2022,13382
23/03/2022,06/03/2022,12946
23/03/2022,07/03/2022,19101
23/03/2022,08/03/2022,17318
23/03/2022,09/03/2022,17649
23/03/2022,10/03/2022,17464
23/03/2022,11/03/2022,17689
23/03/2022,12/03/2022,18054
23/03/2022,13/03/2022,17992
23/03/2022,14/03/2022,27483
23/03/2022,15/03/2022,22806
23/03/2022,16/03/2022,22867
23/03/2022,17/03/2022,19340
23/03/2022,18/03/2022,16554
23/03/2022,19/03/2022,13607
23/03/2022,20/03/2022,9268
23/03/2022,21/03/2022,11361
23/03/2022,22/03/2022,4663
23/03/2022,23/03/2022,66
23/03/2022,,8242777
