iss_date,DATA_INIZIO_SINTOMI,CASI_SINT
23/03/2022,28/01/2020,14
23/03/2022,29/01/2020,17
23/03/2022,30/01/2020,27
23/03/2022,31/01/2020,29
23/03/2022,01/02/2020,44
23/03/2022,02/02/2020,35
23/03/2022,03/02/2020,23
23/03/2022,04/02/2020,22
23/03/2022,05/02/2020,28
23/03/2022,06/02/2020,23
23/03/2022,07/02/2020,19
23/03/2022,08/02/2020,16
23/03/2022,09/02/2020,17
23/03/2022,10/02/2020,55
23/03/2022,11/02/2020,24
23/03/2022,12/02/2020,50
23/03/2022,13/02/2020,44
23/03/2022,14/02/2020,63
23/03/2022,15/02/2020,140
23/03/2022,16/02/2020,77
23/03/2022,17/02/2020,136
23/03/2022,18/02/2020,151
23/03/2022,19/02/2020,135
23/03/2022,20/02/2020,385
23/03/2022,21/02/2020,299
23/03/2022,22/02/2020,381
23/03/2022,23/02/2020,465
23/03/2022,24/02/2020,614
23/03/2022,25/02/2020,771
23/03/2022,26/02/2020,688
23/03/2022,27/02/2020,810
23/03/2022,28/02/2020,1137
23/03/2022,29/02/2020,1008
23/03/2022,01/03/2020,2267
23/03/2022,02/03/2020,1796
23/03/2022,03/03/2020,2038
23/03/2022,04/03/2020,1768
23/03/2022,05/03/2020,2383
23/03/2022,06/03/2020,2662
23/03/2022,07/03/2020,2857
23/03/2022,08/03/2020,3376
23/03/2022,09/03/2020,3969
23/03/2022,10/03/2020,5479
23/03/2022,11/03/2020,3752
23/03/2022,12/03/2020,4263
23/03/2022,13/03/2020,4752
23/03/2022,14/03/2020,4094
23/03/2022,15/03/2020,5209
23/03/2022,16/03/2020,4730
23/03/2022,17/03/2020,4050
23/03/2022,18/03/2020,4191
23/03/2022,19/03/2020,3746
23/03/2022,20/03/2020,5402
23/03/2022,21/03/2020,3344
23/03/2022,22/03/2020,3366
23/03/2022,23/03/2020,3813
23/03/2022,24/03/2020,3052
23/03/2022,25/03/2020,3243
23/03/2022,26/03/2020,2777
23/03/2022,27/03/2020,2992
23/03/2022,28/03/2020,2668
23/03/2022,29/03/2020,2085
23/03/2022,30/03/2020,3065
23/03/2022,31/03/2020,2163
23/03/2022,01/04/2020,3388
23/03/2022,02/04/2020,2192
23/03/2022,03/04/2020,2244
23/03/2022,04/04/2020,1906
23/03/2022,05/04/2020,1718
23/03/2022,06/04/2020,1941
23/03/2022,07/04/2020,1831
23/03/2022,08/04/2020,1806
23/03/2022,09/04/2020,1662
23/03/2022,10/04/2020,2181
23/03/2022,11/04/2020,1291
23/03/2022,12/04/2020,1442
23/03/2022,13/04/2020,1311
23/03/2022,14/04/2020,1577
23/03/2022,15/04/2020,1757
23/03/2022,16/04/2020,1406
23/03/2022,17/04/2020,1366
23/03/2022,18/04/2020,1149
23/03/2022,19/04/2020,913
23/03/2022,20/04/2020,1624
23/03/2022,21/04/2020,1024
23/03/2022,22/04/2020,1050
23/03/2022,23/04/2020,962
23/03/2022,24/04/2020,844
23/03/2022,25/04/2020,743
23/03/2022,26/04/2020,589
23/03/2022,27/04/2020,918
23/03/2022,28/04/2020,663
23/03/2022,29/04/2020,627
23/03/2022,30/04/2020,570
23/03/2022,01/05/2020,562
23/03/2022,02/05/2020,417
23/03/2022,03/05/2020,328
23/03/2022,04/05/2020,452
23/03/2022,05/05/2020,472
23/03/2022,06/05/2020,393
23/03/2022,07/05/2020,371
23/03/2022,08/05/2020,420
23/03/2022,09/05/2020,227
23/03/2022,10/05/2020,270
23/03/2022,11/05/2020,331
23/03/2022,12/05/2020,330
23/03/2022,13/05/2020,292
23/03/2022,14/05/2020,251
23/03/2022,15/05/2020,286
23/03/2022,16/05/2020,195
23/03/2022,17/05/2020,160
23/03/2022,18/05/2020,256
23/03/2022,19/05/2020,208
23/03/2022,20/05/2020,232
23/03/2022,21/05/2020,169
23/03/2022,22/05/2020,155
23/03/2022,23/05/2020,124
23/03/2022,24/05/2020,92
23/03/2022,25/05/2020,190
23/03/2022,26/05/2020,151
23/03/2022,27/05/2020,164
23/03/2022,28/05/2020,127
23/03/2022,29/05/2020,117
23/03/2022,30/05/2020,97
23/03/2022,31/05/2020,64
23/03/2022,01/06/2020,137
23/03/2022,02/06/2020,59
23/03/2022,03/06/2020,116
23/03/2022,04/06/2020,94
23/03/2022,05/06/2020,116
23/03/2022,06/06/2020,79
23/03/2022,07/06/2020,65
23/03/2022,08/06/2020,116
23/03/2022,09/06/2020,103
23/03/2022,10/06/2020,100
23/03/2022,11/06/2020,88
23/03/2022,12/06/2020,105
23/03/2022,13/06/2020,67
23/03/2022,14/06/2020,73
23/03/2022,15/06/2020,101
23/03/2022,16/06/2020,92
23/03/2022,17/06/2020,78
23/03/2022,18/06/2020,80
23/03/2022,19/06/2020,74
23/03/2022,20/06/2020,64
23/03/2022,21/06/2020,60
23/03/2022,22/06/2020,80
23/03/2022,23/06/2020,71
23/03/2022,24/06/2020,91
23/03/2022,25/06/2020,76
23/03/2022,26/06/2020,89
23/03/2022,27/06/2020,61
23/03/2022,28/06/2020,55
23/03/2022,29/06/2020,88
23/03/2022,30/06/2020,66
23/03/2022,01/07/2020,106
23/03/2022,02/07/2020,77
23/03/2022,03/07/2020,68
23/03/2022,04/07/2020,70
23/03/2022,05/07/2020,62
23/03/2022,06/07/2020,93
23/03/2022,07/07/2020,97
23/03/2022,08/07/2020,99
23/03/2022,09/07/2020,80
23/03/2022,10/07/2020,107
23/03/2022,11/07/2020,81
23/03/2022,12/07/2020,74
23/03/2022,13/07/2020,98
23/03/2022,14/07/2020,107
23/03/2022,15/07/2020,97
23/03/2022,16/07/2020,87
23/03/2022,17/07/2020,100
23/03/2022,18/07/2020,93
23/03/2022,19/07/2020,87
23/03/2022,20/07/2020,135
23/03/2022,21/07/2020,120
23/03/2022,22/07/2020,116
23/03/2022,23/07/2020,131
23/03/2022,24/07/2020,111
23/03/2022,25/07/2020,127
23/03/2022,26/07/2020,98
23/03/2022,27/07/2020,129
23/03/2022,28/07/2020,136
23/03/2022,29/07/2020,131
23/03/2022,30/07/2020,117
23/03/2022,31/07/2020,116
23/03/2022,01/08/2020,155
23/03/2022,02/08/2020,120
23/03/2022,03/08/2020,206
23/03/2022,04/08/2020,185
23/03/2022,05/08/2020,209
23/03/2022,06/08/2020,201
23/03/2022,07/08/2020,195
23/03/2022,08/08/2020,244
23/03/2022,09/08/2020,204
23/03/2022,10/08/2020,271
23/03/2022,11/08/2020,254
23/03/2022,12/08/2020,264
23/03/2022,13/08/2020,287
23/03/2022,14/08/2020,291
23/03/2022,15/08/2020,338
23/03/2022,16/08/2020,348
23/03/2022,17/08/2020,556
23/03/2022,18/08/2020,594
23/03/2022,19/08/2020,551
23/03/2022,20/08/2020,549
23/03/2022,21/08/2020,598
23/03/2022,22/08/2020,571
23/03/2022,23/08/2020,591
23/03/2022,24/08/2020,660
23/03/2022,25/08/2020,612
23/03/2022,26/08/2020,590
23/03/2022,27/08/2020,547
23/03/2022,28/08/2020,550
23/03/2022,29/08/2020,431
23/03/2022,30/08/2020,418
23/03/2022,31/08/2020,539
23/03/2022,01/09/2020,706
23/03/2022,02/09/2020,605
23/03/2022,03/09/2020,564
23/03/2022,04/09/2020,624
23/03/2022,05/09/2020,533
23/03/2022,06/09/2020,507
23/03/2022,07/09/2020,780
23/03/2022,08/09/2020,642
23/03/2022,09/09/2020,661
23/03/2022,10/09/2020,726
23/03/2022,11/09/2020,622
23/03/2022,12/09/2020,635
23/03/2022,13/09/2020,590
23/03/2022,14/09/2020,849
23/03/2022,15/09/2020,868
23/03/2022,16/09/2020,790
23/03/2022,17/09/2020,811
23/03/2022,18/09/2020,812
23/03/2022,19/09/2020,811
23/03/2022,20/09/2020,791
23/03/2022,21/09/2020,913
23/03/2022,22/09/2020,893
23/03/2022,23/09/2020,845
23/03/2022,24/09/2020,805
23/03/2022,25/09/2020,938
23/03/2022,26/09/2020,895
23/03/2022,27/09/2020,946
23/03/2022,28/09/2020,1284
23/03/2022,29/09/2020,1202
23/03/2022,30/09/2020,1586
23/03/2022,01/10/2020,2118
23/03/2022,02/10/2020,2044
23/03/2022,03/10/2020,2183
23/03/2022,04/10/2020,2176
23/03/2022,05/10/2020,3033
23/03/2022,06/10/2020,2842
23/03/2022,07/10/2020,3322
23/03/2022,08/10/2020,3595
23/03/2022,09/10/2020,3928
23/03/2022,10/10/2020,4425
23/03/2022,11/10/2020,3826
23/03/2022,12/10/2020,5836
23/03/2022,13/10/2020,5550
23/03/2022,14/10/2020,6013
23/03/2022,15/10/2020,6740
23/03/2022,16/10/2020,7446
23/03/2022,17/10/2020,7350
23/03/2022,18/10/2020,7517
23/03/2022,19/10/2020,10009
23/03/2022,20/10/2020,10848
23/03/2022,21/10/2020,10203
23/03/2022,22/10/2020,10388
23/03/2022,23/10/2020,11289
23/03/2022,24/10/2020,10834
23/03/2022,25/10/2020,11183
23/03/2022,26/10/2020,14144
23/03/2022,27/10/2020,12777
23/03/2022,28/10/2020,13700
23/03/2022,29/10/2020,12867
23/03/2022,30/10/2020,13604
23/03/2022,31/10/2020,11398
23/03/2022,01/11/2020,14123
23/03/2022,02/11/2020,16304
23/03/2022,03/11/2020,13988
23/03/2022,04/11/2020,14559
23/03/2022,05/11/2020,14297
23/03/2022,06/11/2020,14796
23/03/2022,07/11/2020,13239
23/03/2022,08/11/2020,12280
23/03/2022,09/11/2020,15613
23/03/2022,10/11/2020,14939
23/03/2022,11/11/2020,13104
23/03/2022,12/11/2020,12918
23/03/2022,13/11/2020,13433
23/03/2022,14/11/2020,12135
23/03/2022,15/11/2020,11378
23/03/2022,16/11/2020,13171
23/03/2022,17/11/2020,10919
23/03/2022,18/11/2020,11283
23/03/2022,19/11/2020,9337
23/03/2022,20/11/2020,10744
23/03/2022,21/11/2020,8222
23/03/2022,22/11/2020,7428
23/03/2022,23/11/2020,9758
23/03/2022,24/11/2020,8393
23/03/2022,25/11/2020,8586
23/03/2022,26/11/2020,7920
23/03/2022,27/11/2020,8175
23/03/2022,28/11/2020,7628
23/03/2022,29/11/2020,5993
23/03/2022,30/11/2020,8840
23/03/2022,01/12/2020,9294
23/03/2022,02/12/2020,8108
23/03/2022,03/12/2020,7546
23/03/2022,04/12/2020,7909
23/03/2022,05/12/2020,6958
23/03/2022,06/12/2020,5918
23/03/2022,07/12/2020,7873
23/03/2022,08/12/2020,6836
23/03/2022,09/12/2020,7718
23/03/2022,10/12/2020,7746
23/03/2022,11/12/2020,7076
23/03/2022,12/12/2020,6957
23/03/2022,13/12/2020,6127
23/03/2022,14/12/2020,8342
23/03/2022,15/12/2020,7570
23/03/2022,16/12/2020,7333
23/03/2022,17/12/2020,6871
23/03/2022,18/12/2020,7267
23/03/2022,19/12/2020,6694
23/03/2022,20/12/2020,7275
23/03/2022,21/12/2020,8140
23/03/2022,22/12/2020,7974
23/03/2022,23/12/2020,8121
23/03/2022,24/12/2020,8297
23/03/2022,25/12/2020,7311
23/03/2022,26/12/2020,8040
23/03/2022,27/12/2020,8634
23/03/2022,28/12/2020,10691
23/03/2022,29/12/2020,8950
23/03/2022,30/12/2020,8859
23/03/2022,31/12/2020,8417
23/03/2022,01/01/2021,8935
23/03/2022,02/01/2021,8586
23/03/2022,03/01/2021,8188
23/03/2022,04/01/2021,10228
23/03/2022,05/01/2021,8995
23/03/2022,06/01/2021,7389
23/03/2022,07/01/2021,7643
23/03/2022,08/01/2021,7262
23/03/2022,09/01/2021,6506
23/03/2022,10/01/2021,6253
23/03/2022,11/01/2021,7110
23/03/2022,12/01/2021,6263
23/03/2022,13/01/2021,5845
23/03/2022,14/01/2021,5742
23/03/2022,15/01/2021,5953
23/03/2022,16/01/2021,5448
23/03/2022,17/01/2021,5037
23/03/2022,18/01/2021,6503
23/03/2022,19/01/2021,5941
23/03/2022,20/01/2021,6361
23/03/2022,21/01/2021,5623
23/03/2022,22/01/2021,5988
23/03/2022,23/01/2021,5916
23/03/2022,24/01/2021,5435
23/03/2022,25/01/2021,6682
23/03/2022,26/01/2021,5805
23/03/2022,27/01/2021,5787
23/03/2022,28/01/2021,5695
23/03/2022,29/01/2021,5534
23/03/2022,30/01/2021,5400
23/03/2022,31/01/2021,5005
23/03/2022,01/02/2021,7517
23/03/2022,02/02/2021,6268
23/03/2022,03/02/2021,6234
23/03/2022,04/02/2021,5984
23/03/2022,05/02/2021,6188
23/03/2022,06/02/2021,6152
23/03/2022,07/02/2021,5628
