iss_date,DATARICOVERO1,RICOVERI
19/04/2022,13/11/2021,352
19/04/2022,14/11/2021,302
19/04/2022,15/11/2021,392
19/04/2022,16/11/2021,421
19/04/2022,17/11/2021,399
19/04/2022,18/11/2021,389
19/04/2022,19/11/2021,417
19/04/2022,20/11/2021,382
19/04/2022,21/11/2021,361
19/04/2022,22/11/2021,456
19/04/2022,23/11/2021,461
19/04/2022,24/11/2021,427
19/04/2022,25/11/2021,469
19/04/2022,26/11/2021,493
19/04/2022,27/11/2021,444
19/04/2022,28/11/2021,387
19/04/2022,29/11/2021,514
19/04/2022,30/11/2021,478
19/04/2022,01/12/2021,473
19/04/2022,02/12/2021,549
19/04/2022,03/12/2021,534
19/04/2022,04/12/2021,519
19/04/2022,05/12/2021,459
19/04/2022,06/12/2021,642
19/04/2022,07/12/2021,557
19/04/2022,08/12/2021,535
19/04/2022,09/12/2021,642
19/04/2022,10/12/2021,630
19/04/2022,11/12/2021,624
19/04/2022,12/12/2021,526
19/04/2022,13/12/2021,708
19/04/2022,14/12/2021,697
19/04/2022,15/12/2021,686
19/04/2022,16/12/2021,705
19/04/2022,17/12/2021,751
19/04/2022,18/12/2021,668
19/04/2022,19/12/2021,648
19/04/2022,20/12/2021,799
19/04/2022,21/12/2021,846
19/04/2022,22/12/2021,857
19/04/2022,23/12/2021,842
19/04/2022,24/12/2021,961
19/04/2022,25/12/2021,907
19/04/2022,26/12/2021,923
19/04/2022,27/12/2021,1220
19/04/2022,28/12/2021,1251
19/04/2022,29/12/2021,1352
19/04/2022,30/12/2021,1243
19/04/2022,31/12/2021,1349
19/04/2022,01/01/2022,1275
19/04/2022,02/01/2022,1164
19/04/2022,03/01/2022,1634
19/04/2022,04/01/2022,1800
19/04/2022,05/01/2022,1767
19/04/2022,06/01/2022,1571
19/04/2022,07/01/2022,1695
19/04/2022,08/01/2022,1637
19/04/2022,09/01/2022,1368
19/04/2022,10/01/2022,1720
19/04/2022,11/01/2022,1669
19/04/2022,12/01/2022,1686
19/04/2022,13/01/2022,1625
19/04/2022,14/01/2022,1657
19/04/2022,15/01/2022,1562
19/04/2022,16/01/2022,1257
19/04/2022,17/01/2022,1780
19/04/2022,18/01/2022,1825
19/04/2022,19/01/2022,1668
19/04/2022,20/01/2022,1631
19/04/2022,21/01/2022,1533
19/04/2022,22/01/2022,1435
19/04/2022,23/01/2022,1191
19/04/2022,24/01/2022,1615
19/04/2022,25/01/2022,1546
19/04/2022,26/01/2022,1526
19/04/2022,27/01/2022,1458
19/04/2022,28/01/2022,1398
19/04/2022,29/01/2022,1276
19/04/2022,30/01/2022,1083
19/04/2022,31/01/2022,1445
19/04/2022,01/02/2022,1358
19/04/2022,02/02/2022,1402
19/04/2022,03/02/2022,1264
19/04/2022,04/02/2022,1218
19/04/2022,05/02/2022,1028
19/04/2022,06/02/2022,911
19/04/2022,07/02/2022,1173
19/04/2022,08/02/2022,1120
19/04/2022,09/02/2022,1101
19/04/2022,10/02/2022,1015
19/04/2022,11/02/2022,931
19/04/2022,12/02/2022,882
19/04/2022,13/02/2022,710
19/04/2022,14/02/2022,967
19/04/2022,15/02/2022,874
19/04/2022,16/02/2022,796
19/04/2022,17/02/2022,786
19/04/2022,18/02/2022,779
19/04/2022,19/02/2022,699
19/04/2022,20/02/2022,586
19/04/2022,21/02/2022,813
19/04/2022,22/02/2022,699
19/04/2022,23/02/2022,717
19/04/2022,24/02/2022,613
19/04/2022,25/02/2022,609
19/04/2022,26/02/2022,511
19/04/2022,27/02/2022,431
19/04/2022,28/02/2022,618
19/04/2022,01/03/2022,641
19/04/2022,02/03/2022,602
19/04/2022,03/03/2022,630
19/04/2022,04/03/2022,582
19/04/2022,05/03/2022,492
19/04/2022,06/03/2022,467
19/04/2022,07/03/2022,588
19/04/2022,08/03/2022,601
19/04/2022,09/03/2022,598
19/04/2022,10/03/2022,575
19/04/2022,11/03/2022,632
19/04/2022,12/03/2022,564
19/04/2022,13/03/2022,561
19/04/2022,14/03/2022,673
19/04/2022,15/03/2022,756
19/04/2022,16/03/2022,743
19/04/2022,17/03/2022,749
19/04/2022,18/03/2022,695
19/04/2022,19/03/2022,654
19/04/2022,20/03/2022,575
19/04/2022,21/03/2022,800
19/04/2022,22/03/2022,756
19/04/2022,23/03/2022,794
19/04/2022,24/03/2022,712
19/04/2022,25/03/2022,743
19/04/2022,26/03/2022,714
19/04/2022,27/03/2022,624
19/04/2022,28/03/2022,832
19/04/2022,29/03/2022,852
19/04/2022,30/03/2022,768
19/04/2022,31/03/2022,845
19/04/2022,01/04/2022,736
19/04/2022,02/04/2022,636
19/04/2022,03/04/2022,523
19/04/2022,04/04/2022,743
19/04/2022,05/04/2022,735
19/04/2022,06/04/2022,757
19/04/2022,07/04/2022,740
19/04/2022,08/04/2022,708
19/04/2022,09/04/2022,623
19/04/2022,10/04/2022,491
19/04/2022,11/04/2022,664
19/04/2022,12/04/2022,595
19/04/2022,13/04/2022,592
19/04/2022,14/04/2022,537
19/04/2022,15/04/2022,430
19/04/2022,16/04/2022,389
19/04/2022,17/04/2022,221
19/04/2022,18/04/2022,95
19/04/2022,19/04/2022,7
19/04/2022,,15057891
