iss_date,DATA_PRELIEVO_DIAGNOSI,CASI
27/07/2021,29/01/2020,<5
27/07/2021,06/02/2020,<5
27/07/2021,20/02/2020,<5
27/07/2021,21/02/2020,36
27/07/2021,22/02/2020,57
27/07/2021,23/02/2020,77
27/07/2021,24/02/2020,86
27/07/2021,25/02/2020,191
27/07/2021,26/02/2020,277
27/07/2021,27/02/2020,286
27/07/2021,28/02/2020,354
27/07/2021,29/02/2020,373
27/07/2021,01/03/2020,410
27/07/2021,02/03/2020,630
27/07/2021,03/03/2020,804
27/07/2021,04/03/2020,1076
27/07/2021,05/03/2020,1301
27/07/2021,06/03/2020,1528
27/07/2021,07/03/2020,1430
27/07/2021,08/03/2020,1452
27/07/2021,09/03/2020,2240
27/07/2021,10/03/2020,2455
27/07/2021,11/03/2020,2776
27/07/2021,12/03/2020,3140
27/07/2021,13/03/2020,4105
27/07/2021,14/03/2020,3535
27/07/2021,15/03/2020,2849
27/07/2021,16/03/2020,4810
27/07/2021,17/03/2020,5343
27/07/2021,18/03/2020,5689
27/07/2021,19/03/2020,5679
27/07/2021,20/03/2020,6251
27/07/2021,21/03/2020,4924
27/07/2021,22/03/2020,3929
27/07/2021,23/03/2020,6101
27/07/2021,24/03/2020,5918
27/07/2021,25/03/2020,5803
27/07/2021,26/03/2020,5703
27/07/2021,27/03/2020,5791
27/07/2021,28/03/2020,4528
27/07/2021,29/03/2020,3014
27/07/2021,30/03/2020,5088
27/07/2021,31/03/2020,5358
27/07/2021,01/04/2020,5023
27/07/2021,02/04/2020,4776
27/07/2021,03/04/2020,4454
27/07/2021,04/04/2020,3661
27/07/2021,05/04/2020,2600
27/07/2021,06/04/2020,4088
27/07/2021,07/04/2020,4142
27/07/2021,08/04/2020,4798
27/07/2021,09/04/2020,4686
27/07/2021,10/04/2020,5132
27/07/2021,11/04/2020,3430
27/07/2021,12/04/2020,1923
27/07/2021,13/04/2020,2266
27/07/2021,14/04/2020,3276
27/07/2021,15/04/2020,3950
27/07/2021,16/04/2020,3707
27/07/2021,17/04/2020,3503
27/07/2021,18/04/2020,2639
27/07/2021,19/04/2020,1388
27/07/2021,20/04/2020,3009
27/07/2021,21/04/2020,3075
27/07/2021,22/04/2020,2605
27/07/2021,23/04/2020,2812
27/07/2021,24/04/2020,2739
27/07/2021,25/04/2020,1667
27/07/2021,26/04/2020,1018
27/07/2021,27/04/2020,1981
27/07/2021,28/04/2020,2240
27/07/2021,29/04/2020,2327
27/07/2021,30/04/2020,2268
27/07/2021,01/05/2020,1085
27/07/2021,02/05/2020,1020
27/07/2021,03/05/2020,506
27/07/2021,04/05/2020,1458
27/07/2021,05/05/2020,1536
27/07/2021,06/05/2020,1444
27/07/2021,07/05/2020,1389
27/07/2021,08/05/2020,1379
27/07/2021,09/05/2020,731
27/07/2021,10/05/2020,338
27/07/2021,11/05/2020,872
27/07/2021,12/05/2020,915
27/07/2021,13/05/2020,889
27/07/2021,14/05/2020,902
27/07/2021,15/05/2020,791
27/07/2021,16/05/2020,606
27/07/2021,17/05/2020,298
27/07/2021,18/05/2020,655
27/07/2021,19/05/2020,720
27/07/2021,20/05/2020,674
27/07/2021,21/05/2020,622
27/07/2021,22/05/2020,685
27/07/2021,23/05/2020,356
27/07/2021,24/05/2020,147
27/07/2021,25/05/2020,513
27/07/2021,26/05/2020,540
27/07/2021,27/05/2020,524
27/07/2021,28/05/2020,515
27/07/2021,29/05/2020,388
27/07/2021,30/05/2020,285
27/07/2021,31/05/2020,89
27/07/2021,01/06/2020,376
27/07/2021,02/06/2020,87
27/07/2021,03/06/2020,358
27/07/2021,04/06/2020,361
27/07/2021,05/06/2020,384
27/07/2021,06/06/2020,203
27/07/2021,07/06/2020,84
27/07/2021,08/06/2020,299
27/07/2021,09/06/2020,368
27/07/2021,10/06/2020,393
27/07/2021,11/06/2020,448
27/07/2021,12/06/2020,369
