iss_date,DATA_DECESSO,DECESSI
27/07/2021,28/02/2021,241
27/07/2021,01/03/2021,316
27/07/2021,02/03/2021,308
27/07/2021,03/03/2021,323
27/07/2021,04/03/2021,312
27/07/2021,05/03/2021,317
27/07/2021,06/03/2021,287
27/07/2021,07/03/2021,303
27/07/2021,08/03/2021,306
27/07/2021,09/03/2021,316
27/07/2021,10/03/2021,355
27/07/2021,11/03/2021,376
27/07/2021,12/03/2021,395
27/07/2021,13/03/2021,356
27/07/2021,14/03/2021,304
27/07/2021,15/03/2021,367
27/07/2021,16/03/2021,427
27/07/2021,17/03/2021,391
27/07/2021,18/03/2021,411
27/07/2021,19/03/2021,391
27/07/2021,20/03/2021,376
27/07/2021,21/03/2021,398
27/07/2021,22/03/2021,384
27/07/2021,23/03/2021,457
27/07/2021,24/03/2021,443
27/07/2021,25/03/2021,424
27/07/2021,26/03/2021,435
27/07/2021,27/03/2021,370
27/07/2021,28/03/2021,376
27/07/2021,29/03/2021,451
27/07/2021,30/03/2021,410
27/07/2021,31/03/2021,446
27/07/2021,01/04/2021,443
27/07/2021,02/04/2021,442
27/07/2021,03/04/2021,443
27/07/2021,04/04/2021,377
27/07/2021,05/04/2021,400
27/07/2021,06/04/2021,474
27/07/2021,07/04/2021,397
27/07/2021,08/04/2021,422
27/07/2021,09/04/2021,413
27/07/2021,10/04/2021,381
27/07/2021,11/04/2021,378
27/07/2021,12/04/2021,398
27/07/2021,13/04/2021,374
27/07/2021,14/04/2021,335
27/07/2021,15/04/2021,318
27/07/2021,16/04/2021,315
27/07/2021,17/04/2021,328
27/07/2021,18/04/2021,299
27/07/2021,19/04/2021,305
27/07/2021,20/04/2021,316
27/07/2021,21/04/2021,333
27/07/2021,22/04/2021,274
27/07/2021,23/04/2021,319
27/07/2021,24/04/2021,305
27/07/2021,25/04/2021,274
27/07/2021,26/04/2021,297
27/07/2021,27/04/2021,231
27/07/2021,28/04/2021,273
27/07/2021,29/04/2021,235
27/07/2021,30/04/2021,239
27/07/2021,01/05/2021,203
27/07/2021,02/05/2021,217
27/07/2021,03/05/2021,216
27/07/2021,04/05/2021,252
27/07/2021,05/05/2021,211
27/07/2021,06/05/2021,188
27/07/2021,07/05/2021,188
27/07/2021,08/05/2021,174
27/07/2021,09/05/2021,167
27/07/2021,10/05/2021,195
27/07/2021,11/05/2021,195
27/07/2021,12/05/2021,153
27/07/2021,13/05/2021,145
27/07/2021,14/05/2021,144
27/07/2021,15/05/2021,135
27/07/2021,16/05/2021,124
27/07/2021,17/05/2021,140
27/07/2021,18/05/2021,118
27/07/2021,19/05/2021,108
27/07/2021,20/05/2021,122
27/07/2021,21/05/2021,89
27/07/2021,22/05/2021,106
27/07/2021,23/05/2021,88
27/07/2021,24/05/2021,85
27/07/2021,25/05/2021,87
27/07/2021,26/05/2021,81
27/07/2021,27/05/2021,86
27/07/2021,28/05/2021,78
27/07/2021,29/05/2021,72
27/07/2021,30/05/2021,48
27/07/2021,31/05/2021,60
27/07/2021,01/06/2021,60
27/07/2021,02/06/2021,39
27/07/2021,03/06/2021,69
27/07/2021,04/06/2021,47
27/07/2021,05/06/2021,56
27/07/2021,06/06/2021,49
27/07/2021,07/06/2021,63
27/07/2021,08/06/2021,41
27/07/2021,09/06/2021,39
27/07/2021,10/06/2021,33
27/07/2021,11/06/2021,33
27/07/2021,12/06/2021,35
27/07/2021,13/06/2021,24
27/07/2021,14/06/2021,37
27/07/2021,15/06/2021,30
27/07/2021,16/06/2021,33
27/07/2021,17/06/2021,25
27/07/2021,18/06/2021,23
27/07/2021,19/06/2021,18
27/07/2021,20/06/2021,23
27/07/2021,21/06/2021,17
27/07/2021,22/06/2021,24
27/07/2021,23/06/2021,22
27/07/2021,24/06/2021,21
27/07/2021,25/06/2021,11
27/07/2021,26/06/2021,20
27/07/2021,27/06/2021,12
27/07/2021,28/06/2021,17
27/07/2021,29/06/2021,15
27/07/2021,30/06/2021,15
27/07/2021,01/07/2021,14
27/07/2021,02/07/2021,11
27/07/2021,03/07/2021,13
27/07/2021,04/07/2021,9
27/07/2021,05/07/2021,11
27/07/2021,06/07/2021,8
27/07/2021,07/07/2021,7
27/07/2021,08/07/2021,12
27/07/2021,09/07/2021,9
27/07/2021,10/07/2021,9
27/07/2021,11/07/2021,5
27/07/2021,12/07/2021,10
27/07/2021,13/07/2021,6
27/07/2021,14/07/2021,12
27/07/2021,15/07/2021,9
27/07/2021,16/07/2021,5
27/07/2021,17/07/2021,<5
27/07/2021,18/07/2021,5
27/07/2021,19/07/2021,11
27/07/2021,20/07/2021,10
27/07/2021,21/07/2021,12
27/07/2021,22/07/2021,10
27/07/2021,23/07/2021,<5
27/07/2021,24/07/2021,8
27/07/2021,25/07/2021,6
27/07/2021,26/07/2021,9
27/07/2021,,4193461
