iss_date,DATA_INIZIO_SINTOMI,CASI
27/07/2021,28/01/2020,16
27/07/2021,29/01/2020,20
27/07/2021,30/01/2020,26
27/07/2021,31/01/2020,31
27/07/2021,01/02/2020,51
27/07/2021,02/02/2020,41
27/07/2021,03/02/2020,26
27/07/2021,04/02/2020,25
27/07/2021,05/02/2020,30
27/07/2021,06/02/2020,26
27/07/2021,07/02/2020,21
27/07/2021,08/02/2020,15
27/07/2021,09/02/2020,17
27/07/2021,10/02/2020,62
27/07/2021,11/02/2020,30
27/07/2021,12/02/2020,53
27/07/2021,13/02/2020,51
27/07/2021,14/02/2020,67
27/07/2021,15/02/2020,150
27/07/2021,16/02/2020,87
27/07/2021,17/02/2020,141
27/07/2021,18/02/2020,166
27/07/2021,19/02/2020,139
27/07/2021,20/02/2020,406
27/07/2021,21/02/2020,322
27/07/2021,22/02/2020,392
27/07/2021,23/02/2020,515
27/07/2021,24/02/2020,685
27/07/2021,25/02/2020,826
27/07/2021,26/02/2020,745
27/07/2021,27/02/2020,902
27/07/2021,28/02/2020,1218
27/07/2021,29/02/2020,1080
27/07/2021,01/03/2020,2482
27/07/2021,02/03/2020,1956
27/07/2021,03/03/2020,2254
27/07/2021,04/03/2020,1941
27/07/2021,05/03/2020,2630
27/07/2021,06/03/2020,2975
27/07/2021,07/03/2020,3128
27/07/2021,08/03/2020,3684
27/07/2021,09/03/2020,4438
27/07/2021,10/03/2020,6132
27/07/2021,11/03/2020,4213
27/07/2021,12/03/2020,4798
27/07/2021,13/03/2020,5360
27/07/2021,14/03/2020,4710
27/07/2021,15/03/2020,5886
27/07/2021,16/03/2020,5343
27/07/2021,17/03/2020,4551
27/07/2021,18/03/2020,4835
27/07/2021,19/03/2020,4290
27/07/2021,20/03/2020,6148
27/07/2021,21/03/2020,3833
27/07/2021,22/03/2020,3800
27/07/2021,23/03/2020,4399
27/07/2021,24/03/2020,3601
27/07/2021,25/03/2020,3841
27/07/2021,26/03/2020,3323
27/07/2021,27/03/2020,3554
27/07/2021,28/03/2020,3176
27/07/2021,29/03/2020,2405
27/07/2021,30/03/2020,3703
27/07/2021,31/03/2020,2613
27/07/2021,01/04/2020,4097
27/07/2021,02/04/2020,2684
27/07/2021,03/04/2020,2719
27/07/2021,04/04/2020,2329
27/07/2021,05/04/2020,2036
27/07/2021,06/04/2020,2482
27/07/2021,07/04/2020,2256
27/07/2021,08/04/2020,2145
27/07/2021,09/04/2020,2025
27/07/2021,10/04/2020,2729
27/07/2021,11/04/2020,1627
27/07/2021,12/04/2020,1644
27/07/2021,13/04/2020,1509
27/07/2021,14/04/2020,1834
27/07/2021,15/04/2020,2148
27/07/2021,16/04/2020,1646
27/07/2021,17/04/2020,1611
27/07/2021,18/04/2020,1272
27/07/2021,19/04/2020,1021
27/07/2021,20/04/2020,1880
27/07/2021,21/04/2020,1186
27/07/2021,22/04/2020,1212
27/07/2021,23/04/2020,1241
27/07/2021,24/04/2020,1117
27/07/2021,25/04/2020,877
27/07/2021,26/04/2020,664
27/07/2021,27/04/2020,1115
27/07/2021,28/04/2020,863
27/07/2021,29/04/2020,921
27/07/2021,30/04/2020,859
27/07/2021,01/05/2020,695
27/07/2021,02/05/2020,503
27/07/2021,03/05/2020,415
27/07/2021,04/05/2020,652
27/07/2021,05/05/2020,618
27/07/2021,06/05/2020,562
27/07/2021,07/05/2020,488
27/07/2021,08/05/2020,517
27/07/2021,09/05/2020,297
27/07/2021,10/05/2020,340
27/07/2021,11/05/2020,437
27/07/2021,12/05/2020,448
27/07/2021,13/05/2020,378
27/07/2021,14/05/2020,333
27/07/2021,15/05/2020,340
27/07/2021,16/05/2020,236
27/07/2021,17/05/2020,180
27/07/2021,18/05/2020,308
27/07/2021,19/05/2020,255
27/07/2021,20/05/2020,294
27/07/2021,21/05/2020,226
27/07/2021,22/05/2020,190
27/07/2021,23/05/2020,133
27/07/2021,24/05/2020,100
27/07/2021,25/05/2020,226
27/07/2021,26/05/2020,181
27/07/2021,27/05/2020,209
27/07/2021,28/05/2020,164
27/07/2021,29/05/2020,141
27/07/2021,30/05/2020,121
27/07/2021,31/05/2020,67
27/07/2021,01/06/2020,172
27/07/2021,02/06/2020,66
27/07/2021,03/06/2020,134
27/07/2021,04/06/2020,125
27/07/2021,05/06/2020,164
27/07/2021,06/06/2020,97
27/07/2021,07/06/2020,73
27/07/2021,08/06/2020,138
27/07/2021,09/06/2020,122
27/07/2021,10/06/2020,116
27/07/2021,11/06/2020,107
27/07/2021,12/06/2020,121
27/07/2021,13/06/2020,75
27/07/2021,14/06/2020,82
27/07/2021,15/06/2020,123
27/07/2021,16/06/2020,106
27/07/2021,17/06/2020,99
27/07/2021,18/06/2020,93
27/07/2021,19/06/2020,92
27/07/2021,20/06/2020,67
27/07/2021,21/06/2020,65
27/07/2021,22/06/2020,91
