iss_date,DATA_INIZIO_SINTOMI,CASI
07/12/2020,28/01/2020,10
07/12/2020,29/01/2020,16
07/12/2020,30/01/2020,18
07/12/2020,31/01/2020,17
07/12/2020,01/02/2020,50
07/12/2020,02/02/2020,35
07/12/2020,03/02/2020,23
07/12/2020,04/02/2020,22
07/12/2020,05/02/2020,30
07/12/2020,06/02/2020,25
07/12/2020,07/02/2020,18
07/12/2020,08/02/2020,14
07/12/2020,09/02/2020,16
07/12/2020,10/02/2020,62
07/12/2020,11/02/2020,27
07/12/2020,12/02/2020,48
07/12/2020,13/02/2020,49
07/12/2020,14/02/2020,65
07/12/2020,15/02/2020,145
07/12/2020,16/02/2020,81
07/12/2020,17/02/2020,138
07/12/2020,18/02/2020,164
07/12/2020,19/02/2020,139
07/12/2020,20/02/2020,403
07/12/2020,21/02/2020,312
07/12/2020,22/02/2020,388
07/12/2020,23/02/2020,509
07/12/2020,24/02/2020,675
07/12/2020,25/02/2020,818
07/12/2020,26/02/2020,738
07/12/2020,27/02/2020,886
07/12/2020,28/02/2020,1206
07/12/2020,29/02/2020,1079
07/12/2020,01/03/2020,2472
07/12/2020,02/03/2020,1947
07/12/2020,03/03/2020,2249
07/12/2020,04/03/2020,1944
07/12/2020,05/03/2020,2631
07/12/2020,06/03/2020,2966
07/12/2020,07/03/2020,3128
07/12/2020,08/03/2020,3661
07/12/2020,09/03/2020,4423
07/12/2020,10/03/2020,6126
07/12/2020,11/03/2020,4199
07/12/2020,12/03/2020,4749
07/12/2020,13/03/2020,5340
07/12/2020,14/03/2020,4695
07/12/2020,15/03/2020,5869
07/12/2020,16/03/2020,5311
07/12/2020,17/03/2020,4509
07/12/2020,18/03/2020,4807
07/12/2020,19/03/2020,4256
07/12/2020,20/03/2020,6117
07/12/2020,21/03/2020,3813
07/12/2020,22/03/2020,3747
07/12/2020,23/03/2020,4376
07/12/2020,24/03/2020,3553
07/12/2020,25/03/2020,3821
07/12/2020,26/03/2020,3291
07/12/2020,27/03/2020,3537
07/12/2020,28/03/2020,3132
07/12/2020,29/03/2020,2373
07/12/2020,30/03/2020,3632
07/12/2020,31/03/2020,2584
07/12/2020,01/04/2020,4070
07/12/2020,02/04/2020,2648
07/12/2020,03/04/2020,2692
07/12/2020,04/04/2020,2289
07/12/2020,05/04/2020,2027
07/12/2020,06/04/2020,2448
07/12/2020,07/04/2020,2214
07/12/2020,08/04/2020,2104
07/12/2020,09/04/2020,1997
07/12/2020,10/04/2020,2697
07/12/2020,11/04/2020,1577
07/12/2020,12/04/2020,1621
07/12/2020,13/04/2020,1482
07/12/2020,14/04/2020,1795
07/12/2020,15/04/2020,2111
07/12/2020,16/04/2020,1603
07/12/2020,17/04/2020,1567
07/12/2020,18/04/2020,1252
07/12/2020,19/04/2020,972
07/12/2020,20/04/2020,1856
07/12/2020,21/04/2020,1161
07/12/2020,22/04/2020,1181
07/12/2020,23/04/2020,1200
07/12/2020,24/04/2020,1075
07/12/2020,25/04/2020,856
07/12/2020,26/04/2020,642
07/12/2020,27/04/2020,1087
07/12/2020,28/04/2020,837
07/12/2020,29/04/2020,891
07/12/2020,30/04/2020,836
07/12/2020,01/05/2020,662
07/12/2020,02/05/2020,472
07/12/2020,03/05/2020,377
07/12/2020,04/05/2020,606
07/12/2020,05/05/2020,606
07/12/2020,06/05/2020,528
07/12/2020,07/05/2020,478
07/12/2020,08/05/2020,486
07/12/2020,09/05/2020,266
07/12/2020,10/05/2020,329
07/12/2020,11/05/2020,379
07/12/2020,12/05/2020,428
07/12/2020,13/05/2020,361
07/12/2020,14/05/2020,312
07/12/2020,15/05/2020,309
07/12/2020,16/05/2020,221
07/12/2020,17/05/2020,172
07/12/2020,18/05/2020,295
07/12/2020,19/05/2020,236
07/12/2020,20/05/2020,274
07/12/2020,21/05/2020,194
07/12/2020,22/05/2020,174
07/12/2020,23/05/2020,122
07/12/2020,24/05/2020,79
07/12/2020,25/05/2020,203
07/12/2020,26/05/2020,169
07/12/2020,27/05/2020,191
07/12/2020,28/05/2020,145
07/12/2020,29/05/2020,134
07/12/2020,30/05/2020,113
07/12/2020,31/05/2020,60
07/12/2020,01/06/2020,166
07/12/2020,02/06/2020,63
07/12/2020,03/06/2020,129
07/12/2020,04/06/2020,116
07/12/2020,05/06/2020,139
07/12/2020,06/06/2020,87
07/12/2020,07/06/2020,64
07/12/2020,08/06/2020,127
07/12/2020,09/06/2020,114
07/12/2020,10/06/2020,115
07/12/2020,11/06/2020,93
07/12/2020,12/06/2020,114
07/12/2020,13/06/2020,67
07/12/2020,14/06/2020,76
07/12/2020,15/06/2020,104
07/12/2020,16/06/2020,93
07/12/2020,17/06/2020,88
07/12/2020,18/06/2020,89
07/12/2020,19/06/2020,82
07/12/2020,20/06/2020,59
07/12/2020,21/06/2020,57
07/12/2020,22/06/2020,86
07/12/2020,23/06/2020,71
07/12/2020,24/06/2020,88
07/12/2020,25/06/2020,83
07/12/2020,26/06/2020,93
07/12/2020,27/06/2020,74
07/12/2020,28/06/2020,50
07/12/2020,29/06/2020,98
07/12/2020,30/06/2020,66
07/12/2020,01/07/2020,113
07/12/2020,02/07/2020,85
07/12/2020,03/07/2020,71
07/12/2020,04/07/2020,79
07/12/2020,05/07/2020,65
07/12/2020,06/07/2020,98
07/12/2020,07/07/2020,98
07/12/2020,08/07/2020,102
07/12/2020,09/07/2020,82
07/12/2020,10/07/2020,110
07/12/2020,11/07/2020,76
07/12/2020,12/07/2020,72
07/12/2020,13/07/2020,103
07/12/2020,14/07/2020,116
07/12/2020,15/07/2020,98
07/12/2020,16/07/2020,85
07/12/2020,17/07/2020,103
07/12/2020,18/07/2020,91
07/12/2020,19/07/2020,87
07/12/2020,20/07/2020,134
07/12/2020,21/07/2020,120
07/12/2020,22/07/2020,114
07/12/2020,23/07/2020,130
07/12/2020,24/07/2020,116
07/12/2020,25/07/2020,131
07/12/2020,26/07/2020,92
07/12/2020,27/07/2020,135
07/12/2020,28/07/2020,133
07/12/2020,29/07/2020,130
07/12/2020,30/07/2020,120
07/12/2020,31/07/2020,125
07/12/2020,01/08/2020,157
07/12/2020,02/08/2020,120
07/12/2020,03/08/2020,208
07/12/2020,04/08/2020,189
07/12/2020,05/08/2020,207
07/12/2020,06/08/2020,214
07/12/2020,07/08/2020,208
07/12/2020,08/08/2020,251
07/12/2020,09/08/2020,209
07/12/2020,10/08/2020,292
07/12/2020,11/08/2020,268
07/12/2020,12/08/2020,278
07/12/2020,13/08/2020,303
07/12/2020,14/08/2020,309
