iss_date,DATA_INIZIO_SINTOMI,CASI_SINT
07/12/2020,28/01/2020,9
07/12/2020,29/01/2020,14
07/12/2020,30/01/2020,17
07/12/2020,31/01/2020,15
07/12/2020,01/02/2020,44
07/12/2020,02/02/2020,30
07/12/2020,03/02/2020,20
07/12/2020,04/02/2020,21
07/12/2020,05/02/2020,29
07/12/2020,06/02/2020,22
07/12/2020,07/02/2020,15
07/12/2020,08/02/2020,14
07/12/2020,09/02/2020,15
07/12/2020,10/02/2020,55
07/12/2020,11/02/2020,20
07/12/2020,12/02/2020,45
07/12/2020,13/02/2020,42
07/12/2020,14/02/2020,60
07/12/2020,15/02/2020,135
07/12/2020,16/02/2020,77
07/12/2020,17/02/2020,127
07/12/2020,18/02/2020,153
07/12/2020,19/02/2020,127
07/12/2020,20/02/2020,379
07/12/2020,21/02/2020,294
07/12/2020,22/02/2020,367
07/12/2020,23/02/2020,472
07/12/2020,24/02/2020,614
07/12/2020,25/02/2020,773
07/12/2020,26/02/2020,689
07/12/2020,27/02/2020,798
07/12/2020,28/02/2020,1134
07/12/2020,29/02/2020,1007
07/12/2020,01/03/2020,2255
07/12/2020,02/03/2020,1794
07/12/2020,03/03/2020,2032
07/12/2020,04/03/2020,1763
07/12/2020,05/03/2020,2392
07/12/2020,06/03/2020,2667
07/12/2020,07/03/2020,2853
07/12/2020,08/03/2020,3346
07/12/2020,09/03/2020,3932
07/12/2020,10/03/2020,5456
07/12/2020,11/03/2020,3711
07/12/2020,12/03/2020,4197
07/12/2020,13/03/2020,4711
07/12/2020,14/03/2020,4092
07/12/2020,15/03/2020,5184
07/12/2020,16/03/2020,4695
07/12/2020,17/03/2020,3993
07/12/2020,18/03/2020,4191
07/12/2020,19/03/2020,3728
07/12/2020,20/03/2020,5312
07/12/2020,21/03/2020,3288
07/12/2020,22/03/2020,3300
07/12/2020,23/03/2020,3791
07/12/2020,24/03/2020,3025
07/12/2020,25/03/2020,3220
07/12/2020,26/03/2020,2751
07/12/2020,27/03/2020,3003
07/12/2020,28/03/2020,2649
07/12/2020,29/03/2020,2077
07/12/2020,30/03/2020,3032
07/12/2020,31/03/2020,2125
07/12/2020,01/04/2020,3335
07/12/2020,02/04/2020,2139
07/12/2020,03/04/2020,2231
07/12/2020,04/04/2020,1852
07/12/2020,05/04/2020,1684
07/12/2020,06/04/2020,1945
07/12/2020,07/04/2020,1783
07/12/2020,08/04/2020,1758
07/12/2020,09/04/2020,1597
07/12/2020,10/04/2020,2158
07/12/2020,11/04/2020,1260
07/12/2020,12/04/2020,1420
07/12/2020,13/04/2020,1283
07/12/2020,14/04/2020,1506
07/12/2020,15/04/2020,1693
07/12/2020,16/04/2020,1341
07/12/2020,17/04/2020,1305
07/12/2020,18/04/2020,1112
07/12/2020,19/04/2020,862
07/12/2020,20/04/2020,1575
07/12/2020,21/04/2020,990
07/12/2020,22/04/2020,1012
07/12/2020,23/04/2020,918
07/12/2020,24/04/2020,820
07/12/2020,25/04/2020,716
07/12/2020,26/04/2020,561
07/12/2020,27/04/2020,878
07/12/2020,28/04/2020,636
07/12/2020,29/04/2020,601
07/12/2020,30/04/2020,541
07/12/2020,01/05/2020,535
07/12/2020,02/05/2020,392
07/12/2020,03/05/2020,309
07/12/2020,04/05/2020,437
07/12/2020,05/05/2020,451
07/12/2020,06/05/2020,373
07/12/2020,07/05/2020,347
07/12/2020,08/05/2020,392
07/12/2020,09/05/2020,204
07/12/2020,10/05/2020,264
07/12/2020,11/05/2020,303
07/12/2020,12/05/2020,316
07/12/2020,13/05/2020,264
07/12/2020,14/05/2020,226
07/12/2020,15/05/2020,258
07/12/2020,16/05/2020,177
07/12/2020,17/05/2020,143
07/12/2020,18/05/2020,253
07/12/2020,19/05/2020,197
07/12/2020,20/05/2020,221
07/12/2020,21/05/2020,157
07/12/2020,22/05/2020,149
07/12/2020,23/05/2020,108
07/12/2020,24/05/2020,72
07/12/2020,25/05/2020,163
07/12/2020,26/05/2020,141
07/12/2020,27/05/2020,145
07/12/2020,28/05/2020,109
07/12/2020,29/05/2020,109
07/12/2020,30/05/2020,91
07/12/2020,31/05/2020,55
07/12/2020,01/06/2020,132
07/12/2020,02/06/2020,54
07/12/2020,03/06/2020,107
07/12/2020,04/06/2020,82
07/12/2020,05/06/2020,105
07/12/2020,06/06/2020,72
07/12/2020,07/06/2020,62
07/12/2020,08/06/2020,109
07/12/2020,09/06/2020,89
07/12/2020,10/06/2020,95
07/12/2020,11/06/2020,73
07/12/2020,12/06/2020,99
07/12/2020,13/06/2020,59
07/12/2020,14/06/2020,73
07/12/2020,15/06/2020,93
07/12/2020,16/06/2020,77
07/12/2020,17/06/2020,71
07/12/2020,18/06/2020,71
07/12/2020,19/06/2020,69
07/12/2020,20/06/2020,55
07/12/2020,21/06/2020,53
07/12/2020,22/06/2020,77
07/12/2020,23/06/2020,64
07/12/2020,24/06/2020,82
07/12/2020,25/06/2020,69
07/12/2020,26/06/2020,74
07/12/2020,27/06/2020,60
07/12/2020,28/06/2020,46
07/12/2020,29/06/2020,84
07/12/2020,30/06/2020,59
07/12/2020,01/07/2020,98
07/12/2020,02/07/2020,73
07/12/2020,03/07/2020,60
07/12/2020,04/07/2020,63
07/12/2020,05/07/2020,56
07/12/2020,06/07/2020,87
07/12/2020,07/07/2020,85
07/12/2020,08/07/2020,90
07/12/2020,09/07/2020,78
07/12/2020,10/07/2020,101
07/12/2020,11/07/2020,74
07/12/2020,12/07/2020,68
07/12/2020,13/07/2020,95
07/12/2020,14/07/2020,107
07/12/2020,15/07/2020,94
07/12/2020,16/07/2020,75
07/12/2020,17/07/2020,100
07/12/2020,18/07/2020,86
07/12/2020,19/07/2020,81
07/12/2020,20/07/2020,130
07/12/2020,21/07/2020,112
07/12/2020,22/07/2020,108
07/12/2020,23/07/2020,120
07/12/2020,24/07/2020,111
07/12/2020,25/07/2020,121
07/12/2020,26/07/2020,90
07/12/2020,27/07/2020,127
07/12/2020,28/07/2020,126
07/12/2020,29/07/2020,122
07/12/2020,30/07/2020,112
07/12/2020,31/07/2020,116
07/12/2020,01/08/2020,153
07/12/2020,02/08/2020,111
07/12/2020,03/08/2020,193
07/12/2020,04/08/2020,180
07/12/2020,05/08/2020,195
07/12/2020,06/08/2020,201
07/12/2020,07/08/2020,185
07/12/2020,08/08/2020,228
07/12/2020,09/08/2020,202
07/12/2020,10/08/2020,266
07/12/2020,11/08/2020,241
07/12/2020,12/08/2020,253
07/12/2020,13/08/2020,277
07/12/2020,14/08/2020,286
07/12/2020,15/08/2020,325
07/12/2020,16/08/2020,327
07/12/2020,17/08/2020,531
07/12/2020,18/08/2020,576
07/12/2020,19/08/2020,524
07/12/2020,20/08/2020,525
07/12/2020,21/08/2020,563
07/12/2020,22/08/2020,524
07/12/2020,23/08/2020,552
07/12/2020,24/08/2020,615
07/12/2020,25/08/2020,581
07/12/2020,26/08/2020,556
07/12/2020,27/08/2020,511
07/12/2020,28/08/2020,525
07/12/2020,29/08/2020,405
07/12/2020,30/08/2020,384
07/12/2020,31/08/2020,503
07/12/2020,01/09/2020,668
07/12/2020,02/09/2020,570
07/12/2020,03/09/2020,535
07/12/2020,04/09/2020,599
07/12/2020,05/09/2020,504
07/12/2020,06/09/2020,474
07/12/2020,07/09/2020,736
07/12/2020,08/09/2020,598
07/12/2020,09/09/2020,612
07/12/2020,10/09/2020,695
07/12/2020,11/09/2020,585
07/12/2020,12/09/2020,595
07/12/2020,13/09/2020,544
07/12/2020,14/09/2020,784
07/12/2020,15/09/2020,797
07/12/2020,16/09/2020,735
07/12/2020,17/09/2020,745
07/12/2020,18/09/2020,753
07/12/2020,19/09/2020,758
07/12/2020,20/09/2020,752
07/12/2020,21/09/2020,818
07/12/2020,22/09/2020,824
07/12/2020,23/09/2020,749
07/12/2020,24/09/2020,754
07/12/2020,25/09/2020,831
07/12/2020,26/09/2020,812
07/12/2020,27/09/2020,834
07/12/2020,28/09/2020,1155
07/12/2020,29/09/2020,1055
07/12/2020,30/09/2020,1410
07/12/2020,01/10/2020,1904
07/12/2020,02/10/2020,1794
07/12/2020,03/10/2020,1945
07/12/2020,04/10/2020,1901
07/12/2020,05/10/2020,2673
07/12/2020,06/10/2020,2499
07/12/2020,07/10/2020,2876
07/12/2020,08/10/2020,3107
07/12/2020,09/10/2020,3380
07/12/2020,10/10/2020,3879
07/12/2020,11/10/2020,3355
07/12/2020,12/10/2020,5082
07/12/2020,13/10/2020,4824
07/12/2020,14/10/2020,5255
07/12/2020,15/10/2020,5945
07/12/2020,16/10/2020,6556
07/12/2020,17/10/2020,6585
07/12/2020,18/10/2020,6667
07/12/2020,19/10/2020,8910
07/12/2020,20/10/2020,9610
07/12/2020,21/10/2020,9059
07/12/2020,22/10/2020,9172
07/12/2020,23/10/2020,10116
07/12/2020,24/10/2020,9671
07/12/2020,25/10/2020,9922
07/12/2020,26/10/2020,12521
07/12/2020,27/10/2020,11646
07/12/2020,28/10/2020,12402
07/12/2020,29/10/2020,11567
07/12/2020,30/10/2020,12240
07/12/2020,31/10/2020,10405
07/12/2020,01/11/2020,12727
07/12/2020,02/11/2020,15309
07/12/2020,03/11/2020,13069
07/12/2020,04/11/2020,13581
07/12/2020,05/11/2020,13431
07/12/2020,06/11/2020,14078
07/12/2020,07/11/2020,12529
07/12/2020,08/11/2020,11704
07/12/2020,09/11/2020,15158
07/12/2020,10/11/2020,14448
07/12/2020,11/11/2020,12707
07/12/2020,12/11/2020,12457
07/12/2020,13/11/2020,12939
07/12/2020,14/11/2020,11526
07/12/2020,15/11/2020,11186
07/12/2020,16/11/2020,12750
07/12/2020,17/11/2020,10590
07/12/2020,18/11/2020,11256
07/12/2020,19/11/2020,8849
07/12/2020,20/11/2020,10050
07/12/2020,21/11/2020,7916
07/12/2020,22/11/2020,6716
07/12/2020,23/11/2020,9012
07/12/2020,24/11/2020,7301
07/12/2020,25/11/2020,7062
07/12/2020,26/11/2020,6584
07/12/2020,27/11/2020,6218
07/12/2020,28/11/2020,5337
07/12/2020,29/11/2020,3496
07/12/2020,30/11/2020,4609
07/12/2020,01/12/2020,3784
07/12/2020,02/12/2020,2612
07/12/2020,03/12/2020,1771
07/12/2020,04/12/2020,909
07/12/2020,05/12/2020,374
07/12/2020,06/12/2020,89
07/12/2020,07/12/2020,18
07/12/2020,,106176
