iss_date,DATARICOVERO1,RICOVERI
07/12/2020,20/10/2020,1347
07/12/2020,21/10/2020,1370
07/12/2020,22/10/2020,1451
07/12/2020,23/10/2020,1648
07/12/2020,24/10/2020,1545
07/12/2020,25/10/2020,1664
07/12/2020,26/10/2020,1938
07/12/2020,27/10/2020,1929
07/12/2020,28/10/2020,1948
07/12/2020,29/10/2020,2040
07/12/2020,30/10/2020,2210
07/12/2020,31/10/2020,2016
07/12/2020,01/11/2020,1877
07/12/2020,02/11/2020,2353
07/12/2020,03/11/2020,2430
07/12/2020,04/11/2020,2553
07/12/2020,05/11/2020,2560
07/12/2020,06/11/2020,2484
07/12/2020,07/11/2020,2367
07/12/2020,08/11/2020,2094
07/12/2020,09/11/2020,2373
07/12/2020,10/11/2020,2414
07/12/2020,11/11/2020,2510
07/12/2020,12/11/2020,2400
07/12/2020,13/11/2020,2415
07/12/2020,14/11/2020,2199
07/12/2020,15/11/2020,1857
07/12/2020,16/11/2020,2294
07/12/2020,17/11/2020,2288
07/12/2020,18/11/2020,2108
07/12/2020,19/11/2020,2104
07/12/2020,20/11/2020,1971
07/12/2020,21/11/2020,1644
07/12/2020,22/11/2020,1404
07/12/2020,23/11/2020,1744
07/12/2020,24/11/2020,1699
07/12/2020,25/11/2020,1567
07/12/2020,26/11/2020,1466
07/12/2020,27/11/2020,1498
07/12/2020,28/11/2020,1327
07/12/2020,29/11/2020,1129
07/12/2020,30/11/2020,1222
07/12/2020,01/12/2020,1173
07/12/2020,02/12/2020,1141
07/12/2020,03/12/2020,924
07/12/2020,04/12/2020,768
07/12/2020,05/12/2020,490
07/12/2020,06/12/2020,195
07/12/2020,07/12/2020,7
07/12/2020,,1516449
