iss_date,DATA_PRELIEVO_DIAGNOSI,CASI
07/12/2020,29/01/2020,<5
07/12/2020,06/02/2020,<5
07/12/2020,20/02/2020,<5
07/12/2020,21/02/2020,36
07/12/2020,22/02/2020,56
07/12/2020,23/02/2020,76
07/12/2020,24/02/2020,86
07/12/2020,25/02/2020,190
07/12/2020,26/02/2020,278
07/12/2020,27/02/2020,285
07/12/2020,28/02/2020,357
07/12/2020,29/02/2020,371
07/12/2020,01/03/2020,412
07/12/2020,02/03/2020,630
07/12/2020,03/03/2020,806
07/12/2020,04/03/2020,1082
07/12/2020,05/03/2020,1298
07/12/2020,06/03/2020,1524
07/12/2020,07/03/2020,1422
07/12/2020,08/03/2020,1446
07/12/2020,09/03/2020,2246
07/12/2020,10/03/2020,2449
07/12/2020,11/03/2020,2769
07/12/2020,12/03/2020,3142
07/12/2020,13/03/2020,4105
07/12/2020,14/03/2020,3534
07/12/2020,15/03/2020,2854
07/12/2020,16/03/2020,4809
07/12/2020,17/03/2020,5348
07/12/2020,18/03/2020,5694
07/12/2020,19/03/2020,5692
07/12/2020,20/03/2020,6240
07/12/2020,21/03/2020,4918
07/12/2020,22/03/2020,3936
07/12/2020,23/03/2020,6085
07/12/2020,24/03/2020,5916
07/12/2020,25/03/2020,5775
07/12/2020,26/03/2020,5678
07/12/2020,27/03/2020,5761
07/12/2020,28/03/2020,4507
07/12/2020,29/03/2020,2961
07/12/2020,30/03/2020,5061
07/12/2020,31/03/2020,5344
07/12/2020,01/04/2020,4997
07/12/2020,02/04/2020,4722
07/12/2020,03/04/2020,4439
07/12/2020,04/04/2020,3647
07/12/2020,05/04/2020,2599
07/12/2020,06/04/2020,4080
07/12/2020,07/04/2020,4143
07/12/2020,08/04/2020,4795
07/12/2020,09/04/2020,4673
07/12/2020,10/04/2020,5118
07/12/2020,11/04/2020,3407
07/12/2020,12/04/2020,1916
07/12/2020,13/04/2020,2263
07/12/2020,14/04/2020,3279
07/12/2020,15/04/2020,3950
07/12/2020,16/04/2020,3696
07/12/2020,17/04/2020,3496
07/12/2020,18/04/2020,2639
07/12/2020,19/04/2020,1386
07/12/2020,20/04/2020,3001
07/12/2020,21/04/2020,3073
07/12/2020,22/04/2020,2601
07/12/2020,23/04/2020,2800
07/12/2020,24/04/2020,2727
07/12/2020,25/04/2020,1665
07/12/2020,26/04/2020,1024
07/12/2020,27/04/2020,1974
07/12/2020,28/04/2020,2236
07/12/2020,29/04/2020,2324
07/12/2020,30/04/2020,2264
07/12/2020,01/05/2020,1083
07/12/2020,02/05/2020,1017
07/12/2020,03/05/2020,504
07/12/2020,04/05/2020,1447
07/12/2020,05/05/2020,1541
07/12/2020,06/05/2020,1443
07/12/2020,07/05/2020,1388
07/12/2020,08/05/2020,1383
07/12/2020,09/05/2020,734
07/12/2020,10/05/2020,334
07/12/2020,11/05/2020,886
07/12/2020,12/05/2020,924
07/12/2020,13/05/2020,890
07/12/2020,14/05/2020,902
07/12/2020,15/05/2020,796
07/12/2020,16/05/2020,611
07/12/2020,17/05/2020,300
07/12/2020,18/05/2020,658
07/12/2020,19/05/2020,718
07/12/2020,20/05/2020,674
07/12/2020,21/05/2020,623
07/12/2020,22/05/2020,687
07/12/2020,23/05/2020,357
07/12/2020,24/05/2020,146
07/12/2020,25/05/2020,512
07/12/2020,26/05/2020,541
07/12/2020,27/05/2020,531
07/12/2020,28/05/2020,516
07/12/2020,29/05/2020,391
07/12/2020,30/05/2020,288
07/12/2020,31/05/2020,90
07/12/2020,01/06/2020,386
