iss_date,DATARICOVERO1,RICOVERI
20/03/2022,20/02/2020,93
20/03/2022,21/02/2020,124
20/03/2022,22/02/2020,107
20/03/2022,23/02/2020,151
20/03/2022,24/02/2020,191
20/03/2022,25/02/2020,268
20/03/2022,26/02/2020,273
20/03/2022,27/02/2020,317
20/03/2022,28/02/2020,380
20/03/2022,29/02/2020,374
20/03/2022,01/03/2020,441
20/03/2022,02/03/2020,669
20/03/2022,03/03/2020,816
20/03/2022,04/03/2020,915
20/03/2022,05/03/2020,1097
20/03/2022,06/03/2020,1228
20/03/2022,07/03/2020,1203
20/03/2022,08/03/2020,1161
20/03/2022,09/03/2020,1458
20/03/2022,10/03/2020,1586
20/03/2022,11/03/2020,1757
20/03/2022,12/03/2020,1909
20/03/2022,13/03/2020,2333
20/03/2022,14/03/2020,1996
20/03/2022,15/03/2020,1909
20/03/2022,16/03/2020,2489
20/03/2022,17/03/2020,2668
20/03/2022,18/03/2020,2710
20/03/2022,19/03/2020,2787
20/03/2022,20/03/2020,2862
20/03/2022,21/03/2020,2546
20/03/2022,22/03/2020,2197
20/03/2022,23/03/2020,2716
20/03/2022,24/03/2020,2623
20/03/2022,25/03/2020,2318
20/03/2022,26/03/2020,2127
20/03/2022,27/03/2020,2240
20/03/2022,28/03/2020,1751
20/03/2022,29/03/2020,1440
20/03/2022,30/03/2020,1686
20/03/2022,31/03/2020,1588
20/03/2022,01/04/2020,1506
20/03/2022,02/04/2020,1464
20/03/2022,03/04/2020,1267
20/03/2022,04/04/2020,1028
20/03/2022,05/04/2020,841
20/03/2022,06/04/2020,1026
20/03/2022,07/04/2020,1032
20/03/2022,08/04/2020,1046
20/03/2022,09/04/2020,1002
20/03/2022,10/04/2020,925
20/03/2022,11/04/2020,822
20/03/2022,12/04/2020,668
20/03/2022,13/04/2020,625
20/03/2022,14/04/2020,860
20/03/2022,15/04/2020,711
20/03/2022,16/04/2020,711
20/03/2022,17/04/2020,722
20/03/2022,18/04/2020,573
20/03/2022,19/04/2020,469
20/03/2022,20/04/2020,665
20/03/2022,21/04/2020,605
20/03/2022,22/04/2020,606
20/03/2022,23/04/2020,589
20/03/2022,24/04/2020,554
20/03/2022,25/04/2020,431
20/03/2022,26/04/2020,362
20/03/2022,27/04/2020,443
20/03/2022,28/04/2020,439
20/03/2022,29/04/2020,417
20/03/2022,30/04/2020,372
20/03/2022,01/05/2020,277
20/03/2022,02/05/2020,244
20/03/2022,03/05/2020,186
20/03/2022,04/05/2020,298
20/03/2022,05/05/2020,289
20/03/2022,06/05/2020,295
20/03/2022,07/05/2020,286
20/03/2022,08/05/2020,282
20/03/2022,09/05/2020,174
20/03/2022,10/05/2020,164
20/03/2022,11/05/2020,247
20/03/2022,12/05/2020,183
20/03/2022,13/05/2020,196
20/03/2022,14/05/2020,204
20/03/2022,15/05/2020,211
20/03/2022,16/05/2020,138
20/03/2022,17/05/2020,124
20/03/2022,18/05/2020,163
20/03/2022,19/05/2020,151
20/03/2022,20/05/2020,146
20/03/2022,21/05/2020,120
20/03/2022,22/05/2020,124
20/03/2022,23/05/2020,96
20/03/2022,24/05/2020,94
20/03/2022,25/05/2020,150
20/03/2022,26/05/2020,114
20/03/2022,27/05/2020,110
20/03/2022,28/05/2020,83
20/03/2022,29/05/2020,106
20/03/2022,30/05/2020,86
20/03/2022,31/05/2020,54
20/03/2022,01/06/2020,116
20/03/2022,02/06/2020,65
20/03/2022,03/06/2020,89
20/03/2022,04/06/2020,85
20/03/2022,05/06/2020,92
20/03/2022,06/06/2020,53
20/03/2022,07/06/2020,44
20/03/2022,08/06/2020,113
20/03/2022,09/06/2020,76
20/03/2022,10/06/2020,72
20/03/2022,11/06/2020,62
20/03/2022,12/06/2020,80
20/03/2022,13/06/2020,64
20/03/2022,14/06/2020,53
20/03/2022,15/06/2020,79
20/03/2022,16/06/2020,59
20/03/2022,17/06/2020,77
20/03/2022,18/06/2020,80
20/03/2022,19/06/2020,88
20/03/2022,20/06/2020,37
20/03/2022,21/06/2020,50
20/03/2022,22/06/2020,95
20/03/2022,23/06/2020,63
20/03/2022,24/06/2020,84
20/03/2022,25/06/2020,72
20/03/2022,26/06/2020,88
20/03/2022,27/06/2020,42
20/03/2022,28/06/2020,30
20/03/2022,29/06/2020,90
20/03/2022,30/06/2020,66
20/03/2022,01/07/2020,59
20/03/2022,02/07/2020,71
20/03/2022,03/07/2020,81
20/03/2022,04/07/2020,37
20/03/2022,05/07/2020,50
20/03/2022,06/07/2020,76
20/03/2022,07/07/2020,64
20/03/2022,08/07/2020,69
20/03/2022,09/07/2020,61
20/03/2022,10/07/2020,71
20/03/2022,11/07/2020,52
20/03/2022,12/07/2020,40
20/03/2022,13/07/2020,71
20/03/2022,14/07/2020,64
20/03/2022,15/07/2020,66
20/03/2022,16/07/2020,58
20/03/2022,17/07/2020,88
20/03/2022,18/07/2020,49
20/03/2022,19/07/2020,37
20/03/2022,20/07/2020,80
20/03/2022,21/07/2020,78
20/03/2022,22/07/2020,72
20/03/2022,23/07/2020,65
20/03/2022,24/07/2020,66
20/03/2022,25/07/2020,61
20/03/2022,26/07/2020,45
20/03/2022,27/07/2020,67
20/03/2022,28/07/2020,67
20/03/2022,29/07/2020,65
20/03/2022,30/07/2020,64
20/03/2022,31/07/2020,81
20/03/2022,01/08/2020,68
20/03/2022,02/08/2020,52
20/03/2022,03/08/2020,94
20/03/2022,04/08/2020,62
20/03/2022,05/08/2020,86
20/03/2022,06/08/2020,61
20/03/2022,07/08/2020,73
20/03/2022,08/08/2020,58
20/03/2022,09/08/2020,61
20/03/2022,10/08/2020,95
20/03/2022,11/08/2020,60
20/03/2022,12/08/2020,99
20/03/2022,13/08/2020,81
20/03/2022,14/08/2020,83
20/03/2022,15/08/2020,64
20/03/2022,16/08/2020,67
20/03/2022,17/08/2020,101
20/03/2022,18/08/2020,111
20/03/2022,19/08/2020,134
20/03/2022,20/08/2020,88
20/03/2022,21/08/2020,94
20/03/2022,22/08/2020,120
20/03/2022,23/08/2020,93
20/03/2022,24/08/2020,128
20/03/2022,25/08/2020,146
20/03/2022,26/08/2020,148
20/03/2022,27/08/2020,148
20/03/2022,28/08/2020,144
20/03/2022,29/08/2020,110
20/03/2022,30/08/2020,116
20/03/2022,31/08/2020,137
20/03/2022,01/09/2020,154
20/03/2022,02/09/2020,178
20/03/2022,03/09/2020,182
20/03/2022,04/09/2020,174
20/03/2022,05/09/2020,149
20/03/2022,06/09/2020,127
20/03/2022,07/09/2020,212
20/03/2022,08/09/2020,173
20/03/2022,09/09/2020,188
20/03/2022,10/09/2020,210
20/03/2022,11/09/2020,199
20/03/2022,12/09/2020,185
20/03/2022,13/09/2020,173
20/03/2022,14/09/2020,226
20/03/2022,15/09/2020,242
20/03/2022,16/09/2020,232
20/03/2022,17/09/2020,243
20/03/2022,18/09/2020,238
20/03/2022,19/09/2020,188
20/03/2022,20/09/2020,168
20/03/2022,21/09/2020,257
20/03/2022,22/09/2020,258
20/03/2022,23/09/2020,254
20/03/2022,24/09/2020,250
20/03/2022,25/09/2020,273
20/03/2022,26/09/2020,219
20/03/2022,27/09/2020,193
20/03/2022,28/09/2020,277
20/03/2022,29/09/2020,281
20/03/2022,30/09/2020,254
20/03/2022,01/10/2020,335
20/03/2022,02/10/2020,349
20/03/2022,03/10/2020,360
20/03/2022,04/10/2020,326
20/03/2022,05/10/2020,434
20/03/2022,06/10/2020,485
20/03/2022,07/10/2020,475
20/03/2022,08/10/2020,520
20/03/2022,09/10/2020,565
20/03/2022,10/10/2020,573
20/03/2022,11/10/2020,593
20/03/2022,12/10/2020,754
20/03/2022,13/10/2020,814
20/03/2022,14/10/2020,841
20/03/2022,15/10/2020,950
20/03/2022,16/10/2020,965
20/03/2022,17/10/2020,1111
20/03/2022,18/10/2020,1033
20/03/2022,19/10/2020,1304
20/03/2022,20/10/2020,1400
20/03/2022,21/10/2020,1416
20/03/2022,22/10/2020,1524
20/03/2022,23/10/2020,1723
20/03/2022,24/10/2020,1581
20/03/2022,25/10/2020,1658
20/03/2022,26/10/2020,1991
20/03/2022,27/10/2020,1962
20/03/2022,28/10/2020,2014
20/03/2022,29/10/2020,2111
20/03/2022,30/10/2020,2291
20/03/2022,31/10/2020,2068
20/03/2022,01/11/2020,1930
20/03/2022,02/11/2020,2433
20/03/2022,03/11/2020,2487
20/03/2022,04/11/2020,2601
20/03/2022,05/11/2020,2618
20/03/2022,06/11/2020,2570
20/03/2022,07/11/2020,2431
20/03/2022,08/11/2020,2180
20/03/2022,09/11/2020,2503
20/03/2022,10/11/2020,2531
20/03/2022,11/11/2020,2632
20/03/2022,12/11/2020,2534
20/03/2022,13/11/2020,2552
20/03/2022,14/11/2020,2323
20/03/2022,15/11/2020,2019
20/03/2022,16/11/2020,2488
20/03/2022,17/11/2020,2470
20/03/2022,18/11/2020,2312
20/03/2022,19/11/2020,2311
20/03/2022,20/11/2020,2214
20/03/2022,21/11/2020,1822
20/03/2022,22/11/2020,1608
20/03/2022,23/11/2020,2014
20/03/2022,24/11/2020,1961
20/03/2022,25/11/2020,1847
20/03/2022,26/11/2020,1779
20/03/2022,27/11/2020,1781
20/03/2022,28/11/2020,1606
20/03/2022,29/11/2020,1377
20/03/2022,30/11/2020,1601
20/03/2022,01/12/2020,1618
20/03/2022,02/12/2020,1626
20/03/2022,03/12/2020,1582
20/03/2022,04/12/2020,1540
20/03/2022,05/12/2020,1433
20/03/2022,06/12/2020,1260
20/03/2022,07/12/2020,1416
20/03/2022,08/12/2020,1291
20/03/2022,09/12/2020,1433
20/03/2022,10/12/2020,1399
20/03/2022,11/12/2020,1440
20/03/2022,12/12/2020,1269
20/03/2022,13/12/2020,1046
20/03/2022,14/12/2020,1357
20/03/2022,15/12/2020,1274
20/03/2022,16/12/2020,1252
20/03/2022,17/12/2020,1291
20/03/2022,18/12/2020,1270
20/03/2022,19/12/2020,1204
20/03/2022,20/12/2020,1049
20/03/2022,21/12/2020,1249
20/03/2022,22/12/2020,1287
20/03/2022,23/12/2020,1239
20/03/2022,24/12/2020,1259
20/03/2022,25/12/2020,991
20/03/2022,26/12/2020,1146
20/03/2022,27/12/2020,1198
20/03/2022,28/12/2020,1358
20/03/2022,29/12/2020,1409
20/03/2022,30/12/2020,1341
20/03/2022,31/12/2020,1369
20/03/2022,01/01/2021,1150
20/03/2022,02/01/2021,1412
20/03/2022,03/01/2021,1214
20/03/2022,04/01/2021,1431
20/03/2022,05/01/2021,1458
20/03/2022,06/01/2021,1221
20/03/2022,07/01/2021,1409
20/03/2022,08/01/2021,1463
20/03/2022,09/01/2021,1279
20/03/2022,10/01/2021,1155
20/03/2022,11/01/2021,1345
20/03/2022,12/01/2021,1308
20/03/2022,13/01/2021,1284
20/03/2022,14/01/2021,1282
20/03/2022,15/01/2021,1249
20/03/2022,16/01/2021,1192
20/03/2022,17/01/2021,928
20/03/2022,18/01/2021,1161
20/03/2022,19/01/2021,1075
20/03/2022,20/01/2021,1075
20/03/2022,21/01/2021,1137
20/03/2022,22/01/2021,1066
20/03/2022,23/01/2021,996
20/03/2022,24/01/2021,855
20/03/2022,25/01/2021,1166
20/03/2022,26/01/2021,976
20/03/2022,27/01/2021,922
20/03/2022,28/01/2021,978
20/03/2022,29/01/2021,1024
20/03/2022,30/01/2021,898
20/03/2022,31/01/2021,823
20/03/2022,01/02/2021,1058
20/03/2022,02/02/2021,978
20/03/2022,03/02/2021,977
20/03/2022,04/02/2021,976
20/03/2022,05/02/2021,973
20/03/2022,06/02/2021,896
20/03/2022,07/02/2021,843
20/03/2022,08/02/2021,1016
20/03/2022,09/02/2021,955
20/03/2022,10/02/2021,1003
20/03/2022,11/02/2021,974
20/03/2022,12/02/2021,931
20/03/2022,13/02/2021,842
20/03/2022,14/02/2021,735
20/03/2022,15/02/2021,972
20/03/2022,16/02/2021,947
20/03/2022,17/02/2021,1019
20/03/2022,18/02/2021,1042
20/03/2022,19/02/2021,1033
20/03/2022,20/02/2021,988
20/03/2022,21/02/2021,927
20/03/2022,22/02/2021,1282
20/03/2022,23/02/2021,1270
20/03/2022,24/02/2021,1201
20/03/2022,25/02/2021,1206
20/03/2022,26/02/2021,1345
20/03/2022,27/02/2021,1326
20/03/2022,28/02/2021,1162
20/03/2022,01/03/2021,1450
20/03/2022,02/03/2021,1637
20/03/2022,03/03/2021,1614
20/03/2022,04/03/2021,1575
20/03/2022,05/03/2021,1698
20/03/2022,06/03/2021,1574
20/03/2022,07/03/2021,1372
20/03/2022,08/03/2021,1839
20/03/2022,09/03/2021,1852
20/03/2022,10/03/2021,1855
20/03/2022,11/03/2021,1735
20/03/2022,12/03/2021,1866
20/03/2022,13/03/2021,1840
20/03/2022,14/03/2021,1612
20/03/2022,15/03/2021,2034
20/03/2022,16/03/2021,2058
20/03/2022,17/03/2021,1915
20/03/2022,18/03/2021,1807
20/03/2022,19/03/2021,1873
20/03/2022,20/03/2021,1812
20/03/2022,21/03/2021,1642
20/03/2022,22/03/2021,1917
20/03/2022,23/03/2021,1850
20/03/2022,24/03/2021,1798
20/03/2022,25/03/2021,1847
20/03/2022,26/03/2021,1900
20/03/2022,27/03/2021,1694
20/03/2022,28/03/2021,1402
20/03/2022,29/03/2021,1852
20/03/2022,30/03/2021,1756
20/03/2022,31/03/2021,1716
20/03/2022,01/04/2021,1720
20/03/2022,02/04/2021,1817
20/03/2022,03/04/2021,1604
20/03/2022,04/04/2021,1296
20/03/2022,05/04/2021,1372
20/03/2022,06/04/2021,1600
20/03/2022,07/04/2021,1468
20/03/2022,08/04/2021,1371
20/03/2022,09/04/2021,1387
20/03/2022,10/04/2021,1259
20/03/2022,11/04/2021,1110
20/03/2022,12/04/2021,1222
20/03/2022,13/04/2021,1307
20/03/2022,14/04/2021,1147
20/03/2022,15/04/2021,1126
20/03/2022,16/04/2021,1042
20/03/2022,17/04/2021,1002
20/03/2022,18/04/2021,1003
20/03/2022,19/04/2021,1101
20/03/2022,20/04/2021,1111
20/03/2022,21/04/2021,1085
20/03/2022,22/04/2021,985
20/03/2022,23/04/2021,1041
20/03/2022,24/04/2021,940
20/03/2022,25/04/2021,831
20/03/2022,26/04/2021,994
20/03/2022,27/04/2021,927
20/03/2022,28/04/2021,965
20/03/2022,29/04/2021,847
20/03/2022,30/04/2021,885
20/03/2022,01/05/2021,741
20/03/2022,02/05/2021,664
20/03/2022,03/05/2021,853
20/03/2022,04/05/2021,828
20/03/2022,05/05/2021,745
20/03/2022,06/05/2021,677
20/03/2022,07/05/2021,673
20/03/2022,08/05/2021,610
20/03/2022,09/05/2021,451
20/03/2022,10/05/2021,656
20/03/2022,11/05/2021,535
20/03/2022,12/05/2021,548
20/03/2022,13/05/2021,542
20/03/2022,14/05/2021,494
20/03/2022,15/05/2021,417
20/03/2022,16/05/2021,358
20/03/2022,17/05/2021,469
20/03/2022,18/05/2021,382
20/03/2022,19/05/2021,375
20/03/2022,20/05/2021,368
20/03/2022,21/05/2021,332
20/03/2022,22/05/2021,271
20/03/2022,23/05/2021,266
20/03/2022,24/05/2021,302
20/03/2022,25/05/2021,253
