iss_date,DATA_INIZIO_SINTOMI,CASI
20/03/2022,05/04/2020,2055
20/03/2022,06/04/2020,2457
20/03/2022,07/04/2020,2269
20/03/2022,08/04/2020,2144
20/03/2022,09/04/2020,2066
20/03/2022,10/04/2020,2722
20/03/2022,11/04/2020,1618
20/03/2022,12/04/2020,1645
20/03/2022,13/04/2020,1509
20/03/2022,14/04/2020,1856
20/03/2022,15/04/2020,2170
20/03/2022,16/04/2020,1671
20/03/2022,17/04/2020,1637
20/03/2022,18/04/2020,1298
20/03/2022,19/04/2020,1047
20/03/2022,20/04/2020,1904
20/03/2022,21/04/2020,1198
20/03/2022,22/04/2020,1231
20/03/2022,23/04/2020,1251
20/03/2022,24/04/2020,1119
20/03/2022,25/04/2020,884
20/03/2022,26/04/2020,676
20/03/2022,27/04/2020,1124
20/03/2022,28/04/2020,871
20/03/2022,29/04/2020,926
20/03/2022,30/04/2020,865
20/03/2022,01/05/2020,700
20/03/2022,02/05/2020,510
20/03/2022,03/05/2020,410
20/03/2022,04/05/2020,654
20/03/2022,05/05/2020,632
20/03/2022,06/05/2020,566
20/03/2022,07/05/2020,498
20/03/2022,08/05/2020,524
20/03/2022,09/05/2020,301
20/03/2022,10/05/2020,334
20/03/2022,11/05/2020,440
20/03/2022,12/05/2020,449
20/03/2022,13/05/2020,387
20/03/2022,14/05/2020,336
20/03/2022,15/05/2020,344
20/03/2022,16/05/2020,243
20/03/2022,17/05/2020,188
20/03/2022,18/05/2020,305
20/03/2022,19/05/2020,254
20/03/2022,20/05/2020,293
20/03/2022,21/05/2020,227
20/03/2022,22/05/2020,193
20/03/2022,23/05/2020,141
20/03/2022,24/05/2020,106
20/03/2022,25/05/2020,236
20/03/2022,26/05/2020,184
20/03/2022,27/05/2020,213
20/03/2022,28/05/2020,173
20/03/2022,29/05/2020,142
20/03/2022,30/05/2020,122
20/03/2022,31/05/2020,69
20/03/2022,01/06/2020,173
20/03/2022,02/06/2020,66
20/03/2022,03/06/2020,138
20/03/2022,04/06/2020,128
20/03/2022,05/06/2020,164
20/03/2022,06/06/2020,98
20/03/2022,07/06/2020,74
20/03/2022,08/06/2020,135
20/03/2022,09/06/2020,125
20/03/2022,10/06/2020,116
20/03/2022,11/06/2020,110
20/03/2022,12/06/2020,126
20/03/2022,13/06/2020,75
20/03/2022,14/06/2020,82
20/03/2022,15/06/2020,120
20/03/2022,16/06/2020,107
20/03/2022,17/06/2020,97
20/03/2022,18/06/2020,97
20/03/2022,19/06/2020,90
20/03/2022,20/06/2020,69
20/03/2022,21/06/2020,66
20/03/2022,22/06/2020,90
20/03/2022,23/06/2020,79
20/03/2022,24/06/2020,99
20/03/2022,25/06/2020,91
20/03/2022,26/06/2020,109
20/03/2022,27/06/2020,77
20/03/2022,28/06/2020,61
20/03/2022,29/06/2020,103
20/03/2022,30/06/2020,71
20/03/2022,01/07/2020,118
20/03/2022,02/07/2020,90
20/03/2022,03/07/2020,76
20/03/2022,04/07/2020,84
20/03/2022,05/07/2020,68
20/03/2022,06/07/2020,102
20/03/2022,07/07/2020,107
20/03/2022,08/07/2020,105
20/03/2022,09/07/2020,84
20/03/2022,10/07/2020,117
20/03/2022,11/07/2020,83
20/03/2022,12/07/2020,80
20/03/2022,13/07/2020,108
20/03/2022,14/07/2020,115
20/03/2022,15/07/2020,101
20/03/2022,16/07/2020,96
20/03/2022,17/07/2020,104
20/03/2022,18/07/2020,97
20/03/2022,19/07/2020,91
20/03/2022,20/07/2020,144
20/03/2022,21/07/2020,130
20/03/2022,22/07/2020,122
20/03/2022,23/07/2020,144
20/03/2022,24/07/2020,118
20/03/2022,25/07/2020,133
20/03/2022,26/07/2020,101
20/03/2022,27/07/2020,138
20/03/2022,28/07/2020,144
20/03/2022,29/07/2020,140
20/03/2022,30/07/2020,125
20/03/2022,31/07/2020,126
20/03/2022,01/08/2020,160
20/03/2022,02/08/2020,127
20/03/2022,03/08/2020,224
20/03/2022,04/08/2020,200
20/03/2022,05/08/2020,220
20/03/2022,06/08/2020,209
20/03/2022,07/08/2020,216
20/03/2022,08/08/2020,265
20/03/2022,09/08/2020,210
20/03/2022,10/08/2020,297
20/03/2022,11/08/2020,277
20/03/2022,12/08/2020,283
20/03/2022,13/08/2020,316
20/03/2022,14/08/2020,311
20/03/2022,15/08/2020,357
20/03/2022,16/08/2020,372
20/03/2022,17/08/2020,580
20/03/2022,18/08/2020,635
20/03/2022,19/08/2020,584
20/03/2022,20/08/2020,595
20/03/2022,21/08/2020,640
20/03/2022,22/08/2020,603
20/03/2022,23/08/2020,615
20/03/2022,24/08/2020,701
20/03/2022,25/08/2020,652
20/03/2022,26/08/2020,640
20/03/2022,27/08/2020,588
20/03/2022,28/08/2020,597
20/03/2022,29/08/2020,448
20/03/2022,30/08/2020,448
20/03/2022,31/08/2020,586
20/03/2022,01/09/2020,749
20/03/2022,02/09/2020,650
20/03/2022,03/09/2020,596
20/03/2022,04/09/2020,653
20/03/2022,05/09/2020,556
20/03/2022,06/09/2020,536
20/03/2022,07/09/2020,821
20/03/2022,08/09/2020,695
20/03/2022,09/09/2020,693
20/03/2022,10/09/2020,781
20/03/2022,11/09/2020,672
20/03/2022,12/09/2020,663
20/03/2022,13/09/2020,621
20/03/2022,14/09/2020,908
20/03/2022,15/09/2020,924
20/03/2022,16/09/2020,845
20/03/2022,17/09/2020,864
20/03/2022,18/09/2020,874
20/03/2022,19/09/2020,857
20/03/2022,20/09/2020,835
20/03/2022,21/09/2020,988
20/03/2022,22/09/2020,963
20/03/2022,23/09/2020,908
20/03/2022,24/09/2020,869
20/03/2022,25/09/2020,1006
20/03/2022,26/09/2020,972
20/03/2022,27/09/2020,1021
20/03/2022,28/09/2020,1385
20/03/2022,29/09/2020,1303
20/03/2022,30/09/2020,1718
20/03/2022,01/10/2020,2351
20/03/2022,02/10/2020,2276
20/03/2022,03/10/2020,2383
20/03/2022,04/10/2020,2362
20/03/2022,05/10/2020,3375
20/03/2022,06/10/2020,3201
20/03/2022,07/10/2020,3726
20/03/2022,08/10/2020,4059
20/03/2022,09/10/2020,4550
20/03/2022,10/10/2020,5014
20/03/2022,11/10/2020,4405
20/03/2022,12/10/2020,7050
20/03/2022,13/10/2020,6748
20/03/2022,14/10/2020,7446
20/03/2022,15/10/2020,8330
20/03/2022,16/10/2020,9417
20/03/2022,17/10/2020,9148
20/03/2022,18/10/2020,9246
20/03/2022,19/10/2020,13014
20/03/2022,20/10/2020,14035
20/03/2022,21/10/2020,13362
20/03/2022,22/10/2020,13491
20/03/2022,23/10/2020,15248
20/03/2022,24/10/2020,13915
20/03/2022,25/10/2020,14160
20/03/2022,26/10/2020,19412
20/03/2022,27/10/2020,17172
20/03/2022,28/10/2020,18224
20/03/2022,29/10/2020,18429
20/03/2022,30/10/2020,17955
20/03/2022,31/10/2020,14689
20/03/2022,01/11/2020,17723
20/03/2022,02/11/2020,20917
20/03/2022,03/11/2020,17471
20/03/2022,04/11/2020,19826
20/03/2022,05/11/2020,17938
20/03/2022,06/11/2020,18318
20/03/2022,07/11/2020,16775
20/03/2022,08/11/2020,15642
20/03/2022,09/11/2020,19021
20/03/2022,10/11/2020,18354
20/03/2022,11/11/2020,15999
20/03/2022,12/11/2020,16012
20/03/2022,13/11/2020,16546
20/03/2022,14/11/2020,15702
20/03/2022,15/11/2020,13864
20/03/2022,16/11/2020,16389
20/03/2022,17/11/2020,13148
20/03/2022,18/11/2020,14013
20/03/2022,19/11/2020,12254
20/03/2022,20/11/2020,13015
20/03/2022,21/11/2020,10472
20/03/2022,22/11/2020,8907
20/03/2022,23/11/2020,11479
20/03/2022,24/11/2020,10381
20/03/2022,25/11/2020,10095
20/03/2022,26/11/2020,9564
20/03/2022,27/11/2020,9364
20/03/2022,28/11/2020,8919
20/03/2022,29/11/2020,6982
20/03/2022,30/11/2020,9944
20/03/2022,01/12/2020,10524
20/03/2022,02/12/2020,9147
20/03/2022,03/12/2020,8386
20/03/2022,04/12/2020,8940
20/03/2022,05/12/2020,7644
20/03/2022,06/12/2020,6406
20/03/2022,07/12/2020,8768
20/03/2022,08/12/2020,7134
20/03/2022,09/12/2020,8264
20/03/2022,10/12/2020,8335
20/03/2022,11/12/2020,7537
20/03/2022,12/12/2020,7287
20/03/2022,13/12/2020,6421
20/03/2022,14/12/2020,8890
20/03/2022,15/12/2020,8129
20/03/2022,16/12/2020,7828
20/03/2022,17/12/2020,7384
20/03/2022,18/12/2020,7876
20/03/2022,19/12/2020,7121
20/03/2022,20/12/2020,7618
20/03/2022,21/12/2020,8636
20/03/2022,22/12/2020,8464
20/03/2022,23/12/2020,8704
20/03/2022,24/12/2020,8793
20/03/2022,25/12/2020,7618
20/03/2022,26/12/2020,8405
20/03/2022,27/12/2020,9086
20/03/2022,28/12/2020,11336
20/03/2022,29/12/2020,9803
20/03/2022,30/12/2020,9648
20/03/2022,31/12/2020,9173
20/03/2022,01/01/2021,9575
20/03/2022,02/01/2021,9738
20/03/2022,03/01/2021,8619
20/03/2022,04/01/2021,10986
20/03/2022,05/01/2021,9922
20/03/2022,06/01/2021,7827
20/03/2022,07/01/2021,8095
20/03/2022,08/01/2021,7704
20/03/2022,09/01/2021,6860
20/03/2022,10/01/2021,6557
20/03/2022,11/01/2021,7560
20/03/2022,12/01/2021,6718
20/03/2022,13/01/2021,6325
20/03/2022,14/01/2021,6146
20/03/2022,15/01/2021,6359
20/03/2022,16/01/2021,5758
20/03/2022,17/01/2021,5290
20/03/2022,18/01/2021,6933
20/03/2022,19/01/2021,6321
20/03/2022,20/01/2021,6796
20/03/2022,21/01/2021,5924
20/03/2022,22/01/2021,6309
20/03/2022,23/01/2021,6216
20/03/2022,24/01/2021,5674
20/03/2022,25/01/2021,7068
20/03/2022,26/01/2021,6158
20/03/2022,27/01/2021,6133
20/03/2022,28/01/2021,6020
20/03/2022,29/01/2021,5839
20/03/2022,30/01/2021,5673
20/03/2022,31/01/2021,5214
20/03/2022,01/02/2021,7931
20/03/2022,02/02/2021,6587
20/03/2022,03/02/2021,6555
20/03/2022,04/02/2021,6303
20/03/2022,05/02/2021,6494
20/03/2022,06/02/2021,6425
20/03/2022,07/02/2021,5863
20/03/2022,08/02/2021,7344
20/03/2022,09/02/2021,6500
20/03/2022,10/02/2021,7092
20/03/2022,11/02/2021,6148
20/03/2022,12/02/2021,6364
20/03/2022,13/02/2021,6019
20/03/2022,14/02/2021,5965
20/03/2022,15/02/2021,7988
20/03/2022,16/02/2021,7576
20/03/2022,17/02/2021,8320
20/03/2022,18/02/2021,8449
20/03/2022,19/02/2021,8587
20/03/2022,20/02/2021,9284
20/03/2022,21/02/2021,8487
20/03/2022,22/02/2021,11325
20/03/2022,23/02/2021,10352
20/03/2022,24/02/2021,10585
20/03/2022,25/02/2021,10166
20/03/2022,26/02/2021,10746
20/03/2022,27/02/2021,10178
20/03/2022,28/02/2021,9525
20/03/2022,01/03/2021,15003
20/03/2022,02/03/2021,12582
20/03/2022,03/03/2021,12663
20/03/2022,04/03/2021,12188
20/03/2022,05/03/2021,13245
20/03/2022,06/03/2021,12372
20/03/2022,07/03/2021,11579
20/03/2022,08/03/2021,15388
20/03/2022,09/03/2021,13011
20/03/2022,10/03/2021,14606
20/03/2022,11/03/2021,12670
20/03/2022,12/03/2021,13320
20/03/2022,13/03/2021,12169
20/03/2022,14/03/2021,11543
20/03/2022,15/03/2021,14984
20/03/2022,16/03/2021,12683
20/03/2022,17/03/2021,12730
20/03/2022,18/03/2021,12151
20/03/2022,19/03/2021,12158
20/03/2022,20/03/2021,12112
20/03/2022,21/03/2021,10684
20/03/2022,22/03/2021,13934
20/03/2022,23/03/2021,12266
20/03/2022,24/03/2021,11850
20/03/2022,25/03/2021,11837
20/03/2022,26/03/2021,11205
20/03/2022,27/03/2021,10127
20/03/2022,28/03/2021,9448
20/03/2022,29/03/2021,11853
20/03/2022,30/03/2021,10330
20/03/2022,31/03/2021,9076
20/03/2022,01/04/2021,10044
20/03/2022,02/04/2021,8778
20/03/2022,03/04/2021,7440
20/03/2022,04/04/2021,6642
20/03/2022,05/04/2021,7657
20/03/2022,06/04/2021,8626
20/03/2022,07/04/2021,8592
20/03/2022,08/04/2021,8343
20/03/2022,09/04/2021,7558
20/03/2022,10/04/2021,7709
20/03/2022,11/04/2021,6885
20/03/2022,12/04/2021,8671
20/03/2022,13/04/2021,7642
20/03/2022,14/04/2021,7357
20/03/2022,15/04/2021,7120
20/03/2022,16/04/2021,7039
20/03/2022,17/04/2021,6313
20/03/2022,18/04/2021,6580
20/03/2022,19/04/2021,7874
20/03/2022,20/04/2021,7488
20/03/2022,21/04/2021,7280
20/03/2022,22/04/2021,6991
20/03/2022,23/04/2021,6886
20/03/2022,24/04/2021,6288
20/03/2022,25/04/2021,5935
20/03/2022,26/04/2021,7095
20/03/2022,27/04/2021,6195
20/03/2022,28/04/2021,5912
20/03/2022,29/04/2021,5245
20/03/2022,30/04/2021,4892
20/03/2022,01/05/2021,5107
20/03/2022,02/05/2021,4313
20/03/2022,03/05/2021,5422
20/03/2022,04/05/2021,4705
20/03/2022,05/05/2021,4719
20/03/2022,06/05/2021,4105
20/03/2022,07/05/2021,3903
20/03/2022,08/05/2021,3425
20/03/2022,09/05/2021,3271
20/03/2022,10/05/2021,4002
20/03/2022,11/05/2021,3287
20/03/2022,12/05/2021,3132
20/03/2022,13/05/2021,2868
20/03/2022,14/05/2021,2592
20/03/2022,15/05/2021,2397
20/03/2022,16/05/2021,2163
20/03/2022,17/05/2021,2503
20/03/2022,18/05/2021,2361
20/03/2022,19/05/2021,2159
20/03/2022,20/05/2021,1986
20/03/2022,21/05/2021,1795
20/03/2022,22/05/2021,1578
20/03/2022,23/05/2021,1586
20/03/2022,24/05/2021,1881
20/03/2022,25/05/2021,1602
20/03/2022,26/05/2021,1579
20/03/2022,27/05/2021,1461
20/03/2022,28/05/2021,1385
20/03/2022,29/05/2021,1165
20/03/2022,30/05/2021,1130
20/03/2022,31/05/2021,1221
20/03/2022,01/06/2021,1252
20/03/2022,02/06/2021,1137
20/03/2022,03/06/2021,1137
20/03/2022,04/06/2021,1073
20/03/2022,05/06/2021,931
20/03/2022,06/06/2021,785
20/03/2022,07/06/2021,934
20/03/2022,08/06/2021,785
20/03/2022,09/06/2021,781
20/03/2022,10/06/2021,755
20/03/2022,11/06/2021,587
20/03/2022,12/06/2021,538
20/03/2022,13/06/2021,542
20/03/2022,14/06/2021,644
20/03/2022,15/06/2021,479
20/03/2022,16/06/2021,523
20/03/2022,17/06/2021,447
20/03/2022,18/06/2021,394
20/03/2022,19/06/2021,339
20/03/2022,20/06/2021,362
20/03/2022,21/06/2021,393
20/03/2022,22/06/2021,409
20/03/2022,23/06/2021,389
20/03/2022,24/06/2021,362
20/03/2022,25/06/2021,349
20/03/2022,26/06/2021,321
20/03/2022,27/06/2021,378
20/03/2022,28/06/2021,459
20/03/2022,29/06/2021,482
20/03/2022,30/06/2021,551
20/03/2022,01/07/2021,636
20/03/2022,02/07/2021,565
20/03/2022,03/07/2021,578
20/03/2022,04/07/2021,626
20/03/2022,05/07/2021,797
20/03/2022,06/07/2021,813
20/03/2022,07/07/2021,870
20/03/2022,08/07/2021,906
20/03/2022,09/07/2021,1094
20/03/2022,10/07/2021,1178
20/03/2022,11/07/2021,1226
20/03/2022,12/07/2021,1706
20/03/2022,13/07/2021,1876
20/03/2022,14/07/2021,2297
20/03/2022,15/07/2021,2366
20/03/2022,16/07/2021,2259
20/03/2022,17/07/2021,2268
20/03/2022,18/07/2021,2571
20/03/2022,19/07/2021,2952
20/03/2022,20/07/2021,3223
20/03/2022,21/07/2021,3201
20/03/2022,22/07/2021,3009
20/03/2022,23/07/2021,2946
20/03/2022,24/07/2021,2899
20/03/2022,25/07/2021,3186
20/03/2022,26/07/2021,3805
20/03/2022,27/07/2021,3787
20/03/2022,28/07/2021,3652
20/03/2022,29/07/2021,3319
20/03/2022,30/07/2021,3303
20/03/2022,31/07/2021,3053
20/03/2022,01/08/2021,3602
20/03/2022,02/08/2021,4189
20/03/2022,03/08/2021,4092
20/03/2022,04/08/2021,4013
20/03/2022,05/08/2021,3743
20/03/2022,06/08/2021,3592
20/03/2022,07/08/2021,3356
20/03/2022,08/08/2021,3389
20/03/2022,09/08/2021,4201
20/03/2022,10/08/2021,4245
20/03/2022,11/08/2021,3760
20/03/2022,12/08/2021,3670
20/03/2022,13/08/2021,3537
20/03/2022,14/08/2021,3363
20/03/2022,15/08/2021,3403
20/03/2022,16/08/2021,4333
20/03/2022,17/08/2021,4253
20/03/2022,18/08/2021,4280
20/03/2022,19/08/2021,3866
20/03/2022,20/08/2021,3767
20/03/2022,21/08/2021,3489
20/03/2022,22/08/2021,3563
20/03/2022,23/08/2021,4243
20/03/2022,24/08/2021,3762
20/03/2022,25/08/2021,3729
20/03/2022,26/08/2021,3278
20/03/2022,27/08/2021,3195
20/03/2022,28/08/2021,3009
20/03/2022,29/08/2021,2900
20/03/2022,30/08/2021,3558
20/03/2022,31/08/2021,3109
20/03/2022,01/09/2021,3628
20/03/2022,02/09/2021,2973
20/03/2022,03/09/2021,2935
20/03/2022,04/09/2021,2708
20/03/2022,05/09/2021,2645
20/03/2022,06/09/2021,3073
20/03/2022,07/09/2021,2852
20/03/2022,08/09/2021,2709
20/03/2022,09/09/2021,2533
20/03/2022,10/09/2021,2511
20/03/2022,11/09/2021,2173
20/03/2022,12/09/2021,2174
20/03/2022,13/09/2021,2650
20/03/2022,14/09/2021,2455
20/03/2022,15/09/2021,2405
20/03/2022,16/09/2021,2178
20/03/2022,17/09/2021,2166
20/03/2022,18/09/2021,1954
20/03/2022,19/09/2021,1855
20/03/2022,20/09/2021,2167
20/03/2022,21/09/2021,1989
20/03/2022,22/09/2021,1986
20/03/2022,23/09/2021,1896
20/03/2022,24/09/2021,1922
20/03/2022,25/09/2021,1678
20/03/2022,26/09/2021,1687
20/03/2022,27/09/2021,2159
20/03/2022,28/09/2021,1949
20/03/2022,29/09/2021,1810
20/03/2022,30/09/2021,1683
20/03/2022,01/10/2021,1847
20/03/2022,02/10/2021,1595
20/03/2022,03/10/2021,1497
20/03/2022,04/10/2021,1922
20/03/2022,05/10/2021,1717
20/03/2022,06/10/2021,1651
20/03/2022,07/10/2021,1456
20/03/2022,08/10/2021,1519
20/03/2022,09/10/2021,1379
20/03/2022,10/10/2021,1611
20/03/2022,11/10/2021,1867
20/03/2022,12/10/2021,1670
20/03/2022,13/10/2021,1840
20/03/2022,14/10/2021,1779
20/03/2022,15/10/2021,1817
20/03/2022,16/10/2021,1788
20/03/2022,17/10/2021,1933
20/03/2022,18/10/2021,2580
20/03/2022,19/10/2021,2459
20/03/2022,20/10/2021,2539
20/03/2022,21/10/2021,2563
20/03/2022,22/10/2021,2677
20/03/2022,23/10/2021,2601
20/03/2022,24/10/2021,2568
20/03/2022,25/10/2021,3199
20/03/2022,26/10/2021,2887
20/03/2022,27/10/2021,3084
20/03/2022,28/10/2021,3031
20/03/2022,29/10/2021,2841
20/03/2022,30/10/2021,2962
20/03/2022,31/10/2021,2676
20/03/2022,01/11/2021,3835
20/03/2022,02/11/2021,4143
20/03/2022,03/11/2021,4464
20/03/2022,04/11/2021,4269
20/03/2022,05/11/2021,4321
20/03/2022,06/11/2021,3877
20/03/2022,07/11/2021,4116
20/03/2022,08/11/2021,5337
20/03/2022,09/11/2021,4998
20/03/2022,10/11/2021,5122
20/03/2022,11/11/2021,5004
20/03/2022,12/11/2021,5097
20/03/2022,13/11/2021,5068
20/03/2022,14/11/2021,5314
20/03/2022,15/11/2021,6766
20/03/2022,16/11/2021,6476
20/03/2022,17/11/2021,6497
20/03/2022,18/11/2021,6518
20/03/2022,19/11/2021,6318
20/03/2022,20/11/2021,6583
20/03/2022,21/11/2021,6219
20/03/2022,22/11/2021,8184
20/03/2022,23/11/2021,7626
20/03/2022,24/11/2021,7720
20/03/2022,25/11/2021,7645
20/03/2022,26/11/2021,7663
20/03/2022,27/11/2021,7311
20/03/2022,28/11/2021,7331
20/03/2022,29/11/2021,9125
20/03/2022,30/11/2021,8515
20/03/2022,01/12/2021,10099
20/03/2022,02/12/2021,8675
20/03/2022,03/12/2021,8872
20/03/2022,04/12/2021,8561
20/03/2022,05/12/2021,8488
20/03/2022,06/12/2021,10658
20/03/2022,07/12/2021,10200
20/03/2022,08/12/2021,10375
20/03/2022,09/12/2021,10727
20/03/2022,10/12/2021,11412
20/03/2022,11/12/2021,10977
20/03/2022,12/12/2021,11396
20/03/2022,13/12/2021,14098
20/03/2022,14/12/2021,13770
20/03/2022,15/12/2021,13717
20/03/2022,16/12/2021,13316
20/03/2022,17/12/2021,14485
20/03/2022,18/12/2021,14857
20/03/2022,19/12/2021,16301
20/03/2022,20/12/2021,23936
20/03/2022,21/12/2021,24174
20/03/2022,22/12/2021,25943
20/03/2022,23/12/2021,26860
20/03/2022,24/12/2021,30014
20/03/2022,25/12/2021,30390
20/03/2022,26/12/2021,41758
20/03/2022,27/12/2021,58840
20/03/2022,28/12/2021,56767
20/03/2022,29/12/2021,51079
20/03/2022,30/12/2021,43637
20/03/2022,31/12/2021,36941
20/03/2022,01/01/2022,45507
20/03/2022,02/01/2022,46378
20/03/2022,03/01/2022,68517
20/03/2022,04/01/2022,55007
20/03/2022,05/01/2022,49069
20/03/2022,06/01/2022,40188
20/03/2022,07/01/2022,45239
20/03/2022,08/01/2022,41070
20/03/2022,09/01/2022,40847
20/03/2022,10/01/2022,55879
20/03/2022,11/01/2022,48816
20/03/2022,12/01/2022,46401
20/03/2022,13/01/2022,44524
20/03/2022,14/01/2022,41508
20/03/2022,15/01/2022,41171
20/03/2022,16/01/2022,41788
20/03/2022,17/01/2022,55105
20/03/2022,18/01/2022,49546
20/03/2022,19/01/2022,45598
20/03/2022,20/01/2022,43132
20/03/2022,21/01/2022,39204
20/03/2022,22/01/2022,35591
20/03/2022,23/01/2022,33672
20/03/2022,24/01/2022,46227
20/03/2022,25/01/2022,39019
20/03/2022,26/01/2022,35876
20/03/2022,27/01/2022,32063
20/03/2022,28/01/2022,29735
20/03/2022,29/01/2022,25655
20/03/2022,30/01/2022,23656
20/03/2022,31/01/2022,32968
20/03/2022,01/02/2022,30458
20/03/2022,02/02/2022,27536
20/03/2022,03/02/2022,24082
20/03/2022,04/02/2022,21207
20/03/2022,05/02/2022,19550
20/03/2022,06/02/2022,17585
20/03/2022,07/02/2022,24150
20/03/2022,08/02/2022,19379
20/03/2022,09/02/2022,17888
20/03/2022,10/02/2022,16573
20/03/2022,11/02/2022,14456
20/03/2022,12/02/2022,12697
20/03/2022,13/02/2022,12846
20/03/2022,14/02/2022,19376
20/03/2022,15/02/2022,16048
20/03/2022,16/02/2022,16153
20/03/2022,17/02/2022,15249
20/03/2022,18/02/2022,14095
20/03/2022,19/02/2022,12643
20/03/2022,20/02/2022,12621
20/03/2022,21/02/2022,16716
20/03/2022,22/02/2022,14139
20/03/2022,23/02/2022,14542
20/03/2022,24/02/2022,12197
20/03/2022,25/02/2022,11266
20/03/2022,26/02/2022,10199
20/03/2022,27/02/2022,9938
20/03/2022,28/02/2022,14880
20/03/2022,01/03/2022,13992
20/03/2022,02/03/2022,14159
20/03/2022,03/03/2022,13431
20/03/2022,04/03/2022,13460
20/03/2022,05/03/2022,13320
20/03/2022,06/03/2022,12844
20/03/2022,07/03/2022,18936
20/03/2022,08/03/2022,17123
20/03/2022,09/03/2022,17365
20/03/2022,10/03/2022,17019
20/03/2022,11/03/2022,16971
20/03/2022,12/03/2022,17112
20/03/2022,13/03/2022,16524
20/03/2022,14/03/2022,22421
20/03/2022,15/03/2022,18771
20/03/2022,16/03/2022,15773
20/03/2022,17/03/2022,9482
20/03/2022,18/03/2022,6158
20/03/2022,19/03/2022,1832
20/03/2022,20/03/2022,<5
20/03/2022,,8039395
