iss_date,DATA_INIZIO_SINTOMI,CASI
11/06/2021,28/01/2020,16
11/06/2021,29/01/2020,20
11/06/2021,30/01/2020,26
11/06/2021,31/01/2020,31
11/06/2021,01/02/2020,51
11/06/2021,02/02/2020,41
11/06/2021,03/02/2020,26
11/06/2021,04/02/2020,25
11/06/2021,05/02/2020,30
11/06/2021,06/02/2020,26
11/06/2021,07/02/2020,21
11/06/2021,08/02/2020,15
11/06/2021,09/02/2020,17
11/06/2021,10/02/2020,63
11/06/2021,11/02/2020,30
11/06/2021,12/02/2020,53
11/06/2021,13/02/2020,51
11/06/2021,14/02/2020,67
11/06/2021,15/02/2020,151
11/06/2021,16/02/2020,87
11/06/2021,17/02/2020,140
11/06/2021,18/02/2020,166
11/06/2021,19/02/2020,139
11/06/2021,20/02/2020,408
11/06/2021,21/02/2020,322
11/06/2021,22/02/2020,394
11/06/2021,23/02/2020,515
11/06/2021,24/02/2020,684
11/06/2021,25/02/2020,829
11/06/2021,26/02/2020,747
11/06/2021,27/02/2020,899
11/06/2021,28/02/2020,1222
11/06/2021,29/02/2020,1079
11/06/2021,01/03/2020,2486
11/06/2021,02/03/2020,1960
11/06/2021,03/03/2020,2257
11/06/2021,04/03/2020,1941
11/06/2021,05/03/2020,2635
11/06/2021,06/03/2020,2975
11/06/2021,07/03/2020,3129
11/06/2021,08/03/2020,3678
11/06/2021,09/03/2020,4448
11/06/2021,10/03/2020,6147
11/06/2021,11/03/2020,4222
11/06/2021,12/03/2020,4797
11/06/2021,13/03/2020,5353
11/06/2021,14/03/2020,4713
11/06/2021,15/03/2020,5882
11/06/2021,16/03/2020,5339
11/06/2021,17/03/2020,4528
11/06/2021,18/03/2020,4833
11/06/2021,19/03/2020,4273
11/06/2021,20/03/2020,6145
11/06/2021,21/03/2020,3833
11/06/2021,22/03/2020,3766
11/06/2021,23/03/2020,4380
11/06/2021,24/03/2020,3579
11/06/2021,25/03/2020,3834
11/06/2021,26/03/2020,3314
11/06/2021,27/03/2020,3553
11/06/2021,28/03/2020,3156
11/06/2021,29/03/2020,2383
11/06/2021,30/03/2020,3679
11/06/2021,31/03/2020,2604
11/06/2021,01/04/2020,4078
11/06/2021,02/04/2020,2668
11/06/2021,03/04/2020,2715
11/06/2021,04/04/2020,2323
11/06/2021,05/04/2020,2039
11/06/2021,06/04/2020,2482
11/06/2021,07/04/2020,2245
11/06/2021,08/04/2020,2147
11/06/2021,09/04/2020,2020
11/06/2021,10/04/2020,2735
11/06/2021,11/04/2020,1618
11/06/2021,12/04/2020,1639
11/06/2021,13/04/2020,1512
11/06/2021,14/04/2020,1830
11/06/2021,15/04/2020,2143
11/06/2021,16/04/2020,1643
11/06/2021,17/04/2020,1609
11/06/2021,18/04/2020,1272
11/06/2021,19/04/2020,1018
11/06/2021,20/04/2020,1881
11/06/2021,21/04/2020,1190
11/06/2021,22/04/2020,1208
11/06/2021,23/04/2020,1239
11/06/2021,24/04/2020,1117
11/06/2021,25/04/2020,878
11/06/2021,26/04/2020,661
11/06/2021,27/04/2020,1112
11/06/2021,28/04/2020,865
11/06/2021,29/04/2020,916
11/06/2021,30/04/2020,856
11/06/2021,01/05/2020,695
11/06/2021,02/05/2020,504
11/06/2021,03/05/2020,412
11/06/2021,04/05/2020,650
11/06/2021,05/05/2020,617
11/06/2021,06/05/2020,561
11/06/2021,07/05/2020,489
11/06/2021,08/05/2020,512
11/06/2021,09/05/2020,297
11/06/2021,10/05/2020,340
11/06/2021,11/05/2020,436
11/06/2021,12/05/2020,449
11/06/2021,13/05/2020,377
11/06/2021,14/05/2020,329
11/06/2021,15/05/2020,338
11/06/2021,16/05/2020,236
11/06/2021,17/05/2020,180
11/06/2021,18/05/2020,308
11/06/2021,19/05/2020,255
11/06/2021,20/05/2020,294
11/06/2021,21/05/2020,226
11/06/2021,22/05/2020,190
11/06/2021,23/05/2020,133
11/06/2021,24/05/2020,98
11/06/2021,25/05/2020,226
11/06/2021,26/05/2020,181
11/06/2021,27/05/2020,209
11/06/2021,28/05/2020,165
11/06/2021,29/05/2020,138
11/06/2021,30/05/2020,121
11/06/2021,31/05/2020,67
11/06/2021,01/06/2020,173
11/06/2021,02/06/2020,65
11/06/2021,03/06/2020,134
11/06/2021,04/06/2020,123
11/06/2021,05/06/2020,164
11/06/2021,06/06/2020,96
11/06/2021,07/06/2020,73
11/06/2021,08/06/2020,137
11/06/2021,09/06/2020,122
11/06/2021,10/06/2020,116
11/06/2021,11/06/2020,107
11/06/2021,12/06/2020,121
11/06/2021,13/06/2020,75
11/06/2021,14/06/2020,84
11/06/2021,15/06/2020,122
11/06/2021,16/06/2020,104
11/06/2021,17/06/2020,98
11/06/2021,18/06/2020,92
11/06/2021,19/06/2020,90
11/06/2021,20/06/2020,67
11/06/2021,21/06/2020,65
11/06/2021,22/06/2020,90
11/06/2021,23/06/2020,75
11/06/2021,24/06/2020,99
11/06/2021,25/06/2020,93
11/06/2021,26/06/2020,102
11/06/2021,27/06/2020,79
11/06/2021,28/06/2020,59
11/06/2021,29/06/2020,101
11/06/2021,30/06/2020,72
11/06/2021,01/07/2020,118
11/06/2021,02/07/2020,90
11/06/2021,03/07/2020,75
11/06/2021,04/07/2020,81
11/06/2021,05/07/2020,68
11/06/2021,06/07/2020,104
11/06/2021,07/07/2020,106
11/06/2021,08/07/2020,106
11/06/2021,09/07/2020,84
