iss_date,DATARICOVERO1,RICOVERI
05/02/2021,18/11/2020,2288
05/02/2021,19/11/2020,2290
05/02/2021,20/11/2020,2178
05/02/2021,21/11/2020,1802
05/02/2021,22/11/2020,1591
05/02/2021,23/11/2020,1995
05/02/2021,24/11/2020,1939
05/02/2021,25/11/2020,1819
05/02/2021,26/11/2020,1753
05/02/2021,27/11/2020,1767
05/02/2021,28/11/2020,1595
05/02/2021,29/11/2020,1366
05/02/2021,30/11/2020,1569
05/02/2021,01/12/2020,1589
05/02/2021,02/12/2020,1585
05/02/2021,03/12/2020,1559
05/02/2021,04/12/2020,1510
05/02/2021,05/12/2020,1385
05/02/2021,06/12/2020,1256
05/02/2021,07/12/2020,1393
05/02/2021,08/12/2020,1261
05/02/2021,09/12/2020,1397
05/02/2021,10/12/2020,1375
05/02/2021,11/12/2020,1408
05/02/2021,12/12/2020,1242
05/02/2021,13/12/2020,1029
05/02/2021,14/12/2020,1322
05/02/2021,15/12/2020,1257
05/02/2021,16/12/2020,1226
05/02/2021,17/12/2020,1267
05/02/2021,18/12/2020,1235
05/02/2021,19/12/2020,1154
05/02/2021,20/12/2020,1014
05/02/2021,21/12/2020,1224
05/02/2021,22/12/2020,1240
05/02/2021,23/12/2020,1222
05/02/2021,24/12/2020,1208
05/02/2021,25/12/2020,968
05/02/2021,26/12/2020,1108
05/02/2021,27/12/2020,1166
05/02/2021,28/12/2020,1288
05/02/2021,29/12/2020,1355
05/02/2021,30/12/2020,1274
05/02/2021,31/12/2020,1316
05/02/2021,01/01/2021,1098
05/02/2021,02/01/2021,1323
05/02/2021,03/01/2021,1152
05/02/2021,04/01/2021,1320
05/02/2021,05/01/2021,1364
05/02/2021,06/01/2021,1141
05/02/2021,07/01/2021,1319
05/02/2021,08/01/2021,1356
05/02/2021,09/01/2021,1190
05/02/2021,10/01/2021,1086
05/02/2021,11/01/2021,1233
05/02/2021,12/01/2021,1202
05/02/2021,13/01/2021,1204
05/02/2021,14/01/2021,1158
05/02/2021,15/01/2021,1144
05/02/2021,16/01/2021,1086
05/02/2021,17/01/2021,857
05/02/2021,18/01/2021,1033
