iss_date,DATA_INIZIO_SINTOMI,CASI_SINT
12/03/2022,28/01/2020,14
12/03/2022,29/01/2020,17
12/03/2022,30/01/2020,27
12/03/2022,31/01/2020,29
12/03/2022,01/02/2020,44
12/03/2022,02/02/2020,35
12/03/2022,03/02/2020,23
12/03/2022,04/02/2020,22
12/03/2022,05/02/2020,28
12/03/2022,06/02/2020,23
12/03/2022,07/02/2020,19
12/03/2022,08/02/2020,16
12/03/2022,09/02/2020,17
12/03/2022,10/02/2020,55
12/03/2022,11/02/2020,24
12/03/2022,12/02/2020,50
12/03/2022,13/02/2020,44
12/03/2022,14/02/2020,63
12/03/2022,15/02/2020,140
12/03/2022,16/02/2020,77
12/03/2022,17/02/2020,136
12/03/2022,18/02/2020,151
12/03/2022,19/02/2020,135
12/03/2022,20/02/2020,385
12/03/2022,21/02/2020,299
12/03/2022,22/02/2020,381
12/03/2022,23/02/2020,465
12/03/2022,24/02/2020,614
12/03/2022,25/02/2020,771
12/03/2022,26/02/2020,688
12/03/2022,27/02/2020,811
12/03/2022,28/02/2020,1137
12/03/2022,29/02/2020,1008
12/03/2022,01/03/2020,2267
12/03/2022,02/03/2020,1797
12/03/2022,03/03/2020,2038
12/03/2022,04/03/2020,1768
12/03/2022,05/03/2020,2383
12/03/2022,06/03/2020,2662
12/03/2022,07/03/2020,2856
12/03/2022,08/03/2020,3376
12/03/2022,09/03/2020,3969
12/03/2022,10/03/2020,5478
12/03/2022,11/03/2020,3752
12/03/2022,12/03/2020,4263
12/03/2022,13/03/2020,4752
12/03/2022,14/03/2020,4096
12/03/2022,15/03/2020,5208
12/03/2022,16/03/2020,4729
12/03/2022,17/03/2020,4050
12/03/2022,18/03/2020,4191
12/03/2022,19/03/2020,3746
12/03/2022,20/03/2020,5402
12/03/2022,21/03/2020,3344
12/03/2022,22/03/2020,3367
12/03/2022,23/03/2020,3816
12/03/2022,24/03/2020,3054
12/03/2022,25/03/2020,3243
12/03/2022,26/03/2020,2777
12/03/2022,27/03/2020,2994
12/03/2022,28/03/2020,2667
12/03/2022,29/03/2020,2085
12/03/2022,30/03/2020,3066
12/03/2022,31/03/2020,2163
12/03/2022,01/04/2020,3387
12/03/2022,02/04/2020,2192
12/03/2022,03/04/2020,2245
12/03/2022,04/04/2020,1905
12/03/2022,05/04/2020,1719
12/03/2022,06/04/2020,1940
12/03/2022,07/04/2020,1831
12/03/2022,08/04/2020,1807
12/03/2022,09/04/2020,1662
12/03/2022,10/04/2020,2181
12/03/2022,11/04/2020,1291
12/03/2022,12/04/2020,1442
12/03/2022,13/04/2020,1311
12/03/2022,14/04/2020,1577
12/03/2022,15/04/2020,1757
12/03/2022,16/04/2020,1405
12/03/2022,17/04/2020,1367
12/03/2022,18/04/2020,1149
12/03/2022,19/04/2020,913
12/03/2022,20/04/2020,1624
12/03/2022,21/04/2020,1024
12/03/2022,22/04/2020,1050
12/03/2022,23/04/2020,962
12/03/2022,24/04/2020,844
12/03/2022,25/04/2020,743
12/03/2022,26/04/2020,589
12/03/2022,27/04/2020,918
12/03/2022,28/04/2020,663
12/03/2022,29/04/2020,627
12/03/2022,30/04/2020,570
12/03/2022,01/05/2020,563
12/03/2022,02/05/2020,417
12/03/2022,03/05/2020,328
12/03/2022,04/05/2020,452
12/03/2022,05/05/2020,472
12/03/2022,06/05/2020,393
12/03/2022,07/05/2020,371
12/03/2022,08/05/2020,420
12/03/2022,09/05/2020,227
12/03/2022,10/05/2020,270
12/03/2022,11/05/2020,331
12/03/2022,12/05/2020,330
12/03/2022,13/05/2020,292
12/03/2022,14/05/2020,251
12/03/2022,15/05/2020,286
12/03/2022,16/05/2020,195
12/03/2022,17/05/2020,160
12/03/2022,18/05/2020,256
12/03/2022,19/05/2020,208
12/03/2022,20/05/2020,231
12/03/2022,21/05/2020,169
12/03/2022,22/05/2020,155
12/03/2022,23/05/2020,124
12/03/2022,24/05/2020,92
12/03/2022,25/05/2020,190
12/03/2022,26/05/2020,151
12/03/2022,27/05/2020,164
12/03/2022,28/05/2020,127
12/03/2022,29/05/2020,117
12/03/2022,30/05/2020,96
12/03/2022,31/05/2020,64
12/03/2022,01/06/2020,137
12/03/2022,02/06/2020,59
12/03/2022,03/06/2020,116
12/03/2022,04/06/2020,94
12/03/2022,05/06/2020,116
12/03/2022,06/06/2020,79
12/03/2022,07/06/2020,65
12/03/2022,08/06/2020,116
12/03/2022,09/06/2020,103
12/03/2022,10/06/2020,100
12/03/2022,11/06/2020,88
12/03/2022,12/06/2020,105
12/03/2022,13/06/2020,67
12/03/2022,14/06/2020,73
12/03/2022,15/06/2020,101
12/03/2022,16/06/2020,92
12/03/2022,17/06/2020,78
12/03/2022,18/06/2020,79
12/03/2022,19/06/2020,74
12/03/2022,20/06/2020,64
12/03/2022,21/06/2020,60
12/03/2022,22/06/2020,80
12/03/2022,23/06/2020,71
12/03/2022,24/06/2020,91
12/03/2022,25/06/2020,76
