iss_date,DATA_DECESSO,DECESSI
06/01/2021,15/07/2020,<5
06/01/2021,16/07/2020,15
06/01/2021,17/07/2020,5
06/01/2021,18/07/2020,14
06/01/2021,19/07/2020,10
06/01/2021,20/07/2020,7
06/01/2021,21/07/2020,8
06/01/2021,22/07/2020,11
06/01/2021,23/07/2020,<5
06/01/2021,24/07/2020,7
06/01/2021,25/07/2020,<5
06/01/2021,26/07/2020,5
06/01/2021,27/07/2020,16
06/01/2021,28/07/2020,<5
06/01/2021,29/07/2020,7
06/01/2021,30/07/2020,7
06/01/2021,31/07/2020,<5
06/01/2021,01/08/2020,<5
06/01/2021,02/08/2020,<5
06/01/2021,03/08/2020,7
06/01/2021,04/08/2020,<5
06/01/2021,05/08/2020,7
06/01/2021,06/08/2020,6
06/01/2021,07/08/2020,9
06/01/2021,08/08/2020,6
06/01/2021,09/08/2020,<5
06/01/2021,10/08/2020,9
06/01/2021,11/08/2020,7
06/01/2021,12/08/2020,<5
06/01/2021,13/08/2020,6
06/01/2021,14/08/2020,10
06/01/2021,16/08/2020,8
06/01/2021,17/08/2020,<5
06/01/2021,18/08/2020,5
06/01/2021,19/08/2020,7
06/01/2021,20/08/2020,11
06/01/2021,21/08/2020,<5
06/01/2021,22/08/2020,5
06/01/2021,23/08/2020,<5
06/01/2021,24/08/2020,7
06/01/2021,25/08/2020,6
06/01/2021,26/08/2020,10
06/01/2021,27/08/2020,6
06/01/2021,29/08/2020,<5
06/01/2021,30/08/2020,7
06/01/2021,31/08/2020,9
06/01/2021,01/09/2020,9
06/01/2021,02/09/2020,11
06/01/2021,03/09/2020,11
06/01/2021,04/09/2020,12
06/01/2021,05/09/2020,12
06/01/2021,06/09/2020,6
06/01/2021,07/09/2020,17
06/01/2021,08/09/2020,5
06/01/2021,09/09/2020,7
06/01/2021,10/09/2020,8
06/01/2021,11/09/2020,6
06/01/2021,12/09/2020,11
06/01/2021,13/09/2020,14
06/01/2021,14/09/2020,13
06/01/2021,15/09/2020,17
06/01/2021,16/09/2020,17
06/01/2021,17/09/2020,16
06/01/2021,18/09/2020,24
06/01/2021,19/09/2020,16
06/01/2021,20/09/2020,19
06/01/2021,21/09/2020,16
06/01/2021,22/09/2020,13
06/01/2021,23/09/2020,26
06/01/2021,24/09/2020,19
06/01/2021,25/09/2020,29
06/01/2021,26/09/2020,19
06/01/2021,27/09/2020,24
06/01/2021,28/09/2020,21
06/01/2021,29/09/2020,26
06/01/2021,30/09/2020,19
06/01/2021,01/10/2020,25
06/01/2021,02/10/2020,30
06/01/2021,03/10/2020,17
06/01/2021,04/10/2020,21
06/01/2021,05/10/2020,39
06/01/2021,06/10/2020,25
06/01/2021,07/10/2020,30
06/01/2021,08/10/2020,38
06/01/2021,09/10/2020,40
06/01/2021,10/10/2020,48
06/01/2021,11/10/2020,51
06/01/2021,12/10/2020,71
06/01/2021,13/10/2020,68
06/01/2021,14/10/2020,69
06/01/2021,15/10/2020,68
06/01/2021,16/10/2020,99
06/01/2021,17/10/2020,87
06/01/2021,18/10/2020,103
06/01/2021,19/10/2020,105
06/01/2021,20/10/2020,140
06/01/2021,21/10/2020,143
06/01/2021,22/10/2020,157
06/01/2021,23/10/2020,177
06/01/2021,24/10/2020,211
06/01/2021,25/10/2020,195
06/01/2021,26/10/2020,239
06/01/2021,27/10/2020,232
06/01/2021,28/10/2020,304
06/01/2021,29/10/2020,292
06/01/2021,30/10/2020,348
06/01/2021,31/10/2020,361
06/01/2021,01/11/2020,355
06/01/2021,02/11/2020,431
06/01/2021,03/11/2020,421
06/01/2021,04/11/2020,465
06/01/2021,05/11/2020,523
06/01/2021,06/11/2020,496
06/01/2021,07/11/2020,487
06/01/2021,08/11/2020,556
06/01/2021,09/11/2020,595
06/01/2021,10/11/2020,643
06/01/2021,11/11/2020,662
06/01/2021,12/11/2020,702
06/01/2021,13/11/2020,642
06/01/2021,14/11/2020,673
06/01/2021,15/11/2020,688
06/01/2021,16/11/2020,738
06/01/2021,17/11/2020,750
06/01/2021,18/11/2020,768
06/01/2021,19/11/2020,776
06/01/2021,20/11/2020,743
06/01/2021,21/11/2020,649
06/01/2021,22/11/2020,694
06/01/2021,23/11/2020,725
06/01/2021,24/11/2020,741
06/01/2021,25/11/2020,781
06/01/2021,26/11/2020,701
06/01/2021,27/11/2020,723
06/01/2021,28/11/2020,693
06/01/2021,29/11/2020,623
06/01/2021,30/11/2020,650
06/01/2021,01/12/2020,595
06/01/2021,02/12/2020,656
06/01/2021,03/12/2020,601
06/01/2021,04/12/2020,627
06/01/2021,05/12/2020,576
06/01/2021,06/12/2020,585
06/01/2021,07/12/2020,590
06/01/2021,08/12/2020,555
06/01/2021,09/12/2020,640
06/01/2021,10/12/2020,574
06/01/2021,11/12/2020,558
06/01/2021,12/12/2020,523
06/01/2021,13/12/2020,521
06/01/2021,14/12/2020,505
06/01/2021,15/12/2020,504
06/01/2021,16/12/2020,574
06/01/2021,17/12/2020,523
06/01/2021,18/12/2020,483
06/01/2021,19/12/2020,424
06/01/2021,20/12/2020,424
06/01/2021,21/12/2020,444
06/01/2021,22/12/2020,432
06/01/2021,23/12/2020,404
06/01/2021,24/12/2020,402
06/01/2021,25/12/2020,345
06/01/2021,26/12/2020,358
06/01/2021,27/12/2020,335
06/01/2021,28/12/2020,395
06/01/2021,29/12/2020,347
06/01/2021,30/12/2020,358
06/01/2021,31/12/2020,294
06/01/2021,01/01/2021,291
06/01/2021,02/01/2021,286
06/01/2021,03/01/2021,242
06/01/2021,04/01/2021,223
06/01/2021,05/01/2021,68
06/01/2021,06/01/2021,<5
06/01/2021,,2099591
