iss_date,DATA_INIZIO_SINTOMI,CASI_SINT
06/01/2021,11/06/2020,74
06/01/2021,12/06/2020,100
06/01/2021,13/06/2020,63
06/01/2021,14/06/2020,73
06/01/2021,15/06/2020,93
06/01/2021,16/06/2020,79
06/01/2021,17/06/2020,71
06/01/2021,18/06/2020,69
06/01/2021,19/06/2020,71
06/01/2021,20/06/2020,58
06/01/2021,21/06/2020,52
06/01/2021,22/06/2020,77
06/01/2021,23/06/2020,66
06/01/2021,24/06/2020,82
06/01/2021,25/06/2020,74
06/01/2021,26/06/2020,75
06/01/2021,27/06/2020,60
06/01/2021,28/06/2020,50
06/01/2021,29/06/2020,83
06/01/2021,30/06/2020,60
06/01/2021,01/07/2020,95
06/01/2021,02/07/2020,76
06/01/2021,03/07/2020,62
06/01/2021,04/07/2020,64
06/01/2021,05/07/2020,57
06/01/2021,06/07/2020,87
06/01/2021,07/07/2020,87
06/01/2021,08/07/2020,92
06/01/2021,09/07/2020,78
06/01/2021,10/07/2020,100
06/01/2021,11/07/2020,78
06/01/2021,12/07/2020,69
06/01/2021,13/07/2020,95
06/01/2021,14/07/2020,106
06/01/2021,15/07/2020,95
06/01/2021,16/07/2020,77
06/01/2021,17/07/2020,100
06/01/2021,18/07/2020,87
06/01/2021,19/07/2020,83
06/01/2021,20/07/2020,133
06/01/2021,21/07/2020,110
06/01/2021,22/07/2020,107
06/01/2021,23/07/2020,124
06/01/2021,24/07/2020,111
06/01/2021,25/07/2020,122
06/01/2021,26/07/2020,91
06/01/2021,27/07/2020,123
06/01/2021,28/07/2020,130
06/01/2021,29/07/2020,126
06/01/2021,30/07/2020,112
06/01/2021,31/07/2020,114
06/01/2021,01/08/2020,152
06/01/2021,02/08/2020,112
06/01/2021,03/08/2020,190
06/01/2021,04/08/2020,183
06/01/2021,05/08/2020,197
06/01/2021,06/08/2020,199
06/01/2021,07/08/2020,193
06/01/2021,08/08/2020,227
06/01/2021,09/08/2020,204
06/01/2021,10/08/2020,265
06/01/2021,11/08/2020,239
06/01/2021,12/08/2020,255
06/01/2021,13/08/2020,276
06/01/2021,14/08/2020,287
06/01/2021,15/08/2020,326
06/01/2021,16/08/2020,327
06/01/2021,17/08/2020,533
06/01/2021,18/08/2020,575
06/01/2021,19/08/2020,524
06/01/2021,20/08/2020,528
06/01/2021,21/08/2020,569
06/01/2021,22/08/2020,530
06/01/2021,23/08/2020,553
06/01/2021,24/08/2020,623
06/01/2021,25/08/2020,588
06/01/2021,26/08/2020,558
06/01/2021,27/08/2020,519
06/01/2021,28/08/2020,525
06/01/2021,29/08/2020,410
06/01/2021,30/08/2020,387
06/01/2021,31/08/2020,511
06/01/2021,01/09/2020,675
06/01/2021,02/09/2020,573
06/01/2021,03/09/2020,545
06/01/2021,04/09/2020,604
06/01/2021,05/09/2020,508
06/01/2021,06/09/2020,476
06/01/2021,07/09/2020,740
06/01/2021,08/09/2020,598
06/01/2021,09/09/2020,624
06/01/2021,10/09/2020,690
06/01/2021,11/09/2020,589
06/01/2021,12/09/2020,595
06/01/2021,13/09/2020,553
06/01/2021,14/09/2020,794
06/01/2021,15/09/2020,803
06/01/2021,16/09/2020,740
06/01/2021,17/09/2020,754
06/01/2021,18/09/2020,758
06/01/2021,19/09/2020,763
06/01/2021,20/09/2020,759
06/01/2021,21/09/2020,837
06/01/2021,22/09/2020,830
06/01/2021,23/09/2020,766
06/01/2021,24/09/2020,755
06/01/2021,25/09/2020,856
06/01/2021,26/09/2020,820
06/01/2021,27/09/2020,840
06/01/2021,28/09/2020,1177
06/01/2021,29/09/2020,1084
06/01/2021,30/09/2020,1447
06/01/2021,01/10/2020,1921
06/01/2021,02/10/2020,1844
06/01/2021,03/10/2020,1996
06/01/2021,04/10/2020,1954
06/01/2021,05/10/2020,2720
06/01/2021,06/10/2020,2553
06/01/2021,07/10/2020,2956
06/01/2021,08/10/2020,3184
06/01/2021,09/10/2020,3468
06/01/2021,10/10/2020,3980
06/01/2021,11/10/2020,3451
06/01/2021,12/10/2020,5134
06/01/2021,13/10/2020,4929
06/01/2021,14/10/2020,5370
06/01/2021,15/10/2020,6073
06/01/2021,16/10/2020,6704
06/01/2021,17/10/2020,6704
06/01/2021,18/10/2020,6825
06/01/2021,19/10/2020,9081
06/01/2021,20/10/2020,9833
06/01/2021,21/10/2020,9272
06/01/2021,22/10/2020,9454
06/01/2021,23/10/2020,10384
06/01/2021,24/10/2020,10044
06/01/2021,25/10/2020,10353
06/01/2021,26/10/2020,13096
06/01/2021,27/10/2020,12004
06/01/2021,28/10/2020,12805
06/01/2021,29/10/2020,11892
06/01/2021,30/10/2020,12464
06/01/2021,31/10/2020,10573
06/01/2021,01/11/2020,13004
06/01/2021,02/11/2020,15038
06/01/2021,03/11/2020,12958
06/01/2021,04/11/2020,13523
06/01/2021,05/11/2020,13213
06/01/2021,06/11/2020,13637
06/01/2021,07/11/2020,12227
06/01/2021,08/11/2020,11319
06/01/2021,09/11/2020,14219
06/01/2021,10/11/2020,13569
06/01/2021,11/11/2020,11919
06/01/2021,12/11/2020,11752
06/01/2021,13/11/2020,11941
06/01/2021,14/11/2020,11124
06/01/2021,15/11/2020,10122
06/01/2021,16/11/2020,11905
06/01/2021,17/11/2020,9984
06/01/2021,18/11/2020,10244
06/01/2021,19/11/2020,8600
06/01/2021,20/11/2020,9767
06/01/2021,21/11/2020,7511
06/01/2021,22/11/2020,6896
06/01/2021,23/11/2020,8824
06/01/2021,24/11/2020,7656
06/01/2021,25/11/2020,7835
06/01/2021,26/11/2020,7160
06/01/2021,27/11/2020,7387
06/01/2021,28/11/2020,6832
06/01/2021,29/11/2020,5504
06/01/2021,30/11/2020,8152
06/01/2021,01/12/2020,8504
06/01/2021,02/12/2020,7376
06/01/2021,03/12/2020,6884
06/01/2021,04/12/2020,7178
06/01/2021,05/12/2020,6320
06/01/2021,06/12/2020,5440
06/01/2021,07/12/2020,7182
06/01/2021,08/12/2020,6094
06/01/2021,09/12/2020,6748
06/01/2021,10/12/2020,6919
06/01/2021,11/12/2020,6235
06/01/2021,12/12/2020,6200
06/01/2021,13/12/2020,5544
06/01/2021,14/12/2020,7496
06/01/2021,15/12/2020,6736
06/01/2021,16/12/2020,6693
06/01/2021,17/12/2020,6349
06/01/2021,18/12/2020,6781
06/01/2021,19/12/2020,6091
06/01/2021,20/12/2020,6377
06/01/2021,21/12/2020,7310
06/01/2021,22/12/2020,6926
06/01/2021,23/12/2020,6989
06/01/2021,24/12/2020,6565
06/01/2021,25/12/2020,5344
06/01/2021,26/12/2020,6213
06/01/2021,27/12/2020,5891
06/01/2021,28/12/2020,6793
06/01/2021,29/12/2020,5584
06/01/2021,30/12/2020,4381
06/01/2021,31/12/2020,2997
06/01/2021,01/01/2021,1962
06/01/2021,02/01/2021,1471
06/01/2021,03/01/2021,883
06/01/2021,04/01/2021,815
06/01/2021,05/01/2021,98
06/01/2021,,73128
