iss_date,DATA_INIZIO_SINTOMI,CASI_SINT
28/01/2021,26/05/2020,143
28/01/2021,27/05/2020,151
28/01/2021,28/05/2020,110
28/01/2021,29/05/2020,111
28/01/2021,30/05/2020,94
28/01/2021,31/05/2020,57
28/01/2021,01/06/2020,136
28/01/2021,02/06/2020,56
28/01/2021,03/06/2020,109
28/01/2021,04/06/2020,83
28/01/2021,05/06/2020,114
28/01/2021,06/06/2020,74
28/01/2021,07/06/2020,62
28/01/2021,08/06/2020,110
28/01/2021,09/06/2020,94
28/01/2021,10/06/2020,101
28/01/2021,11/06/2020,77
28/01/2021,12/06/2020,101
28/01/2021,13/06/2020,64
28/01/2021,14/06/2020,76
28/01/2021,15/06/2020,94
28/01/2021,16/06/2020,80
28/01/2021,17/06/2020,70
28/01/2021,18/06/2020,69
28/01/2021,19/06/2020,72
28/01/2021,20/06/2020,59
28/01/2021,21/06/2020,53
28/01/2021,22/06/2020,78
28/01/2021,23/06/2020,65
28/01/2021,24/06/2020,85
28/01/2021,25/06/2020,77
28/01/2021,26/06/2020,76
28/01/2021,27/06/2020,61
28/01/2021,28/06/2020,52
28/01/2021,29/06/2020,86
28/01/2021,30/06/2020,64
28/01/2021,01/07/2020,98
28/01/2021,02/07/2020,75
28/01/2021,03/07/2020,63
28/01/2021,04/07/2020,66
28/01/2021,05/07/2020,58
28/01/2021,06/07/2020,87
28/01/2021,07/07/2020,88
28/01/2021,08/07/2020,93
28/01/2021,09/07/2020,78
28/01/2021,10/07/2020,100
28/01/2021,11/07/2020,78
28/01/2021,12/07/2020,69
28/01/2021,13/07/2020,99
28/01/2021,14/07/2020,109
28/01/2021,15/07/2020,96
28/01/2021,16/07/2020,80
28/01/2021,17/07/2020,102
28/01/2021,18/07/2020,88
28/01/2021,19/07/2020,85
28/01/2021,20/07/2020,136
28/01/2021,21/07/2020,112
28/01/2021,22/07/2020,107
28/01/2021,23/07/2020,124
28/01/2021,24/07/2020,115
28/01/2021,25/07/2020,123
28/01/2021,26/07/2020,91
28/01/2021,27/07/2020,125
28/01/2021,28/07/2020,129
28/01/2021,29/07/2020,125
28/01/2021,30/07/2020,113
28/01/2021,31/07/2020,114
28/01/2021,01/08/2020,152
28/01/2021,02/08/2020,115
28/01/2021,03/08/2020,192
28/01/2021,04/08/2020,185
28/01/2021,05/08/2020,199
28/01/2021,06/08/2020,202
28/01/2021,07/08/2020,191
28/01/2021,08/08/2020,231
28/01/2021,09/08/2020,203
28/01/2021,10/08/2020,267
28/01/2021,11/08/2020,241
28/01/2021,12/08/2020,255
28/01/2021,13/08/2020,275
28/01/2021,14/08/2020,291
28/01/2021,15/08/2020,337
28/01/2021,16/08/2020,339
28/01/2021,17/08/2020,539
28/01/2021,18/08/2020,582
28/01/2021,19/08/2020,533
28/01/2021,20/08/2020,536
28/01/2021,21/08/2020,577
28/01/2021,22/08/2020,538
28/01/2021,23/08/2020,567
28/01/2021,24/08/2020,630
28/01/2021,25/08/2020,599
28/01/2021,26/08/2020,569
28/01/2021,27/08/2020,522
28/01/2021,28/08/2020,532
28/01/2021,29/08/2020,415
28/01/2021,30/08/2020,394
28/01/2021,31/08/2020,516
28/01/2021,01/09/2020,685
28/01/2021,02/09/2020,586
28/01/2021,03/09/2020,550
28/01/2021,04/09/2020,607
28/01/2021,05/09/2020,514
28/01/2021,06/09/2020,483
28/01/2021,07/09/2020,750
28/01/2021,08/09/2020,616
28/01/2021,09/09/2020,631
28/01/2021,10/09/2020,701
28/01/2021,11/09/2020,596
28/01/2021,12/09/2020,607
28/01/2021,13/09/2020,557
28/01/2021,14/09/2020,816
28/01/2021,15/09/2020,819
28/01/2021,16/09/2020,758
28/01/2021,17/09/2020,773
28/01/2021,18/09/2020,780
28/01/2021,19/09/2020,774
28/01/2021,20/09/2020,776
28/01/2021,21/09/2020,863
28/01/2021,22/09/2020,852
28/01/2021,23/09/2020,786
28/01/2021,24/09/2020,764
28/01/2021,25/09/2020,876
28/01/2021,26/09/2020,843
28/01/2021,27/09/2020,854
28/01/2021,28/09/2020,1197
28/01/2021,29/09/2020,1084
28/01/2021,30/09/2020,1472
28/01/2021,01/10/2020,1945
28/01/2021,02/10/2020,1867
28/01/2021,03/10/2020,2036
28/01/2021,04/10/2020,2003
28/01/2021,05/10/2020,2761
28/01/2021,06/10/2020,2590
28/01/2021,07/10/2020,3013
28/01/2021,08/10/2020,3236
28/01/2021,09/10/2020,3526
28/01/2021,10/10/2020,4051
28/01/2021,11/10/2020,3509
28/01/2021,12/10/2020,5220
28/01/2021,13/10/2020,5000
28/01/2021,14/10/2020,5447
28/01/2021,15/10/2020,6158
28/01/2021,16/10/2020,6838
28/01/2021,17/10/2020,6811
28/01/2021,18/10/2020,6945
28/01/2021,19/10/2020,9226
28/01/2021,20/10/2020,9998
28/01/2021,21/10/2020,9407
28/01/2021,22/10/2020,9582
28/01/2021,23/10/2020,10541
28/01/2021,24/10/2020,10185
28/01/2021,25/10/2020,10468
28/01/2021,26/10/2020,13251
28/01/2021,27/10/2020,12120
28/01/2021,28/10/2020,12952
28/01/2021,29/10/2020,12054
28/01/2021,30/10/2020,12577
28/01/2021,31/10/2020,10654
28/01/2021,01/11/2020,13118
28/01/2021,02/11/2020,15228
28/01/2021,03/11/2020,13092
28/01/2021,04/11/2020,13668
28/01/2021,05/11/2020,13340
28/01/2021,06/11/2020,13769
28/01/2021,07/11/2020,12376
28/01/2021,08/11/2020,11477
28/01/2021,09/11/2020,14412
28/01/2021,10/11/2020,13769
28/01/2021,11/11/2020,12091
28/01/2021,12/11/2020,11952
28/01/2021,13/11/2020,12155
28/01/2021,14/11/2020,11335
28/01/2021,15/11/2020,10364
28/01/2021,16/11/2020,12107
28/01/2021,17/11/2020,10126
28/01/2021,18/11/2020,10384
28/01/2021,19/11/2020,8698
28/01/2021,20/11/2020,9893
28/01/2021,21/11/2020,7616
28/01/2021,22/11/2020,6949
28/01/2021,23/11/2020,8897
28/01/2021,24/11/2020,7724
28/01/2021,25/11/2020,7914
28/01/2021,26/11/2020,7245
28/01/2021,27/11/2020,7442
28/01/2021,28/11/2020,6935
28/01/2021,29/11/2020,5580
28/01/2021,30/11/2020,8226
28/01/2021,01/12/2020,8625
28/01/2021,02/12/2020,7516
28/01/2021,03/12/2020,6967
28/01/2021,04/12/2020,7263
28/01/2021,05/12/2020,6402
28/01/2021,06/12/2020,5466
28/01/2021,07/12/2020,7217
28/01/2021,08/12/2020,6133
28/01/2021,09/12/2020,6751
28/01/2021,10/12/2020,6894
28/01/2021,11/12/2020,6194
28/01/2021,12/12/2020,6180
28/01/2021,13/12/2020,5482
28/01/2021,14/12/2020,7369
28/01/2021,15/12/2020,6609
28/01/2021,16/12/2020,6461
28/01/2021,17/12/2020,6118
28/01/2021,18/12/2020,6503
28/01/2021,19/12/2020,5990
28/01/2021,20/12/2020,6549
28/01/2021,21/12/2020,7091
28/01/2021,22/12/2020,6977
28/01/2021,23/12/2020,7148
28/01/2021,24/12/2020,7256
28/01/2021,25/12/2020,6426
28/01/2021,26/12/2020,7143
28/01/2021,27/12/2020,7504
28/01/2021,28/12/2020,9263
28/01/2021,29/12/2020,7757
28/01/2021,30/12/2020,7572
28/01/2021,31/12/2020,7113
28/01/2021,01/01/2021,7575
28/01/2021,02/01/2021,7248
28/01/2021,03/01/2021,6897
28/01/2021,04/01/2021,8436
28/01/2021,05/01/2021,7317
28/01/2021,06/01/2021,6236
28/01/2021,07/01/2021,6241
28/01/2021,08/01/2021,5971
28/01/2021,09/01/2021,5282
28/01/2021,10/01/2021,5033
28/01/2021,11/01/2021,5719
28/01/2021,12/01/2021,4920
28/01/2021,13/01/2021,4590
28/01/2021,14/01/2021,4513
28/01/2021,15/01/2021,4572
28/01/2021,16/01/2021,4284
28/01/2021,17/01/2021,3841
28/01/2021,18/01/2021,4689
28/01/2021,19/01/2021,3930
28/01/2021,20/01/2021,3961
28/01/2021,21/01/2021,3079
28/01/2021,22/01/2021,2505
28/01/2021,23/01/2021,1989
28/01/2021,24/01/2021,1215
28/01/2021,25/01/2021,941
28/01/2021,26/01/2021,532
28/01/2021,27/01/2021,65
28/01/2021,28/01/2021,6
28/01/2021,,67594
