iss_date,DATARICOVERO1,RICOVERI
28/01/2021,01/12/2020,1587
28/01/2021,02/12/2020,1589
28/01/2021,03/12/2020,1557
28/01/2021,04/12/2020,1504
28/01/2021,05/12/2020,1385
28/01/2021,06/12/2020,1253
28/01/2021,07/12/2020,1385
28/01/2021,08/12/2020,1255
28/01/2021,09/12/2020,1392
28/01/2021,10/12/2020,1372
28/01/2021,11/12/2020,1404
28/01/2021,12/12/2020,1237
28/01/2021,13/12/2020,1028
28/01/2021,14/12/2020,1315
28/01/2021,15/12/2020,1253
28/01/2021,16/12/2020,1215
28/01/2021,17/12/2020,1266
28/01/2021,18/12/2020,1236
28/01/2021,19/12/2020,1152
28/01/2021,20/12/2020,1000
28/01/2021,21/12/2020,1219
28/01/2021,22/12/2020,1233
28/01/2021,23/12/2020,1217
28/01/2021,24/12/2020,1203
28/01/2021,25/12/2020,966
28/01/2021,26/12/2020,1102
28/01/2021,27/12/2020,1161
28/01/2021,28/12/2020,1276
28/01/2021,29/12/2020,1340
28/01/2021,30/12/2020,1259
28/01/2021,31/12/2020,1300
28/01/2021,01/01/2021,1092
28/01/2021,02/01/2021,1304
28/01/2021,03/01/2021,1136
28/01/2021,04/01/2021,1294
28/01/2021,05/01/2021,1342
28/01/2021,06/01/2021,1113
28/01/2021,07/01/2021,1295
28/01/2021,08/01/2021,1320
28/01/2021,09/01/2021,1155
28/01/2021,10/01/2021,1051
28/01/2021,11/01/2021,1195
28/01/2021,12/01/2021,1174
28/01/2021,13/01/2021,1177
28/01/2021,14/01/2021,1116
28/01/2021,15/01/2021,1095
28/01/2021,16/01/2021,1017
28/01/2021,17/01/2021,812
28/01/2021,18/01/2021,973
28/01/2021,19/01/2021,926
28/01/2021,20/01/2021,885
28/01/2021,21/01/2021,900
28/01/2021,22/01/2021,811
28/01/2021,23/01/2021,748
28/01/2021,24/01/2021,651
28/01/2021,25/01/2021,728
28/01/2021,26/01/2021,466
28/01/2021,27/01/2021,101
28/01/2021,28/01/2021,<5
28/01/2021,,2231410
