iss_date,DATA_DECESSO,DECESSI
28/01/2021,21/02/2020,<5
28/01/2021,22/02/2020,<5
28/01/2021,23/02/2020,<5
28/01/2021,24/02/2020,<5
28/01/2021,25/02/2020,8
28/01/2021,26/02/2020,6
28/01/2021,27/02/2020,8
28/01/2021,28/02/2020,11
28/01/2021,29/02/2020,15
28/01/2021,01/03/2020,26
28/01/2021,02/03/2020,24
28/01/2021,03/03/2020,56
28/01/2021,04/03/2020,56
28/01/2021,05/03/2020,81
28/01/2021,06/03/2020,111
28/01/2021,07/03/2020,168
28/01/2021,08/03/2020,176
28/01/2021,09/03/2020,226
28/01/2021,10/03/2020,280
28/01/2021,11/03/2020,312
28/01/2021,12/03/2020,323
28/01/2021,13/03/2020,378
28/01/2021,14/03/2020,444
28/01/2021,15/03/2020,435
28/01/2021,16/03/2020,512
28/01/2021,17/03/2020,574
28/01/2021,18/03/2020,645
28/01/2021,19/03/2020,654
28/01/2021,20/03/2020,755
28/01/2021,21/03/2020,818
28/01/2021,22/03/2020,817
28/01/2021,23/03/2020,865
28/01/2021,24/03/2020,823
28/01/2021,25/03/2020,872
28/01/2021,26/03/2020,838
28/01/2021,27/03/2020,884
28/01/2021,28/03/2020,928
28/01/2021,29/03/2020,769
28/01/2021,30/03/2020,793
28/01/2021,31/03/2020,706
28/01/2021,01/04/2020,715
28/01/2021,02/04/2020,693
28/01/2021,03/04/2020,680
28/01/2021,04/04/2020,640
28/01/2021,05/04/2020,602
28/01/2021,06/04/2020,594
28/01/2021,07/04/2020,613
28/01/2021,08/04/2020,603
28/01/2021,09/04/2020,545
28/01/2021,10/04/2020,609
28/01/2021,11/04/2020,588
28/01/2021,12/04/2020,579
28/01/2021,13/04/2020,534
28/01/2021,14/04/2020,543
28/01/2021,15/04/2020,510
28/01/2021,16/04/2020,451
28/01/2021,17/04/2020,476
28/01/2021,18/04/2020,464
28/01/2021,19/04/2020,464
28/01/2021,20/04/2020,448
28/01/2021,21/04/2020,367
28/01/2021,22/04/2020,384
28/01/2021,23/04/2020,357
28/01/2021,24/04/2020,385
28/01/2021,25/04/2020,359
28/01/2021,26/04/2020,317
28/01/2021,27/04/2020,331
28/01/2021,28/04/2020,312
28/01/2021,29/04/2020,299
28/01/2021,30/04/2020,262
28/01/2021,01/05/2020,257
28/01/2021,02/05/2020,254
28/01/2021,03/05/2020,243
28/01/2021,04/05/2020,218
28/01/2021,05/05/2020,226
28/01/2021,06/05/2020,218
28/01/2021,07/05/2020,178
28/01/2021,08/05/2020,172
28/01/2021,09/05/2020,198
28/01/2021,10/05/2020,169
28/01/2021,11/05/2020,162
28/01/2021,12/05/2020,159
28/01/2021,13/05/2020,144
28/01/2021,14/05/2020,143
28/01/2021,15/05/2020,151
28/01/2021,16/05/2020,102
28/01/2021,17/05/2020,117
28/01/2021,18/05/2020,99
28/01/2021,19/05/2020,92
28/01/2021,20/05/2020,89
28/01/2021,21/05/2020,77
28/01/2021,22/05/2020,84
28/01/2021,23/05/2020,96
28/01/2021,24/05/2020,86
28/01/2021,25/05/2020,75
28/01/2021,26/05/2020,60
28/01/2021,27/05/2020,50
28/01/2021,28/05/2020,71
28/01/2021,29/05/2020,63
28/01/2021,30/05/2020,49
28/01/2021,31/05/2020,49
28/01/2021,01/06/2020,60
28/01/2021,02/06/2020,57
28/01/2021,03/06/2020,52
28/01/2021,04/06/2020,60
28/01/2021,05/06/2020,51
28/01/2021,06/06/2020,36
28/01/2021,07/06/2020,36
28/01/2021,08/06/2020,38
28/01/2021,09/06/2020,35
28/01/2021,10/06/2020,33
28/01/2021,11/06/2020,35
28/01/2021,12/06/2020,29
28/01/2021,13/06/2020,23
28/01/2021,14/06/2020,23
28/01/2021,15/06/2020,31
28/01/2021,16/06/2020,36
28/01/2021,17/06/2020,32
28/01/2021,18/06/2020,33
28/01/2021,19/06/2020,21
28/01/2021,20/06/2020,19
28/01/2021,21/06/2020,22
28/01/2021,22/06/2020,17
28/01/2021,23/06/2020,30
28/01/2021,24/06/2020,19
28/01/2021,25/06/2020,19
28/01/2021,26/06/2020,18
28/01/2021,27/06/2020,24
28/01/2021,28/06/2020,12
28/01/2021,29/06/2020,13
28/01/2021,30/06/2020,12
28/01/2021,01/07/2020,12
28/01/2021,02/07/2020,13
28/01/2021,03/07/2020,11
28/01/2021,04/07/2020,7
28/01/2021,05/07/2020,10
28/01/2021,06/07/2020,13
28/01/2021,07/07/2020,10
28/01/2021,08/07/2020,6
28/01/2021,09/07/2020,9
28/01/2021,10/07/2020,8
28/01/2021,11/07/2020,7
28/01/2021,12/07/2020,10
28/01/2021,13/07/2020,18
28/01/2021,14/07/2020,6
28/01/2021,15/07/2020,<5
28/01/2021,16/07/2020,15
28/01/2021,17/07/2020,5
28/01/2021,18/07/2020,14
28/01/2021,19/07/2020,10
28/01/2021,20/07/2020,7
28/01/2021,21/07/2020,8
28/01/2021,22/07/2020,11
28/01/2021,23/07/2020,<5
28/01/2021,24/07/2020,7
28/01/2021,25/07/2020,5
28/01/2021,26/07/2020,5
28/01/2021,27/07/2020,15
28/01/2021,28/07/2020,<5
28/01/2021,29/07/2020,7
28/01/2021,30/07/2020,7
28/01/2021,31/07/2020,<5
28/01/2021,01/08/2020,<5
28/01/2021,02/08/2020,<5
28/01/2021,03/08/2020,7
28/01/2021,04/08/2020,<5
28/01/2021,05/08/2020,8
28/01/2021,06/08/2020,6
28/01/2021,07/08/2020,9
28/01/2021,08/08/2020,6
28/01/2021,09/08/2020,<5
28/01/2021,10/08/2020,9
28/01/2021,11/08/2020,7
28/01/2021,12/08/2020,<5
28/01/2021,13/08/2020,6
28/01/2021,14/08/2020,10
28/01/2021,16/08/2020,8
28/01/2021,17/08/2020,<5
28/01/2021,18/08/2020,5
28/01/2021,19/08/2020,7
28/01/2021,20/08/2020,11
28/01/2021,21/08/2020,<5
28/01/2021,22/08/2020,5
28/01/2021,23/08/2020,<5
28/01/2021,24/08/2020,7
28/01/2021,25/08/2020,6
28/01/2021,26/08/2020,10
28/01/2021,27/08/2020,6
28/01/2021,29/08/2020,<5
28/01/2021,30/08/2020,7
28/01/2021,31/08/2020,9
28/01/2021,01/09/2020,9
28/01/2021,02/09/2020,11
28/01/2021,03/09/2020,11
28/01/2021,04/09/2020,12
28/01/2021,05/09/2020,12
28/01/2021,06/09/2020,6
28/01/2021,07/09/2020,17
28/01/2021,08/09/2020,5
28/01/2021,09/09/2020,7
28/01/2021,10/09/2020,8
28/01/2021,11/09/2020,6
28/01/2021,12/09/2020,11
28/01/2021,13/09/2020,14
28/01/2021,14/09/2020,13
28/01/2021,15/09/2020,17
28/01/2021,16/09/2020,17
28/01/2021,17/09/2020,16
28/01/2021,18/09/2020,25
28/01/2021,19/09/2020,16
28/01/2021,20/09/2020,19
28/01/2021,21/09/2020,16
28/01/2021,22/09/2020,13
28/01/2021,23/09/2020,26
28/01/2021,24/09/2020,19
28/01/2021,25/09/2020,29
28/01/2021,26/09/2020,19
28/01/2021,27/09/2020,24
28/01/2021,28/09/2020,21
28/01/2021,29/09/2020,26
28/01/2021,30/09/2020,18
28/01/2021,01/10/2020,25
28/01/2021,02/10/2020,30
28/01/2021,03/10/2020,17
28/01/2021,04/10/2020,21
28/01/2021,05/10/2020,39
28/01/2021,06/10/2020,25
28/01/2021,07/10/2020,30
28/01/2021,08/10/2020,37
28/01/2021,09/10/2020,39
28/01/2021,10/10/2020,50
28/01/2021,11/10/2020,51
28/01/2021,12/10/2020,71
28/01/2021,13/10/2020,68
28/01/2021,14/10/2020,69
28/01/2021,15/10/2020,68
28/01/2021,16/10/2020,101
28/01/2021,17/10/2020,88
28/01/2021,18/10/2020,105
28/01/2021,19/10/2020,107
28/01/2021,20/10/2020,144
28/01/2021,21/10/2020,146
28/01/2021,22/10/2020,159
28/01/2021,23/10/2020,179
28/01/2021,24/10/2020,212
28/01/2021,25/10/2020,195
28/01/2021,26/10/2020,248
28/01/2021,27/10/2020,234
28/01/2021,28/10/2020,307
28/01/2021,29/10/2020,297
28/01/2021,30/10/2020,351
28/01/2021,31/10/2020,364
28/01/2021,01/11/2020,355
28/01/2021,02/11/2020,435
28/01/2021,03/11/2020,426
28/01/2021,04/11/2020,466
28/01/2021,05/11/2020,532
28/01/2021,06/11/2020,505
28/01/2021,07/11/2020,494
28/01/2021,08/11/2020,566
28/01/2021,09/11/2020,600
28/01/2021,10/11/2020,656
28/01/2021,11/11/2020,667
28/01/2021,12/11/2020,716
28/01/2021,13/11/2020,655
28/01/2021,14/11/2020,685
28/01/2021,15/11/2020,710
28/01/2021,16/11/2020,746
28/01/2021,17/11/2020,764
28/01/2021,18/11/2020,786
28/01/2021,19/11/2020,786
28/01/2021,20/11/2020,762
