iss_date,DATA_INIZIO_SINTOMI,CASI_SINT
10/05/2022,28/01/2020,14
10/05/2022,29/01/2020,17
10/05/2022,30/01/2020,26
10/05/2022,31/01/2020,29
10/05/2022,01/02/2020,44
10/05/2022,02/02/2020,35
10/05/2022,03/02/2020,23
10/05/2022,04/02/2020,22
10/05/2022,05/02/2020,28
10/05/2022,06/02/2020,23
10/05/2022,07/02/2020,19
10/05/2022,08/02/2020,16
10/05/2022,09/02/2020,17
10/05/2022,10/02/2020,55
10/05/2022,11/02/2020,24
10/05/2022,12/02/2020,50
10/05/2022,13/02/2020,44
10/05/2022,14/02/2020,63
10/05/2022,15/02/2020,140
10/05/2022,16/02/2020,77
10/05/2022,17/02/2020,136
10/05/2022,18/02/2020,151
10/05/2022,19/02/2020,135
10/05/2022,20/02/2020,385
10/05/2022,21/02/2020,299
10/05/2022,22/02/2020,381
10/05/2022,23/02/2020,465
10/05/2022,24/02/2020,614
10/05/2022,25/02/2020,771
10/05/2022,26/02/2020,689
10/05/2022,27/02/2020,809
10/05/2022,28/02/2020,1137
10/05/2022,29/02/2020,1008
10/05/2022,01/03/2020,2267
10/05/2022,02/03/2020,1795
10/05/2022,03/03/2020,2034
10/05/2022,04/03/2020,1769
10/05/2022,05/03/2020,2381
10/05/2022,06/03/2020,2661
10/05/2022,07/03/2020,2855
10/05/2022,08/03/2020,3377
10/05/2022,09/03/2020,3963
10/05/2022,10/03/2020,5477
10/05/2022,11/03/2020,3749
10/05/2022,12/03/2020,4262
10/05/2022,13/03/2020,4752
10/05/2022,14/03/2020,4092
10/05/2022,15/03/2020,5204
10/05/2022,16/03/2020,4730
10/05/2022,17/03/2020,4048
10/05/2022,18/03/2020,4188
10/05/2022,19/03/2020,3743
10/05/2022,20/03/2020,5401
10/05/2022,21/03/2020,3346
10/05/2022,22/03/2020,3367
10/05/2022,23/03/2020,3811
10/05/2022,24/03/2020,3052
10/05/2022,25/03/2020,3246
10/05/2022,26/03/2020,2772
10/05/2022,27/03/2020,2992
10/05/2022,28/03/2020,2666
10/05/2022,29/03/2020,2083
10/05/2022,30/03/2020,3066
10/05/2022,31/03/2020,2162
10/05/2022,01/04/2020,3387
10/05/2022,02/04/2020,2194
10/05/2022,03/04/2020,2249
10/05/2022,04/04/2020,1907
10/05/2022,05/04/2020,1717
10/05/2022,06/04/2020,1941
10/05/2022,07/04/2020,1831
10/05/2022,08/04/2020,1804
10/05/2022,09/04/2020,1659
10/05/2022,10/04/2020,2181
10/05/2022,11/04/2020,1293
10/05/2022,12/04/2020,1441
10/05/2022,13/04/2020,1311
10/05/2022,14/04/2020,1577
10/05/2022,15/04/2020,1760
10/05/2022,16/04/2020,1407
10/05/2022,17/04/2020,1366
10/05/2022,18/04/2020,1148
10/05/2022,19/04/2020,912
10/05/2022,20/04/2020,1624
10/05/2022,21/04/2020,1024
10/05/2022,22/04/2020,1052
10/05/2022,23/04/2020,962
10/05/2022,24/04/2020,845
10/05/2022,25/04/2020,743
10/05/2022,26/04/2020,589
10/05/2022,27/04/2020,918
10/05/2022,28/04/2020,663
10/05/2022,29/04/2020,625
10/05/2022,30/04/2020,570
10/05/2022,01/05/2020,564
10/05/2022,02/05/2020,417
10/05/2022,03/05/2020,328
10/05/2022,04/05/2020,454
10/05/2022,05/05/2020,472
10/05/2022,06/05/2020,393
10/05/2022,07/05/2020,371
10/05/2022,08/05/2020,420
10/05/2022,09/05/2020,226
10/05/2022,10/05/2020,269
10/05/2022,11/05/2020,331
10/05/2022,12/05/2020,331
10/05/2022,13/05/2020,291
10/05/2022,14/05/2020,252
10/05/2022,15/05/2020,285
10/05/2022,16/05/2020,195
10/05/2022,17/05/2020,160
10/05/2022,18/05/2020,256
10/05/2022,19/05/2020,208
10/05/2022,20/05/2020,232
10/05/2022,21/05/2020,169
10/05/2022,22/05/2020,155
10/05/2022,23/05/2020,124
10/05/2022,24/05/2020,92
10/05/2022,25/05/2020,190
10/05/2022,26/05/2020,152
10/05/2022,27/05/2020,164
10/05/2022,28/05/2020,127
10/05/2022,29/05/2020,117
10/05/2022,30/05/2020,97
10/05/2022,31/05/2020,64
10/05/2022,01/06/2020,137
10/05/2022,02/06/2020,59
10/05/2022,03/06/2020,117
10/05/2022,04/06/2020,94
10/05/2022,05/06/2020,116
10/05/2022,06/06/2020,79
10/05/2022,07/06/2020,65
10/05/2022,08/06/2020,116
10/05/2022,09/06/2020,103
10/05/2022,10/06/2020,100
10/05/2022,11/06/2020,88
10/05/2022,12/06/2020,105
10/05/2022,13/06/2020,68
10/05/2022,14/06/2020,73
10/05/2022,15/06/2020,101
10/05/2022,16/06/2020,92
10/05/2022,17/06/2020,78
10/05/2022,18/06/2020,79
10/05/2022,19/06/2020,74
10/05/2022,20/06/2020,64
10/05/2022,21/06/2020,60
10/05/2022,22/06/2020,80
10/05/2022,23/06/2020,71
10/05/2022,24/06/2020,91
10/05/2022,25/06/2020,76
10/05/2022,26/06/2020,89
10/05/2022,27/06/2020,61
