iss_date,DATA_INIZIO_SINTOMI,CASI
10/05/2022,28/03/2020,3150
10/05/2022,29/03/2020,2375
10/05/2022,30/03/2020,3677
10/05/2022,31/03/2020,2598
10/05/2022,01/04/2020,4116
10/05/2022,02/04/2020,2709
10/05/2022,03/04/2020,2721
10/05/2022,04/04/2020,2358
10/05/2022,05/04/2020,2054
10/05/2022,06/04/2020,2458
10/05/2022,07/04/2020,2271
10/05/2022,08/04/2020,2142
10/05/2022,09/04/2020,2063
10/05/2022,10/04/2020,2722
10/05/2022,11/04/2020,1621
10/05/2022,12/04/2020,1644
10/05/2022,13/04/2020,1510
10/05/2022,14/04/2020,1856
10/05/2022,15/04/2020,2173
10/05/2022,16/04/2020,1672
10/05/2022,17/04/2020,1637
10/05/2022,18/04/2020,1297
10/05/2022,19/04/2020,1046
10/05/2022,20/04/2020,1904
10/05/2022,21/04/2020,1198
10/05/2022,22/04/2020,1233
10/05/2022,23/04/2020,1251
10/05/2022,24/04/2020,1120
10/05/2022,25/04/2020,884
10/05/2022,26/04/2020,676
10/05/2022,27/04/2020,1124
10/05/2022,28/04/2020,871
10/05/2022,29/04/2020,925
10/05/2022,30/04/2020,865
10/05/2022,01/05/2020,701
10/05/2022,02/05/2020,510
10/05/2022,03/05/2020,410
10/05/2022,04/05/2020,656
10/05/2022,05/05/2020,631
10/05/2022,06/05/2020,566
10/05/2022,07/05/2020,498
10/05/2022,08/05/2020,524
10/05/2022,09/05/2020,300
10/05/2022,10/05/2020,333
10/05/2022,11/05/2020,440
10/05/2022,12/05/2020,450
10/05/2022,13/05/2020,387
10/05/2022,14/05/2020,338
10/05/2022,15/05/2020,343
10/05/2022,16/05/2020,244
10/05/2022,17/05/2020,188
10/05/2022,18/05/2020,305
10/05/2022,19/05/2020,254
10/05/2022,20/05/2020,294
10/05/2022,21/05/2020,227
10/05/2022,22/05/2020,193
10/05/2022,23/05/2020,141
10/05/2022,24/05/2020,106
10/05/2022,25/05/2020,236
10/05/2022,26/05/2020,185
10/05/2022,27/05/2020,213
10/05/2022,28/05/2020,173
10/05/2022,29/05/2020,142
10/05/2022,30/05/2020,122
10/05/2022,31/05/2020,69
10/05/2022,01/06/2020,173
10/05/2022,02/06/2020,66
10/05/2022,03/06/2020,140
10/05/2022,04/06/2020,128
10/05/2022,05/06/2020,164
10/05/2022,06/06/2020,98
10/05/2022,07/06/2020,74
10/05/2022,08/06/2020,135
10/05/2022,09/06/2020,125
10/05/2022,10/06/2020,116
10/05/2022,11/06/2020,110
10/05/2022,12/06/2020,126
10/05/2022,13/06/2020,76
10/05/2022,14/06/2020,82
10/05/2022,15/06/2020,120
10/05/2022,16/06/2020,107
10/05/2022,17/06/2020,97
10/05/2022,18/06/2020,96
10/05/2022,19/06/2020,90
10/05/2022,20/06/2020,69
10/05/2022,21/06/2020,66
10/05/2022,22/06/2020,90
10/05/2022,23/06/2020,79
10/05/2022,24/06/2020,99
10/05/2022,25/06/2020,91
10/05/2022,26/06/2020,109
10/05/2022,27/06/2020,77
10/05/2022,28/06/2020,61
10/05/2022,29/06/2020,104
10/05/2022,30/06/2020,71
10/05/2022,01/07/2020,118
10/05/2022,02/07/2020,90
10/05/2022,03/07/2020,76
10/05/2022,04/07/2020,84
10/05/2022,05/07/2020,68
10/05/2022,06/07/2020,102
10/05/2022,07/07/2020,107
10/05/2022,08/07/2020,105
10/05/2022,09/07/2020,84
10/05/2022,10/07/2020,117
10/05/2022,11/07/2020,83
10/05/2022,12/07/2020,80
10/05/2022,13/07/2020,108
10/05/2022,14/07/2020,115
10/05/2022,15/07/2020,101
10/05/2022,16/07/2020,96
10/05/2022,17/07/2020,104
10/05/2022,18/07/2020,97
10/05/2022,19/07/2020,91
10/05/2022,20/07/2020,144
10/05/2022,21/07/2020,130
10/05/2022,22/07/2020,122
10/05/2022,23/07/2020,144
10/05/2022,24/07/2020,118
10/05/2022,25/07/2020,131
10/05/2022,26/07/2020,101
10/05/2022,27/07/2020,138
10/05/2022,28/07/2020,145
10/05/2022,29/07/2020,140
10/05/2022,30/07/2020,125
10/05/2022,31/07/2020,126
10/05/2022,01/08/2020,161
10/05/2022,02/08/2020,127
10/05/2022,03/08/2020,224
10/05/2022,04/08/2020,200
10/05/2022,05/08/2020,220
10/05/2022,06/08/2020,209
10/05/2022,07/08/2020,216
10/05/2022,08/08/2020,265
10/05/2022,09/08/2020,210
10/05/2022,10/08/2020,297
10/05/2022,11/08/2020,276
10/05/2022,12/08/2020,283
10/05/2022,13/08/2020,315
10/05/2022,14/08/2020,310
10/05/2022,15/08/2020,358
10/05/2022,16/08/2020,371
10/05/2022,17/08/2020,580
10/05/2022,18/08/2020,635
10/05/2022,19/08/2020,584
10/05/2022,20/08/2020,596
10/05/2022,21/08/2020,640
10/05/2022,22/08/2020,602
10/05/2022,23/08/2020,616
10/05/2022,24/08/2020,703
10/05/2022,25/08/2020,652
10/05/2022,26/08/2020,641
10/05/2022,27/08/2020,588
10/05/2022,28/08/2020,597
10/05/2022,29/08/2020,449
10/05/2022,30/08/2020,450
10/05/2022,31/08/2020,586
10/05/2022,01/09/2020,748
10/05/2022,02/09/2020,651
10/05/2022,03/09/2020,597
10/05/2022,04/09/2020,654
10/05/2022,05/09/2020,558
10/05/2022,06/09/2020,537
10/05/2022,07/09/2020,821
10/05/2022,08/09/2020,694
10/05/2022,09/09/2020,694
10/05/2022,10/09/2020,781
10/05/2022,11/09/2020,672
10/05/2022,12/09/2020,664
10/05/2022,13/09/2020,620
10/05/2022,14/09/2020,907
10/05/2022,15/09/2020,922
10/05/2022,16/09/2020,844
10/05/2022,17/09/2020,864
10/05/2022,18/09/2020,875
10/05/2022,19/09/2020,857
10/05/2022,20/09/2020,837
10/05/2022,21/09/2020,988
10/05/2022,22/09/2020,964
10/05/2022,23/09/2020,909
10/05/2022,24/09/2020,868
10/05/2022,25/09/2020,1005
10/05/2022,26/09/2020,973
10/05/2022,27/09/2020,1024
10/05/2022,28/09/2020,1387
10/05/2022,29/09/2020,1300
10/05/2022,30/09/2020,1719
10/05/2022,01/10/2020,2354
10/05/2022,02/10/2020,2274
10/05/2022,03/10/2020,2383
10/05/2022,04/10/2020,2363
10/05/2022,05/10/2020,3370
10/05/2022,06/10/2020,3207
10/05/2022,07/10/2020,3724
10/05/2022,08/10/2020,4058
10/05/2022,09/10/2020,4551
10/05/2022,10/10/2020,5011
10/05/2022,11/10/2020,4413
10/05/2022,12/10/2020,7054
10/05/2022,13/10/2020,6751
10/05/2022,14/10/2020,7457
10/05/2022,15/10/2020,8333
10/05/2022,16/10/2020,9417
10/05/2022,17/10/2020,9150
10/05/2022,18/10/2020,9251
10/05/2022,19/10/2020,13022
10/05/2022,20/10/2020,14040
10/05/2022,21/10/2020,13369
10/05/2022,22/10/2020,13493
10/05/2022,23/10/2020,15248
10/05/2022,24/10/2020,13916
10/05/2022,25/10/2020,14161
10/05/2022,26/10/2020,19411
10/05/2022,27/10/2020,17178
10/05/2022,28/10/2020,18226
10/05/2022,29/10/2020,18429
10/05/2022,30/10/2020,17956
10/05/2022,31/10/2020,14686
10/05/2022,01/11/2020,17727
10/05/2022,02/11/2020,20912
10/05/2022,03/11/2020,17471
10/05/2022,04/11/2020,19842
10/05/2022,05/11/2020,17937
10/05/2022,06/11/2020,18327
10/05/2022,07/11/2020,16769
10/05/2022,08/11/2020,15644
10/05/2022,09/11/2020,19023
10/05/2022,10/11/2020,18355
10/05/2022,11/11/2020,16006
10/05/2022,12/11/2020,16019
10/05/2022,13/11/2020,16554
10/05/2022,14/11/2020,15694
10/05/2022,15/11/2020,13877
10/05/2022,16/11/2020,16399
10/05/2022,17/11/2020,13149
10/05/2022,18/11/2020,14022
10/05/2022,19/11/2020,12260
10/05/2022,20/11/2020,13023
10/05/2022,21/11/2020,10474
10/05/2022,22/11/2020,8912
10/05/2022,23/11/2020,11484
10/05/2022,24/11/2020,10381
10/05/2022,25/11/2020,10096
10/05/2022,26/11/2020,9561
10/05/2022,27/11/2020,9366
10/05/2022,28/11/2020,8929
10/05/2022,29/11/2020,6983
10/05/2022,30/11/2020,9941
10/05/2022,01/12/2020,10528
10/05/2022,02/12/2020,9146
10/05/2022,03/12/2020,8386
10/05/2022,04/12/2020,8942
10/05/2022,05/12/2020,7647
10/05/2022,06/12/2020,6407
10/05/2022,07/12/2020,8770
10/05/2022,08/12/2020,7131
10/05/2022,09/12/2020,8269
10/05/2022,10/12/2020,8337
10/05/2022,11/12/2020,7550
10/05/2022,12/12/2020,7289
10/05/2022,13/12/2020,6421
10/05/2022,14/12/2020,8892
10/05/2022,15/12/2020,8127
10/05/2022,16/12/2020,7829
10/05/2022,17/12/2020,7394
10/05/2022,18/12/2020,7879
10/05/2022,19/12/2020,7118
10/05/2022,20/12/2020,7624
10/05/2022,21/12/2020,8643
10/05/2022,22/12/2020,8461
10/05/2022,23/12/2020,8711
10/05/2022,24/12/2020,8788
10/05/2022,25/12/2020,7621
10/05/2022,26/12/2020,8411
10/05/2022,27/12/2020,9094
10/05/2022,28/12/2020,11338
10/05/2022,29/12/2020,9814
10/05/2022,30/12/2020,9653
10/05/2022,31/12/2020,9174
10/05/2022,01/01/2021,9573
10/05/2022,02/01/2021,9734
10/05/2022,03/01/2021,8619
10/05/2022,04/01/2021,10986
10/05/2022,05/01/2021,9918
10/05/2022,06/01/2021,7817
10/05/2022,07/01/2021,8088
10/05/2022,08/01/2021,7704
10/05/2022,09/01/2021,6857
10/05/2022,10/01/2021,6555
10/05/2022,11/01/2021,7564
10/05/2022,12/01/2021,6720
10/05/2022,13/01/2021,6327
10/05/2022,14/01/2021,6149
10/05/2022,15/01/2021,6357
10/05/2022,16/01/2021,5759
10/05/2022,17/01/2021,5295
10/05/2022,18/01/2021,6930
10/05/2022,19/01/2021,6318
10/05/2022,20/01/2021,6796
10/05/2022,21/01/2021,5928
10/05/2022,22/01/2021,6305
10/05/2022,23/01/2021,6216
10/05/2022,24/01/2021,5676
10/05/2022,25/01/2021,7068
10/05/2022,26/01/2021,6167
10/05/2022,27/01/2021,6130
10/05/2022,28/01/2021,6021
10/05/2022,29/01/2021,5837
10/05/2022,30/01/2021,5666
10/05/2022,31/01/2021,5210
10/05/2022,01/02/2021,7924
10/05/2022,02/02/2021,6583
10/05/2022,03/02/2021,6559
10/05/2022,04/02/2021,6306
10/05/2022,05/02/2021,6492
10/05/2022,06/02/2021,6423
10/05/2022,07/02/2021,5867
10/05/2022,08/02/2021,7344
10/05/2022,09/02/2021,6503
10/05/2022,10/02/2021,7096
10/05/2022,11/02/2021,6151
10/05/2022,12/02/2021,6370
10/05/2022,13/02/2021,6024
10/05/2022,14/02/2021,5962
10/05/2022,15/02/2021,7992
10/05/2022,16/02/2021,7573
10/05/2022,17/02/2021,8317
10/05/2022,18/02/2021,8449
10/05/2022,19/02/2021,8583
10/05/2022,20/02/2021,9285
10/05/2022,21/02/2021,8488
10/05/2022,22/02/2021,11321
10/05/2022,23/02/2021,10340
10/05/2022,24/02/2021,10579
10/05/2022,25/02/2021,10164
10/05/2022,26/02/2021,10748
10/05/2022,27/02/2021,10176
10/05/2022,28/02/2021,9517
10/05/2022,01/03/2021,14996
10/05/2022,02/03/2021,12574
10/05/2022,03/03/2021,12650
10/05/2022,04/03/2021,12175
10/05/2022,05/03/2021,13235
10/05/2022,06/03/2021,12363
10/05/2022,07/03/2021,11581
10/05/2022,08/03/2021,15377
10/05/2022,09/03/2021,13017
10/05/2022,10/03/2021,14602
10/05/2022,11/03/2021,12677
10/05/2022,12/03/2021,13329
10/05/2022,13/03/2021,12167
10/05/2022,14/03/2021,11542
10/05/2022,15/03/2021,14991
10/05/2022,16/03/2021,12692
10/05/2022,17/03/2021,12733
10/05/2022,18/03/2021,12156
10/05/2022,19/03/2021,12156
10/05/2022,20/03/2021,12112
10/05/2022,21/03/2021,10682
10/05/2022,22/03/2021,13942
10/05/2022,23/03/2021,12276
10/05/2022,24/03/2021,11856
10/05/2022,25/03/2021,11843
10/05/2022,26/03/2021,11209
10/05/2022,27/03/2021,10122
10/05/2022,28/03/2021,9458
10/05/2022,29/03/2021,11858
10/05/2022,30/03/2021,10339
10/05/2022,31/03/2021,9085
10/05/2022,01/04/2021,10046
10/05/2022,02/04/2021,8788
10/05/2022,03/04/2021,7444
10/05/2022,04/04/2021,6644
10/05/2022,05/04/2021,7658
10/05/2022,06/04/2021,8623
10/05/2022,07/04/2021,8589
10/05/2022,08/04/2021,8342
10/05/2022,09/04/2021,7566
10/05/2022,10/04/2021,7709
10/05/2022,11/04/2021,6882
10/05/2022,12/04/2021,8672
10/05/2022,13/04/2021,7647
10/05/2022,14/04/2021,7368
10/05/2022,15/04/2021,7123
10/05/2022,16/04/2021,7050
10/05/2022,17/04/2021,6310
10/05/2022,18/04/2021,6569
10/05/2022,19/04/2021,7859
10/05/2022,20/04/2021,7492
10/05/2022,21/04/2021,7281
10/05/2022,22/04/2021,6993
10/05/2022,23/04/2021,6886
10/05/2022,24/04/2021,6290
10/05/2022,25/04/2021,5940
10/05/2022,26/04/2021,7097
10/05/2022,27/04/2021,6194
10/05/2022,28/04/2021,5922
10/05/2022,29/04/2021,5255
10/05/2022,30/04/2021,4894
10/05/2022,01/05/2021,5099
10/05/2022,02/05/2021,4312
10/05/2022,03/05/2021,5427
10/05/2022,04/05/2021,4709
10/05/2022,05/05/2021,4714
10/05/2022,06/05/2021,4105
10/05/2022,07/05/2021,3901
10/05/2022,08/05/2021,3432
10/05/2022,09/05/2021,3276
10/05/2022,10/05/2021,3999
10/05/2022,11/05/2021,3292
10/05/2022,12/05/2021,3124
10/05/2022,13/05/2021,2866
10/05/2022,14/05/2021,2591
10/05/2022,15/05/2021,2396
10/05/2022,16/05/2021,2162
10/05/2022,17/05/2021,2505
10/05/2022,18/05/2021,2362
10/05/2022,19/05/2021,2158
10/05/2022,20/05/2021,1991
10/05/2022,21/05/2021,1794
10/05/2022,22/05/2021,1578
10/05/2022,23/05/2021,1585
10/05/2022,24/05/2021,1885
10/05/2022,25/05/2021,1604
10/05/2022,26/05/2021,1576
10/05/2022,27/05/2021,1460
10/05/2022,28/05/2021,1390
10/05/2022,29/05/2021,1164
10/05/2022,30/05/2021,1128
10/05/2022,31/05/2021,1221
10/05/2022,01/06/2021,1251
10/05/2022,02/06/2021,1139
10/05/2022,03/06/2021,1136
10/05/2022,04/06/2021,1070
10/05/2022,05/06/2021,928
10/05/2022,06/06/2021,785
10/05/2022,07/06/2021,934
10/05/2022,08/06/2021,787
10/05/2022,09/06/2021,780
10/05/2022,10/06/2021,754
10/05/2022,11/06/2021,586
10/05/2022,12/06/2021,537
10/05/2022,13/06/2021,543
10/05/2022,14/06/2021,642
10/05/2022,15/06/2021,479
10/05/2022,16/06/2021,523
10/05/2022,17/06/2021,445
10/05/2022,18/06/2021,394
10/05/2022,19/06/2021,339
10/05/2022,20/06/2021,362
10/05/2022,21/06/2021,394
10/05/2022,22/06/2021,408
10/05/2022,23/06/2021,389
10/05/2022,24/06/2021,363
10/05/2022,25/06/2021,348
10/05/2022,26/06/2021,321
10/05/2022,27/06/2021,379
10/05/2022,28/06/2021,459
10/05/2022,29/06/2021,482
10/05/2022,30/06/2021,551
10/05/2022,01/07/2021,636
10/05/2022,02/07/2021,565
10/05/2022,03/07/2021,578
10/05/2022,04/07/2021,627
10/05/2022,05/07/2021,798
10/05/2022,06/07/2021,812
10/05/2022,07/07/2021,870
10/05/2022,08/07/2021,906
10/05/2022,09/07/2021,1094
10/05/2022,10/07/2021,1179
10/05/2022,11/07/2021,1226
10/05/2022,12/07/2021,1708
10/05/2022,13/07/2021,1876
10/05/2022,14/07/2021,2296
10/05/2022,15/07/2021,2365
10/05/2022,16/07/2021,2262
10/05/2022,17/07/2021,2268
10/05/2022,18/07/2021,2573
10/05/2022,19/07/2021,2953
10/05/2022,20/07/2021,3230
10/05/2022,21/07/2021,3203
10/05/2022,22/07/2021,3003
10/05/2022,23/07/2021,2949
10/05/2022,24/07/2021,2902
10/05/2022,25/07/2021,3190
10/05/2022,26/07/2021,3803
10/05/2022,27/07/2021,3785
10/05/2022,28/07/2021,3656
10/05/2022,29/07/2021,3318
10/05/2022,30/07/2021,3301
10/05/2022,31/07/2021,3054
10/05/2022,01/08/2021,3604
10/05/2022,02/08/2021,4191
10/05/2022,03/08/2021,4092
10/05/2022,04/08/2021,4021
10/05/2022,05/08/2021,3744
10/05/2022,06/08/2021,3602
10/05/2022,07/08/2021,3357
10/05/2022,08/08/2021,3387
10/05/2022,09/08/2021,4208
10/05/2022,10/08/2021,4250
10/05/2022,11/08/2021,3768
10/05/2022,12/08/2021,3681
10/05/2022,13/08/2021,3544
10/05/2022,14/08/2021,3366
10/05/2022,15/08/2021,3413
10/05/2022,16/08/2021,4343
10/05/2022,17/08/2021,4260
10/05/2022,18/08/2021,4284
10/05/2022,19/08/2021,3873
10/05/2022,20/08/2021,3772
10/05/2022,21/08/2021,3493
10/05/2022,22/08/2021,3568
10/05/2022,23/08/2021,4253
10/05/2022,24/08/2021,3765
10/05/2022,25/08/2021,3730
10/05/2022,26/08/2021,3280
10/05/2022,27/08/2021,3196
10/05/2022,28/08/2021,3010
10/05/2022,29/08/2021,2900
10/05/2022,30/08/2021,3559
10/05/2022,31/08/2021,3104
10/05/2022,01/09/2021,3625
10/05/2022,02/09/2021,2972
10/05/2022,03/09/2021,2923
10/05/2022,04/09/2021,2705
10/05/2022,05/09/2021,2641
10/05/2022,06/09/2021,3071
10/05/2022,07/09/2021,2843
10/05/2022,08/09/2021,2706
10/05/2022,09/09/2021,2531
10/05/2022,10/09/2021,2507
10/05/2022,11/09/2021,2169
10/05/2022,12/09/2021,2173
10/05/2022,13/09/2021,2649
10/05/2022,14/09/2021,2451
10/05/2022,15/09/2021,2407
10/05/2022,16/09/2021,2177
10/05/2022,17/09/2021,2165
10/05/2022,18/09/2021,1952
10/05/2022,19/09/2021,1855
10/05/2022,20/09/2021,2165
10/05/2022,21/09/2021,1987
10/05/2022,22/09/2021,1988
10/05/2022,23/09/2021,1897
10/05/2022,24/09/2021,1923
10/05/2022,25/09/2021,1677
10/05/2022,26/09/2021,1680
10/05/2022,27/09/2021,2160
10/05/2022,28/09/2021,1953
10/05/2022,29/09/2021,1810
10/05/2022,30/09/2021,1683
10/05/2022,01/10/2021,1845
10/05/2022,02/10/2021,1597
10/05/2022,03/10/2021,1496
10/05/2022,04/10/2021,1921
10/05/2022,05/10/2021,1716
10/05/2022,06/10/2021,1646
10/05/2022,07/10/2021,1453
10/05/2022,08/10/2021,1514
10/05/2022,09/10/2021,1376
10/05/2022,10/10/2021,1613
10/05/2022,11/10/2021,1864
10/05/2022,12/10/2021,1671
10/05/2022,13/10/2021,1838
10/05/2022,14/10/2021,1777
10/05/2022,15/10/2021,1819
10/05/2022,16/10/2021,1789
10/05/2022,17/10/2021,1929
10/05/2022,18/10/2021,2581
10/05/2022,19/10/2021,2457
10/05/2022,20/10/2021,2545
10/05/2022,21/10/2021,2568
10/05/2022,22/10/2021,2677
10/05/2022,23/10/2021,2598
10/05/2022,24/10/2021,2561
10/05/2022,25/10/2021,3197
10/05/2022,26/10/2021,2880
10/05/2022,27/10/2021,3082
10/05/2022,28/10/2021,3033
10/05/2022,29/10/2021,2835
10/05/2022,30/10/2021,2967
10/05/2022,31/10/2021,2676
10/05/2022,01/11/2021,3833
10/05/2022,02/11/2021,4146
10/05/2022,03/11/2021,4462
10/05/2022,04/11/2021,4263
10/05/2022,05/11/2021,4315
10/05/2022,06/11/2021,3874
10/05/2022,07/11/2021,4116
10/05/2022,08/11/2021,5334
10/05/2022,09/11/2021,4993
10/05/2022,10/11/2021,5122
10/05/2022,11/11/2021,5002
10/05/2022,12/11/2021,5090
10/05/2022,13/11/2021,5068
10/05/2022,14/11/2021,5307
10/05/2022,15/11/2021,6766
10/05/2022,16/11/2021,6472
10/05/2022,17/11/2021,6492
10/05/2022,18/11/2021,6522
10/05/2022,19/11/2021,6316
10/05/2022,20/11/2021,6574
10/05/2022,21/11/2021,6222
10/05/2022,22/11/2021,8177
10/05/2022,23/11/2021,7627
10/05/2022,24/11/2021,7718
10/05/2022,25/11/2021,7643
10/05/2022,26/11/2021,7658
10/05/2022,27/11/2021,7314
10/05/2022,28/11/2021,7333
10/05/2022,29/11/2021,9131
10/05/2022,30/11/2021,8514
10/05/2022,01/12/2021,10115
10/05/2022,02/12/2021,8676
10/05/2022,03/12/2021,8883
10/05/2022,04/12/2021,8573
10/05/2022,05/12/2021,8497
10/05/2022,06/12/2021,10660
10/05/2022,07/12/2021,10208
10/05/2022,08/12/2021,10380
10/05/2022,09/12/2021,10741
10/05/2022,10/12/2021,11426
10/05/2022,11/12/2021,10997
10/05/2022,12/12/2021,11410
10/05/2022,13/12/2021,14105
10/05/2022,14/12/2021,13800
10/05/2022,15/12/2021,13724
10/05/2022,16/12/2021,13327
10/05/2022,17/12/2021,14510
10/05/2022,18/12/2021,14862
10/05/2022,19/12/2021,16321
10/05/2022,20/12/2021,23945
10/05/2022,21/12/2021,24194
10/05/2022,22/12/2021,25969
10/05/2022,23/12/2021,26888
10/05/2022,24/12/2021,30059
10/05/2022,25/12/2021,30432
10/05/2022,26/12/2021,41848
10/05/2022,27/12/2021,59033
10/05/2022,28/12/2021,56965
10/05/2022,29/12/2021,51238
10/05/2022,30/12/2021,43805
10/05/2022,31/12/2021,37085
10/05/2022,01/01/2022,45662
10/05/2022,02/01/2022,46585
10/05/2022,03/01/2022,68793
10/05/2022,04/01/2022,55293
10/05/2022,05/01/2022,49363
10/05/2022,06/01/2022,40489
10/05/2022,07/01/2022,45708
10/05/2022,08/01/2022,41295
10/05/2022,09/01/2022,41106
10/05/2022,10/01/2022,56306
10/05/2022,11/01/2022,49165
10/05/2022,12/01/2022,46734
10/05/2022,13/01/2022,44865
10/05/2022,14/01/2022,41815
10/05/2022,15/01/2022,41498
10/05/2022,16/01/2022,42130
10/05/2022,17/01/2022,55626
10/05/2022,18/01/2022,49919
10/05/2022,19/01/2022,45998
10/05/2022,20/01/2022,43451
10/05/2022,21/01/2022,39392
10/05/2022,22/01/2022,35724
10/05/2022,23/01/2022,33897
10/05/2022,24/01/2022,46488
10/05/2022,25/01/2022,39259
10/05/2022,26/01/2022,36083
10/05/2022,27/01/2022,32223
10/05/2022,28/01/2022,30040
10/05/2022,29/01/2022,25750
10/05/2022,30/01/2022,23860
10/05/2022,31/01/2022,33334
10/05/2022,01/02/2022,30717
10/05/2022,02/02/2022,27795
10/05/2022,03/02/2022,24365
10/05/2022,04/02/2022,21478
10/05/2022,05/02/2022,19761
10/05/2022,06/02/2022,17816
10/05/2022,07/02/2022,24353
10/05/2022,08/02/2022,19691
10/05/2022,09/02/2022,18171
10/05/2022,10/02/2022,16838
10/05/2022,11/02/2022,14802
10/05/2022,12/02/2022,13036
10/05/2022,13/02/2022,13163
10/05/2022,14/02/2022,19673
10/05/2022,15/02/2022,16380
10/05/2022,16/02/2022,16412
10/05/2022,17/02/2022,15565
10/05/2022,18/02/2022,14307
10/05/2022,19/02/2022,12856
10/05/2022,20/02/2022,12851
10/05/2022,21/02/2022,16976
10/05/2022,22/02/2022,14449
10/05/2022,23/02/2022,14887
10/05/2022,24/02/2022,12413
10/05/2022,25/02/2022,11420
10/05/2022,26/02/2022,10369
10/05/2022,27/02/2022,10081
10/05/2022,28/02/2022,15188
10/05/2022,01/03/2022,14322
10/05/2022,02/03/2022,14517
10/05/2022,03/03/2022,13926
10/05/2022,04/03/2022,13953
10/05/2022,05/03/2022,13877
10/05/2022,06/03/2022,13381
10/05/2022,07/03/2022,19685
10/05/2022,08/03/2022,17918
10/05/2022,09/03/2022,18263
10/05/2022,10/03/2022,18140
10/05/2022,11/03/2022,18358
10/05/2022,12/03/2022,18952
10/05/2022,13/03/2022,19001
10/05/2022,14/03/2022,27957
10/05/2022,15/03/2022,25335
10/05/2022,16/03/2022,26032
10/05/2022,17/03/2022,23235
10/05/2022,18/03/2022,21888
10/05/2022,19/03/2022,20442
10/05/2022,20/03/2022,20054
10/05/2022,21/03/2022,29334
10/05/2022,22/03/2022,25342
10/05/2022,23/03/2022,25096
10/05/2022,24/03/2022,23162
10/05/2022,25/03/2022,21343
10/05/2022,26/03/2022,19816
10/05/2022,27/03/2022,18781
10/05/2022,28/03/2022,28544
10/05/2022,29/03/2022,23807
10/05/2022,30/03/2022,22934
10/05/2022,31/03/2022,20055
10/05/2022,01/04/2022,20406
10/05/2022,02/04/2022,17672
10/05/2022,03/04/2022,16010
10/05/2022,04/04/2022,24592
10/05/2022,05/04/2022,21362
10/05/2022,06/04/2022,21379
10/05/2022,07/04/2022,19348
10/05/2022,08/04/2022,18160
10/05/2022,09/04/2022,16805
10/05/2022,10/04/2022,15264
10/05/2022,11/04/2022,22292
10/05/2022,12/04/2022,19040
10/05/2022,13/04/2022,19016
10/05/2022,14/04/2022,17169
10/05/2022,15/04/2022,15877
10/05/2022,16/04/2022,14147
10/05/2022,17/04/2022,12171
10/05/2022,18/04/2022,15873
10/05/2022,19/04/2022,25048
10/05/2022,20/04/2022,22050
10/05/2022,21/04/2022,19799
10/05/2022,22/04/2022,17329
10/05/2022,23/04/2022,14075
10/05/2022,24/04/2022,12039
10/05/2022,25/04/2022,14918
10/05/2022,26/04/2022,22153
10/05/2022,27/04/2022,17853
10/05/2022,28/04/2022,15495
10/05/2022,29/04/2022,13305
10/05/2022,30/04/2022,11396
10/05/2022,01/05/2022,11519
10/05/2022,02/05/2022,15468
10/05/2022,03/05/2022,12497
10/05/2022,04/05/2022,12120
10/05/2022,05/05/2022,10333
10/05/2022,06/05/2022,7733
10/05/2022,07/05/2022,5221
10/05/2022,08/05/2022,2420
10/05/2022,09/05/2022,3286
