iss_date,DATA_INIZIO_SINTOMI,CASI_SINT
25/02/2022,28/01/2020,14
25/02/2022,29/01/2020,17
25/02/2022,30/01/2020,27
25/02/2022,31/01/2020,29
25/02/2022,01/02/2020,44
25/02/2022,02/02/2020,35
25/02/2022,03/02/2020,23
25/02/2022,04/02/2020,22
25/02/2022,05/02/2020,28
25/02/2022,06/02/2020,23
25/02/2022,07/02/2020,19
25/02/2022,08/02/2020,16
25/02/2022,09/02/2020,17
25/02/2022,10/02/2020,55
25/02/2022,11/02/2020,24
25/02/2022,12/02/2020,50
25/02/2022,13/02/2020,44
25/02/2022,14/02/2020,63
25/02/2022,15/02/2020,140
25/02/2022,16/02/2020,77
25/02/2022,17/02/2020,136
25/02/2022,18/02/2020,151
25/02/2022,19/02/2020,135
25/02/2022,20/02/2020,385
25/02/2022,21/02/2020,299
25/02/2022,22/02/2020,381
25/02/2022,23/02/2020,465
25/02/2022,24/02/2020,615
25/02/2022,25/02/2020,771
25/02/2022,26/02/2020,688
25/02/2022,27/02/2020,811
25/02/2022,28/02/2020,1137
25/02/2022,29/02/2020,1008
25/02/2022,01/03/2020,2267
25/02/2022,02/03/2020,1797
25/02/2022,03/03/2020,2038
25/02/2022,04/03/2020,1767
25/02/2022,05/03/2020,2382
25/02/2022,06/03/2020,2661
25/02/2022,07/03/2020,2855
25/02/2022,08/03/2020,3376
25/02/2022,09/03/2020,3969
25/02/2022,10/03/2020,5478
25/02/2022,11/03/2020,3752
25/02/2022,12/03/2020,4264
25/02/2022,13/03/2020,4752
25/02/2022,14/03/2020,4097
25/02/2022,15/03/2020,5209
25/02/2022,16/03/2020,4729
25/02/2022,17/03/2020,4050
25/02/2022,18/03/2020,4191
25/02/2022,19/03/2020,3746
25/02/2022,20/03/2020,5401
25/02/2022,21/03/2020,3343
25/02/2022,22/03/2020,3368
25/02/2022,23/03/2020,3817
25/02/2022,24/03/2020,3054
25/02/2022,25/03/2020,3243
25/02/2022,26/03/2020,2778
25/02/2022,27/03/2020,2994
25/02/2022,28/03/2020,2668
25/02/2022,29/03/2020,2086
25/02/2022,30/03/2020,3065
25/02/2022,31/03/2020,2163
25/02/2022,01/04/2020,3387
25/02/2022,02/04/2020,2191
25/02/2022,03/04/2020,2245
25/02/2022,04/04/2020,1905
25/02/2022,05/04/2020,1719
25/02/2022,06/04/2020,1940
25/02/2022,07/04/2020,1831
25/02/2022,08/04/2020,1807
25/02/2022,09/04/2020,1661
25/02/2022,10/04/2020,2181
25/02/2022,11/04/2020,1291
25/02/2022,12/04/2020,1442
25/02/2022,13/04/2020,1312
25/02/2022,14/04/2020,1577
25/02/2022,15/04/2020,1756
25/02/2022,16/04/2020,1404
25/02/2022,17/04/2020,1367
25/02/2022,18/04/2020,1150
25/02/2022,19/04/2020,913
25/02/2022,20/04/2020,1625
25/02/2022,21/04/2020,1024
25/02/2022,22/04/2020,1050
25/02/2022,23/04/2020,961
25/02/2022,24/04/2020,844
25/02/2022,25/04/2020,743
25/02/2022,26/04/2020,589
25/02/2022,27/04/2020,918
25/02/2022,28/04/2020,663
25/02/2022,29/04/2020,627
25/02/2022,30/04/2020,570
25/02/2022,01/05/2020,563
25/02/2022,02/05/2020,417
25/02/2022,03/05/2020,328
25/02/2022,04/05/2020,452
25/02/2022,05/05/2020,472
25/02/2022,06/05/2020,393
25/02/2022,07/05/2020,371
25/02/2022,08/05/2020,420
25/02/2022,09/05/2020,227
25/02/2022,10/05/2020,270
25/02/2022,11/05/2020,331
25/02/2022,12/05/2020,330
25/02/2022,13/05/2020,292
25/02/2022,14/05/2020,251
25/02/2022,15/05/2020,286
25/02/2022,16/05/2020,195
25/02/2022,17/05/2020,160
25/02/2022,18/05/2020,256
25/02/2022,19/05/2020,208
25/02/2022,20/05/2020,231
25/02/2022,21/05/2020,169
25/02/2022,22/05/2020,155
25/02/2022,23/05/2020,124
25/02/2022,24/05/2020,92
25/02/2022,25/05/2020,190
25/02/2022,26/05/2020,151
25/02/2022,27/05/2020,164
25/02/2022,28/05/2020,127
25/02/2022,29/05/2020,117
25/02/2022,30/05/2020,96
25/02/2022,31/05/2020,64
25/02/2022,01/06/2020,137
25/02/2022,02/06/2020,59
25/02/2022,03/06/2020,116
25/02/2022,04/06/2020,94
25/02/2022,05/06/2020,116
25/02/2022,06/06/2020,79
25/02/2022,07/06/2020,65
25/02/2022,08/06/2020,116
25/02/2022,09/06/2020,103
25/02/2022,10/06/2020,100
25/02/2022,11/06/2020,88
25/02/2022,12/06/2020,105
25/02/2022,13/06/2020,67
25/02/2022,14/06/2020,73
25/02/2022,15/06/2020,101
25/02/2022,16/06/2020,92
25/02/2022,17/06/2020,78
25/02/2022,18/06/2020,79
25/02/2022,19/06/2020,73
25/02/2022,20/06/2020,64
25/02/2022,21/06/2020,60
25/02/2022,22/06/2020,80
25/02/2022,23/06/2020,71
25/02/2022,24/06/2020,91
25/02/2022,25/06/2020,76
25/02/2022,26/06/2020,89
25/02/2022,27/06/2020,61
25/02/2022,28/06/2020,55
25/02/2022,29/06/2020,88
25/02/2022,30/06/2020,66
25/02/2022,01/07/2020,106
25/02/2022,02/07/2020,77
25/02/2022,03/07/2020,68
25/02/2022,04/07/2020,70
25/02/2022,05/07/2020,61
25/02/2022,06/07/2020,93
25/02/2022,07/07/2020,97
25/02/2022,08/07/2020,99
25/02/2022,09/07/2020,80
25/02/2022,10/07/2020,107
25/02/2022,11/07/2020,81
25/02/2022,12/07/2020,74
25/02/2022,13/07/2020,98
25/02/2022,14/07/2020,107
25/02/2022,15/07/2020,97
25/02/2022,16/07/2020,87
25/02/2022,17/07/2020,100
25/02/2022,18/07/2020,93
25/02/2022,19/07/2020,87
25/02/2022,20/07/2020,134
25/02/2022,21/07/2020,120
25/02/2022,22/07/2020,116
25/02/2022,23/07/2020,131
25/02/2022,24/07/2020,111
25/02/2022,25/07/2020,127
25/02/2022,26/07/2020,98
25/02/2022,27/07/2020,129
25/02/2022,28/07/2020,136
25/02/2022,29/07/2020,131
25/02/2022,30/07/2020,117
25/02/2022,31/07/2020,116
25/02/2022,01/08/2020,155
25/02/2022,02/08/2020,120
25/02/2022,03/08/2020,206
25/02/2022,04/08/2020,185
25/02/2022,05/08/2020,209
25/02/2022,06/08/2020,201
25/02/2022,07/08/2020,195
25/02/2022,08/08/2020,244
25/02/2022,09/08/2020,204
25/02/2022,10/08/2020,271
25/02/2022,11/08/2020,255
25/02/2022,12/08/2020,264
25/02/2022,13/08/2020,287
25/02/2022,14/08/2020,291
25/02/2022,15/08/2020,339
25/02/2022,16/08/2020,348
25/02/2022,17/08/2020,555
25/02/2022,18/08/2020,594
25/02/2022,19/08/2020,551
25/02/2022,20/08/2020,549
25/02/2022,21/08/2020,597
25/02/2022,22/08/2020,571
