iss_date,DATARICOVERO1,RICOVERI
25/02/2022,20/02/2020,92
25/02/2022,21/02/2020,123
25/02/2022,22/02/2020,107
25/02/2022,23/02/2020,151
25/02/2022,24/02/2020,191
25/02/2022,25/02/2020,267
25/02/2022,26/02/2020,273
25/02/2022,27/02/2020,317
25/02/2022,28/02/2020,380
25/02/2022,29/02/2020,374
25/02/2022,01/03/2020,441
25/02/2022,02/03/2020,669
25/02/2022,03/03/2020,816
25/02/2022,04/03/2020,915
25/02/2022,05/03/2020,1096
25/02/2022,06/03/2020,1228
25/02/2022,07/03/2020,1203
25/02/2022,08/03/2020,1162
25/02/2022,09/03/2020,1458
25/02/2022,10/03/2020,1586
25/02/2022,11/03/2020,1757
25/02/2022,12/03/2020,1909
25/02/2022,13/03/2020,2332
25/02/2022,14/03/2020,1997
25/02/2022,15/03/2020,1909
25/02/2022,16/03/2020,2489
25/02/2022,17/03/2020,2668
25/02/2022,18/03/2020,2709
25/02/2022,19/03/2020,2788
25/02/2022,20/03/2020,2861
25/02/2022,21/03/2020,2545
25/02/2022,22/03/2020,2197
25/02/2022,23/03/2020,2715
25/02/2022,24/03/2020,2623
25/02/2022,25/03/2020,2318
25/02/2022,26/03/2020,2126
25/02/2022,27/03/2020,2237
25/02/2022,28/03/2020,1751
25/02/2022,29/03/2020,1440
25/02/2022,30/03/2020,1685
25/02/2022,31/03/2020,1589
25/02/2022,01/04/2020,1504
25/02/2022,02/04/2020,1464
25/02/2022,03/04/2020,1267
25/02/2022,04/04/2020,1027
25/02/2022,05/04/2020,841
25/02/2022,06/04/2020,1023
25/02/2022,07/04/2020,1030
25/02/2022,08/04/2020,1045
25/02/2022,09/04/2020,1001
25/02/2022,10/04/2020,923
25/02/2022,11/04/2020,822
25/02/2022,12/04/2020,668
25/02/2022,13/04/2020,625
25/02/2022,14/04/2020,857
25/02/2022,15/04/2020,710
25/02/2022,16/04/2020,709
25/02/2022,17/04/2020,721
25/02/2022,18/04/2020,573
25/02/2022,19/04/2020,469
25/02/2022,20/04/2020,665
25/02/2022,21/04/2020,602
25/02/2022,22/04/2020,606
25/02/2022,23/04/2020,589
25/02/2022,24/04/2020,554
25/02/2022,25/04/2020,430
25/02/2022,26/04/2020,362
25/02/2022,27/04/2020,441
25/02/2022,28/04/2020,439
25/02/2022,29/04/2020,417
25/02/2022,30/04/2020,373
25/02/2022,01/05/2020,277
25/02/2022,02/05/2020,244
25/02/2022,03/05/2020,186
25/02/2022,04/05/2020,297
25/02/2022,05/05/2020,289
25/02/2022,06/05/2020,295
25/02/2022,07/05/2020,285
25/02/2022,08/05/2020,281
25/02/2022,09/05/2020,171
25/02/2022,10/05/2020,164
25/02/2022,11/05/2020,245
25/02/2022,12/05/2020,181
25/02/2022,13/05/2020,194
25/02/2022,14/05/2020,203
25/02/2022,15/05/2020,209
25/02/2022,16/05/2020,138
25/02/2022,17/05/2020,124
25/02/2022,18/05/2020,163
25/02/2022,19/05/2020,150
25/02/2022,20/05/2020,146
25/02/2022,21/05/2020,119
25/02/2022,22/05/2020,123
25/02/2022,23/05/2020,94
25/02/2022,24/05/2020,94
25/02/2022,25/05/2020,150
25/02/2022,26/05/2020,113
25/02/2022,27/05/2020,109
25/02/2022,28/05/2020,83
25/02/2022,29/05/2020,106
25/02/2022,30/05/2020,86
25/02/2022,31/05/2020,54
25/02/2022,01/06/2020,116
25/02/2022,02/06/2020,65
25/02/2022,03/06/2020,90
25/02/2022,04/06/2020,83
25/02/2022,05/06/2020,91
25/02/2022,06/06/2020,52
25/02/2022,07/06/2020,44
25/02/2022,08/06/2020,112
25/02/2022,09/06/2020,76
25/02/2022,10/06/2020,72
25/02/2022,11/06/2020,62
25/02/2022,12/06/2020,79
25/02/2022,13/06/2020,63
25/02/2022,14/06/2020,53
25/02/2022,15/06/2020,77
25/02/2022,16/06/2020,58
25/02/2022,17/06/2020,76
25/02/2022,18/06/2020,77
25/02/2022,19/06/2020,84
25/02/2022,20/06/2020,37
25/02/2022,21/06/2020,49
25/02/2022,22/06/2020,93
25/02/2022,23/06/2020,61
25/02/2022,24/06/2020,81
25/02/2022,25/06/2020,72
25/02/2022,26/06/2020,87
25/02/2022,27/06/2020,42
25/02/2022,28/06/2020,29
25/02/2022,29/06/2020,88
25/02/2022,30/06/2020,65
25/02/2022,01/07/2020,58
25/02/2022,02/07/2020,70
25/02/2022,03/07/2020,80
25/02/2022,04/07/2020,37
25/02/2022,05/07/2020,50
25/02/2022,06/07/2020,74
25/02/2022,07/07/2020,64
25/02/2022,08/07/2020,68
25/02/2022,09/07/2020,61
25/02/2022,10/07/2020,70
25/02/2022,11/07/2020,51
25/02/2022,12/07/2020,38
25/02/2022,13/07/2020,69
25/02/2022,14/07/2020,64
25/02/2022,15/07/2020,65
25/02/2022,16/07/2020,58
25/02/2022,17/07/2020,87
25/02/2022,18/07/2020,49
25/02/2022,19/07/2020,37
25/02/2022,20/07/2020,78
25/02/2022,21/07/2020,78
25/02/2022,22/07/2020,71
25/02/2022,23/07/2020,65
25/02/2022,24/07/2020,66
25/02/2022,25/07/2020,60
25/02/2022,26/07/2020,45
25/02/2022,27/07/2020,63
25/02/2022,28/07/2020,66
25/02/2022,29/07/2020,65
25/02/2022,30/07/2020,63
25/02/2022,31/07/2020,80
25/02/2022,01/08/2020,68
25/02/2022,02/08/2020,50
25/02/2022,03/08/2020,92
25/02/2022,04/08/2020,62
25/02/2022,05/08/2020,83
25/02/2022,06/08/2020,59
25/02/2022,07/08/2020,73
25/02/2022,08/08/2020,58
25/02/2022,09/08/2020,61
25/02/2022,10/08/2020,94
25/02/2022,11/08/2020,60
25/02/2022,12/08/2020,99
25/02/2022,13/08/2020,81
25/02/2022,14/08/2020,83
25/02/2022,15/08/2020,63
25/02/2022,16/08/2020,67
25/02/2022,17/08/2020,100
25/02/2022,18/08/2020,111
25/02/2022,19/08/2020,134
25/02/2022,20/08/2020,87
25/02/2022,21/08/2020,94
25/02/2022,22/08/2020,120
25/02/2022,23/08/2020,92
25/02/2022,24/08/2020,128
25/02/2022,25/08/2020,146
25/02/2022,26/08/2020,148
25/02/2022,27/08/2020,144
25/02/2022,28/08/2020,144
25/02/2022,29/08/2020,109
25/02/2022,30/08/2020,115
