iss_date,DATA_INIZIO_SINTOMI,CASI_SINT
27/06/2022,28/01/2020,13
27/06/2022,29/01/2020,17
27/06/2022,30/01/2020,26
27/06/2022,31/01/2020,29
27/06/2022,01/02/2020,44
27/06/2022,02/02/2020,35
27/06/2022,03/02/2020,23
27/06/2022,04/02/2020,22
27/06/2022,05/02/2020,28
27/06/2022,06/02/2020,23
27/06/2022,07/02/2020,19
27/06/2022,08/02/2020,16
27/06/2022,09/02/2020,17
27/06/2022,10/02/2020,55
27/06/2022,11/02/2020,24
27/06/2022,12/02/2020,50
27/06/2022,13/02/2020,44
27/06/2022,14/02/2020,63
27/06/2022,15/02/2020,140
27/06/2022,16/02/2020,77
27/06/2022,17/02/2020,136
27/06/2022,18/02/2020,151
27/06/2022,19/02/2020,135
27/06/2022,20/02/2020,385
27/06/2022,21/02/2020,299
27/06/2022,22/02/2020,380
27/06/2022,23/02/2020,465
27/06/2022,24/02/2020,614
27/06/2022,25/02/2020,771
27/06/2022,26/02/2020,689
27/06/2022,27/02/2020,809
27/06/2022,28/02/2020,1139
27/06/2022,29/02/2020,1009
27/06/2022,01/03/2020,2267
27/06/2022,02/03/2020,1796
27/06/2022,03/03/2020,2035
27/06/2022,04/03/2020,1768
27/06/2022,05/03/2020,2382
27/06/2022,06/03/2020,2662
27/06/2022,07/03/2020,2856
27/06/2022,08/03/2020,3378
27/06/2022,09/03/2020,3962
27/06/2022,10/03/2020,5476
27/06/2022,11/03/2020,3747
27/06/2022,12/03/2020,4263
27/06/2022,13/03/2020,4751
27/06/2022,14/03/2020,4092
27/06/2022,15/03/2020,5203
27/06/2022,16/03/2020,4729
27/06/2022,17/03/2020,4047
27/06/2022,18/03/2020,4188
27/06/2022,19/03/2020,3742
27/06/2022,20/03/2020,5401
27/06/2022,21/03/2020,3346
27/06/2022,22/03/2020,3368
27/06/2022,23/03/2020,3810
27/06/2022,24/03/2020,3052
27/06/2022,25/03/2020,3249
27/06/2022,26/03/2020,2768
27/06/2022,27/03/2020,2989
27/06/2022,28/03/2020,2667
27/06/2022,29/03/2020,2083
27/06/2022,30/03/2020,3065
27/06/2022,31/03/2020,2161
27/06/2022,01/04/2020,3390
27/06/2022,02/04/2020,2195
27/06/2022,03/04/2020,2250
27/06/2022,04/04/2020,1907
27/06/2022,05/04/2020,1720
27/06/2022,06/04/2020,1941
27/06/2022,07/04/2020,1830
27/06/2022,08/04/2020,1805
27/06/2022,09/04/2020,1659
27/06/2022,10/04/2020,2182
27/06/2022,11/04/2020,1295
27/06/2022,12/04/2020,1441
27/06/2022,13/04/2020,1311
27/06/2022,14/04/2020,1578
27/06/2022,15/04/2020,1760
27/06/2022,16/04/2020,1407
27/06/2022,17/04/2020,1366
27/06/2022,18/04/2020,1148
27/06/2022,19/04/2020,912
27/06/2022,20/04/2020,1626
27/06/2022,21/04/2020,1025
27/06/2022,22/04/2020,1051
27/06/2022,23/04/2020,962
27/06/2022,24/04/2020,847
27/06/2022,25/04/2020,743
27/06/2022,26/04/2020,589
27/06/2022,27/04/2020,919
27/06/2022,28/04/2020,663
27/06/2022,29/04/2020,625
27/06/2022,30/04/2020,571
27/06/2022,01/05/2020,563
27/06/2022,02/05/2020,417
27/06/2022,03/05/2020,328
27/06/2022,04/05/2020,455
27/06/2022,05/05/2020,473
27/06/2022,06/05/2020,393
27/06/2022,07/05/2020,371
27/06/2022,08/05/2020,420
27/06/2022,09/05/2020,226
27/06/2022,10/05/2020,269
27/06/2022,11/05/2020,331
27/06/2022,12/05/2020,331
27/06/2022,13/05/2020,291
27/06/2022,14/05/2020,252
27/06/2022,15/05/2020,285
