iss_date,DATA_PRELIEVO_DIAGNOSI,CASI
27/06/2022,12/08/2020,631
27/06/2022,13/08/2020,548
27/06/2022,14/08/2020,634
27/06/2022,15/08/2020,324
27/06/2022,16/08/2020,299
27/06/2022,17/08/2020,704
27/06/2022,18/08/2020,927
27/06/2022,19/08/2020,1078
27/06/2022,20/08/2020,1168
27/06/2022,21/08/2020,1424
27/06/2022,22/08/2020,1059
27/06/2022,23/08/2020,716
27/06/2022,24/08/2020,1674
27/06/2022,25/08/2020,1592
27/06/2022,26/08/2020,1545
27/06/2022,27/08/2020,1523
27/06/2022,28/08/2020,1464
27/06/2022,29/08/2020,1079
27/06/2022,30/08/2020,575
27/06/2022,31/08/2020,1426
27/06/2022,01/09/2020,1430
27/06/2022,02/09/2020,1629
27/06/2022,03/09/2020,1608
27/06/2022,04/09/2020,1655
27/06/2022,05/09/2020,1155
27/06/2022,06/09/2020,560
27/06/2022,07/09/2020,1552
27/06/2022,08/09/2020,1613
27/06/2022,09/09/2020,1640
27/06/2022,10/09/2020,1669
27/06/2022,11/09/2020,1623
27/06/2022,12/09/2020,1224
27/06/2022,13/09/2020,597
27/06/2022,14/09/2020,1673
27/06/2022,15/09/2020,1830
27/06/2022,16/09/2020,1615
27/06/2022,17/09/2020,1759
27/06/2022,18/09/2020,1927
27/06/2022,19/09/2020,1337
27/06/2022,20/09/2020,657
27/06/2022,21/09/2020,1976
27/06/2022,22/09/2020,1939
27/06/2022,23/09/2020,2058
27/06/2022,24/09/2020,2014
27/06/2022,25/09/2020,2106
27/06/2022,26/09/2020,1505
27/06/2022,27/09/2020,905
27/06/2022,28/09/2020,2284
27/06/2022,29/09/2020,2332
27/06/2022,30/09/2020,2626
27/06/2022,01/10/2020,3059
27/06/2022,02/10/2020,3344
27/06/2022,03/10/2020,2615
27/06/2022,04/10/2020,1762
27/06/2022,05/10/2020,4694
27/06/2022,06/10/2020,4956
27/06/2022,07/10/2020,5484
27/06/2022,08/10/2020,6206
27/06/2022,09/10/2020,6996
27/06/2022,10/10/2020,6068
27/06/2022,11/10/2020,3425
27/06/2022,12/10/2020,9596
27/06/2022,13/10/2020,10477
27/06/2022,14/10/2020,11502
27/06/2022,15/10/2020,12229
27/06/2022,16/10/2020,13813
27/06/2022,17/10/2020,11926
27/06/2022,18/10/2020,6423
27/06/2022,19/10/2020,17667
27/06/2022,20/10/2020,19767
27/06/2022,21/10/2020,22840
27/06/2022,22/10/2020,24282
27/06/2022,23/10/2020,26201
27/06/2022,24/10/2020,20292
27/06/2022,25/10/2020,11340
27/06/2022,26/10/2020,28778
27/06/2022,27/10/2020,31823
27/06/2022,28/10/2020,34301
27/06/2022,29/10/2020,33381
27/06/2022,30/10/2020,35593
27/06/2022,31/10/2020,25828
27/06/2022,01/11/2020,13872
27/06/2022,02/11/2020,35420
27/06/2022,03/11/2020,38418
27/06/2022,04/11/2020,41714
27/06/2022,05/11/2020,40667
27/06/2022,06/11/2020,42031
27/06/2022,07/11/2020,30428
27/06/2022,08/11/2020,15662
27/06/2022,09/11/2020,39340
27/06/2022,10/11/2020,40856
27/06/2022,11/11/2020,39762
27/06/2022,12/11/2020,39284
27/06/2022,13/11/2020,40065
27/06/2022,14/11/2020,29137
27/06/2022,15/11/2020,14582
27/06/2022,16/11/2020,36696
27/06/2022,17/11/2020,38522
27/06/2022,18/11/2020,37051
27/06/2022,19/11/2020,35483
27/06/2022,20/11/2020,32902
27/06/2022,21/11/2020,22865
27/06/2022,22/11/2020,10850
27/06/2022,23/11/2020,28501
27/06/2022,24/11/2020,28881
27/06/2022,25/11/2020,27490
27/06/2022,26/11/2020,26593
27/06/2022,27/11/2020,24490
27/06/2022,28/11/2020,18241
27/06/2022,29/11/2020,8257
27/06/2022,30/11/2020,22583
27/06/2022,01/12/2020,23243
27/06/2022,02/12/2020,21658
27/06/2022,03/12/2020,20255
27/06/2022,04/12/2020,20507
27/06/2022,05/12/2020,15440
27/06/2022,06/12/2020,6357
27/06/2022,07/12/2020,19535
27/06/2022,08/12/2020,7722
27/06/2022,09/12/2020,20169
27/06/2022,10/12/2020,20714
27/06/2022,11/12/2020,19821
27/06/2022,12/12/2020,14333
27/06/2022,13/12/2020,5775
27/06/2022,14/12/2020,18194
27/06/2022,15/12/2020,18619
27/06/2022,16/12/2020,17031
27/06/2022,17/12/2020,16583
27/06/2022,18/12/2020,17042
27/06/2022,19/12/2020,12996
27/06/2022,20/12/2020,6459
27/06/2022,21/12/2020,17349
27/06/2022,22/12/2020,19669
27/06/2022,23/12/2020,19179
27/06/2022,24/12/2020,15966
27/06/2022,25/12/2020,4591
27/06/2022,26/12/2020,7982
27/06/2022,27/12/2020,7734
27/06/2022,28/12/2020,19236
27/06/2022,29/12/2020,24228
27/06/2022,30/12/2020,23983
27/06/2022,31/12/2020,19237
27/06/2022,01/01/2021,5866
27/06/2022,02/01/2021,16275
27/06/2022,03/01/2021,8413
27/06/2022,04/01/2021,23022
27/06/2022,05/01/2021,24931
27/06/2022,06/01/2021,9146
27/06/2022,07/01/2021,21584
27/06/2022,08/01/2021,21211
27/06/2022,09/01/2021,15630
27/06/2022,10/01/2021,7014
27/06/2022,11/01/2021,17109
27/06/2022,12/01/2021,16540
27/06/2022,13/01/2021,15508
27/06/2022,14/01/2021,14706
27/06/2022,15/01/2021,14411
27/06/2022,16/01/2021,10942
27/06/2022,17/01/2021,5025
27/06/2022,18/01/2021,14593
27/06/2022,19/01/2021,14621
27/06/2022,20/01/2021,13809
27/06/2022,21/01/2021,12953
27/06/2022,22/01/2021,13773
27/06/2022,23/01/2021,10551
27/06/2022,24/01/2021,4887
27/06/2022,25/01/2021,14382
27/06/2022,26/01/2021,14670
27/06/2022,27/01/2021,13400
27/06/2022,28/01/2021,12270
27/06/2022,29/01/2021,13032
27/06/2022,30/01/2021,10289
27/06/2022,31/01/2021,4824
27/06/2022,01/02/2021,13479
27/06/2022,02/02/2021,14004
27/06/2022,03/02/2021,13391
27/06/2022,04/02/2021,13339
27/06/2022,05/02/2021,13658
27/06/2022,06/02/2021,10786
27/06/2022,07/02/2021,4835
27/06/2022,08/02/2021,13939
27/06/2022,09/02/2021,14684
27/06/2022,10/02/2021,13934
27/06/2022,11/02/2021,13480
27/06/2022,12/02/2021,13169
27/06/2022,13/02/2021,9859
27/06/2022,14/02/2021,4400
27/06/2022,15/02/2021,13027
27/06/2022,16/02/2021,14145
27/06/2022,17/02/2021,14124
27/06/2022,18/02/2021,14674
27/06/2022,19/02/2021,15495
27/06/2022,20/02/2021,12691
27/06/2022,21/02/2021,5804
27/06/2022,22/02/2021,18038
27/06/2022,23/02/2021,19928
27/06/2022,24/02/2021,19976
27/06/2022,25/02/2021,19581
27/06/2022,26/02/2021,21026
27/06/2022,27/02/2021,16029
27/06/2022,28/02/2021,7101
27/06/2022,01/03/2021,22069
27/06/2022,02/03/2021,23219
27/06/2022,03/03/2021,24014
27/06/2022,04/03/2021,22898
27/06/2022,05/03/2021,24398
27/06/2022,06/03/2021,18211
27/06/2022,07/03/2021,8052
27/06/2022,08/03/2021,24019
27/06/2022,09/03/2021,26068
27/06/2022,10/03/2021,25822
27/06/2022,11/03/2021,25819
27/06/2022,12/03/2021,25417
27/06/2022,13/03/2021,20122
27/06/2022,14/03/2021,8952
27/06/2022,15/03/2021,24491
27/06/2022,16/03/2021,26016
27/06/2022,17/03/2021,24911
27/06/2022,18/03/2021,24126
27/06/2022,19/03/2021,23645
27/06/2022,20/03/2021,17950
27/06/2022,21/03/2021,8443
27/06/2022,22/03/2021,23392
27/06/2022,23/03/2021,24606
27/06/2022,24/03/2021,24299
27/06/2022,25/03/2021,23250
27/06/2022,26/03/2021,23506
27/06/2022,27/03/2021,17371
27/06/2022,28/03/2021,8209
27/06/2022,29/03/2021,22444
27/06/2022,30/03/2021,23476
27/06/2022,31/03/2021,22299
27/06/2022,01/04/2021,21711
27/06/2022,02/04/2021,20559
27/06/2022,03/04/2021,15578
27/06/2022,04/04/2021,5673
27/06/2022,05/04/2021,7262
27/06/2022,06/04/2021,18542
27/06/2022,07/04/2021,19266
27/06/2022,08/04/2021,17724
27/06/2022,09/04/2021,17336
27/06/2022,10/04/2021,14066
27/06/2022,11/04/2021,6746
27/06/2022,12/04/2021,16878
27/06/2022,13/04/2021,17356
27/06/2022,14/04/2021,16361
27/06/2022,15/04/2021,15021
27/06/2022,16/04/2021,15139
27/06/2022,17/04/2021,11465
27/06/2022,18/04/2021,5807
27/06/2022,19/04/2021,14756
27/06/2022,20/04/2021,15700
27/06/2022,21/04/2021,14846
27/06/2022,22/04/2021,14301
27/06/2022,23/04/2021,14531
27/06/2022,24/04/2021,12076
27/06/2022,25/04/2021,5269
27/06/2022,26/04/2021,13710
27/06/2022,27/04/2021,14459
27/06/2022,28/04/2021,13795
27/06/2022,29/04/2021,12454
27/06/2022,30/04/2021,12950
27/06/2022,01/05/2021,6131
27/06/2022,02/05/2021,4631
27/06/2022,03/05/2021,11509
27/06/2022,04/05/2021,11420
27/06/2022,05/05/2021,10809
27/06/2022,06/05/2021,9537
27/06/2022,07/05/2021,9542
27/06/2022,08/05/2021,7423
27/06/2022,09/05/2021,3610
27/06/2022,10/05/2021,8155
27/06/2022,11/05/2021,8293
27/06/2022,12/05/2021,7516
27/06/2022,13/05/2021,6720
27/06/2022,14/05/2021,6578
27/06/2022,15/05/2021,5047
27/06/2022,16/05/2021,2168
27/06/2022,17/05/2021,5507
27/06/2022,18/05/2021,5833
27/06/2022,19/05/2021,5114
27/06/2022,20/05/2021,4423
27/06/2022,21/05/2021,4528
27/06/2022,22/05/2021,3643
27/06/2022,23/05/2021,1481
27/06/2022,24/05/2021,3988
27/06/2022,25/05/2021,4042
27/06/2022,26/05/2021,3696
27/06/2022,27/05/2021,3420
27/06/2022,28/05/2021,3420
27/06/2022,29/05/2021,2707
27/06/2022,30/05/2021,1197
27/06/2022,31/05/2021,2985
27/06/2022,01/06/2021,3168
27/06/2022,02/06/2021,1263
27/06/2022,03/06/2021,2756
27/06/2022,04/06/2021,2995
27/06/2022,05/06/2021,2098
27/06/2022,06/06/2021,973
27/06/2022,07/06/2021,2217
27/06/2022,08/06/2021,2157
27/06/2022,09/06/2021,1852
27/06/2022,10/06/2021,1806
27/06/2022,11/06/2021,1824
27/06/2022,12/06/2021,1187
27/06/2022,13/06/2021,567
27/06/2022,14/06/2021,1468
27/06/2022,15/06/2021,1334
27/06/2022,16/06/2021,1232
27/06/2022,17/06/2021,1124
27/06/2022,18/06/2021,1088
27/06/2022,19/06/2021,827
27/06/2022,20/06/2021,367
27/06/2022,21/06/2021,958
27/06/2022,22/06/2021,941
27/06/2022,23/06/2021,809
27/06/2022,24/06/2021,799
27/06/2022,25/06/2021,856
27/06/2022,26/06/2021,656
27/06/2022,27/06/2021,277
27/06/2022,28/06/2021,841
27/06/2022,29/06/2021,804
27/06/2022,30/06/2021,880
27/06/2022,01/07/2021,915
27/06/2022,02/07/2021,994
27/06/2022,03/07/2021,833
27/06/2022,04/07/2021,405
27/06/2022,05/07/2021,1144
27/06/2022,06/07/2021,1387
27/06/2022,07/07/2021,1223
27/06/2022,08/07/2021,1399
27/06/2022,09/07/2021,1497
27/06/2022,10/07/2021,1414
27/06/2022,11/07/2021,795
27/06/2022,12/07/2021,2005
27/06/2022,13/07/2021,2613
27/06/2022,14/07/2021,2635
27/06/2022,15/07/2021,3201
27/06/2022,16/07/2021,3717
27/06/2022,17/07/2021,2992
27/06/2022,18/07/2021,1758
27/06/2022,19/07/2021,4251
27/06/2022,20/07/2021,5088
27/06/2022,21/07/2021,5146
27/06/2022,22/07/2021,4976
27/06/2022,23/07/2021,5453
27/06/2022,24/07/2021,4261
27/06/2022,25/07/2021,2212
27/06/2022,26/07/2021,6331
27/06/2022,27/07/2021,6429
27/06/2022,28/07/2021,6185
27/06/2022,29/07/2021,5961
27/06/2022,30/07/2021,6217
27/06/2022,31/07/2021,4975
27/06/2022,01/08/2021,2399
27/06/2022,02/08/2021,6663
27/06/2022,03/08/2021,7137
27/06/2022,04/08/2021,7167
27/06/2022,05/08/2021,6430
27/06/2022,06/08/2021,7137
27/06/2022,07/08/2021,5119
27/06/2022,08/08/2021,3022
27/06/2022,09/08/2021,7063
27/06/2022,10/08/2021,7513
27/06/2022,11/08/2021,7029
27/06/2022,12/08/2021,7153
27/06/2022,13/08/2021,7023
27/06/2022,14/08/2021,5186
27/06/2022,15/08/2021,2369
27/06/2022,16/08/2021,6756
27/06/2022,17/08/2021,7770
27/06/2022,18/08/2021,7407
27/06/2022,19/08/2021,7196
27/06/2022,20/08/2021,7539
27/06/2022,21/08/2021,5767
27/06/2022,22/08/2021,3130
27/06/2022,23/08/2021,7868
27/06/2022,24/08/2021,7961
27/06/2022,25/08/2021,7767
27/06/2022,26/08/2021,7024
27/06/2022,27/08/2021,7080
27/06/2022,28/08/2021,5612
27/06/2022,29/08/2021,2911
27/06/2022,30/08/2021,6882
27/06/2022,31/08/2021,7100
27/06/2022,01/09/2021,6618
27/06/2022,02/09/2021,6206
27/06/2022,03/09/2021,6269
27/06/2022,04/09/2021,4646
27/06/2022,05/09/2021,2387
27/06/2022,06/09/2021,5808
27/06/2022,07/09/2021,6005
27/06/2022,08/09/2021,5421
27/06/2022,09/09/2021,4975
27/06/2022,10/09/2021,5105
27/06/2022,11/09/2021,3948
27/06/2022,12/09/2021,1835
27/06/2022,13/09/2021,4937
27/06/2022,14/09/2021,5204
27/06/2022,15/09/2021,4868
27/06/2022,16/09/2021,4295
27/06/2022,17/09/2021,4461
27/06/2022,18/09/2021,3483
27/06/2022,19/09/2021,1708
27/06/2022,20/09/2021,4266
27/06/2022,21/09/2021,4152
27/06/2022,22/09/2021,3879
27/06/2022,23/09/2021,3564
27/06/2022,24/09/2021,3626
27/06/2022,25/09/2021,2923
27/06/2022,26/09/2021,1320
27/06/2022,27/09/2021,3539
27/06/2022,28/09/2021,3688
27/06/2022,29/09/2021,3471
27/06/2022,30/09/2021,3318
27/06/2022,01/10/2021,3165
27/06/2022,02/10/2021,2712
27/06/2022,03/10/2021,1074
27/06/2022,04/10/2021,3131
27/06/2022,05/10/2021,3212
27/06/2022,06/10/2021,2917
27/06/2022,07/10/2021,2809
27/06/2022,08/10/2021,2699
27/06/2022,09/10/2021,2111
27/06/2022,10/10/2021,1216
27/06/2022,11/10/2021,3047
27/06/2022,12/10/2021,2836
27/06/2022,13/10/2021,2715
27/06/2022,14/10/2021,2786
27/06/2022,15/10/2021,2989
27/06/2022,16/10/2021,2396
27/06/2022,17/10/2021,1217
27/06/2022,18/10/2021,3765
27/06/2022,19/10/2021,3951
27/06/2022,20/10/2021,3966
27/06/2022,21/10/2021,4061
27/06/2022,22/10/2021,4541
27/06/2022,23/10/2021,3648
27/06/2022,24/10/2021,1609
27/06/2022,25/10/2021,4934
27/06/2022,26/10/2021,5148
27/06/2022,27/10/2021,5240
27/06/2022,28/10/2021,5101
27/06/2022,29/10/2021,5095
27/06/2022,30/10/2021,4587
27/06/2022,31/10/2021,2208
27/06/2022,01/11/2021,2879
27/06/2022,02/11/2021,6497
27/06/2022,03/11/2021,6675
27/06/2022,04/11/2021,7202
27/06/2022,05/11/2021,7340
27/06/2022,06/11/2021,5807
27/06/2022,07/11/2021,2684
27/06/2022,08/11/2021,8194
27/06/2022,09/11/2021,8837
27/06/2022,10/11/2021,8439
27/06/2022,11/11/2021,8172
27/06/2022,12/11/2021,9144
27/06/2022,13/11/2021,7750
27/06/2022,14/11/2021,3571
27/06/2022,15/11/2021,10319
27/06/2022,16/11/2021,11409
27/06/2022,17/11/2021,10739
27/06/2022,18/11/2021,11136
27/06/2022,19/11/2021,11625
27/06/2022,20/11/2021,9759
27/06/2022,21/11/2021,4443
27/06/2022,22/11/2021,13034
27/06/2022,23/11/2021,13842
27/06/2022,24/11/2021,13852
27/06/2022,25/11/2021,13603
27/06/2022,26/11/2021,14186
27/06/2022,27/11/2021,12414
27/06/2022,28/11/2021,5777
27/06/2022,29/11/2021,16242
27/06/2022,30/11/2021,16420
27/06/2022,01/12/2021,16266
27/06/2022,02/12/2021,17048
27/06/2022,03/12/2021,17527
27/06/2022,04/12/2021,14604
27/06/2022,05/12/2021,6980
27/06/2022,06/12/2021,19954
27/06/2022,07/12/2021,20407
27/06/2022,08/12/2021,10184
27/06/2022,09/12/2021,21604
27/06/2022,10/12/2021,22976
27/06/2022,11/12/2021,19490
27/06/2022,12/12/2021,9330
27/06/2022,13/12/2021,25930
27/06/2022,14/12/2021,26583
27/06/2022,15/12/2021,26821
27/06/2022,16/12/2021,27468
27/06/2022,17/12/2021,30118
27/06/2022,18/12/2021,24418
27/06/2022,19/12/2021,12619
27/06/2022,20/12/2021,38798
27/06/2022,21/12/2021,42744
27/06/2022,22/12/2021,52138
27/06/2022,23/12/2021,59148
27/06/2022,24/12/2021,59208
27/06/2022,25/12/2021,15555
27/06/2022,26/12/2021,29476
27/06/2022,27/12/2021,113372
27/06/2022,28/12/2021,131673
27/06/2022,29/12/2021,162157
27/06/2022,30/12/2021,170154
27/06/2022,31/12/2021,142464
27/06/2022,01/01/2022,37008
27/06/2022,02/01/2022,68479
27/06/2022,03/01/2022,228889
27/06/2022,04/01/2022,217986
27/06/2022,05/01/2022,219944
27/06/2022,06/01/2022,74281
27/06/2022,07/01/2022,243232
27/06/2022,08/01/2022,161405
27/06/2022,09/01/2022,74956
27/06/2022,10/01/2022,252857
27/06/2022,11/01/2022,205610
27/06/2022,12/01/2022,189108
27/06/2022,13/01/2022,176199
27/06/2022,14/01/2022,181182
27/06/2022,15/01/2022,145146
27/06/2022,16/01/2022,64626
27/06/2022,17/01/2022,238840
27/06/2022,18/01/2022,193414
27/06/2022,19/01/2022,188698
27/06/2022,20/01/2022,173186
27/06/2022,21/01/2022,173054
27/06/2022,22/01/2022,135869
27/06/2022,23/01/2022,61573
27/06/2022,24/01/2022,208993
27/06/2022,25/01/2022,158919
27/06/2022,26/01/2022,152683
27/06/2022,27/01/2022,135127
27/06/2022,28/01/2022,132525
27/06/2022,29/01/2022,103319
27/06/2022,30/01/2022,46861
27/06/2022,31/01/2022,153146
27/06/2022,01/02/2022,114726
27/06/2022,02/02/2022,106950
27/06/2022,03/02/2022,93971
27/06/2022,04/02/2022,91309
27/06/2022,05/02/2022,73768
27/06/2022,06/02/2022,33930
27/06/2022,07/02/2022,111328
27/06/2022,08/02/2022,78931
27/06/2022,09/02/2022,73653
27/06/2022,10/02/2022,63939
27/06/2022,11/02/2022,61088
27/06/2022,12/02/2022,49962
27/06/2022,13/02/2022,24153
27/06/2022,14/02/2022,77948
27/06/2022,15/02/2022,56655
27/06/2022,16/02/2022,57582
27/06/2022,17/02/2022,52208
27/06/2022,18/02/2022,50472
27/06/2022,19/02/2022,41984
27/06/2022,20/02/2022,20647
27/06/2022,21/02/2022,65717
27/06/2022,22/02/2022,46144
27/06/2022,23/02/2022,47155
27/06/2022,24/02/2022,41124
27/06/2022,25/02/2022,39006
27/06/2022,26/02/2022,31450
27/06/2022,27/02/2022,15453
27/06/2022,28/02/2022,53130
27/06/2022,01/03/2022,36727
27/06/2022,02/03/2022,43176
27/06/2022,03/03/2022,40604
27/06/2022,04/03/2022,42978
27/06/2022,05/03/2022,37862
27/06/2022,06/03/2022,19943
27/06/2022,07/03/2022,67714
27/06/2022,08/03/2022,50803
27/06/2022,09/03/2022,56416
27/06/2022,10/03/2022,56006
27/06/2022,11/03/2022,57800
27/06/2022,12/03/2022,51034
27/06/2022,13/03/2022,26601
27/06/2022,14/03/2022,97880
27/06/2022,15/03/2022,75754
27/06/2022,16/03/2022,83660
27/06/2022,17/03/2022,79050
27/06/2022,18/03/2022,75808
27/06/2022,19/03/2022,61943
27/06/2022,20/03/2022,29236
27/06/2022,21/03/2022,105126
27/06/2022,22/03/2022,77850
27/06/2022,23/03/2022,82551
27/06/2022,24/03/2022,75645
27/06/2022,25/03/2022,75501
27/06/2022,26/03/2022,61195
27/06/2022,27/03/2022,27507
27/06/2022,28/03/2022,109511
27/06/2022,29/03/2022,79388
27/06/2022,30/03/2022,77144
27/06/2022,31/03/2022,74098
27/06/2022,01/04/2022,72145
27/06/2022,02/04/2022,55655
27/06/2022,03/04/2022,25914
27/06/2022,04/04/2022,96556
27/06/2022,05/04/2022,69631
27/06/2022,06/04/2022,72146
27/06/2022,07/04/2022,66700
27/06/2022,08/04/2022,65504
27/06/2022,09/04/2022,54562
27/06/2022,10/04/2022,23948
27/06/2022,11/04/2022,89962
27/06/2022,12/04/2022,61906
27/06/2022,13/04/2022,65719
27/06/2022,14/04/2022,62713
27/06/2022,15/04/2022,64250
27/06/2022,16/04/2022,53455
27/06/2022,17/04/2022,16510
27/06/2022,18/04/2022,25597
27/06/2022,19/04/2022,109893
27/06/2022,20/04/2022,76455
27/06/2022,21/04/2022,73127
27/06/2022,22/04/2022,72371
27/06/2022,23/04/2022,55838
27/06/2022,24/04/2022,24190
27/06/2022,25/04/2022,28838
27/06/2022,26/04/2022,100052
27/06/2022,27/04/2022,64202
27/06/2022,28/04/2022,57716
27/06/2022,29/04/2022,53869
27/06/2022,30/04/2022,40899
27/06/2022,01/05/2022,15381
27/06/2022,02/05/2022,69441
27/06/2022,03/05/2022,47164
27/06/2022,04/05/2022,47078
27/06/2022,05/05/2022,43813
27/06/2022,06/05/2022,41364
27/06/2022,07/05/2022,32249
27/06/2022,08/05/2022,15138
27/06/2022,09/05/2022,60332
27/06/2022,10/05/2022,41585
27/06/2022,11/05/2022,42092
27/06/2022,12/05/2022,38276
27/06/2022,13/05/2022,36491
27/06/2022,14/05/2022,27219
27/06/2022,15/05/2022,11690
27/06/2022,16/05/2022,47992
27/06/2022,17/05/2022,30840
27/06/2022,18/05/2022,30717
27/06/2022,19/05/2022,26855
27/06/2022,20/05/2022,24558
27/06/2022,21/05/2022,18060
27/06/2022,22/05/2022,8733
27/06/2022,23/05/2022,33976
27/06/2022,24/05/2022,22489
27/06/2022,25/05/2022,22226
