iss_date,DATARICOVERO1,RICOVERI
27/06/2022,20/02/2020,92
27/06/2022,21/02/2020,123
27/06/2022,22/02/2020,108
27/06/2022,23/02/2020,151
27/06/2022,24/02/2020,191
27/06/2022,25/02/2020,267
27/06/2022,26/02/2020,273
27/06/2022,27/02/2020,317
27/06/2022,28/02/2020,380
27/06/2022,29/02/2020,374
27/06/2022,01/03/2020,441
27/06/2022,02/03/2020,669
27/06/2022,03/03/2020,817
27/06/2022,04/03/2020,914
27/06/2022,05/03/2020,1096
27/06/2022,06/03/2020,1226
27/06/2022,07/03/2020,1204
27/06/2022,08/03/2020,1161
27/06/2022,09/03/2020,1459
27/06/2022,10/03/2020,1585
27/06/2022,11/03/2020,1758
27/06/2022,12/03/2020,1908
27/06/2022,13/03/2020,2338
27/06/2022,14/03/2020,1995
27/06/2022,15/03/2020,1910
27/06/2022,16/03/2020,2494
27/06/2022,17/03/2020,2668
27/06/2022,18/03/2020,2711
27/06/2022,19/03/2020,2788
27/06/2022,20/03/2020,2862
27/06/2022,21/03/2020,2547
27/06/2022,22/03/2020,2198
27/06/2022,23/03/2020,2716
27/06/2022,24/03/2020,2627
27/06/2022,25/03/2020,2319
27/06/2022,26/03/2020,2130
27/06/2022,27/03/2020,2246
27/06/2022,28/03/2020,1751
27/06/2022,29/03/2020,1441
27/06/2022,30/03/2020,1688
27/06/2022,31/03/2020,1594
27/06/2022,01/04/2020,1515
27/06/2022,02/04/2020,1466
27/06/2022,03/04/2020,1271
27/06/2022,04/04/2020,1031
27/06/2022,05/04/2020,845
27/06/2022,06/04/2020,1036
27/06/2022,07/04/2020,1040
27/06/2022,08/04/2020,1056
27/06/2022,09/04/2020,1009
27/06/2022,10/04/2020,935
27/06/2022,11/04/2020,827
27/06/2022,12/04/2020,670
27/06/2022,13/04/2020,627
27/06/2022,14/04/2020,870
27/06/2022,15/04/2020,722
27/06/2022,16/04/2020,719
27/06/2022,17/04/2020,734
27/06/2022,18/04/2020,578
27/06/2022,19/04/2020,473
27/06/2022,20/04/2020,670
27/06/2022,21/04/2020,613
27/06/2022,22/04/2020,612
27/06/2022,23/04/2020,597
27/06/2022,24/04/2020,562
27/06/2022,25/04/2020,431
27/06/2022,26/04/2020,363
27/06/2022,27/04/2020,451
27/06/2022,28/04/2020,445
27/06/2022,29/04/2020,419
27/06/2022,30/04/2020,377
27/06/2022,01/05/2020,284
27/06/2022,02/05/2020,249
27/06/2022,03/05/2020,188
27/06/2022,04/05/2020,306
27/06/2022,05/05/2020,295
27/06/2022,06/05/2020,298
27/06/2022,07/05/2020,295
27/06/2022,08/05/2020,293
27/06/2022,09/05/2020,184
27/06/2022,10/05/2020,169
27/06/2022,11/05/2020,256
27/06/2022,12/05/2020,191
27/06/2022,13/05/2020,203
27/06/2022,14/05/2020,209
27/06/2022,15/05/2020,212
27/06/2022,16/05/2020,139
27/06/2022,17/05/2020,127
27/06/2022,18/05/2020,171
27/06/2022,19/05/2020,157
27/06/2022,20/05/2020,150
27/06/2022,21/05/2020,125
27/06/2022,22/05/2020,136
27/06/2022,23/05/2020,98
27/06/2022,24/05/2020,96
27/06/2022,25/05/2020,156
27/06/2022,26/05/2020,121
27/06/2022,27/05/2020,117
27/06/2022,28/05/2020,83
27/06/2022,29/05/2020,114
27/06/2022,30/05/2020,90
27/06/2022,31/05/2020,59
27/06/2022,01/06/2020,130
27/06/2022,02/06/2020,68
27/06/2022,03/06/2020,100
27/06/2022,04/06/2020,87
27/06/2022,05/06/2020,99
27/06/2022,06/06/2020,54
27/06/2022,07/06/2020,45
27/06/2022,08/06/2020,119
27/06/2022,09/06/2020,80
27/06/2022,10/06/2020,81
27/06/2022,11/06/2020,66
27/06/2022,12/06/2020,84
27/06/2022,13/06/2020,68
27/06/2022,14/06/2020,55
27/06/2022,15/06/2020,85
27/06/2022,16/06/2020,62
27/06/2022,17/06/2020,88
27/06/2022,18/06/2020,81
27/06/2022,19/06/2020,96
27/06/2022,20/06/2020,37
27/06/2022,21/06/2020,50
27/06/2022,22/06/2020,100
27/06/2022,23/06/2020,69
27/06/2022,24/06/2020,92
27/06/2022,25/06/2020,74
27/06/2022,26/06/2020,92
27/06/2022,27/06/2020,43
27/06/2022,28/06/2020,33
27/06/2022,29/06/2020,99
27/06/2022,30/06/2020,72
27/06/2022,01/07/2020,62
