iss_date,DATA_PRELIEVO_DIAGNOSI,CASI
01/12/2021,16/04/2020,3706
01/12/2021,17/04/2020,3504
01/12/2021,18/04/2020,2640
01/12/2021,19/04/2020,1388
01/12/2021,20/04/2020,3006
01/12/2021,21/04/2020,3077
01/12/2021,22/04/2020,2606
01/12/2021,23/04/2020,2813
01/12/2021,24/04/2020,2739
01/12/2021,25/04/2020,1667
01/12/2021,26/04/2020,1018
01/12/2021,27/04/2020,1981
01/12/2021,28/04/2020,2241
01/12/2021,29/04/2020,2327
01/12/2021,30/04/2020,2269
01/12/2021,01/05/2020,1086
01/12/2021,02/05/2020,1021
01/12/2021,03/05/2020,506
01/12/2021,04/05/2020,1457
01/12/2021,05/05/2020,1537
01/12/2021,06/05/2020,1442
01/12/2021,07/05/2020,1389
01/12/2021,08/05/2020,1379
01/12/2021,09/05/2020,731
01/12/2021,10/05/2020,337
01/12/2021,11/05/2020,872
01/12/2021,12/05/2020,915
01/12/2021,13/05/2020,889
01/12/2021,14/05/2020,902
01/12/2021,15/05/2020,791
01/12/2021,16/05/2020,606
01/12/2021,17/05/2020,298
01/12/2021,18/05/2020,655
01/12/2021,19/05/2020,720
01/12/2021,20/05/2020,674
01/12/2021,21/05/2020,622
01/12/2021,22/05/2020,685
01/12/2021,23/05/2020,356
01/12/2021,24/05/2020,147
01/12/2021,25/05/2020,513
01/12/2021,26/05/2020,541
01/12/2021,27/05/2020,524
01/12/2021,28/05/2020,516
01/12/2021,29/05/2020,387
01/12/2021,30/05/2020,285
01/12/2021,31/05/2020,89
01/12/2021,01/06/2020,377
01/12/2021,02/06/2020,87
01/12/2021,03/06/2020,358
01/12/2021,04/06/2020,361
01/12/2021,05/06/2020,385
01/12/2021,06/06/2020,203
01/12/2021,07/06/2020,84
01/12/2021,08/06/2020,300
01/12/2021,09/06/2020,368
01/12/2021,10/06/2020,394
01/12/2021,11/06/2020,449
01/12/2021,12/06/2020,369
01/12/2021,13/06/2020,215
01/12/2021,14/06/2020,68
01/12/2021,15/06/2020,276
01/12/2021,16/06/2020,280
01/12/2021,17/06/2020,302
01/12/2021,18/06/2020,233
01/12/2021,19/06/2020,291
01/12/2021,20/06/2020,165
01/12/2021,21/06/2020,62
01/12/2021,22/06/2020,338
01/12/2021,23/06/2020,288
01/12/2021,24/06/2020,206
01/12/2021,25/06/2020,201
01/12/2021,26/06/2020,184
01/12/2021,27/06/2020,124
01/12/2021,28/06/2020,66
01/12/2021,29/06/2020,230
01/12/2021,30/06/2020,199
01/12/2021,01/07/2020,235
01/12/2021,02/07/2020,247
01/12/2021,03/07/2020,241
01/12/2021,04/07/2020,222
01/12/2021,05/07/2020,76
01/12/2021,06/07/2020,235
01/12/2021,07/07/2020,223
01/12/2021,08/07/2020,285
01/12/2021,09/07/2020,220
01/12/2021,10/07/2020,250
01/12/2021,11/07/2020,163
01/12/2021,12/07/2020,62
01/12/2021,13/07/2020,186
01/12/2021,14/07/2020,238
01/12/2021,15/07/2020,238
01/12/2021,16/07/2020,256
01/12/2021,17/07/2020,284
01/12/2021,18/07/2020,167
01/12/2021,19/07/2020,110
01/12/2021,20/07/2020,317
01/12/2021,21/07/2020,279
01/12/2021,22/07/2020,276
01/12/2021,23/07/2020,269
01/12/2021,24/07/2020,305
01/12/2021,25/07/2020,193
01/12/2021,26/07/2020,92
01/12/2021,27/07/2020,324
01/12/2021,28/07/2020,317
01/12/2021,29/07/2020,470
01/12/2021,30/07/2020,380
01/12/2021,31/07/2020,321
01/12/2021,01/08/2020,203
01/12/2021,02/08/2020,105
01/12/2021,03/08/2020,420
01/12/2021,04/08/2020,393
01/12/2021,05/08/2020,507
01/12/2021,06/08/2020,398
01/12/2021,07/08/2020,497
01/12/2021,08/08/2020,343
01/12/2021,09/08/2020,195
01/12/2021,10/08/2020,502
01/12/2021,11/08/2020,537
01/12/2021,12/08/2020,626
01/12/2021,13/08/2020,551
01/12/2021,14/08/2020,632
01/12/2021,15/08/2020,323
01/12/2021,16/08/2020,298
01/12/2021,17/08/2020,705
01/12/2021,18/08/2020,926
01/12/2021,19/08/2020,1076
01/12/2021,20/08/2020,1167
01/12/2021,21/08/2020,1422
01/12/2021,22/08/2020,1057
01/12/2021,23/08/2020,722
01/12/2021,24/08/2020,1682
01/12/2021,25/08/2020,1594
01/12/2021,26/08/2020,1545
01/12/2021,27/08/2020,1524
01/12/2021,28/08/2020,1471
01/12/2021,29/08/2020,1077
01/12/2021,30/08/2020,578
01/12/2021,31/08/2020,1439
01/12/2021,01/09/2020,1427
01/12/2021,02/09/2020,1632
01/12/2021,03/09/2020,1607
01/12/2021,04/09/2020,1655
01/12/2021,05/09/2020,1159
01/12/2021,06/09/2020,561
01/12/2021,07/09/2020,1570
01/12/2021,08/09/2020,1620
01/12/2021,09/09/2020,1643
01/12/2021,10/09/2020,1668
01/12/2021,11/09/2020,1623
01/12/2021,12/09/2020,1232
01/12/2021,13/09/2020,598
01/12/2021,14/09/2020,1675
01/12/2021,15/09/2020,1833
01/12/2021,16/09/2020,1616
01/12/2021,17/09/2020,1756
01/12/2021,18/09/2020,1926
01/12/2021,19/09/2020,1335
01/12/2021,20/09/2020,658
01/12/2021,21/09/2020,1987
01/12/2021,22/09/2020,1946
01/12/2021,23/09/2020,2056
01/12/2021,24/09/2020,2013
01/12/2021,25/09/2020,2110
01/12/2021,26/09/2020,1505
01/12/2021,27/09/2020,906
01/12/2021,28/09/2020,2281
01/12/2021,29/09/2020,2328
01/12/2021,30/09/2020,2620
01/12/2021,01/10/2020,3058
01/12/2021,02/10/2020,3337
01/12/2021,03/10/2020,2620
01/12/2021,04/10/2020,1759
01/12/2021,05/10/2020,4730
01/12/2021,06/10/2020,4960
01/12/2021,07/10/2020,5483
01/12/2021,08/10/2020,6203
01/12/2021,09/10/2020,6983
01/12/2021,10/10/2020,6068
01/12/2021,11/10/2020,3426
01/12/2021,12/10/2020,9603
01/12/2021,13/10/2020,10469
01/12/2021,14/10/2020,11503
01/12/2021,15/10/2020,12215
01/12/2021,16/10/2020,13818
01/12/2021,17/10/2020,11915
01/12/2021,18/10/2020,6416
01/12/2021,19/10/2020,17651
01/12/2021,20/10/2020,19753
01/12/2021,21/10/2020,22822
01/12/2021,22/10/2020,24235
01/12/2021,23/10/2020,26170
01/12/2021,24/10/2020,20262
01/12/2021,25/10/2020,11344
01/12/2021,26/10/2020,28759
01/12/2021,27/10/2020,31801
01/12/2021,28/10/2020,34234
01/12/2021,29/10/2020,33347
01/12/2021,30/10/2020,35564
01/12/2021,31/10/2020,25823
01/12/2021,01/11/2020,13852
01/12/2021,02/11/2020,35393
01/12/2021,03/11/2020,38387
01/12/2021,04/11/2020,41667
01/12/2021,05/11/2020,40636
01/12/2021,06/11/2020,41999
01/12/2021,07/11/2020,30394
01/12/2021,08/11/2020,15646
01/12/2021,09/11/2020,39316
01/12/2021,10/11/2020,40837
01/12/2021,11/11/2020,39737
01/12/2021,12/11/2020,39266
01/12/2021,13/11/2020,40079
01/12/2021,14/11/2020,29139
01/12/2021,15/11/2020,14580
01/12/2021,16/11/2020,36680
01/12/2021,17/11/2020,38477
01/12/2021,18/11/2020,37030
01/12/2021,19/11/2020,35468
01/12/2021,20/11/2020,32885
01/12/2021,21/11/2020,22844
01/12/2021,22/11/2020,10850
01/12/2021,23/11/2020,28491
01/12/2021,24/11/2020,28873
01/12/2021,25/11/2020,27488
01/12/2021,26/11/2020,26597
01/12/2021,27/11/2020,24474
01/12/2021,28/11/2020,18231
01/12/2021,29/11/2020,8251
01/12/2021,30/11/2020,22563
01/12/2021,01/12/2020,23232
01/12/2021,02/12/2020,21653
01/12/2021,03/12/2020,20250
01/12/2021,04/12/2020,20502
01/12/2021,05/12/2020,15429
01/12/2021,06/12/2020,6329
01/12/2021,07/12/2020,19560
01/12/2021,08/12/2020,7735
01/12/2021,09/12/2020,20163
01/12/2021,10/12/2020,20707
01/12/2021,11/12/2020,19823
01/12/2021,12/12/2020,14335
01/12/2021,13/12/2020,5771
01/12/2021,14/12/2020,18181
01/12/2021,15/12/2020,18579
01/12/2021,16/12/2020,17008
01/12/2021,17/12/2020,16574
01/12/2021,18/12/2020,17021
01/12/2021,19/12/2020,12976
01/12/2021,20/12/2020,6454
01/12/2021,21/12/2020,17347
01/12/2021,22/12/2020,19662
01/12/2021,23/12/2020,19168
01/12/2021,24/12/2020,15966
01/12/2021,25/12/2020,4586
01/12/2021,26/12/2020,7971
01/12/2021,27/12/2020,7727
01/12/2021,28/12/2020,19200
01/12/2021,29/12/2020,24188
01/12/2021,30/12/2020,23949
01/12/2021,31/12/2020,19221
01/12/2021,01/01/2021,5650
01/12/2021,02/01/2021,15643
01/12/2021,03/01/2021,8371
01/12/2021,04/01/2021,22916
01/12/2021,05/01/2021,24845
01/12/2021,06/01/2021,9141
01/12/2021,07/01/2021,21520
01/12/2021,08/01/2021,21158
01/12/2021,09/01/2021,15599
01/12/2021,10/01/2021,6899
01/12/2021,11/01/2021,17066
01/12/2021,12/01/2021,16492
01/12/2021,13/01/2021,15481
01/12/2021,14/01/2021,14683
01/12/2021,15/01/2021,14371
01/12/2021,16/01/2021,10923
01/12/2021,17/01/2021,5007
01/12/2021,18/01/2021,14565
01/12/2021,19/01/2021,14588
01/12/2021,20/01/2021,13787
01/12/2021,21/01/2021,12924
01/12/2021,22/01/2021,13761
01/12/2021,23/01/2021,10531
01/12/2021,24/01/2021,4874
01/12/2021,25/01/2021,14352
01/12/2021,26/01/2021,14640
01/12/2021,27/01/2021,13376
01/12/2021,28/01/2021,12253
01/12/2021,29/01/2021,12988
01/12/2021,30/01/2021,10266
01/12/2021,31/01/2021,4785
01/12/2021,01/02/2021,13434
01/12/2021,02/02/2021,13967
01/12/2021,03/02/2021,13374
01/12/2021,04/02/2021,13318
01/12/2021,05/02/2021,13638
01/12/2021,06/02/2021,10778
01/12/2021,07/02/2021,4827
01/12/2021,08/02/2021,13906
01/12/2021,09/02/2021,14662
01/12/2021,10/02/2021,13907
01/12/2021,11/02/2021,13451
01/12/2021,12/02/2021,13141
01/12/2021,13/02/2021,9846
01/12/2021,14/02/2021,4389
01/12/2021,15/02/2021,13016
01/12/2021,16/02/2021,14105
01/12/2021,17/02/2021,14108
01/12/2021,18/02/2021,14649
01/12/2021,19/02/2021,15473
01/12/2021,20/02/2021,12668
01/12/2021,21/02/2021,5787
01/12/2021,22/02/2021,18014
01/12/2021,23/02/2021,19905
01/12/2021,24/02/2021,19947
01/12/2021,25/02/2021,19567
01/12/2021,26/02/2021,20990
01/12/2021,27/02/2021,16009
01/12/2021,28/02/2021,7087
01/12/2021,01/03/2021,22038
01/12/2021,02/03/2021,23195
01/12/2021,03/03/2021,23997
01/12/2021,04/03/2021,22849
01/12/2021,05/03/2021,24332
01/12/2021,06/03/2021,18171
01/12/2021,07/03/2021,8044
01/12/2021,08/03/2021,23988
01/12/2021,09/03/2021,26035
01/12/2021,10/03/2021,25791
01/12/2021,11/03/2021,25777
01/12/2021,12/03/2021,25390
01/12/2021,13/03/2021,20104
01/12/2021,14/03/2021,8944
01/12/2021,15/03/2021,24449
01/12/2021,16/03/2021,25975
01/12/2021,17/03/2021,24876
01/12/2021,18/03/2021,24082
01/12/2021,19/03/2021,23622
01/12/2021,20/03/2021,17915
01/12/2021,21/03/2021,8435
01/12/2021,22/03/2021,23353
01/12/2021,23/03/2021,24569
01/12/2021,24/03/2021,24255
01/12/2021,25/03/2021,23326
01/12/2021,26/03/2021,23468
01/12/2021,27/03/2021,17366
01/12/2021,28/03/2021,8204
01/12/2021,29/03/2021,22407
01/12/2021,30/03/2021,23436
01/12/2021,31/03/2021,22243
01/12/2021,01/04/2021,21661
01/12/2021,02/04/2021,20501
01/12/2021,03/04/2021,15546
01/12/2021,04/04/2021,5657
01/12/2021,05/04/2021,7246
01/12/2021,06/04/2021,18505
01/12/2021,07/04/2021,19223
01/12/2021,08/04/2021,17693
01/12/2021,09/04/2021,17308
01/12/2021,10/04/2021,14036
01/12/2021,11/04/2021,6734
01/12/2021,12/04/2021,16838
01/12/2021,13/04/2021,17321
01/12/2021,14/04/2021,16338
01/12/2021,15/04/2021,14989
01/12/2021,16/04/2021,15105
01/12/2021,17/04/2021,11439
01/12/2021,18/04/2021,5792
01/12/2021,19/04/2021,14742
01/12/2021,20/04/2021,15666
01/12/2021,21/04/2021,14805
01/12/2021,22/04/2021,14258
01/12/2021,23/04/2021,14512
01/12/2021,24/04/2021,12043
01/12/2021,25/04/2021,5258
01/12/2021,26/04/2021,13667
01/12/2021,27/04/2021,14426
01/12/2021,28/04/2021,13762
01/12/2021,29/04/2021,12429
01/12/2021,30/04/2021,12925
01/12/2021,01/05/2021,6119
01/12/2021,02/05/2021,4629
01/12/2021,03/05/2021,11478
01/12/2021,04/05/2021,11401
01/12/2021,05/05/2021,10795
01/12/2021,06/05/2021,9516
01/12/2021,07/05/2021,9524
01/12/2021,08/05/2021,7411
01/12/2021,09/05/2021,3599
01/12/2021,10/05/2021,8132
01/12/2021,11/05/2021,8279
01/12/2021,12/05/2021,7507
01/12/2021,13/05/2021,6698
01/12/2021,14/05/2021,6556
01/12/2021,15/05/2021,5037
01/12/2021,16/05/2021,2161
01/12/2021,17/05/2021,5493
01/12/2021,18/05/2021,5808
01/12/2021,19/05/2021,5093
01/12/2021,20/05/2021,4406
01/12/2021,21/05/2021,4515
01/12/2021,22/05/2021,3627
01/12/2021,23/05/2021,1478
01/12/2021,24/05/2021,3968
01/12/2021,25/05/2021,4033
01/12/2021,26/05/2021,3684
01/12/2021,27/05/2021,3411
01/12/2021,28/05/2021,3412
01/12/2021,29/05/2021,2708
01/12/2021,30/05/2021,1191
01/12/2021,31/05/2021,2984
01/12/2021,01/06/2021,3170
01/12/2021,02/06/2021,1267
01/12/2021,03/06/2021,2762
01/12/2021,04/06/2021,3000
01/12/2021,05/06/2021,2106
01/12/2021,06/06/2021,977
01/12/2021,07/06/2021,2208
01/12/2021,08/06/2021,2152
01/12/2021,09/06/2021,1845
01/12/2021,10/06/2021,1799
01/12/2021,11/06/2021,1819
01/12/2021,12/06/2021,1175
01/12/2021,13/06/2021,565
01/12/2021,14/06/2021,1466
01/12/2021,15/06/2021,1327
01/12/2021,16/06/2021,1224
01/12/2021,17/06/2021,1121
01/12/2021,18/06/2021,1081
01/12/2021,19/06/2021,819
01/12/2021,20/06/2021,364
01/12/2021,21/06/2021,949
01/12/2021,22/06/2021,941
01/12/2021,23/06/2021,804
01/12/2021,24/06/2021,798
01/12/2021,25/06/2021,847
01/12/2021,26/06/2021,650
01/12/2021,27/06/2021,274
01/12/2021,28/06/2021,830
01/12/2021,29/06/2021,800
01/12/2021,30/06/2021,871
01/12/2021,01/07/2021,910
01/12/2021,02/07/2021,987
01/12/2021,03/07/2021,828
01/12/2021,04/07/2021,400
01/12/2021,05/07/2021,1132
01/12/2021,06/07/2021,1369
01/12/2021,07/07/2021,1219
01/12/2021,08/07/2021,1393
01/12/2021,09/07/2021,1491
01/12/2021,10/07/2021,1402
01/12/2021,11/07/2021,790
01/12/2021,12/07/2021,1999
01/12/2021,13/07/2021,2608
01/12/2021,14/07/2021,2616
01/12/2021,15/07/2021,3194
01/12/2021,16/07/2021,3701
01/12/2021,17/07/2021,2974
01/12/2021,18/07/2021,1754
01/12/2021,19/07/2021,4237
01/12/2021,20/07/2021,5062
01/12/2021,21/07/2021,5108
01/12/2021,22/07/2021,4951
01/12/2021,23/07/2021,5437
01/12/2021,24/07/2021,4247
01/12/2021,25/07/2021,2202
01/12/2021,26/07/2021,6321
01/12/2021,27/07/2021,6405
01/12/2021,28/07/2021,6151
01/12/2021,29/07/2021,5938
01/12/2021,30/07/2021,6198
01/12/2021,31/07/2021,4960
01/12/2021,01/08/2021,2390
01/12/2021,02/08/2021,6638
01/12/2021,03/08/2021,7123
01/12/2021,04/08/2021,7145
01/12/2021,05/08/2021,6403
01/12/2021,06/08/2021,7109
01/12/2021,07/08/2021,5099
01/12/2021,08/08/2021,3010
01/12/2021,09/08/2021,7040
01/12/2021,10/08/2021,7476
01/12/2021,11/08/2021,7003
01/12/2021,12/08/2021,7124
01/12/2021,13/08/2021,6974
01/12/2021,14/08/2021,5159
01/12/2021,15/08/2021,2355
01/12/2021,16/08/2021,6716
01/12/2021,17/08/2021,7720
01/12/2021,18/08/2021,7364
01/12/2021,19/08/2021,7152
01/12/2021,20/08/2021,7510
01/12/2021,21/08/2021,5726
01/12/2021,22/08/2021,3117
01/12/2021,23/08/2021,7831
01/12/2021,24/08/2021,7928
01/12/2021,25/08/2021,7740
01/12/2021,26/08/2021,6999
01/12/2021,27/08/2021,7024
01/12/2021,28/08/2021,5597
01/12/2021,29/08/2021,2908
01/12/2021,30/08/2021,6854
01/12/2021,31/08/2021,7066
01/12/2021,01/09/2021,6607
01/12/2021,02/09/2021,6175
01/12/2021,03/09/2021,6247
01/12/2021,04/09/2021,4635
01/12/2021,05/09/2021,2374
01/12/2021,06/09/2021,5787
01/12/2021,07/09/2021,5995
01/12/2021,08/09/2021,5407
01/12/2021,09/09/2021,4965
01/12/2021,10/09/2021,5089
01/12/2021,11/09/2021,3932
01/12/2021,12/09/2021,1831
01/12/2021,13/09/2021,4923
01/12/2021,14/09/2021,5189
01/12/2021,15/09/2021,4850
01/12/2021,16/09/2021,4290
01/12/2021,17/09/2021,4445
01/12/2021,18/09/2021,3480
01/12/2021,19/09/2021,1704
01/12/2021,20/09/2021,4245
01/12/2021,21/09/2021,4137
01/12/2021,22/09/2021,3866
01/12/2021,23/09/2021,3542
01/12/2021,24/09/2021,3603
01/12/2021,25/09/2021,2908
01/12/2021,26/09/2021,1322
01/12/2021,27/09/2021,3513
01/12/2021,28/09/2021,3671
01/12/2021,29/09/2021,3457
01/12/2021,30/09/2021,3313
01/12/2021,01/10/2021,3147
01/12/2021,02/10/2021,2696
01/12/2021,03/10/2021,1070
01/12/2021,04/10/2021,3116
01/12/2021,05/10/2021,3199
01/12/2021,06/10/2021,2910
01/12/2021,07/10/2021,2799
01/12/2021,08/10/2021,2696
01/12/2021,09/10/2021,2106
01/12/2021,10/10/2021,1216
01/12/2021,11/10/2021,3022
01/12/2021,12/10/2021,2826
01/12/2021,13/10/2021,2699
01/12/2021,14/10/2021,2760
01/12/2021,15/10/2021,2965
01/12/2021,16/10/2021,2382
01/12/2021,17/10/2021,1206
01/12/2021,18/10/2021,3736
01/12/2021,19/10/2021,3922
01/12/2021,20/10/2021,3946
01/12/2021,21/10/2021,4040
01/12/2021,22/10/2021,4525
01/12/2021,23/10/2021,3621
01/12/2021,24/10/2021,1604
01/12/2021,25/10/2021,4904
01/12/2021,26/10/2021,5126
01/12/2021,27/10/2021,5215
01/12/2021,28/10/2021,5083
01/12/2021,29/10/2021,5065
01/12/2021,30/10/2021,4558
01/12/2021,31/10/2021,2205
01/12/2021,01/11/2021,2862
01/12/2021,02/11/2021,6461
01/12/2021,03/11/2021,6634
01/12/2021,04/11/2021,7175
01/12/2021,05/11/2021,7296
01/12/2021,06/11/2021,5775
01/12/2021,07/11/2021,2659
01/12/2021,08/11/2021,8156
01/12/2021,09/11/2021,8814
01/12/2021,10/11/2021,8403
01/12/2021,11/11/2021,8113
01/12/2021,12/11/2021,9087
01/12/2021,13/11/2021,7703
01/12/2021,14/11/2021,3555
01/12/2021,15/11/2021,10261
01/12/2021,16/11/2021,11281
01/12/2021,17/11/2021,10696
01/12/2021,18/11/2021,11019
01/12/2021,19/11/2021,11490
01/12/2021,20/11/2021,9603
01/12/2021,21/11/2021,4292
01/12/2021,22/11/2021,12757
01/12/2021,23/11/2021,13565
01/12/2021,24/11/2021,13440
01/12/2021,25/11/2021,13143
01/12/2021,26/11/2021,13589
01/12/2021,27/11/2021,11375
01/12/2021,28/11/2021,4964
01/12/2021,29/11/2021,9394
01/12/2021,30/11/2021,3755
01/12/2021,01/12/2021,14
01/12/2021,,2481
