iss_date,DATA_INIZIO_SINTOMI,CASI_SINT
01/12/2021,28/01/2020,12
01/12/2021,29/01/2020,17
01/12/2021,30/01/2020,24
01/12/2021,31/01/2020,26
01/12/2021,01/02/2020,42
01/12/2021,02/02/2020,35
01/12/2021,03/02/2020,23
01/12/2021,04/02/2020,22
01/12/2021,05/02/2020,28
01/12/2021,06/02/2020,23
01/12/2021,07/02/2020,19
01/12/2021,08/02/2020,16
01/12/2021,09/02/2020,16
01/12/2021,10/02/2020,55
01/12/2021,11/02/2020,22
01/12/2021,12/02/2020,50
01/12/2021,13/02/2020,44
01/12/2021,14/02/2020,63
01/12/2021,15/02/2020,140
01/12/2021,16/02/2020,77
01/12/2021,17/02/2020,136
01/12/2021,18/02/2020,151
01/12/2021,19/02/2020,135
01/12/2021,20/02/2020,383
01/12/2021,21/02/2020,299
01/12/2021,22/02/2020,380
01/12/2021,23/02/2020,467
01/12/2021,24/02/2020,614
01/12/2021,25/02/2020,771
01/12/2021,26/02/2020,688
01/12/2021,27/02/2020,810
01/12/2021,28/02/2020,1135
01/12/2021,29/02/2020,1007
01/12/2021,01/03/2020,2263
01/12/2021,02/03/2020,1794
01/12/2021,03/03/2020,2038
01/12/2021,04/03/2020,1762
01/12/2021,05/03/2020,2383
01/12/2021,06/03/2020,2663
01/12/2021,07/03/2020,2853
01/12/2021,08/03/2020,3372
01/12/2021,09/03/2020,3966
01/12/2021,10/03/2020,5467
01/12/2021,11/03/2020,3747
01/12/2021,12/03/2020,4255
01/12/2021,13/03/2020,4745
01/12/2021,14/03/2020,4094
01/12/2021,15/03/2020,5205
01/12/2021,16/03/2020,4722
01/12/2021,17/03/2020,4041
01/12/2021,18/03/2020,4187
01/12/2021,19/03/2020,3742
01/12/2021,20/03/2020,5400
01/12/2021,21/03/2020,3339
01/12/2021,22/03/2020,3365
01/12/2021,23/03/2020,3811
01/12/2021,24/03/2020,3050
01/12/2021,25/03/2020,3234
01/12/2021,26/03/2020,2787
01/12/2021,27/03/2020,2996
01/12/2021,28/03/2020,2663
01/12/2021,29/03/2020,2080
01/12/2021,30/03/2020,3067
01/12/2021,31/03/2020,2158
01/12/2021,01/04/2020,3383
01/12/2021,02/04/2020,2187
01/12/2021,03/04/2020,2242
01/12/2021,04/04/2020,1901
01/12/2021,05/04/2020,1723
01/12/2021,06/04/2020,1936
01/12/2021,07/04/2020,1829
01/12/2021,08/04/2020,1806
01/12/2021,09/04/2020,1657
01/12/2021,10/04/2020,2180
01/12/2021,11/04/2020,1286
01/12/2021,12/04/2020,1432
01/12/2021,13/04/2020,1309
01/12/2021,14/04/2020,1573
01/12/2021,15/04/2020,1750
01/12/2021,16/04/2020,1400
01/12/2021,17/04/2020,1367
01/12/2021,18/04/2020,1150
01/12/2021,19/04/2020,909
01/12/2021,20/04/2020,1620
01/12/2021,21/04/2020,1017
01/12/2021,22/04/2020,1047
01/12/2021,23/04/2020,961
01/12/2021,24/04/2020,842
01/12/2021,25/04/2020,743
01/12/2021,26/04/2020,588
01/12/2021,27/04/2020,916
01/12/2021,28/04/2020,661
01/12/2021,29/04/2020,626
01/12/2021,30/04/2020,570
01/12/2021,01/05/2020,561
01/12/2021,02/05/2020,415
01/12/2021,03/05/2020,329
