iss_date,DATA_DECESSO,DECESSI
01/12/2021,28/10/2020,306
01/12/2021,29/10/2020,301
01/12/2021,30/10/2020,355
01/12/2021,31/10/2020,380
01/12/2021,01/11/2020,359
01/12/2021,02/11/2020,450
01/12/2021,03/11/2020,437
01/12/2021,04/11/2020,471
01/12/2021,05/11/2020,555
01/12/2021,06/11/2020,522
01/12/2021,07/11/2020,503
01/12/2021,08/11/2020,570
01/12/2021,09/11/2020,607
01/12/2021,10/11/2020,667
01/12/2021,11/11/2020,679
01/12/2021,12/11/2020,729
01/12/2021,13/11/2020,671
01/12/2021,14/11/2020,699
01/12/2021,15/11/2020,725
01/12/2021,16/11/2020,767
01/12/2021,17/11/2020,795
01/12/2021,18/11/2020,804
01/12/2021,19/11/2020,811
01/12/2021,20/11/2020,790
01/12/2021,21/11/2020,680
01/12/2021,22/11/2020,729
01/12/2021,23/11/2020,772
01/12/2021,24/11/2020,771
01/12/2021,25/11/2020,830
01/12/2021,26/11/2020,741
01/12/2021,27/11/2020,774
01/12/2021,28/11/2020,730
01/12/2021,29/11/2020,675
01/12/2021,30/11/2020,695
01/12/2021,01/12/2020,655
01/12/2021,02/12/2020,725
01/12/2021,03/12/2020,662
01/12/2021,04/12/2020,698
01/12/2021,05/12/2020,630
01/12/2021,06/12/2020,652
01/12/2021,07/12/2020,644
01/12/2021,08/12/2020,603
01/12/2021,09/12/2020,692
01/12/2021,10/12/2020,626
01/12/2021,11/12/2020,614
01/12/2021,12/12/2020,596
01/12/2021,13/12/2020,574
01/12/2021,14/12/2020,576
01/12/2021,15/12/2020,586
01/12/2021,16/12/2020,645
01/12/2021,17/12/2020,591
01/12/2021,18/12/2020,561
01/12/2021,19/12/2020,510
01/12/2021,20/12/2020,501
01/12/2021,21/12/2020,509
01/12/2021,22/12/2020,500
01/12/2021,23/12/2020,504
01/12/2021,24/12/2020,494
01/12/2021,25/12/2020,427
01/12/2021,26/12/2020,433
01/12/2021,27/12/2020,423
01/12/2021,28/12/2020,505
01/12/2021,29/12/2020,451
01/12/2021,30/12/2020,477
01/12/2021,31/12/2020,434
01/12/2021,01/01/2021,456
01/12/2021,02/01/2021,431
01/12/2021,03/01/2021,425
01/12/2021,04/01/2021,508
01/12/2021,05/01/2021,500
01/12/2021,06/01/2021,471
01/12/2021,07/01/2021,467
01/12/2021,08/01/2021,448
01/12/2021,09/01/2021,438
01/12/2021,10/01/2021,447
01/12/2021,11/01/2021,475
01/12/2021,12/01/2021,467
01/12/2021,13/01/2021,456
01/12/2021,14/01/2021,430
01/12/2021,15/01/2021,506
01/12/2021,16/01/2021,446
01/12/2021,17/01/2021,448
01/12/2021,18/01/2021,478
01/12/2021,19/01/2021,470
01/12/2021,20/01/2021,439
01/12/2021,21/01/2021,421
01/12/2021,22/01/2021,428
01/12/2021,23/01/2021,409
01/12/2021,24/01/2021,416
01/12/2021,25/01/2021,397
01/12/2021,26/01/2021,442
01/12/2021,27/01/2021,435
01/12/2021,28/01/2021,393
01/12/2021,29/01/2021,360
01/12/2021,30/01/2021,380
01/12/2021,31/01/2021,365
01/12/2021,01/02/2021,355
01/12/2021,02/02/2021,401
01/12/2021,03/02/2021,368
01/12/2021,04/02/2021,335
01/12/2021,05/02/2021,412
01/12/2021,06/02/2021,344
01/12/2021,07/02/2021,302
01/12/2021,08/02/2021,332
01/12/2021,09/02/2021,358
01/12/2021,10/02/2021,288
01/12/2021,11/02/2021,301
01/12/2021,12/02/2021,286
01/12/2021,13/02/2021,255
01/12/2021,14/02/2021,270
01/12/2021,15/02/2021,284
01/12/2021,16/02/2021,288
01/12/2021,17/02/2021,337
01/12/2021,18/02/2021,307
01/12/2021,19/02/2021,294
01/12/2021,20/02/2021,254
01/12/2021,21/02/2021,267
01/12/2021,22/02/2021,356
01/12/2021,23/02/2021,308
01/12/2021,24/02/2021,243
01/12/2021,25/02/2021,271
01/12/2021,26/02/2021,287
01/12/2021,27/02/2021,281
01/12/2021,28/02/2021,241
01/12/2021,01/03/2021,325
01/12/2021,02/03/2021,321
01/12/2021,03/03/2021,325
01/12/2021,04/03/2021,314
01/12/2021,05/03/2021,321
01/12/2021,06/03/2021,290
01/12/2021,07/03/2021,305
01/12/2021,08/03/2021,308
01/12/2021,09/03/2021,321
01/12/2021,10/03/2021,359
01/12/2021,11/03/2021,378
01/12/2021,12/03/2021,395
01/12/2021,13/03/2021,361
01/12/2021,14/03/2021,309
01/12/2021,15/03/2021,369
01/12/2021,16/03/2021,431
01/12/2021,17/03/2021,397
01/12/2021,18/03/2021,416
01/12/2021,19/03/2021,397
01/12/2021,20/03/2021,380
01/12/2021,21/03/2021,407
01/12/2021,22/03/2021,392
01/12/2021,23/03/2021,464
01/12/2021,24/03/2021,448
01/12/2021,25/03/2021,432
01/12/2021,26/03/2021,440
01/12/2021,27/03/2021,373
01/12/2021,28/03/2021,384
01/12/2021,29/03/2021,456
01/12/2021,30/03/2021,416
01/12/2021,31/03/2021,446
01/12/2021,01/04/2021,449
01/12/2021,02/04/2021,444
01/12/2021,03/04/2021,446
01/12/2021,04/04/2021,386
01/12/2021,05/04/2021,406
01/12/2021,06/04/2021,479
01/12/2021,07/04/2021,402
01/12/2021,08/04/2021,425
01/12/2021,09/04/2021,421
01/12/2021,10/04/2021,387
01/12/2021,11/04/2021,380
01/12/2021,12/04/2021,404
01/12/2021,13/04/2021,379
01/12/2021,14/04/2021,341
01/12/2021,15/04/2021,325
01/12/2021,16/04/2021,319
01/12/2021,17/04/2021,331
01/12/2021,18/04/2021,301
01/12/2021,19/04/2021,306
01/12/2021,20/04/2021,321
01/12/2021,21/04/2021,335
01/12/2021,22/04/2021,280
01/12/2021,23/04/2021,321
01/12/2021,24/04/2021,306
01/12/2021,25/04/2021,274
01/12/2021,26/04/2021,303
01/12/2021,27/04/2021,238
01/12/2021,28/04/2021,278
01/12/2021,29/04/2021,239
01/12/2021,30/04/2021,241
01/12/2021,01/05/2021,203
01/12/2021,02/05/2021,220
01/12/2021,03/05/2021,218
01/12/2021,04/05/2021,254
01/12/2021,05/05/2021,212
01/12/2021,06/05/2021,190
01/12/2021,07/05/2021,196
01/12/2021,08/05/2021,174
01/12/2021,09/05/2021,170
01/12/2021,10/05/2021,197
01/12/2021,11/05/2021,197
01/12/2021,12/05/2021,156
01/12/2021,13/05/2021,146
01/12/2021,14/05/2021,147
01/12/2021,15/05/2021,137
01/12/2021,16/05/2021,126
01/12/2021,17/05/2021,141
01/12/2021,18/05/2021,119
01/12/2021,19/05/2021,108
01/12/2021,20/05/2021,126
01/12/2021,21/05/2021,90
01/12/2021,22/05/2021,109
01/12/2021,23/05/2021,91
01/12/2021,24/05/2021,87
01/12/2021,25/05/2021,90
01/12/2021,26/05/2021,83
01/12/2021,27/05/2021,89
01/12/2021,28/05/2021,78
01/12/2021,29/05/2021,72
01/12/2021,30/05/2021,49
01/12/2021,31/05/2021,62
01/12/2021,01/06/2021,60
01/12/2021,02/06/2021,42
01/12/2021,03/06/2021,72
01/12/2021,04/06/2021,49
01/12/2021,05/06/2021,58
01/12/2021,06/06/2021,51
01/12/2021,07/06/2021,65
01/12/2021,08/06/2021,41
01/12/2021,09/06/2021,42
01/12/2021,10/06/2021,35
01/12/2021,11/06/2021,33
01/12/2021,12/06/2021,36
01/12/2021,13/06/2021,26
01/12/2021,14/06/2021,36
01/12/2021,15/06/2021,31
01/12/2021,16/06/2021,37
01/12/2021,17/06/2021,31
01/12/2021,18/06/2021,24
01/12/2021,19/06/2021,17
01/12/2021,20/06/2021,24
01/12/2021,21/06/2021,18
01/12/2021,22/06/2021,25
01/12/2021,23/06/2021,24
01/12/2021,24/06/2021,21
01/12/2021,25/06/2021,12
01/12/2021,26/06/2021,20
01/12/2021,27/06/2021,12
01/12/2021,28/06/2021,19
01/12/2021,29/06/2021,15
01/12/2021,30/06/2021,15
01/12/2021,01/07/2021,14
01/12/2021,02/07/2021,11
01/12/2021,03/07/2021,15
01/12/2021,04/07/2021,10
01/12/2021,05/07/2021,12
01/12/2021,06/07/2021,9
01/12/2021,07/07/2021,9
01/12/2021,08/07/2021,13
01/12/2021,09/07/2021,11
01/12/2021,10/07/2021,11
01/12/2021,11/07/2021,8
01/12/2021,12/07/2021,11
01/12/2021,13/07/2021,8
01/12/2021,14/07/2021,14
01/12/2021,15/07/2021,9
01/12/2021,16/07/2021,7
01/12/2021,17/07/2021,7
01/12/2021,18/07/2021,7
01/12/2021,19/07/2021,13
01/12/2021,20/07/2021,10
01/12/2021,21/07/2021,12
01/12/2021,22/07/2021,13
01/12/2021,23/07/2021,7
01/12/2021,24/07/2021,8
01/12/2021,25/07/2021,8
01/12/2021,26/07/2021,13
01/12/2021,27/07/2021,16
01/12/2021,28/07/2021,6
01/12/2021,29/07/2021,15
01/12/2021,30/07/2021,8
01/12/2021,31/07/2021,16
01/12/2021,01/08/2021,15
01/12/2021,02/08/2021,21
01/12/2021,03/08/2021,20
01/12/2021,04/08/2021,24
01/12/2021,05/08/2021,20
01/12/2021,06/08/2021,17
01/12/2021,07/08/2021,23
01/12/2021,08/08/2021,17
01/12/2021,09/08/2021,24
01/12/2021,10/08/2021,23
01/12/2021,11/08/2021,38
01/12/2021,12/08/2021,32
01/12/2021,13/08/2021,39
01/12/2021,14/08/2021,40
01/12/2021,15/08/2021,33
01/12/2021,16/08/2021,39
01/12/2021,17/08/2021,62
01/12/2021,18/08/2021,40
01/12/2021,19/08/2021,46
01/12/2021,20/08/2021,43
01/12/2021,21/08/2021,27
01/12/2021,22/08/2021,49
01/12/2021,23/08/2021,43
01/12/2021,24/08/2021,48
01/12/2021,25/08/2021,55
01/12/2021,26/08/2021,39
01/12/2021,27/08/2021,59
01/12/2021,28/08/2021,50
01/12/2021,29/08/2021,65
01/12/2021,30/08/2021,49
01/12/2021,31/08/2021,62
01/12/2021,01/09/2021,52
01/12/2021,02/09/2021,49
01/12/2021,03/09/2021,67
01/12/2021,04/09/2021,50
01/12/2021,05/09/2021,64
01/12/2021,06/09/2021,57
01/12/2021,07/09/2021,52
01/12/2021,08/09/2021,58
01/12/2021,09/09/2021,58
01/12/2021,10/09/2021,44
01/12/2021,11/09/2021,60
01/12/2021,12/09/2021,57
01/12/2021,13/09/2021,51
01/12/2021,14/09/2021,64
01/12/2021,15/09/2021,63
01/12/2021,16/09/2021,52
01/12/2021,17/09/2021,46
01/12/2021,18/09/2021,53
01/12/2021,19/09/2021,39
01/12/2021,20/09/2021,54
01/12/2021,21/09/2021,52
01/12/2021,22/09/2021,49
01/12/2021,23/09/2021,57
01/12/2021,24/09/2021,39
01/12/2021,25/09/2021,41
01/12/2021,26/09/2021,38
01/12/2021,27/09/2021,44
01/12/2021,28/09/2021,41
01/12/2021,29/09/2021,45
01/12/2021,30/09/2021,46
01/12/2021,01/10/2021,32
01/12/2021,02/10/2021,37
01/12/2021,03/10/2021,34
01/12/2021,04/10/2021,29
01/12/2021,05/10/2021,35
01/12/2021,06/10/2021,32
01/12/2021,07/10/2021,28
01/12/2021,08/10/2021,38
01/12/2021,09/10/2021,30
01/12/2021,10/10/2021,34
01/12/2021,11/10/2021,34
01/12/2021,12/10/2021,32
01/12/2021,13/10/2021,32
01/12/2021,14/10/2021,27
01/12/2021,15/10/2021,16
01/12/2021,16/10/2021,34
01/12/2021,17/10/2021,37
01/12/2021,18/10/2021,36
01/12/2021,19/10/2021,25
01/12/2021,20/10/2021,29
01/12/2021,21/10/2021,36
01/12/2021,22/10/2021,40
01/12/2021,23/10/2021,19
01/12/2021,24/10/2021,39
01/12/2021,25/10/2021,36
01/12/2021,26/10/2021,43
01/12/2021,27/10/2021,36
01/12/2021,28/10/2021,31
01/12/2021,29/10/2021,44
01/12/2021,30/10/2021,32
01/12/2021,31/10/2021,41
01/12/2021,01/11/2021,32
01/12/2021,02/11/2021,50
01/12/2021,03/11/2021,52
01/12/2021,04/11/2021,35
01/12/2021,05/11/2021,30
01/12/2021,06/11/2021,39
01/12/2021,07/11/2021,47
01/12/2021,08/11/2021,38
01/12/2021,09/11/2021,53
01/12/2021,10/11/2021,53
01/12/2021,11/11/2021,60
01/12/2021,12/11/2021,52
01/12/2021,13/11/2021,45
01/12/2021,14/11/2021,49
01/12/2021,15/11/2021,50
01/12/2021,16/11/2021,68
01/12/2021,17/11/2021,62
01/12/2021,18/11/2021,48
01/12/2021,19/11/2021,52
01/12/2021,20/11/2021,65
01/12/2021,21/11/2021,60
01/12/2021,22/11/2021,62
01/12/2021,23/11/2021,77
01/12/2021,24/11/2021,56
01/12/2021,25/11/2021,53
01/12/2021,26/11/2021,79
01/12/2021,27/11/2021,72
01/12/2021,28/11/2021,62
01/12/2021,29/11/2021,63
01/12/2021,30/11/2021,37
01/12/2021,01/12/2021,6
01/12/2021,,4908490
