iss_date,DATARICOVERO1,RICOVERI
01/12/2021,28/05/2020,76
01/12/2021,29/05/2020,95
01/12/2021,30/05/2020,78
01/12/2021,31/05/2020,48
01/12/2021,01/06/2020,100
01/12/2021,02/06/2020,59
01/12/2021,03/06/2020,82
01/12/2021,04/06/2020,72
01/12/2021,05/06/2020,77
01/12/2021,06/06/2020,46
01/12/2021,07/06/2020,42
01/12/2021,08/06/2020,93
01/12/2021,09/06/2020,64
01/12/2021,10/06/2020,69
01/12/2021,11/06/2020,55
01/12/2021,12/06/2020,66
01/12/2021,13/06/2020,58
01/12/2021,14/06/2020,48
01/12/2021,15/06/2020,64
01/12/2021,16/06/2020,49
01/12/2021,17/06/2020,57
01/12/2021,18/06/2020,63
01/12/2021,19/06/2020,70
01/12/2021,20/06/2020,34
01/12/2021,21/06/2020,41
01/12/2021,22/06/2020,72
01/12/2021,23/06/2020,50
01/12/2021,24/06/2020,65
01/12/2021,25/06/2020,64
01/12/2021,26/06/2020,70
01/12/2021,27/06/2020,37
01/12/2021,28/06/2020,29
01/12/2021,29/06/2020,71
01/12/2021,30/06/2020,60
01/12/2021,01/07/2020,49
01/12/2021,02/07/2020,64
01/12/2021,03/07/2020,70
01/12/2021,04/07/2020,36
01/12/2021,05/07/2020,47
01/12/2021,06/07/2020,56
01/12/2021,07/07/2020,45
01/12/2021,08/07/2020,58
01/12/2021,09/07/2020,44
01/12/2021,10/07/2020,60
01/12/2021,11/07/2020,46
01/12/2021,12/07/2020,36
01/12/2021,13/07/2020,59
01/12/2021,14/07/2020,49
01/12/2021,15/07/2020,55
01/12/2021,16/07/2020,55
01/12/2021,17/07/2020,77
01/12/2021,18/07/2020,44
01/12/2021,19/07/2020,34
01/12/2021,20/07/2020,62
01/12/2021,21/07/2020,65
01/12/2021,22/07/2020,56
01/12/2021,23/07/2020,60
01/12/2021,24/07/2020,56
01/12/2021,25/07/2020,58
01/12/2021,26/07/2020,42
01/12/2021,27/07/2020,50
01/12/2021,28/07/2020,59
01/12/2021,29/07/2020,52
01/12/2021,30/07/2020,53
01/12/2021,31/07/2020,72
01/12/2021,01/08/2020,65
01/12/2021,02/08/2020,48
01/12/2021,03/08/2020,75
01/12/2021,04/08/2020,59
01/12/2021,05/08/2020,74
01/12/2021,06/08/2020,55
01/12/2021,07/08/2020,65
01/12/2021,08/08/2020,57
01/12/2021,09/08/2020,60
01/12/2021,10/08/2020,79
01/12/2021,11/08/2020,58
01/12/2021,12/08/2020,86
01/12/2021,13/08/2020,78
01/12/2021,14/08/2020,80
01/12/2021,15/08/2020,60
01/12/2021,16/08/2020,62
01/12/2021,17/08/2020,82
01/12/2021,18/08/2020,103
01/12/2021,19/08/2020,126
01/12/2021,20/08/2020,77
01/12/2021,21/08/2020,91
01/12/2021,22/08/2020,113
01/12/2021,23/08/2020,90
01/12/2021,24/08/2020,116
01/12/2021,25/08/2020,140
01/12/2021,26/08/2020,141
01/12/2021,27/08/2020,136
01/12/2021,28/08/2020,135
01/12/2021,29/08/2020,107
01/12/2021,30/08/2020,114
01/12/2021,31/08/2020,122
01/12/2021,01/09/2020,151
01/12/2021,02/09/2020,164
01/12/2021,03/09/2020,179
01/12/2021,04/09/2020,165
01/12/2021,05/09/2020,147
01/12/2021,06/09/2020,124
01/12/2021,07/09/2020,201
01/12/2021,08/09/2020,168
01/12/2021,09/09/2020,180
01/12/2021,10/09/2020,199
01/12/2021,11/09/2020,189
01/12/2021,12/09/2020,180
01/12/2021,13/09/2020,173
01/12/2021,14/09/2020,209
01/12/2021,15/09/2020,229
01/12/2021,16/09/2020,226
01/12/2021,17/09/2020,234
01/12/2021,18/09/2020,238
01/12/2021,19/09/2020,188
01/12/2021,20/09/2020,167
01/12/2021,21/09/2020,243
01/12/2021,22/09/2020,247
01/12/2021,23/09/2020,242
01/12/2021,24/09/2020,241
01/12/2021,25/09/2020,260
01/12/2021,26/09/2020,217
01/12/2021,27/09/2020,191
01/12/2021,28/09/2020,258
01/12/2021,29/09/2020,274
01/12/2021,30/09/2020,240
01/12/2021,01/10/2020,318
01/12/2021,02/10/2020,342
01/12/2021,03/10/2020,356
01/12/2021,04/10/2020,322
01/12/2021,05/10/2020,423
01/12/2021,06/10/2020,468
01/12/2021,07/10/2020,464
01/12/2021,08/10/2020,515
01/12/2021,09/10/2020,556
01/12/2021,10/10/2020,571
01/12/2021,11/10/2020,586
01/12/2021,12/10/2020,739
01/12/2021,13/10/2020,805
01/12/2021,14/10/2020,827
01/12/2021,15/10/2020,941
01/12/2021,16/10/2020,947
01/12/2021,17/10/2020,1112
01/12/2021,18/10/2020,1038
01/12/2021,19/10/2020,1281
01/12/2021,20/10/2020,1387
01/12/2021,21/10/2020,1407
01/12/2021,22/10/2020,1507
01/12/2021,23/10/2020,1712
01/12/2021,24/10/2020,1576
01/12/2021,25/10/2020,1658
01/12/2021,26/10/2020,1968
01/12/2021,27/10/2020,1960
01/12/2021,28/10/2020,2000
01/12/2021,29/10/2020,2100
01/12/2021,30/10/2020,2282
01/12/2021,31/10/2020,2070
01/12/2021,01/11/2020,1931
01/12/2021,02/11/2020,2426
01/12/2021,03/11/2020,2481
01/12/2021,04/11/2020,2589
01/12/2021,05/11/2020,2617
01/12/2021,06/11/2020,2561
01/12/2021,07/11/2020,2430
01/12/2021,08/11/2020,2182
01/12/2021,09/11/2020,2493
01/12/2021,10/11/2020,2526
01/12/2021,11/11/2020,2629
01/12/2021,12/11/2020,2532
01/12/2021,13/11/2020,2556
01/12/2021,14/11/2020,2320
01/12/2021,15/11/2020,2012
01/12/2021,16/11/2020,2484
01/12/2021,17/11/2020,2467
01/12/2021,18/11/2020,2318
01/12/2021,19/11/2020,2305
01/12/2021,20/11/2020,2210
01/12/2021,21/11/2020,1817
01/12/2021,22/11/2020,1607
01/12/2021,23/11/2020,2019
01/12/2021,24/11/2020,1955
01/12/2021,25/11/2020,1848
01/12/2021,26/11/2020,1775
01/12/2021,27/11/2020,1775
01/12/2021,28/11/2020,1607
01/12/2021,29/11/2020,1374
01/12/2021,30/11/2020,1599
01/12/2021,01/12/2020,1617
01/12/2021,02/12/2020,1615
01/12/2021,03/12/2020,1571
01/12/2021,04/12/2020,1539
01/12/2021,05/12/2020,1427
01/12/2021,06/12/2020,1258
01/12/2021,07/12/2020,1412
01/12/2021,08/12/2020,1290
01/12/2021,09/12/2020,1428
01/12/2021,10/12/2020,1392
01/12/2021,11/12/2020,1438
01/12/2021,12/12/2020,1259
01/12/2021,13/12/2020,1040
01/12/2021,14/12/2020,1350
01/12/2021,15/12/2020,1262
01/12/2021,16/12/2020,1250
01/12/2021,17/12/2020,1283
01/12/2021,18/12/2020,1264
01/12/2021,19/12/2020,1195
01/12/2021,20/12/2020,1038
01/12/2021,21/12/2020,1251
01/12/2021,22/12/2020,1281
01/12/2021,23/12/2020,1234
01/12/2021,24/12/2020,1255
01/12/2021,25/12/2020,989
01/12/2021,26/12/2020,1138
01/12/2021,27/12/2020,1193
01/12/2021,28/12/2020,1354
01/12/2021,29/12/2020,1408
01/12/2021,30/12/2020,1330
01/12/2021,31/12/2020,1370
01/12/2021,01/01/2021,1148
01/12/2021,02/01/2021,1409
01/12/2021,03/01/2021,1196
01/12/2021,04/01/2021,1426
01/12/2021,05/01/2021,1458
01/12/2021,06/01/2021,1210
01/12/2021,07/01/2021,1399
01/12/2021,08/01/2021,1462
01/12/2021,09/01/2021,1271
01/12/2021,10/01/2021,1151
01/12/2021,11/01/2021,1338
01/12/2021,12/01/2021,1300
01/12/2021,13/01/2021,1279
01/12/2021,14/01/2021,1280
01/12/2021,15/01/2021,1245
01/12/2021,16/01/2021,1189
01/12/2021,17/01/2021,928
01/12/2021,18/01/2021,1157
01/12/2021,19/01/2021,1069
01/12/2021,20/01/2021,1071
01/12/2021,21/01/2021,1135
01/12/2021,22/01/2021,1061
01/12/2021,23/01/2021,989
01/12/2021,24/01/2021,857
01/12/2021,25/01/2021,1163
01/12/2021,26/01/2021,972
01/12/2021,27/01/2021,922
01/12/2021,28/01/2021,975
01/12/2021,29/01/2021,1022
01/12/2021,30/01/2021,901
01/12/2021,31/01/2021,825
01/12/2021,01/02/2021,1054
01/12/2021,02/02/2021,981
01/12/2021,03/02/2021,976
01/12/2021,04/02/2021,968
01/12/2021,05/02/2021,975
01/12/2021,06/02/2021,897
01/12/2021,07/02/2021,843
01/12/2021,08/02/2021,1024
01/12/2021,09/02/2021,956
01/12/2021,10/02/2021,1004
01/12/2021,11/02/2021,974
01/12/2021,12/02/2021,931
01/12/2021,13/02/2021,849
01/12/2021,14/02/2021,735
01/12/2021,15/02/2021,969
01/12/2021,16/02/2021,941
01/12/2021,17/02/2021,1023
01/12/2021,18/02/2021,1045
01/12/2021,19/02/2021,1032
01/12/2021,20/02/2021,992
01/12/2021,21/02/2021,931
01/12/2021,22/02/2021,1280
01/12/2021,23/02/2021,1271
01/12/2021,24/02/2021,1201
01/12/2021,25/02/2021,1203
01/12/2021,26/02/2021,1343
01/12/2021,27/02/2021,1330
01/12/2021,28/02/2021,1160
01/12/2021,01/03/2021,1453
01/12/2021,02/03/2021,1635
01/12/2021,03/03/2021,1610
01/12/2021,04/03/2021,1579
01/12/2021,05/03/2021,1700
01/12/2021,06/03/2021,1577
01/12/2021,07/03/2021,1374
01/12/2021,08/03/2021,1840
01/12/2021,09/03/2021,1849
01/12/2021,10/03/2021,1856
01/12/2021,11/03/2021,1729
01/12/2021,12/03/2021,1863
01/12/2021,13/03/2021,1841
01/12/2021,14/03/2021,1611
01/12/2021,15/03/2021,2033
01/12/2021,16/03/2021,2059
01/12/2021,17/03/2021,1912
01/12/2021,18/03/2021,1811
01/12/2021,19/03/2021,1878
01/12/2021,20/03/2021,1812
01/12/2021,21/03/2021,1640
01/12/2021,22/03/2021,1917
01/12/2021,23/03/2021,1841
01/12/2021,24/03/2021,1796
01/12/2021,25/03/2021,1852
01/12/2021,26/03/2021,1899
01/12/2021,27/03/2021,1696
01/12/2021,28/03/2021,1399
01/12/2021,29/03/2021,1853
01/12/2021,30/03/2021,1755
01/12/2021,31/03/2021,1717
01/12/2021,01/04/2021,1722
01/12/2021,02/04/2021,1820
01/12/2021,03/04/2021,1606
01/12/2021,04/04/2021,1296
01/12/2021,05/04/2021,1370
01/12/2021,06/04/2021,1601
01/12/2021,07/04/2021,1467
01/12/2021,08/04/2021,1363
01/12/2021,09/04/2021,1391
01/12/2021,10/04/2021,1263
01/12/2021,11/04/2021,1113
01/12/2021,12/04/2021,1223
01/12/2021,13/04/2021,1307
01/12/2021,14/04/2021,1146
01/12/2021,15/04/2021,1123
01/12/2021,16/04/2021,1039
01/12/2021,17/04/2021,1003
01/12/2021,18/04/2021,1002
01/12/2021,19/04/2021,1100
01/12/2021,20/04/2021,1110
01/12/2021,21/04/2021,1086
01/12/2021,22/04/2021,986
01/12/2021,23/04/2021,1036
01/12/2021,24/04/2021,938
01/12/2021,25/04/2021,831
01/12/2021,26/04/2021,993
01/12/2021,27/04/2021,929
01/12/2021,28/04/2021,966
01/12/2021,29/04/2021,848
01/12/2021,30/04/2021,886
01/12/2021,01/05/2021,740
01/12/2021,02/05/2021,663
01/12/2021,03/05/2021,850
01/12/2021,04/05/2021,831
01/12/2021,05/05/2021,745
01/12/2021,06/05/2021,677
01/12/2021,07/05/2021,673
01/12/2021,08/05/2021,611
01/12/2021,09/05/2021,453
01/12/2021,10/05/2021,655
01/12/2021,11/05/2021,537
01/12/2021,12/05/2021,549
01/12/2021,13/05/2021,541
01/12/2021,14/05/2021,492
01/12/2021,15/05/2021,415
01/12/2021,16/05/2021,358
01/12/2021,17/05/2021,468
01/12/2021,18/05/2021,381
01/12/2021,19/05/2021,374
01/12/2021,20/05/2021,366
01/12/2021,21/05/2021,327
01/12/2021,22/05/2021,272
01/12/2021,23/05/2021,265
01/12/2021,24/05/2021,299
01/12/2021,25/05/2021,253
01/12/2021,26/05/2021,282
01/12/2021,27/05/2021,221
01/12/2021,28/05/2021,267
01/12/2021,29/05/2021,215
01/12/2021,30/05/2021,181
01/12/2021,31/05/2021,218
01/12/2021,01/06/2021,219
01/12/2021,02/06/2021,172
01/12/2021,03/06/2021,182
01/12/2021,04/06/2021,197
01/12/2021,05/06/2021,152
01/12/2021,06/06/2021,162
01/12/2021,07/06/2021,184
01/12/2021,08/06/2021,164
01/12/2021,09/06/2021,149
01/12/2021,10/06/2021,122
01/12/2021,11/06/2021,127
01/12/2021,12/06/2021,125
01/12/2021,13/06/2021,109
01/12/2021,14/06/2021,108
01/12/2021,15/06/2021,119
01/12/2021,16/06/2021,104
01/12/2021,17/06/2021,88
01/12/2021,18/06/2021,91
01/12/2021,19/06/2021,69
01/12/2021,20/06/2021,67
01/12/2021,21/06/2021,74
01/12/2021,22/06/2021,97
01/12/2021,23/06/2021,68
01/12/2021,24/06/2021,84
01/12/2021,25/06/2021,62
01/12/2021,26/06/2021,67
01/12/2021,27/06/2021,53
01/12/2021,28/06/2021,76
01/12/2021,29/06/2021,68
01/12/2021,30/06/2021,65
01/12/2021,01/07/2021,69
01/12/2021,02/07/2021,49
01/12/2021,03/07/2021,57
01/12/2021,04/07/2021,61
01/12/2021,05/07/2021,65
01/12/2021,06/07/2021,65
01/12/2021,07/07/2021,84
01/12/2021,08/07/2021,90
01/12/2021,09/07/2021,77
01/12/2021,10/07/2021,67
01/12/2021,11/07/2021,71
01/12/2021,12/07/2021,80
01/12/2021,13/07/2021,107
01/12/2021,14/07/2021,94
01/12/2021,15/07/2021,102
01/12/2021,16/07/2021,117
01/12/2021,17/07/2021,121
01/12/2021,18/07/2021,116
01/12/2021,19/07/2021,162
01/12/2021,20/07/2021,157
01/12/2021,21/07/2021,172
01/12/2021,22/07/2021,193
01/12/2021,23/07/2021,183
01/12/2021,24/07/2021,186
01/12/2021,25/07/2021,209
01/12/2021,26/07/2021,210
01/12/2021,27/07/2021,208
01/12/2021,28/07/2021,223
01/12/2021,29/07/2021,212
01/12/2021,30/07/2021,254
01/12/2021,31/07/2021,233
01/12/2021,01/08/2021,232
01/12/2021,02/08/2021,267
01/12/2021,03/08/2021,298
01/12/2021,04/08/2021,283
01/12/2021,05/08/2021,281
01/12/2021,06/08/2021,315
01/12/2021,07/08/2021,286
01/12/2021,08/08/2021,268
01/12/2021,09/08/2021,346
01/12/2021,10/08/2021,328
01/12/2021,11/08/2021,331
01/12/2021,12/08/2021,322
01/12/2021,13/08/2021,358
01/12/2021,14/08/2021,323
01/12/2021,15/08/2021,302
01/12/2021,16/08/2021,404
01/12/2021,17/08/2021,344
01/12/2021,18/08/2021,393
01/12/2021,19/08/2021,356
01/12/2021,20/08/2021,344
01/12/2021,21/08/2021,369
01/12/2021,22/08/2021,289
01/12/2021,23/08/2021,376
01/12/2021,24/08/2021,377
01/12/2021,25/08/2021,367
01/12/2021,26/08/2021,411
01/12/2021,27/08/2021,375
01/12/2021,28/08/2021,364
01/12/2021,29/08/2021,319
01/12/2021,30/08/2021,326
01/12/2021,31/08/2021,346
01/12/2021,01/09/2021,347
01/12/2021,02/09/2021,375
01/12/2021,03/09/2021,338
01/12/2021,04/09/2021,338
01/12/2021,05/09/2021,260
01/12/2021,06/09/2021,344
01/12/2021,07/09/2021,338
01/12/2021,08/09/2021,317
01/12/2021,09/09/2021,306
01/12/2021,10/09/2021,301
01/12/2021,11/09/2021,289
01/12/2021,12/09/2021,244
01/12/2021,13/09/2021,327
01/12/2021,14/09/2021,273
01/12/2021,15/09/2021,250
01/12/2021,16/09/2021,282
01/12/2021,17/09/2021,261
01/12/2021,18/09/2021,230
01/12/2021,19/09/2021,209
01/12/2021,20/09/2021,226
01/12/2021,21/09/2021,231
01/12/2021,22/09/2021,204
01/12/2021,23/09/2021,242
01/12/2021,24/09/2021,196
01/12/2021,25/09/2021,181
01/12/2021,26/09/2021,154
01/12/2021,27/09/2021,216
01/12/2021,28/09/2021,182
01/12/2021,29/09/2021,172
01/12/2021,30/09/2021,177
01/12/2021,01/10/2021,198
01/12/2021,02/10/2021,170
01/12/2021,03/10/2021,150
01/12/2021,04/10/2021,178
01/12/2021,05/10/2021,173
01/12/2021,06/10/2021,152
01/12/2021,07/10/2021,166
01/12/2021,08/10/2021,145
01/12/2021,09/10/2021,133
01/12/2021,10/10/2021,125
01/12/2021,11/10/2021,146
01/12/2021,12/10/2021,159
01/12/2021,13/10/2021,159
01/12/2021,14/10/2021,139
01/12/2021,15/10/2021,169
01/12/2021,16/10/2021,154
01/12/2021,17/10/2021,136
01/12/2021,18/10/2021,191
01/12/2021,19/10/2021,216
01/12/2021,20/10/2021,191
01/12/2021,21/10/2021,191
01/12/2021,22/10/2021,237
01/12/2021,23/10/2021,187
01/12/2021,24/10/2021,188
01/12/2021,25/10/2021,228
01/12/2021,26/10/2021,222
01/12/2021,27/10/2021,261
01/12/2021,28/10/2021,235
01/12/2021,29/10/2021,242
01/12/2021,30/10/2021,246
01/12/2021,31/10/2021,237
01/12/2021,01/11/2021,215
01/12/2021,02/11/2021,292
01/12/2021,03/11/2021,281
01/12/2021,04/11/2021,318
01/12/2021,05/11/2021,305
01/12/2021,06/11/2021,253
01/12/2021,07/11/2021,247
01/12/2021,08/11/2021,326
01/12/2021,09/11/2021,304
01/12/2021,10/11/2021,321
01/12/2021,11/11/2021,289
01/12/2021,12/11/2021,355
01/12/2021,13/11/2021,340
01/12/2021,14/11/2021,291
01/12/2021,15/11/2021,393
01/12/2021,16/11/2021,407
01/12/2021,17/11/2021,378
01/12/2021,18/11/2021,353
01/12/2021,19/11/2021,400
01/12/2021,20/11/2021,358
01/12/2021,21/11/2021,341
01/12/2021,22/11/2021,425
01/12/2021,23/11/2021,417
01/12/2021,24/11/2021,374
01/12/2021,25/11/2021,404
01/12/2021,26/11/2021,434
01/12/2021,27/11/2021,383
01/12/2021,28/11/2021,316
01/12/2021,29/11/2021,361
01/12/2021,30/11/2021,172
01/12/2021,01/12/2021,13
01/12/2021,,4593468
