iss_date,DATARICOVERO1,RICOVERI
15/12/2020,13/05/2020,177
15/12/2020,14/05/2020,174
15/12/2020,15/05/2020,181
15/12/2020,16/05/2020,122
15/12/2020,17/05/2020,107
15/12/2020,18/05/2020,134
15/12/2020,19/05/2020,132
15/12/2020,20/05/2020,128
15/12/2020,21/05/2020,100
15/12/2020,22/05/2020,103
15/12/2020,23/05/2020,83
15/12/2020,24/05/2020,75
15/12/2020,25/05/2020,123
15/12/2020,26/05/2020,95
15/12/2020,27/05/2020,89
15/12/2020,28/05/2020,71
15/12/2020,29/05/2020,87
15/12/2020,30/05/2020,69
15/12/2020,31/05/2020,44
15/12/2020,01/06/2020,89
15/12/2020,02/06/2020,54
15/12/2020,03/06/2020,70
15/12/2020,04/06/2020,65
15/12/2020,05/06/2020,69
15/12/2020,06/06/2020,47
15/12/2020,07/06/2020,34
15/12/2020,08/06/2020,86
15/12/2020,09/06/2020,53
15/12/2020,10/06/2020,61
15/12/2020,11/06/2020,46
15/12/2020,12/06/2020,57
15/12/2020,13/06/2020,52
15/12/2020,14/06/2020,48
15/12/2020,15/06/2020,60
15/12/2020,16/06/2020,44
15/12/2020,17/06/2020,48
15/12/2020,18/06/2020,53
15/12/2020,19/06/2020,56
15/12/2020,20/06/2020,32
15/12/2020,21/06/2020,39
15/12/2020,22/06/2020,55
15/12/2020,23/06/2020,47
15/12/2020,24/06/2020,57
15/12/2020,25/06/2020,63
15/12/2020,26/06/2020,62
15/12/2020,27/06/2020,36
15/12/2020,28/06/2020,28
15/12/2020,29/06/2020,56
15/12/2020,30/06/2020,52
15/12/2020,01/07/2020,44
15/12/2020,02/07/2020,58
15/12/2020,03/07/2020,61
15/12/2020,04/07/2020,38
15/12/2020,05/07/2020,46
15/12/2020,06/07/2020,53
15/12/2020,07/07/2020,41
15/12/2020,08/07/2020,49
15/12/2020,09/07/2020,42
15/12/2020,10/07/2020,58
15/12/2020,11/07/2020,42
15/12/2020,12/07/2020,34
15/12/2020,13/07/2020,47
15/12/2020,14/07/2020,39
15/12/2020,15/07/2020,47
15/12/2020,16/07/2020,47
15/12/2020,17/07/2020,65
15/12/2020,18/07/2020,37
15/12/2020,19/07/2020,38
15/12/2020,20/07/2020,47
15/12/2020,21/07/2020,58
15/12/2020,22/07/2020,52
15/12/2020,23/07/2020,58
15/12/2020,24/07/2020,52
15/12/2020,25/07/2020,51
15/12/2020,26/07/2020,40
15/12/2020,27/07/2020,45
15/12/2020,28/07/2020,51
15/12/2020,29/07/2020,49
15/12/2020,30/07/2020,51
15/12/2020,31/07/2020,71
15/12/2020,01/08/2020,66
15/12/2020,02/08/2020,48
15/12/2020,03/08/2020,67
15/12/2020,04/08/2020,52
15/12/2020,05/08/2020,70
15/12/2020,06/08/2020,48
15/12/2020,07/08/2020,60
15/12/2020,08/08/2020,53
15/12/2020,09/08/2020,57
15/12/2020,10/08/2020,71
15/12/2020,11/08/2020,51
15/12/2020,12/08/2020,80
15/12/2020,13/08/2020,73
15/12/2020,14/08/2020,74
15/12/2020,15/08/2020,59
15/12/2020,16/08/2020,61
15/12/2020,17/08/2020,77
15/12/2020,18/08/2020,95
15/12/2020,19/08/2020,124
15/12/2020,20/08/2020,72
15/12/2020,21/08/2020,88
15/12/2020,22/08/2020,108
15/12/2020,23/08/2020,89
15/12/2020,24/08/2020,109
15/12/2020,25/08/2020,136
15/12/2020,26/08/2020,136
15/12/2020,27/08/2020,133
15/12/2020,28/08/2020,132
15/12/2020,29/08/2020,104
15/12/2020,30/08/2020,111
15/12/2020,31/08/2020,117
15/12/2020,01/09/2020,146
15/12/2020,02/09/2020,158
15/12/2020,03/09/2020,174
15/12/2020,04/09/2020,157
15/12/2020,05/09/2020,144
15/12/2020,06/09/2020,118
15/12/2020,07/09/2020,200
15/12/2020,08/09/2020,159
15/12/2020,09/09/2020,182
15/12/2020,10/09/2020,198
15/12/2020,11/09/2020,180
15/12/2020,12/09/2020,182
15/12/2020,13/09/2020,173
15/12/2020,14/09/2020,198
15/12/2020,15/09/2020,222
15/12/2020,16/09/2020,214
15/12/2020,17/09/2020,225
15/12/2020,18/09/2020,230
15/12/2020,19/09/2020,193
15/12/2020,20/09/2020,169
15/12/2020,21/09/2020,227
15/12/2020,22/09/2020,236
15/12/2020,23/09/2020,236
15/12/2020,24/09/2020,232
15/12/2020,25/09/2020,252
15/12/2020,26/09/2020,210
15/12/2020,27/09/2020,189
15/12/2020,28/09/2020,244
15/12/2020,29/09/2020,278
15/12/2020,30/09/2020,238
15/12/2020,01/10/2020,311
15/12/2020,02/10/2020,335
15/12/2020,03/10/2020,350
15/12/2020,04/10/2020,316
15/12/2020,05/10/2020,411
15/12/2020,06/10/2020,458
15/12/2020,07/10/2020,443
15/12/2020,08/10/2020,507
15/12/2020,09/10/2020,544
15/12/2020,10/10/2020,551
15/12/2020,11/10/2020,570
15/12/2020,12/10/2020,717
15/12/2020,13/10/2020,777
15/12/2020,14/10/2020,808
15/12/2020,15/10/2020,921
15/12/2020,16/10/2020,920
15/12/2020,17/10/2020,1097
15/12/2020,18/10/2020,1034
15/12/2020,19/10/2020,1255
15/12/2020,20/10/2020,1355
15/12/2020,21/10/2020,1376
15/12/2020,22/10/2020,1458
15/12/2020,23/10/2020,1650
15/12/2020,24/10/2020,1553
15/12/2020,25/10/2020,1669
15/12/2020,26/10/2020,1936
15/12/2020,27/10/2020,1933
15/12/2020,28/10/2020,1966
15/12/2020,29/10/2020,2057
15/12/2020,30/10/2020,2232
15/12/2020,31/10/2020,2027
15/12/2020,01/11/2020,1890
15/12/2020,02/11/2020,2362
15/12/2020,03/11/2020,2436
15/12/2020,04/11/2020,2564
15/12/2020,05/11/2020,2571
15/12/2020,06/11/2020,2502
15/12/2020,07/11/2020,2371
15/12/2020,08/11/2020,2119
15/12/2020,09/11/2020,2389
15/12/2020,10/11/2020,2424
15/12/2020,11/11/2020,2562
15/12/2020,12/11/2020,2416
15/12/2020,13/11/2020,2445
15/12/2020,14/11/2020,2202
15/12/2020,15/11/2020,1915
15/12/2020,16/11/2020,2359
15/12/2020,17/11/2020,2327
15/12/2020,18/11/2020,2186
15/12/2020,19/11/2020,2186
15/12/2020,20/11/2020,2059
15/12/2020,21/11/2020,1714
15/12/2020,22/11/2020,1483
15/12/2020,23/11/2020,1865
15/12/2020,24/11/2020,1800
15/12/2020,25/11/2020,1676
15/12/2020,26/11/2020,1610
15/12/2020,27/11/2020,1633
15/12/2020,28/11/2020,1488
15/12/2020,29/11/2020,1260
15/12/2020,30/11/2020,1417
15/12/2020,01/12/2020,1403
15/12/2020,02/12/2020,1412
15/12/2020,03/12/2020,1322
15/12/2020,04/12/2020,1271
15/12/2020,05/12/2020,1189
15/12/2020,06/12/2020,1050
15/12/2020,07/12/2020,1101
15/12/2020,08/12/2020,994
15/12/2020,09/12/2020,1064
15/12/2020,10/12/2020,964
15/12/2020,11/12/2020,848
15/12/2020,12/12/2020,657
15/12/2020,13/12/2020,378
15/12/2020,14/12/2020,199
15/12/2020,15/12/2020,7
15/12/2020,,1630141
