iss_date,DATA_INIZIO_SINTOMI,CASI_SINT
15/12/2020,28/01/2020,9
15/12/2020,29/01/2020,14
15/12/2020,30/01/2020,18
15/12/2020,31/01/2020,14
15/12/2020,01/02/2020,44
15/12/2020,02/02/2020,31
15/12/2020,03/02/2020,21
15/12/2020,04/02/2020,21
15/12/2020,05/02/2020,29
15/12/2020,06/02/2020,23
15/12/2020,07/02/2020,15
15/12/2020,08/02/2020,14
15/12/2020,09/02/2020,14
15/12/2020,10/02/2020,55
15/12/2020,11/02/2020,20
15/12/2020,12/02/2020,45
15/12/2020,13/02/2020,41
15/12/2020,14/02/2020,60
15/12/2020,15/02/2020,135
15/12/2020,16/02/2020,77
15/12/2020,17/02/2020,127
15/12/2020,18/02/2020,152
15/12/2020,19/02/2020,127
15/12/2020,20/02/2020,378
15/12/2020,21/02/2020,293
15/12/2020,22/02/2020,364
15/12/2020,23/02/2020,473
15/12/2020,24/02/2020,617
15/12/2020,25/02/2020,772
15/12/2020,26/02/2020,690
15/12/2020,27/02/2020,799
15/12/2020,28/02/2020,1133
15/12/2020,29/02/2020,1006
15/12/2020,01/03/2020,2254
15/12/2020,02/03/2020,1793
15/12/2020,03/03/2020,2032
15/12/2020,04/03/2020,1761
15/12/2020,05/03/2020,2394
15/12/2020,06/03/2020,2666
15/12/2020,07/03/2020,2854
15/12/2020,08/03/2020,3345
15/12/2020,09/03/2020,3932
15/12/2020,10/03/2020,5456
15/12/2020,11/03/2020,3715
15/12/2020,12/03/2020,4204
15/12/2020,13/03/2020,4711
15/12/2020,14/03/2020,4094
15/12/2020,15/03/2020,5189
15/12/2020,16/03/2020,4692
15/12/2020,17/03/2020,3995
15/12/2020,18/03/2020,4195
15/12/2020,19/03/2020,3730
15/12/2020,20/03/2020,5316
15/12/2020,21/03/2020,3289
15/12/2020,22/03/2020,3304
15/12/2020,23/03/2020,3789
15/12/2020,24/03/2020,3020
15/12/2020,25/03/2020,3217
15/12/2020,26/03/2020,2753
15/12/2020,27/03/2020,3005
15/12/2020,28/03/2020,2650
15/12/2020,29/03/2020,2077
15/12/2020,30/03/2020,3034
15/12/2020,31/03/2020,2123
15/12/2020,01/04/2020,3325
15/12/2020,02/04/2020,2144
15/12/2020,03/04/2020,2230
15/12/2020,04/04/2020,1852
15/12/2020,05/04/2020,1685
15/12/2020,06/04/2020,1938
15/12/2020,07/04/2020,1788
15/12/2020,08/04/2020,1765
15/12/2020,09/04/2020,1594
15/12/2020,10/04/2020,2151
15/12/2020,11/04/2020,1263
15/12/2020,12/04/2020,1422
15/12/2020,13/04/2020,1284
15/12/2020,14/04/2020,1506
15/12/2020,15/04/2020,1693
15/12/2020,16/04/2020,1344
15/12/2020,17/04/2020,1306
15/12/2020,18/04/2020,1113
15/12/2020,19/04/2020,865
15/12/2020,20/04/2020,1576
15/12/2020,21/04/2020,993
15/12/2020,22/04/2020,1013
15/12/2020,23/04/2020,918
15/12/2020,24/04/2020,818
15/12/2020,25/04/2020,716
15/12/2020,26/04/2020,567
15/12/2020,27/04/2020,878
15/12/2020,28/04/2020,637
15/12/2020,29/04/2020,597
15/12/2020,30/04/2020,544
15/12/2020,01/05/2020,536
15/12/2020,02/05/2020,394
15/12/2020,03/05/2020,313
15/12/2020,04/05/2020,431
15/12/2020,05/05/2020,445
15/12/2020,06/05/2020,374
15/12/2020,07/05/2020,349
15/12/2020,08/05/2020,391
15/12/2020,09/05/2020,206
15/12/2020,10/05/2020,268
15/12/2020,11/05/2020,305
15/12/2020,12/05/2020,317
15/12/2020,13/05/2020,263
15/12/2020,14/05/2020,226
15/12/2020,15/05/2020,260
15/12/2020,16/05/2020,176
15/12/2020,17/05/2020,142
15/12/2020,18/05/2020,252
15/12/2020,19/05/2020,197
15/12/2020,20/05/2020,219
15/12/2020,21/05/2020,157
15/12/2020,22/05/2020,149
15/12/2020,23/05/2020,109
15/12/2020,24/05/2020,72
15/12/2020,25/05/2020,164
15/12/2020,26/05/2020,144
15/12/2020,27/05/2020,147
15/12/2020,28/05/2020,105
15/12/2020,29/05/2020,110
15/12/2020,30/05/2020,93
15/12/2020,31/05/2020,54
15/12/2020,01/06/2020,133
15/12/2020,02/06/2020,54
15/12/2020,03/06/2020,107
15/12/2020,04/06/2020,83
15/12/2020,05/06/2020,107
15/12/2020,06/06/2020,71
15/12/2020,07/06/2020,61
15/12/2020,08/06/2020,107
15/12/2020,09/06/2020,89
15/12/2020,10/06/2020,95
15/12/2020,11/06/2020,71
15/12/2020,12/06/2020,99
15/12/2020,13/06/2020,59
15/12/2020,14/06/2020,72
15/12/2020,15/06/2020,91
15/12/2020,16/06/2020,75
15/12/2020,17/06/2020,69
15/12/2020,18/06/2020,70
15/12/2020,19/06/2020,69
15/12/2020,20/06/2020,56
15/12/2020,21/06/2020,53
15/12/2020,22/06/2020,76
15/12/2020,23/06/2020,64
15/12/2020,24/06/2020,82
15/12/2020,25/06/2020,69
15/12/2020,26/06/2020,75
15/12/2020,27/06/2020,60
15/12/2020,28/06/2020,46
15/12/2020,29/06/2020,83
15/12/2020,30/06/2020,60
15/12/2020,01/07/2020,97
15/12/2020,02/07/2020,74
15/12/2020,03/07/2020,63
15/12/2020,04/07/2020,63
15/12/2020,05/07/2020,57
15/12/2020,06/07/2020,86
15/12/2020,07/07/2020,87
15/12/2020,08/07/2020,90
15/12/2020,09/07/2020,77
15/12/2020,10/07/2020,101
15/12/2020,11/07/2020,74
15/12/2020,12/07/2020,67
15/12/2020,13/07/2020,92
15/12/2020,14/07/2020,106
15/12/2020,15/07/2020,94
15/12/2020,16/07/2020,75
15/12/2020,17/07/2020,100
15/12/2020,18/07/2020,86
15/12/2020,19/07/2020,81
15/12/2020,20/07/2020,132
15/12/2020,21/07/2020,111
15/12/2020,22/07/2020,106
15/12/2020,23/07/2020,121
15/12/2020,24/07/2020,111
15/12/2020,25/07/2020,121
15/12/2020,26/07/2020,92
15/12/2020,27/07/2020,123
15/12/2020,28/07/2020,126
15/12/2020,29/07/2020,125
15/12/2020,30/07/2020,114
15/12/2020,31/07/2020,115
15/12/2020,01/08/2020,153
15/12/2020,02/08/2020,112
15/12/2020,03/08/2020,191
15/12/2020,04/08/2020,180
15/12/2020,05/08/2020,194
15/12/2020,06/08/2020,200
15/12/2020,07/08/2020,187
