iss_date,DATARICOVERO1,RICOVERI
22/01/2022,26/11/2020,1777
22/01/2022,27/11/2020,1780
22/01/2022,28/11/2020,1608
22/01/2022,29/11/2020,1378
22/01/2022,30/11/2020,1603
22/01/2022,01/12/2020,1618
22/01/2022,02/12/2020,1625
22/01/2022,03/12/2020,1575
22/01/2022,04/12/2020,1544
22/01/2022,05/12/2020,1433
22/01/2022,06/12/2020,1259
22/01/2022,07/12/2020,1414
22/01/2022,08/12/2020,1294
22/01/2022,09/12/2020,1430
22/01/2022,10/12/2020,1396
22/01/2022,11/12/2020,1440
22/01/2022,12/12/2020,1264
22/01/2022,13/12/2020,1040
22/01/2022,14/12/2020,1355
22/01/2022,15/12/2020,1265
22/01/2022,16/12/2020,1249
22/01/2022,17/12/2020,1285
22/01/2022,18/12/2020,1264
22/01/2022,19/12/2020,1199
22/01/2022,20/12/2020,1043
22/01/2022,21/12/2020,1251
22/01/2022,22/12/2020,1283
22/01/2022,23/12/2020,1236
22/01/2022,24/12/2020,1261
22/01/2022,25/12/2020,990
22/01/2022,26/12/2020,1144
22/01/2022,27/12/2020,1198
22/01/2022,28/12/2020,1361
22/01/2022,29/12/2020,1409
22/01/2022,30/12/2020,1340
22/01/2022,31/12/2020,1373
22/01/2022,01/01/2021,1156
22/01/2022,02/01/2021,1419
22/01/2022,03/01/2021,1209
22/01/2022,04/01/2021,1433
22/01/2022,05/01/2021,1459
22/01/2022,06/01/2021,1220
22/01/2022,07/01/2021,1410
22/01/2022,08/01/2021,1470
22/01/2022,09/01/2021,1279
22/01/2022,10/01/2021,1159
22/01/2022,11/01/2021,1346
22/01/2022,12/01/2021,1308
22/01/2022,13/01/2021,1289
22/01/2022,14/01/2021,1282
22/01/2022,15/01/2021,1248
22/01/2022,16/01/2021,1192
22/01/2022,17/01/2021,929
22/01/2022,18/01/2021,1162
22/01/2022,19/01/2021,1077
22/01/2022,20/01/2021,1076
22/01/2022,21/01/2021,1141
22/01/2022,22/01/2021,1062
22/01/2022,23/01/2021,993
22/01/2022,24/01/2021,859
22/01/2022,25/01/2021,1167
22/01/2022,26/01/2021,972
22/01/2022,27/01/2021,924
22/01/2022,28/01/2021,980
22/01/2022,29/01/2021,1023
22/01/2022,30/01/2021,903
22/01/2022,31/01/2021,824
22/01/2022,01/02/2021,1056
22/01/2022,02/02/2021,983
22/01/2022,03/02/2021,978
22/01/2022,04/02/2021,973
22/01/2022,05/02/2021,976
22/01/2022,06/02/2021,897
22/01/2022,07/02/2021,843
22/01/2022,08/02/2021,1025
22/01/2022,09/02/2021,958
22/01/2022,10/02/2021,1002
22/01/2022,11/02/2021,977
22/01/2022,12/02/2021,932
22/01/2022,13/02/2021,851
22/01/2022,14/02/2021,736
22/01/2022,15/02/2021,974
22/01/2022,16/02/2021,946
22/01/2022,17/02/2021,1022
22/01/2022,18/02/2021,1046
22/01/2022,19/02/2021,1034
22/01/2022,20/02/2021,994
22/01/2022,21/02/2021,932
22/01/2022,22/02/2021,1283
22/01/2022,23/02/2021,1273
22/01/2022,24/02/2021,1202
22/01/2022,25/02/2021,1208
22/01/2022,26/02/2021,1346
22/01/2022,27/02/2021,1330
22/01/2022,28/02/2021,1161
22/01/2022,01/03/2021,1454
22/01/2022,02/03/2021,1637
22/01/2022,03/03/2021,1614
22/01/2022,04/03/2021,1580
22/01/2022,05/03/2021,1702
22/01/2022,06/03/2021,1576
22/01/2022,07/03/2021,1375
22/01/2022,08/03/2021,1841
22/01/2022,09/03/2021,1851
22/01/2022,10/03/2021,1856
22/01/2022,11/03/2021,1734
22/01/2022,12/03/2021,1864
22/01/2022,13/03/2021,1842
22/01/2022,14/03/2021,1615
22/01/2022,15/03/2021,2035
22/01/2022,16/03/2021,2057
22/01/2022,17/03/2021,1914
22/01/2022,18/03/2021,1809
22/01/2022,19/03/2021,1878
22/01/2022,20/03/2021,1813
22/01/2022,21/03/2021,1644
22/01/2022,22/03/2021,1920
22/01/2022,23/03/2021,1842
22/01/2022,24/03/2021,1797
22/01/2022,25/03/2021,1852
22/01/2022,26/03/2021,1900
22/01/2022,27/03/2021,1696
22/01/2022,28/03/2021,1400
22/01/2022,29/03/2021,1853
22/01/2022,30/03/2021,1754
22/01/2022,31/03/2021,1716
22/01/2022,01/04/2021,1722
22/01/2022,02/04/2021,1820
22/01/2022,03/04/2021,1608
22/01/2022,04/04/2021,1297
22/01/2022,05/04/2021,1370
22/01/2022,06/04/2021,1601
22/01/2022,07/04/2021,1467
22/01/2022,08/04/2021,1369
22/01/2022,09/04/2021,1391
22/01/2022,10/04/2021,1263
22/01/2022,11/04/2021,1112
22/01/2022,12/04/2021,1224
22/01/2022,13/04/2021,1309
22/01/2022,14/04/2021,1149
22/01/2022,15/04/2021,1124
22/01/2022,16/04/2021,1042
22/01/2022,17/04/2021,1004
22/01/2022,18/04/2021,1003
22/01/2022,19/04/2021,1100
22/01/2022,20/04/2021,1109
22/01/2022,21/04/2021,1086
22/01/2022,22/04/2021,986
22/01/2022,23/04/2021,1039
22/01/2022,24/04/2021,939
22/01/2022,25/04/2021,830
22/01/2022,26/04/2021,995
22/01/2022,27/04/2021,929
22/01/2022,28/04/2021,966
22/01/2022,29/04/2021,847
22/01/2022,30/04/2021,886
22/01/2022,01/05/2021,741
22/01/2022,02/05/2021,663
22/01/2022,03/05/2021,851
22/01/2022,04/05/2021,832
22/01/2022,05/05/2021,745
22/01/2022,06/05/2021,677
22/01/2022,07/05/2021,673
22/01/2022,08/05/2021,612
22/01/2022,09/05/2021,453
22/01/2022,10/05/2021,656
22/01/2022,11/05/2021,537
22/01/2022,12/05/2021,547
22/01/2022,13/05/2021,541
22/01/2022,14/05/2021,494
22/01/2022,15/05/2021,416
22/01/2022,16/05/2021,357
22/01/2022,17/05/2021,468
22/01/2022,18/05/2021,382
22/01/2022,19/05/2021,374
22/01/2022,20/05/2021,367
22/01/2022,21/05/2021,330
22/01/2022,22/05/2021,272
22/01/2022,23/05/2021,265
22/01/2022,24/05/2021,301
22/01/2022,25/05/2021,253
22/01/2022,26/05/2021,284
22/01/2022,27/05/2021,221
22/01/2022,28/05/2021,267
22/01/2022,29/05/2021,215
22/01/2022,30/05/2021,181
22/01/2022,31/05/2021,218
22/01/2022,01/06/2021,221
22/01/2022,02/06/2021,172
22/01/2022,03/06/2021,184
22/01/2022,04/06/2021,199
22/01/2022,05/06/2021,152
22/01/2022,06/06/2021,162
22/01/2022,07/06/2021,184
22/01/2022,08/06/2021,165
22/01/2022,09/06/2021,149
22/01/2022,10/06/2021,122
22/01/2022,11/06/2021,127
22/01/2022,12/06/2021,126
22/01/2022,13/06/2021,109
22/01/2022,14/06/2021,108
22/01/2022,15/06/2021,119
22/01/2022,16/06/2021,105
22/01/2022,17/06/2021,89
22/01/2022,18/06/2021,92
22/01/2022,19/06/2021,70
22/01/2022,20/06/2021,67
22/01/2022,21/06/2021,75
22/01/2022,22/06/2021,99
22/01/2022,23/06/2021,69
22/01/2022,24/06/2021,85
22/01/2022,25/06/2021,63
22/01/2022,26/06/2021,67
22/01/2022,27/06/2021,54
22/01/2022,28/06/2021,76
22/01/2022,29/06/2021,68
22/01/2022,30/06/2021,65
22/01/2022,01/07/2021,70
22/01/2022,02/07/2021,50
22/01/2022,03/07/2021,58
22/01/2022,04/07/2021,65
22/01/2022,05/07/2021,66
22/01/2022,06/07/2021,66
22/01/2022,07/07/2021,84
22/01/2022,08/07/2021,90
22/01/2022,09/07/2021,77
22/01/2022,10/07/2021,68
22/01/2022,11/07/2021,71
22/01/2022,12/07/2021,80
22/01/2022,13/07/2021,108
22/01/2022,14/07/2021,94
22/01/2022,15/07/2021,104
22/01/2022,16/07/2021,116
22/01/2022,17/07/2021,121
22/01/2022,18/07/2021,116
22/01/2022,19/07/2021,164
22/01/2022,20/07/2021,156
22/01/2022,21/07/2021,173
22/01/2022,22/07/2021,195
22/01/2022,23/07/2021,186
22/01/2022,24/07/2021,186
22/01/2022,25/07/2021,211
22/01/2022,26/07/2021,209
22/01/2022,27/07/2021,209
22/01/2022,28/07/2021,223
22/01/2022,29/07/2021,211
22/01/2022,30/07/2021,254
22/01/2022,31/07/2021,232
22/01/2022,01/08/2021,232
22/01/2022,02/08/2021,267
22/01/2022,03/08/2021,299
22/01/2022,04/08/2021,283
22/01/2022,05/08/2021,281
22/01/2022,06/08/2021,313
22/01/2022,07/08/2021,286
22/01/2022,08/08/2021,268
22/01/2022,09/08/2021,347
22/01/2022,10/08/2021,328
22/01/2022,11/08/2021,331
22/01/2022,12/08/2021,323
22/01/2022,13/08/2021,361
22/01/2022,14/08/2021,323
22/01/2022,15/08/2021,302
22/01/2022,16/08/2021,404
22/01/2022,17/08/2021,345
22/01/2022,18/08/2021,391
22/01/2022,19/08/2021,357
22/01/2022,20/08/2021,346
22/01/2022,21/08/2021,368
22/01/2022,22/08/2021,288
22/01/2022,23/08/2021,374
22/01/2022,24/08/2021,376
22/01/2022,25/08/2021,367
22/01/2022,26/08/2021,410
22/01/2022,27/08/2021,376
22/01/2022,28/08/2021,364
22/01/2022,29/08/2021,321
22/01/2022,30/08/2021,325
22/01/2022,31/08/2021,347
22/01/2022,01/09/2021,348
22/01/2022,02/09/2021,373
22/01/2022,03/09/2021,338
22/01/2022,04/09/2021,338
22/01/2022,05/09/2021,260
22/01/2022,06/09/2021,345
22/01/2022,07/09/2021,338
22/01/2022,08/09/2021,317
22/01/2022,09/09/2021,306
22/01/2022,10/09/2021,302
22/01/2022,11/09/2021,291
22/01/2022,12/09/2021,244
22/01/2022,13/09/2021,327
22/01/2022,14/09/2021,272
22/01/2022,15/09/2021,249
22/01/2022,16/09/2021,282
22/01/2022,17/09/2021,262
22/01/2022,18/09/2021,231
22/01/2022,19/09/2021,209
22/01/2022,20/09/2021,228
22/01/2022,21/09/2021,233
22/01/2022,22/09/2021,206
22/01/2022,23/09/2021,242
22/01/2022,24/09/2021,200
22/01/2022,25/09/2021,182
22/01/2022,26/09/2021,154
22/01/2022,27/09/2021,216
22/01/2022,28/09/2021,185
22/01/2022,29/09/2021,173
22/01/2022,30/09/2021,179
22/01/2022,01/10/2021,197
22/01/2022,02/10/2021,171
22/01/2022,03/10/2021,151
22/01/2022,04/10/2021,178
22/01/2022,05/10/2021,174
22/01/2022,06/10/2021,153
22/01/2022,07/10/2021,165
22/01/2022,08/10/2021,146
22/01/2022,09/10/2021,136
22/01/2022,10/10/2021,126
22/01/2022,11/10/2021,147
22/01/2022,12/10/2021,159
22/01/2022,13/10/2021,161
22/01/2022,14/10/2021,142
22/01/2022,15/10/2021,169
22/01/2022,16/10/2021,156
22/01/2022,17/10/2021,140
22/01/2022,18/10/2021,192
22/01/2022,19/10/2021,216
22/01/2022,20/10/2021,194
22/01/2022,21/10/2021,195
22/01/2022,22/10/2021,239
22/01/2022,23/10/2021,186
22/01/2022,24/10/2021,187
22/01/2022,25/10/2021,231
22/01/2022,26/10/2021,223
22/01/2022,27/10/2021,263
22/01/2022,28/10/2021,238
22/01/2022,29/10/2021,250
22/01/2022,30/10/2021,247
22/01/2022,31/10/2021,236
22/01/2022,01/11/2021,220
22/01/2022,02/11/2021,299
22/01/2022,03/11/2021,289
22/01/2022,04/11/2021,324
22/01/2022,05/11/2021,310
22/01/2022,06/11/2021,261
22/01/2022,07/11/2021,248
22/01/2022,08/11/2021,335
22/01/2022,09/11/2021,310
22/01/2022,10/11/2021,324
22/01/2022,11/11/2021,300
22/01/2022,12/11/2021,365
22/01/2022,13/11/2021,349
22/01/2022,14/11/2021,303
22/01/2022,15/11/2021,394
22/01/2022,16/11/2021,416
22/01/2022,17/11/2021,394
22/01/2022,18/11/2021,384
22/01/2022,19/11/2021,413
22/01/2022,20/11/2021,380
22/01/2022,21/11/2021,360
22/01/2022,22/11/2021,450
22/01/2022,23/11/2021,455
22/01/2022,24/11/2021,425
22/01/2022,25/11/2021,463
22/01/2022,26/11/2021,491
22/01/2022,27/11/2021,441
22/01/2022,28/11/2021,385
22/01/2022,29/11/2021,510
22/01/2022,30/11/2021,474
22/01/2022,01/12/2021,459
22/01/2022,02/12/2021,544
22/01/2022,03/12/2021,532
22/01/2022,04/12/2021,514
22/01/2022,05/12/2021,457
22/01/2022,06/12/2021,633
22/01/2022,07/12/2021,550
22/01/2022,08/12/2021,532
22/01/2022,09/12/2021,632
22/01/2022,10/12/2021,616
22/01/2022,11/12/2021,613
22/01/2022,12/12/2021,525
22/01/2022,13/12/2021,695
22/01/2022,14/12/2021,687
22/01/2022,15/12/2021,681
22/01/2022,16/12/2021,692
22/01/2022,17/12/2021,732
22/01/2022,18/12/2021,662
22/01/2022,19/12/2021,638
22/01/2022,20/12/2021,777
22/01/2022,21/12/2021,833
22/01/2022,22/12/2021,829
22/01/2022,23/12/2021,824
22/01/2022,24/12/2021,931
22/01/2022,25/12/2021,896
22/01/2022,26/12/2021,905
22/01/2022,27/12/2021,1184
22/01/2022,28/12/2021,1236
22/01/2022,29/12/2021,1304
22/01/2022,30/12/2021,1215
22/01/2022,31/12/2021,1298
22/01/2022,01/01/2022,1239
22/01/2022,02/01/2022,1110
22/01/2022,03/01/2022,1561
22/01/2022,04/01/2022,1723
22/01/2022,05/01/2022,1666
22/01/2022,06/01/2022,1488
22/01/2022,07/01/2022,1585
22/01/2022,08/01/2022,1548
22/01/2022,09/01/2022,1284
22/01/2022,10/01/2022,1582
22/01/2022,11/01/2022,1536
22/01/2022,12/01/2022,1548
22/01/2022,13/01/2022,1467
22/01/2022,14/01/2022,1443
22/01/2022,15/01/2022,1343
22/01/2022,16/01/2022,1064
22/01/2022,17/01/2022,1419
22/01/2022,18/01/2022,1445
22/01/2022,19/01/2022,1159
22/01/2022,20/01/2022,668
22/01/2022,21/01/2022,199
22/01/2022,22/01/2022,17
22/01/2022,,8662374
