iss_date,DATA_PRELIEVO_DIAGNOSI,CASI
22/01/2022,16/01/2021,10925
22/01/2022,17/01/2021,5011
22/01/2022,18/01/2021,14572
22/01/2022,19/01/2021,14594
22/01/2022,20/01/2021,13790
22/01/2022,21/01/2021,12932
22/01/2022,22/01/2021,13758
22/01/2022,23/01/2021,10531
22/01/2022,24/01/2021,4878
22/01/2022,25/01/2021,14358
22/01/2022,26/01/2021,14652
22/01/2022,27/01/2021,13390
22/01/2022,28/01/2021,12266
22/01/2022,29/01/2021,13013
22/01/2022,30/01/2021,10281
22/01/2022,31/01/2021,4805
22/01/2022,01/02/2021,13440
22/01/2022,02/02/2021,13980
22/01/2022,03/02/2021,13381
22/01/2022,04/02/2021,13329
22/01/2022,05/02/2021,13645
22/01/2022,06/02/2021,10785
22/01/2022,07/02/2021,4831
22/01/2022,08/02/2021,13917
22/01/2022,09/02/2021,14676
22/01/2022,10/02/2021,13926
22/01/2022,11/02/2021,13460
22/01/2022,12/02/2021,13152
22/01/2022,13/02/2021,9854
22/01/2022,14/02/2021,4394
22/01/2022,15/02/2021,13022
22/01/2022,16/02/2021,14132
22/01/2022,17/02/2021,14124
22/01/2022,18/02/2021,14657
22/01/2022,19/02/2021,15488
22/01/2022,20/02/2021,12682
22/01/2022,21/02/2021,5794
22/01/2022,22/02/2021,18030
22/01/2022,23/02/2021,19920
22/01/2022,24/02/2021,19960
22/01/2022,25/02/2021,19587
22/01/2022,26/02/2021,21013
22/01/2022,27/02/2021,16026
22/01/2022,28/02/2021,7093
22/01/2022,01/03/2021,22058
22/01/2022,02/03/2021,23203
22/01/2022,03/03/2021,24005
22/01/2022,04/03/2021,22868
22/01/2022,05/03/2021,24359
22/01/2022,06/03/2021,18187
22/01/2022,07/03/2021,8048
22/01/2022,08/03/2021,23990
22/01/2022,09/03/2021,26042
22/01/2022,10/03/2021,25799
22/01/2022,11/03/2021,25788
22/01/2022,12/03/2021,25397
22/01/2022,13/03/2021,20116
22/01/2022,14/03/2021,8948
22/01/2022,15/03/2021,24460
22/01/2022,16/03/2021,25991
22/01/2022,17/03/2021,24886
22/01/2022,18/03/2021,24083
22/01/2022,19/03/2021,23629
22/01/2022,20/03/2021,17923
22/01/2022,21/03/2021,8440
22/01/2022,22/03/2021,23363
22/01/2022,23/03/2021,24580
22/01/2022,24/03/2021,24264
22/01/2022,25/03/2021,23341
22/01/2022,26/03/2021,23484
22/01/2022,27/03/2021,17375
22/01/2022,28/03/2021,8207
22/01/2022,29/03/2021,22417
22/01/2022,30/03/2021,23442
22/01/2022,31/03/2021,22258
22/01/2022,01/04/2021,21675
22/01/2022,02/04/2021,20510
22/01/2022,03/04/2021,15552
22/01/2022,04/04/2021,5661
22/01/2022,05/04/2021,7248
22/01/2022,06/04/2021,18515
22/01/2022,07/04/2021,19234
22/01/2022,08/04/2021,17701
22/01/2022,09/04/2021,17318
22/01/2022,10/04/2021,14048
22/01/2022,11/04/2021,6743
22/01/2022,12/04/2021,16839
22/01/2022,13/04/2021,17333
22/01/2022,14/04/2021,16349
22/01/2022,15/04/2021,14994
22/01/2022,16/04/2021,15112
22/01/2022,17/04/2021,11445
22/01/2022,18/04/2021,5792
22/01/2022,19/04/2021,14750
22/01/2022,20/04/2021,15672
22/01/2022,21/04/2021,14821
22/01/2022,22/04/2021,14273
22/01/2022,23/04/2021,14512
22/01/2022,24/04/2021,12053
22/01/2022,25/04/2021,5264
22/01/2022,26/04/2021,13674
22/01/2022,27/04/2021,14432
22/01/2022,28/04/2021,13772
22/01/2022,29/04/2021,12441
22/01/2022,30/04/2021,12938
22/01/2022,01/05/2021,6121
22/01/2022,02/05/2021,4632
22/01/2022,03/05/2021,11490
22/01/2022,04/05/2021,11407
22/01/2022,05/05/2021,10804
22/01/2022,06/05/2021,9521
22/01/2022,07/05/2021,9532
22/01/2022,08/05/2021,7412
22/01/2022,09/05/2021,3599
22/01/2022,10/05/2021,8140
22/01/2022,11/05/2021,8284
22/01/2022,12/05/2021,7506
22/01/2022,13/05/2021,6706
22/01/2022,14/05/2021,6561
22/01/2022,15/05/2021,5043
22/01/2022,16/05/2021,2161
22/01/2022,17/05/2021,5499
22/01/2022,18/05/2021,5816
22/01/2022,19/05/2021,5100
22/01/2022,20/05/2021,4410
22/01/2022,21/05/2021,4519
22/01/2022,22/05/2021,3631
22/01/2022,23/05/2021,1478
22/01/2022,24/05/2021,3971
22/01/2022,25/05/2021,4039
22/01/2022,26/05/2021,3690
22/01/2022,27/05/2021,3414
22/01/2022,28/05/2021,3416
22/01/2022,29/05/2021,2709
22/01/2022,30/05/2021,1193
22/01/2022,31/05/2021,2983
22/01/2022,01/06/2021,3169
22/01/2022,02/06/2021,1266
22/01/2022,03/06/2021,2763
22/01/2022,04/06/2021,2999
22/01/2022,05/06/2021,2104
22/01/2022,06/06/2021,977
22/01/2022,07/06/2021,2209
22/01/2022,08/06/2021,2152
22/01/2022,09/06/2021,1845
22/01/2022,10/06/2021,1800
22/01/2022,11/06/2021,1822
22/01/2022,12/06/2021,1175
22/01/2022,13/06/2021,566
22/01/2022,14/06/2021,1467
22/01/2022,15/06/2021,1327
22/01/2022,16/06/2021,1225
22/01/2022,17/06/2021,1123
22/01/2022,18/06/2021,1081
22/01/2022,19/06/2021,820
22/01/2022,20/06/2021,363
22/01/2022,21/06/2021,950
22/01/2022,22/06/2021,941
22/01/2022,23/06/2021,805
22/01/2022,24/06/2021,796
22/01/2022,25/06/2021,850
22/01/2022,26/06/2021,651
22/01/2022,27/06/2021,274
22/01/2022,28/06/2021,830
22/01/2022,29/06/2021,800
22/01/2022,30/06/2021,872
22/01/2022,01/07/2021,911
22/01/2022,02/07/2021,988
22/01/2022,03/07/2021,832
22/01/2022,04/07/2021,402
22/01/2022,05/07/2021,1135
22/01/2022,06/07/2021,1384
22/01/2022,07/07/2021,1220
22/01/2022,08/07/2021,1394
22/01/2022,09/07/2021,1491
22/01/2022,10/07/2021,1405
22/01/2022,11/07/2021,791
22/01/2022,12/07/2021,1998
22/01/2022,13/07/2021,2606
22/01/2022,14/07/2021,2622
22/01/2022,15/07/2021,3196
22/01/2022,16/07/2021,3710
22/01/2022,17/07/2021,2977
22/01/2022,18/07/2021,1750
22/01/2022,19/07/2021,4243
22/01/2022,20/07/2021,5073
22/01/2022,21/07/2021,5119
22/01/2022,22/07/2021,4958
22/01/2022,23/07/2021,5446
22/01/2022,24/07/2021,4251
22/01/2022,25/07/2021,2206
22/01/2022,26/07/2021,6321
22/01/2022,27/07/2021,6416
22/01/2022,28/07/2021,6166
22/01/2022,29/07/2021,5947
22/01/2022,30/07/2021,6208
22/01/2022,31/07/2021,4965
22/01/2022,01/08/2021,2392
22/01/2022,02/08/2021,6652
22/01/2022,03/08/2021,7128
22/01/2022,04/08/2021,7153
22/01/2022,05/08/2021,6410
22/01/2022,06/08/2021,7114
22/01/2022,07/08/2021,5099
22/01/2022,08/08/2021,3014
22/01/2022,09/08/2021,7043
22/01/2022,10/08/2021,7479
22/01/2022,11/08/2021,7010
22/01/2022,12/08/2021,7125
22/01/2022,13/08/2021,6983
22/01/2022,14/08/2021,5169
22/01/2022,15/08/2021,2359
22/01/2022,16/08/2021,6718
22/01/2022,17/08/2021,7731
22/01/2022,18/08/2021,7373
22/01/2022,19/08/2021,7165
22/01/2022,20/08/2021,7514
22/01/2022,21/08/2021,5732
22/01/2022,22/08/2021,3118
22/01/2022,23/08/2021,7841
22/01/2022,24/08/2021,7935
22/01/2022,25/08/2021,7744
22/01/2022,26/08/2021,7009
22/01/2022,27/08/2021,7034
22/01/2022,28/08/2021,5600
22/01/2022,29/08/2021,2905
22/01/2022,30/08/2021,6859
22/01/2022,31/08/2021,7077
22/01/2022,01/09/2021,6611
22/01/2022,02/09/2021,6181
22/01/2022,03/09/2021,6258
22/01/2022,04/09/2021,4640
22/01/2022,05/09/2021,2373
22/01/2022,06/09/2021,5799
22/01/2022,07/09/2021,5996
22/01/2022,08/09/2021,5415
22/01/2022,09/09/2021,4970
22/01/2022,10/09/2021,5092
22/01/2022,11/09/2021,3934
22/01/2022,12/09/2021,1831
22/01/2022,13/09/2021,4929
22/01/2022,14/09/2021,5196
22/01/2022,15/09/2021,4851
22/01/2022,16/09/2021,4295
22/01/2022,17/09/2021,4450
22/01/2022,18/09/2021,3481
22/01/2022,19/09/2021,1706
22/01/2022,20/09/2021,4254
22/01/2022,21/09/2021,4142
22/01/2022,22/09/2021,3872
22/01/2022,23/09/2021,3555
22/01/2022,24/09/2021,3611
22/01/2022,25/09/2021,2912
22/01/2022,26/09/2021,1322
22/01/2022,27/09/2021,3529
22/01/2022,28/09/2021,3680
22/01/2022,29/09/2021,3465
22/01/2022,30/09/2021,3319
22/01/2022,01/10/2021,3152
22/01/2022,02/10/2021,2702
22/01/2022,03/10/2021,1072
22/01/2022,04/10/2021,3125
22/01/2022,05/10/2021,3201
22/01/2022,06/10/2021,2913
22/01/2022,07/10/2021,2797
22/01/2022,08/10/2021,2696
22/01/2022,09/10/2021,2108
22/01/2022,10/10/2021,1214
22/01/2022,11/10/2021,3033
22/01/2022,12/10/2021,2827
22/01/2022,13/10/2021,2702
22/01/2022,14/10/2021,2775
22/01/2022,15/10/2021,2973
22/01/2022,16/10/2021,2384
22/01/2022,17/10/2021,1209
22/01/2022,18/10/2021,3745
22/01/2022,19/10/2021,3929
22/01/2022,20/10/2021,3952
22/01/2022,21/10/2021,4048
22/01/2022,22/10/2021,4527
22/01/2022,23/10/2021,3632
22/01/2022,24/10/2021,1609
22/01/2022,25/10/2021,4919
22/01/2022,26/10/2021,5129
22/01/2022,27/10/2021,5226
22/01/2022,28/10/2021,5089
22/01/2022,29/10/2021,5078
22/01/2022,30/10/2021,4568
22/01/2022,31/10/2021,2207
22/01/2022,01/11/2021,2869
22/01/2022,02/11/2021,6483
22/01/2022,03/11/2021,6653
22/01/2022,04/11/2021,7191
22/01/2022,05/11/2021,7318
22/01/2022,06/11/2021,5799
22/01/2022,07/11/2021,2672
22/01/2022,08/11/2021,8176
22/01/2022,09/11/2021,8830
22/01/2022,10/11/2021,8425
22/01/2022,11/11/2021,8141
22/01/2022,12/11/2021,9112
22/01/2022,13/11/2021,7727
22/01/2022,14/11/2021,3565
22/01/2022,15/11/2021,10279
22/01/2022,16/11/2021,11337
22/01/2022,17/11/2021,10727
22/01/2022,18/11/2021,11080
22/01/2022,19/11/2021,11582
22/01/2022,20/11/2021,9721
22/01/2022,21/11/2021,4426
22/01/2022,22/11/2021,12983
22/01/2022,23/11/2021,13785
22/01/2022,24/11/2021,13782
22/01/2022,25/11/2021,13535
22/01/2022,26/11/2021,14106
22/01/2022,27/11/2021,12327
22/01/2022,28/11/2021,5734
22/01/2022,29/11/2021,16151
22/01/2022,30/11/2021,16329
22/01/2022,01/12/2021,16189
22/01/2022,02/12/2021,16987
22/01/2022,03/12/2021,17436
22/01/2022,04/12/2021,14526
22/01/2022,05/12/2021,6952
22/01/2022,06/12/2021,19866
22/01/2022,07/12/2021,20350
22/01/2022,08/12/2021,10162
22/01/2022,09/12/2021,21471
22/01/2022,10/12/2021,22793
22/01/2022,11/12/2021,19301
22/01/2022,12/12/2021,9263
22/01/2022,13/12/2021,25753
22/01/2022,14/12/2021,26454
22/01/2022,15/12/2021,26635
22/01/2022,16/12/2021,27255
22/01/2022,17/12/2021,29922
22/01/2022,18/12/2021,24276
22/01/2022,19/12/2021,12564
22/01/2022,20/12/2021,38368
22/01/2022,21/12/2021,42244
22/01/2022,22/12/2021,51652
22/01/2022,23/12/2021,58312
22/01/2022,24/12/2021,58507
22/01/2022,25/12/2021,15423
22/01/2022,26/12/2021,29219
22/01/2022,27/12/2021,110864
22/01/2022,28/12/2021,127837
22/01/2022,29/12/2021,152280
22/01/2022,30/12/2021,157894
22/01/2022,31/12/2021,130709
22/01/2022,01/01/2022,34267
22/01/2022,02/01/2022,63649
22/01/2022,03/01/2022,209274
22/01/2022,04/01/2022,197105
22/01/2022,05/01/2022,195979
22/01/2022,06/01/2022,66223
22/01/2022,07/01/2022,216243
22/01/2022,08/01/2022,144069
22/01/2022,09/01/2022,65733
22/01/2022,10/01/2022,220652
22/01/2022,11/01/2022,178962
22/01/2022,12/01/2022,161318
22/01/2022,13/01/2022,152523
22/01/2022,14/01/2022,156112
22/01/2022,15/01/2022,124312
22/01/2022,16/01/2022,52486
22/01/2022,17/01/2022,167104
22/01/2022,18/01/2022,129140
22/01/2022,19/01/2022,115038
22/01/2022,20/01/2022,71078
22/01/2022,21/01/2022,32965
22/01/2022,22/01/2022,54
22/01/2022,,3155
