iss_date,DATA_INIZIO_SINTOMI,CASI
22/01/2022,28/01/2020,15
22/01/2022,29/01/2020,20
22/01/2022,30/01/2020,28
22/01/2022,31/01/2020,33
22/01/2022,01/02/2020,52
22/01/2022,02/02/2020,41
22/01/2022,03/02/2020,25
22/01/2022,04/02/2020,24
22/01/2022,05/02/2020,29
22/01/2022,06/02/2020,26
22/01/2022,07/02/2020,22
22/01/2022,08/02/2020,16
22/01/2022,09/02/2020,17
22/01/2022,10/02/2020,61
22/01/2022,11/02/2020,32
22/01/2022,12/02/2020,54
22/01/2022,13/02/2020,51
22/01/2022,14/02/2020,68
22/01/2022,15/02/2020,151
22/01/2022,16/02/2020,83
22/01/2022,17/02/2020,146
22/01/2022,18/02/2020,163
22/01/2022,19/02/2020,145
22/01/2022,20/02/2020,408
22/01/2022,21/02/2020,317
22/01/2022,22/02/2020,401
22/01/2022,23/02/2020,502
22/01/2022,24/02/2020,677
22/01/2022,25/02/2020,817
22/01/2022,26/02/2020,740
22/01/2022,27/02/2020,897
22/01/2022,28/02/2020,1208
22/01/2022,29/02/2020,1079
22/01/2022,01/03/2020,2478
22/01/2022,02/03/2020,1944
22/01/2022,03/03/2020,2245
22/01/2022,04/03/2020,1952
22/01/2022,05/03/2020,2624
22/01/2022,06/03/2020,2966
22/01/2022,07/03/2020,3122
22/01/2022,08/03/2020,3698
22/01/2022,09/03/2020,4453
22/01/2022,10/03/2020,6136
22/01/2022,11/03/2020,4240
22/01/2022,12/03/2020,4810
22/01/2022,13/03/2020,5371
22/01/2022,14/03/2020,4695
22/01/2022,15/03/2020,5859
22/01/2022,16/03/2020,5336
22/01/2022,17/03/2020,4550
22/01/2022,18/03/2020,4789
22/01/2022,19/03/2020,4268
22/01/2022,20/03/2020,6186
22/01/2022,21/03/2020,3840
22/01/2022,22/03/2020,3797
22/01/2022,23/03/2020,4385
22/01/2022,24/03/2020,3575
22/01/2022,25/03/2020,3818
22/01/2022,26/03/2020,3315
22/01/2022,27/03/2020,3530
22/01/2022,28/03/2020,3149
22/01/2022,29/03/2020,2375
22/01/2022,30/03/2020,3670
22/01/2022,31/03/2020,2595
22/01/2022,01/04/2020,4110
22/01/2022,02/04/2020,2700
22/01/2022,03/04/2020,2710
22/01/2022,04/04/2020,2348
22/01/2022,05/04/2020,2056
22/01/2022,06/04/2020,2452
22/01/2022,07/04/2020,2268
22/01/2022,08/04/2020,2142
22/01/2022,09/04/2020,2062
22/01/2022,10/04/2020,2718
22/01/2022,11/04/2020,1617
22/01/2022,12/04/2020,1640
22/01/2022,13/04/2020,1508
22/01/2022,14/04/2020,1853
22/01/2022,15/04/2020,2163
22/01/2022,16/04/2020,1667
22/01/2022,17/04/2020,1638
22/01/2022,18/04/2020,1299
22/01/2022,19/04/2020,1040
22/01/2022,20/04/2020,1904
22/01/2022,21/04/2020,1192
22/01/2022,22/04/2020,1226
22/01/2022,23/04/2020,1246
22/01/2022,24/04/2020,1116
22/01/2022,25/04/2020,884
22/01/2022,26/04/2020,676
22/01/2022,27/04/2020,1125
22/01/2022,28/04/2020,869
22/01/2022,29/04/2020,923
22/01/2022,30/04/2020,865
22/01/2022,01/05/2020,700
22/01/2022,02/05/2020,508
22/01/2022,03/05/2020,410
22/01/2022,04/05/2020,652
22/01/2022,05/05/2020,627
22/01/2022,06/05/2020,565
22/01/2022,07/05/2020,496
22/01/2022,08/05/2020,523
22/01/2022,09/05/2020,300
22/01/2022,10/05/2020,334
22/01/2022,11/05/2020,440
22/01/2022,12/05/2020,447
22/01/2022,13/05/2020,387
22/01/2022,14/05/2020,335
22/01/2022,15/05/2020,342
22/01/2022,16/05/2020,242
22/01/2022,17/05/2020,188
22/01/2022,18/05/2020,305
22/01/2022,19/05/2020,254
22/01/2022,20/05/2020,292
22/01/2022,21/05/2020,227
22/01/2022,22/05/2020,192
22/01/2022,23/05/2020,141
22/01/2022,24/05/2020,103
22/01/2022,25/05/2020,234
22/01/2022,26/05/2020,184
22/01/2022,27/05/2020,212
22/01/2022,28/05/2020,173
22/01/2022,29/05/2020,142
22/01/2022,30/05/2020,121
22/01/2022,31/05/2020,67
22/01/2022,01/06/2020,172
22/01/2022,02/06/2020,66
22/01/2022,03/06/2020,138
22/01/2022,04/06/2020,128
22/01/2022,05/06/2020,165
22/01/2022,06/06/2020,98
22/01/2022,07/06/2020,74
22/01/2022,08/06/2020,135
22/01/2022,09/06/2020,125
22/01/2022,10/06/2020,115
22/01/2022,11/06/2020,109
22/01/2022,12/06/2020,126
22/01/2022,13/06/2020,75
22/01/2022,14/06/2020,82
22/01/2022,15/06/2020,120
22/01/2022,16/06/2020,107
22/01/2022,17/06/2020,97
22/01/2022,18/06/2020,96
22/01/2022,19/06/2020,90
22/01/2022,20/06/2020,68
22/01/2022,21/06/2020,66
22/01/2022,22/06/2020,90
22/01/2022,23/06/2020,79
22/01/2022,24/06/2020,99
22/01/2022,25/06/2020,90
22/01/2022,26/06/2020,109
22/01/2022,27/06/2020,77
22/01/2022,28/06/2020,60
22/01/2022,29/06/2020,102
22/01/2022,30/06/2020,71
22/01/2022,01/07/2020,118
22/01/2022,02/07/2020,89
22/01/2022,03/07/2020,75
22/01/2022,04/07/2020,84
22/01/2022,05/07/2020,68
22/01/2022,06/07/2020,102
22/01/2022,07/07/2020,107
22/01/2022,08/07/2020,105
22/01/2022,09/07/2020,84
22/01/2022,10/07/2020,117
22/01/2022,11/07/2020,83
22/01/2022,12/07/2020,80
22/01/2022,13/07/2020,108
22/01/2022,14/07/2020,117
22/01/2022,15/07/2020,101
22/01/2022,16/07/2020,96
22/01/2022,17/07/2020,104
22/01/2022,18/07/2020,96
22/01/2022,19/07/2020,92
22/01/2022,20/07/2020,143
22/01/2022,21/07/2020,130
22/01/2022,22/07/2020,121
22/01/2022,23/07/2020,143
22/01/2022,24/07/2020,118
22/01/2022,25/07/2020,132
22/01/2022,26/07/2020,101
22/01/2022,27/07/2020,138
22/01/2022,28/07/2020,143
22/01/2022,29/07/2020,138
22/01/2022,30/07/2020,125
22/01/2022,31/07/2020,126
22/01/2022,01/08/2020,160
22/01/2022,02/08/2020,127
22/01/2022,03/08/2020,224
22/01/2022,04/08/2020,199
22/01/2022,05/08/2020,220
22/01/2022,06/08/2020,210
22/01/2022,07/08/2020,216
22/01/2022,08/08/2020,264
22/01/2022,09/08/2020,209
22/01/2022,10/08/2020,295
22/01/2022,11/08/2020,276
22/01/2022,12/08/2020,283
22/01/2022,13/08/2020,315
22/01/2022,14/08/2020,311
22/01/2022,15/08/2020,355
22/01/2022,16/08/2020,372
22/01/2022,17/08/2020,577
22/01/2022,18/08/2020,634
22/01/2022,19/08/2020,584
22/01/2022,20/08/2020,594
22/01/2022,21/08/2020,638
22/01/2022,22/08/2020,600
22/01/2022,23/08/2020,612
22/01/2022,24/08/2020,700
22/01/2022,25/08/2020,652
22/01/2022,26/08/2020,635
22/01/2022,27/08/2020,587
22/01/2022,28/08/2020,596
