iss_date,DATA_PRELIEVO_DIAGNOSI,CASI
30/12/2021,29/01/2020,<5
30/12/2021,06/02/2020,<5
30/12/2021,20/02/2020,<5
30/12/2021,21/02/2020,36
30/12/2021,22/02/2020,58
30/12/2021,23/02/2020,77
30/12/2021,24/02/2020,86
30/12/2021,25/02/2020,190
30/12/2021,26/02/2020,278
30/12/2021,27/02/2020,286
30/12/2021,28/02/2020,354
30/12/2021,29/02/2020,373
30/12/2021,01/03/2020,410
30/12/2021,02/03/2020,629
30/12/2021,03/03/2020,805
30/12/2021,04/03/2020,1076
30/12/2021,05/03/2020,1301
30/12/2021,06/03/2020,1528
30/12/2021,07/03/2020,1489
30/12/2021,08/03/2020,1451
30/12/2021,09/03/2020,2241
30/12/2021,10/03/2020,2451
30/12/2021,11/03/2020,2779
30/12/2021,12/03/2020,3143
30/12/2021,13/03/2020,4105
30/12/2021,14/03/2020,3536
30/12/2021,15/03/2020,2849
30/12/2021,16/03/2020,4815
30/12/2021,17/03/2020,5342
30/12/2021,18/03/2020,5691
30/12/2021,19/03/2020,5680
30/12/2021,20/03/2020,6254
30/12/2021,21/03/2020,4920
30/12/2021,22/03/2020,3926
30/12/2021,23/03/2020,6101
30/12/2021,24/03/2020,5915
30/12/2021,25/03/2020,5803
30/12/2021,26/03/2020,5707
30/12/2021,27/03/2020,5795
30/12/2021,28/03/2020,4528
30/12/2021,29/03/2020,3013
30/12/2021,30/03/2020,5085
30/12/2021,31/03/2020,5362
30/12/2021,01/04/2020,5026
30/12/2021,02/04/2020,4775
30/12/2021,03/04/2020,4449
30/12/2021,04/04/2020,3661
30/12/2021,05/04/2020,2602
30/12/2021,06/04/2020,4088
30/12/2021,07/04/2020,4141
30/12/2021,08/04/2020,4798
30/12/2021,09/04/2020,4686
30/12/2021,10/04/2020,5132
30/12/2021,11/04/2020,3430
30/12/2021,12/04/2020,1921
30/12/2021,13/04/2020,2267
30/12/2021,14/04/2020,3279
30/12/2021,15/04/2020,3950
30/12/2021,16/04/2020,3706
30/12/2021,17/04/2020,3503
30/12/2021,18/04/2020,2640
30/12/2021,19/04/2020,1388
30/12/2021,20/04/2020,3006
30/12/2021,21/04/2020,3077
30/12/2021,22/04/2020,2606
30/12/2021,23/04/2020,2813
30/12/2021,24/04/2020,2739
30/12/2021,25/04/2020,1667
30/12/2021,26/04/2020,1018
30/12/2021,27/04/2020,1981
30/12/2021,28/04/2020,2241
30/12/2021,29/04/2020,2328
30/12/2021,30/04/2020,2269
30/12/2021,01/05/2020,1086
30/12/2021,02/05/2020,1021
30/12/2021,03/05/2020,506
30/12/2021,04/05/2020,1457
30/12/2021,05/05/2020,1537
30/12/2021,06/05/2020,1442
30/12/2021,07/05/2020,1389
30/12/2021,08/05/2020,1379
30/12/2021,09/05/2020,731
30/12/2021,10/05/2020,337
30/12/2021,11/05/2020,872
30/12/2021,12/05/2020,915
30/12/2021,13/05/2020,890
30/12/2021,14/05/2020,902
30/12/2021,15/05/2020,791
30/12/2021,16/05/2020,606
30/12/2021,17/05/2020,298
30/12/2021,18/05/2020,655
30/12/2021,19/05/2020,720
30/12/2021,20/05/2020,674
30/12/2021,21/05/2020,622
30/12/2021,22/05/2020,685
30/12/2021,23/05/2020,356
30/12/2021,24/05/2020,147
30/12/2021,25/05/2020,513
30/12/2021,26/05/2020,541
30/12/2021,27/05/2020,524
30/12/2021,28/05/2020,516
30/12/2021,29/05/2020,386
30/12/2021,30/05/2020,286
30/12/2021,31/05/2020,89
30/12/2021,01/06/2020,377
30/12/2021,02/06/2020,87
30/12/2021,03/06/2020,358
30/12/2021,04/06/2020,361
30/12/2021,05/06/2020,385
30/12/2021,06/06/2020,203
30/12/2021,07/06/2020,84
30/12/2021,08/06/2020,300
30/12/2021,09/06/2020,368
30/12/2021,10/06/2020,394
30/12/2021,11/06/2020,449
30/12/2021,12/06/2020,369
30/12/2021,13/06/2020,215
30/12/2021,14/06/2020,68
30/12/2021,15/06/2020,276
30/12/2021,16/06/2020,280
30/12/2021,17/06/2020,302
30/12/2021,18/06/2020,233
30/12/2021,19/06/2020,291
30/12/2021,20/06/2020,165
30/12/2021,21/06/2020,62
30/12/2021,22/06/2020,338
30/12/2021,23/06/2020,288
30/12/2021,24/06/2020,206
30/12/2021,25/06/2020,202
30/12/2021,26/06/2020,184
30/12/2021,27/06/2020,124
30/12/2021,28/06/2020,66
30/12/2021,29/06/2020,230
30/12/2021,30/06/2020,199
30/12/2021,01/07/2020,235
30/12/2021,02/07/2020,247
30/12/2021,03/07/2020,241
30/12/2021,04/07/2020,222
30/12/2021,05/07/2020,76
30/12/2021,06/07/2020,235
30/12/2021,07/07/2020,223
30/12/2021,08/07/2020,285
30/12/2021,09/07/2020,220
30/12/2021,10/07/2020,249
30/12/2021,11/07/2020,163
30/12/2021,12/07/2020,62
30/12/2021,13/07/2020,186
30/12/2021,14/07/2020,238
30/12/2021,15/07/2020,238
30/12/2021,16/07/2020,256
30/12/2021,17/07/2020,284
30/12/2021,18/07/2020,167
30/12/2021,19/07/2020,110
30/12/2021,20/07/2020,317
30/12/2021,21/07/2020,279
30/12/2021,22/07/2020,276
30/12/2021,23/07/2020,270
30/12/2021,24/07/2020,305
30/12/2021,25/07/2020,194
30/12/2021,26/07/2020,92
30/12/2021,27/07/2020,324
30/12/2021,28/07/2020,317
30/12/2021,29/07/2020,470
30/12/2021,30/07/2020,394
30/12/2021,31/07/2020,321
30/12/2021,01/08/2020,203
30/12/2021,02/08/2020,105
30/12/2021,03/08/2020,420
30/12/2021,04/08/2020,393
30/12/2021,05/08/2020,507
30/12/2021,06/08/2020,398
30/12/2021,07/08/2020,497
30/12/2021,08/08/2020,343
30/12/2021,09/08/2020,195
30/12/2021,10/08/2020,502
30/12/2021,11/08/2020,537
30/12/2021,12/08/2020,626
30/12/2021,13/08/2020,550
30/12/2021,14/08/2020,631
30/12/2021,15/08/2020,323
30/12/2021,16/08/2020,298
30/12/2021,17/08/2020,705
30/12/2021,18/08/2020,927
30/12/2021,19/08/2020,1076
30/12/2021,20/08/2020,1167
30/12/2021,21/08/2020,1424
30/12/2021,22/08/2020,1056
30/12/2021,23/08/2020,723
30/12/2021,24/08/2020,1682
30/12/2021,25/08/2020,1592
30/12/2021,26/08/2020,1547
30/12/2021,27/08/2020,1524
30/12/2021,28/08/2020,1470
30/12/2021,29/08/2020,1077
30/12/2021,30/08/2020,579
30/12/2021,31/08/2020,1438
30/12/2021,01/09/2020,1427
30/12/2021,02/09/2020,1632
30/12/2021,03/09/2020,1607
30/12/2021,04/09/2020,1655
30/12/2021,05/09/2020,1159
30/12/2021,06/09/2020,561
30/12/2021,07/09/2020,1568
30/12/2021,08/09/2020,1620
30/12/2021,09/09/2020,1643
30/12/2021,10/09/2020,1668
30/12/2021,11/09/2020,1622
30/12/2021,12/09/2020,1231
30/12/2021,13/09/2020,598
30/12/2021,14/09/2020,1675
30/12/2021,15/09/2020,1832
30/12/2021,16/09/2020,1615
30/12/2021,17/09/2020,1757
30/12/2021,18/09/2020,1927
30/12/2021,19/09/2020,1335
30/12/2021,20/09/2020,658
30/12/2021,21/09/2020,1986
30/12/2021,22/09/2020,1944
30/12/2021,23/09/2020,2055
30/12/2021,24/09/2020,2013
30/12/2021,25/09/2020,2109
