iss_date,DATARICOVERO1,RICOVERI
23/06/2022,20/02/2020,92
23/06/2022,21/02/2020,123
23/06/2022,22/02/2020,108
23/06/2022,23/02/2020,151
23/06/2022,24/02/2020,191
23/06/2022,25/02/2020,267
23/06/2022,26/02/2020,273
23/06/2022,27/02/2020,317
23/06/2022,28/02/2020,380
23/06/2022,29/02/2020,374
23/06/2022,01/03/2020,441
23/06/2022,02/03/2020,669
23/06/2022,03/03/2020,817
23/06/2022,04/03/2020,914
23/06/2022,05/03/2020,1096
23/06/2022,06/03/2020,1226
23/06/2022,07/03/2020,1204
23/06/2022,08/03/2020,1161
23/06/2022,09/03/2020,1459
23/06/2022,10/03/2020,1585
23/06/2022,11/03/2020,1758
23/06/2022,12/03/2020,1908
23/06/2022,13/03/2020,2338
23/06/2022,14/03/2020,1995
23/06/2022,15/03/2020,1910
23/06/2022,16/03/2020,2494
23/06/2022,17/03/2020,2668
23/06/2022,18/03/2020,2711
23/06/2022,19/03/2020,2788
23/06/2022,20/03/2020,2862
23/06/2022,21/03/2020,2547
23/06/2022,22/03/2020,2198
23/06/2022,23/03/2020,2716
23/06/2022,24/03/2020,2627
23/06/2022,25/03/2020,2319
23/06/2022,26/03/2020,2130
23/06/2022,27/03/2020,2246
23/06/2022,28/03/2020,1751
23/06/2022,29/03/2020,1441
23/06/2022,30/03/2020,1688
23/06/2022,31/03/2020,1594
23/06/2022,01/04/2020,1515
23/06/2022,02/04/2020,1466
23/06/2022,03/04/2020,1271
23/06/2022,04/04/2020,1031
23/06/2022,05/04/2020,845
23/06/2022,06/04/2020,1036
23/06/2022,07/04/2020,1040
23/06/2022,08/04/2020,1056
23/06/2022,09/04/2020,1009
23/06/2022,10/04/2020,935
23/06/2022,11/04/2020,827
23/06/2022,12/04/2020,670
23/06/2022,13/04/2020,627
23/06/2022,14/04/2020,870
23/06/2022,15/04/2020,722
23/06/2022,16/04/2020,719
23/06/2022,17/04/2020,734
23/06/2022,18/04/2020,578
23/06/2022,19/04/2020,473
23/06/2022,20/04/2020,670
23/06/2022,21/04/2020,613
23/06/2022,22/04/2020,612
23/06/2022,23/04/2020,597
23/06/2022,24/04/2020,562
23/06/2022,25/04/2020,431
23/06/2022,26/04/2020,363
23/06/2022,27/04/2020,451
23/06/2022,28/04/2020,445
23/06/2022,29/04/2020,419
