iss_date,DATA_INIZIO_SINTOMI,CASI
23/06/2022,28/01/2020,15
23/06/2022,29/01/2020,21
23/06/2022,30/01/2020,29
23/06/2022,31/01/2020,34
23/06/2022,01/02/2020,53
23/06/2022,02/02/2020,42
23/06/2022,03/02/2020,25
23/06/2022,04/02/2020,24
23/06/2022,05/02/2020,29
23/06/2022,06/02/2020,26
23/06/2022,07/02/2020,22
23/06/2022,08/02/2020,17
23/06/2022,09/02/2020,17
23/06/2022,10/02/2020,61
23/06/2022,11/02/2020,33
23/06/2022,12/02/2020,54
23/06/2022,13/02/2020,51
23/06/2022,14/02/2020,68
23/06/2022,15/02/2020,151
23/06/2022,16/02/2020,83
23/06/2022,17/02/2020,146
23/06/2022,18/02/2020,164
23/06/2022,19/02/2020,145
23/06/2022,20/02/2020,408
23/06/2022,21/02/2020,317
23/06/2022,22/02/2020,401
23/06/2022,23/02/2020,502
23/06/2022,24/02/2020,677
23/06/2022,25/02/2020,816
23/06/2022,26/02/2020,741
23/06/2022,27/02/2020,898
23/06/2022,28/02/2020,1211
23/06/2022,29/02/2020,1080
23/06/2022,01/03/2020,2480
23/06/2022,02/03/2020,1943
23/06/2022,03/03/2020,2249
23/06/2022,04/03/2020,1956
23/06/2022,05/03/2020,2626
23/06/2022,06/03/2020,2969
23/06/2022,07/03/2020,3128
23/06/2022,08/03/2020,3701
23/06/2022,09/03/2020,4445
23/06/2022,10/03/2020,6141
23/06/2022,11/03/2020,4239
23/06/2022,12/03/2020,4811
23/06/2022,13/03/2020,5373
23/06/2022,14/03/2020,4690
23/06/2022,15/03/2020,5860
23/06/2022,16/03/2020,5345
23/06/2022,17/03/2020,4555
23/06/2022,18/03/2020,4788
23/06/2022,19/03/2020,4270
23/06/2022,20/03/2020,6190
23/06/2022,21/03/2020,3848
23/06/2022,22/03/2020,3803
23/06/2022,23/03/2020,4384
23/06/2022,24/03/2020,3580
23/06/2022,25/03/2020,3832
23/06/2022,26/03/2020,3294
23/06/2022,27/03/2020,3529
23/06/2022,28/03/2020,3152
23/06/2022,29/03/2020,2375
23/06/2022,30/03/2020,3675
23/06/2022,31/03/2020,2597
23/06/2022,01/04/2020,4118
23/06/2022,02/04/2020,2710
23/06/2022,03/04/2020,2722
23/06/2022,04/04/2020,2358
23/06/2022,05/04/2020,2057
23/06/2022,06/04/2020,2457
23/06/2022,07/04/2020,2268
23/06/2022,08/04/2020,2143
23/06/2022,09/04/2020,2063
23/06/2022,10/04/2020,2723
23/06/2022,11/04/2020,1623
23/06/2022,12/04/2020,1645
23/06/2022,13/04/2020,1510
23/06/2022,14/04/2020,1857
23/06/2022,15/04/2020,2173
23/06/2022,16/04/2020,1672
23/06/2022,17/04/2020,1639
23/06/2022,18/04/2020,1297
23/06/2022,19/04/2020,1046
23/06/2022,20/04/2020,1906
23/06/2022,21/04/2020,1199
23/06/2022,22/04/2020,1232
23/06/2022,23/04/2020,1251
23/06/2022,24/04/2020,1122
23/06/2022,25/04/2020,884
23/06/2022,26/04/2020,676
23/06/2022,27/04/2020,1125
23/06/2022,28/04/2020,871
23/06/2022,29/04/2020,925
23/06/2022,30/04/2020,866
23/06/2022,01/05/2020,700
23/06/2022,02/05/2020,510
23/06/2022,03/05/2020,410
23/06/2022,04/05/2020,657
23/06/2022,05/05/2020,632
23/06/2022,06/05/2020,566
23/06/2022,07/05/2020,498
23/06/2022,08/05/2020,524
23/06/2022,09/05/2020,300
23/06/2022,10/05/2020,333
23/06/2022,11/05/2020,440
23/06/2022,12/05/2020,450
23/06/2022,13/05/2020,386
23/06/2022,14/05/2020,338
23/06/2022,15/05/2020,343
23/06/2022,16/05/2020,244
23/06/2022,17/05/2020,188
23/06/2022,18/05/2020,305
23/06/2022,19/05/2020,254
23/06/2022,20/05/2020,293
23/06/2022,21/05/2020,227
23/06/2022,22/05/2020,193
