iss_date,DATARICOVERO1,RICOVERI
27/01/2021,04/09/2020,160
27/01/2021,05/09/2020,146
27/01/2021,06/09/2020,117
27/01/2021,07/09/2020,198
27/01/2021,08/09/2020,163
27/01/2021,09/09/2020,182
27/01/2021,10/09/2020,197
27/01/2021,11/09/2020,183
27/01/2021,12/09/2020,181
27/01/2021,13/09/2020,173
27/01/2021,14/09/2020,204
27/01/2021,15/09/2020,224
27/01/2021,16/09/2020,222
27/01/2021,17/09/2020,231
27/01/2021,18/09/2020,234
27/01/2021,19/09/2020,193
27/01/2021,20/09/2020,167
27/01/2021,21/09/2020,236
27/01/2021,22/09/2020,242
27/01/2021,23/09/2020,237
27/01/2021,24/09/2020,231
27/01/2021,25/09/2020,256
27/01/2021,26/09/2020,216
27/01/2021,27/09/2020,192
27/01/2021,28/09/2020,251
27/01/2021,29/09/2020,275
27/01/2021,30/09/2020,237
27/01/2021,01/10/2020,316
27/01/2021,02/10/2020,338
27/01/2021,03/10/2020,352
27/01/2021,04/10/2020,318
27/01/2021,05/10/2020,419
27/01/2021,06/10/2020,465
27/01/2021,07/10/2020,456
27/01/2021,08/10/2020,512
27/01/2021,09/10/2020,544
27/01/2021,10/10/2020,558
27/01/2021,11/10/2020,583
27/01/2021,12/10/2020,726
27/01/2021,13/10/2020,802
27/01/2021,14/10/2020,817
27/01/2021,15/10/2020,933
27/01/2021,16/10/2020,930
27/01/2021,17/10/2020,1098
27/01/2021,18/10/2020,1045
27/01/2021,19/10/2020,1270
27/01/2021,20/10/2020,1375
27/01/2021,21/10/2020,1384
27/01/2021,22/10/2020,1496
27/01/2021,23/10/2020,1676
27/01/2021,24/10/2020,1566
27/01/2021,25/10/2020,1662
27/01/2021,26/10/2020,1947
27/01/2021,27/10/2020,1944
27/01/2021,28/10/2020,1989
27/01/2021,29/10/2020,2091
27/01/2021,30/10/2020,2274
27/01/2021,31/10/2020,2052
27/01/2021,01/11/2020,1917
27/01/2021,02/11/2020,2404
27/01/2021,03/11/2020,2475
27/01/2021,04/11/2020,2599
27/01/2021,05/11/2020,2601
27/01/2021,06/11/2020,2540
27/01/2021,07/11/2020,2402
27/01/2021,08/11/2020,2159
27/01/2021,09/11/2020,2464
27/01/2021,10/11/2020,2494
27/01/2021,11/11/2020,2619
27/01/2021,12/11/2020,2513
27/01/2021,13/11/2020,2528
27/01/2021,14/11/2020,2284
27/01/2021,15/11/2020,1978
27/01/2021,16/11/2020,2438
27/01/2021,17/11/2020,2439
27/01/2021,18/11/2020,2285
27/01/2021,19/11/2020,2287
27/01/2021,20/11/2020,2176
27/01/2021,21/11/2020,1802
27/01/2021,22/11/2020,1591
27/01/2021,23/11/2020,1994
27/01/2021,24/11/2020,1936
27/01/2021,25/11/2020,1813
27/01/2021,26/11/2020,1754
27/01/2021,27/11/2020,1765
27/01/2021,28/11/2020,1591
27/01/2021,29/11/2020,1365
27/01/2021,30/11/2020,1565
27/01/2021,01/12/2020,1587
27/01/2021,02/12/2020,1587
27/01/2021,03/12/2020,1556
27/01/2021,04/12/2020,1504
27/01/2021,05/12/2020,1383
27/01/2021,06/12/2020,1253
27/01/2021,07/12/2020,1383
27/01/2021,08/12/2020,1254
27/01/2021,09/12/2020,1391
27/01/2021,10/12/2020,1373
27/01/2021,11/12/2020,1401
27/01/2021,12/12/2020,1236
27/01/2021,13/12/2020,1029
27/01/2021,14/12/2020,1313
27/01/2021,15/12/2020,1252
27/01/2021,16/12/2020,1215
27/01/2021,17/12/2020,1267
27/01/2021,18/12/2020,1231
27/01/2021,19/12/2020,1154
27/01/2021,20/12/2020,999
27/01/2021,21/12/2020,1215
27/01/2021,22/12/2020,1227
27/01/2021,23/12/2020,1214
27/01/2021,24/12/2020,1200
27/01/2021,25/12/2020,961
27/01/2021,26/12/2020,1098
27/01/2021,27/12/2020,1158
27/01/2021,28/12/2020,1276
27/01/2021,29/12/2020,1337
27/01/2021,30/12/2020,1260
27/01/2021,31/12/2020,1295
27/01/2021,01/01/2021,1093
27/01/2021,02/01/2021,1303
27/01/2021,03/01/2021,1133
27/01/2021,04/01/2021,1292
27/01/2021,05/01/2021,1335
27/01/2021,06/01/2021,1110
27/01/2021,07/01/2021,1288
27/01/2021,08/01/2021,1306
27/01/2021,09/01/2021,1141
27/01/2021,10/01/2021,1042
27/01/2021,11/01/2021,1194
27/01/2021,12/01/2021,1166
27/01/2021,13/01/2021,1167
27/01/2021,14/01/2021,1106
27/01/2021,15/01/2021,1087
27/01/2021,16/01/2021,1012
27/01/2021,17/01/2021,808
27/01/2021,18/01/2021,961
27/01/2021,19/01/2021,921
27/01/2021,20/01/2021,865
27/01/2021,21/01/2021,884
27/01/2021,22/01/2021,788
27/01/2021,23/01/2021,733
27/01/2021,24/01/2021,615
27/01/2021,25/01/2021,595
27/01/2021,26/01/2021,225
27/01/2021,27/01/2021,23
27/01/2021,,2224465
