iss_date,DATA_DECESSO,DECESSI
25/01/2021,02/07/2020,13
25/01/2021,03/07/2020,11
25/01/2021,04/07/2020,7
25/01/2021,05/07/2020,10
25/01/2021,06/07/2020,13
25/01/2021,07/07/2020,10
25/01/2021,08/07/2020,6
25/01/2021,09/07/2020,9
25/01/2021,10/07/2020,8
25/01/2021,11/07/2020,7
25/01/2021,12/07/2020,10
25/01/2021,13/07/2020,18
25/01/2021,14/07/2020,6
25/01/2021,15/07/2020,<5
25/01/2021,16/07/2020,15
25/01/2021,17/07/2020,5
25/01/2021,18/07/2020,14
25/01/2021,19/07/2020,10
25/01/2021,20/07/2020,7
25/01/2021,21/07/2020,8
25/01/2021,22/07/2020,11
25/01/2021,23/07/2020,<5
25/01/2021,24/07/2020,7
25/01/2021,25/07/2020,5
25/01/2021,26/07/2020,5
25/01/2021,27/07/2020,15
25/01/2021,28/07/2020,<5
25/01/2021,29/07/2020,7
25/01/2021,30/07/2020,7
25/01/2021,31/07/2020,<5
25/01/2021,01/08/2020,<5
25/01/2021,02/08/2020,<5
25/01/2021,03/08/2020,7
25/01/2021,04/08/2020,<5
25/01/2021,05/08/2020,7
25/01/2021,06/08/2020,6
25/01/2021,07/08/2020,9
25/01/2021,08/08/2020,6
25/01/2021,09/08/2020,<5
25/01/2021,10/08/2020,9
25/01/2021,11/08/2020,7
25/01/2021,12/08/2020,<5
25/01/2021,13/08/2020,6
25/01/2021,14/08/2020,10
25/01/2021,16/08/2020,8
25/01/2021,17/08/2020,<5
25/01/2021,18/08/2020,5
25/01/2021,19/08/2020,7
25/01/2021,20/08/2020,11
25/01/2021,21/08/2020,<5
25/01/2021,22/08/2020,5
25/01/2021,23/08/2020,<5
25/01/2021,24/08/2020,7
25/01/2021,25/08/2020,6
25/01/2021,26/08/2020,10
25/01/2021,27/08/2020,6
25/01/2021,29/08/2020,<5
25/01/2021,30/08/2020,7
25/01/2021,31/08/2020,9
25/01/2021,01/09/2020,9
25/01/2021,02/09/2020,11
25/01/2021,03/09/2020,11
25/01/2021,04/09/2020,12
25/01/2021,05/09/2020,12
25/01/2021,06/09/2020,6
25/01/2021,07/09/2020,17
25/01/2021,08/09/2020,5
25/01/2021,09/09/2020,7
25/01/2021,10/09/2020,8
25/01/2021,11/09/2020,6
25/01/2021,12/09/2020,11
25/01/2021,13/09/2020,14
25/01/2021,14/09/2020,13
25/01/2021,15/09/2020,17
25/01/2021,16/09/2020,17
25/01/2021,17/09/2020,16
25/01/2021,18/09/2020,25
25/01/2021,19/09/2020,16
25/01/2021,20/09/2020,19
25/01/2021,21/09/2020,16
25/01/2021,22/09/2020,13
25/01/2021,23/09/2020,25
25/01/2021,24/09/2020,19
25/01/2021,25/09/2020,29
25/01/2021,26/09/2020,19
25/01/2021,27/09/2020,24
25/01/2021,28/09/2020,21
25/01/2021,29/09/2020,26
25/01/2021,30/09/2020,18
25/01/2021,01/10/2020,25
25/01/2021,02/10/2020,30
25/01/2021,03/10/2020,17
25/01/2021,04/10/2020,21
25/01/2021,05/10/2020,39
25/01/2021,06/10/2020,25
25/01/2021,07/10/2020,30
25/01/2021,08/10/2020,37
25/01/2021,09/10/2020,40
25/01/2021,10/10/2020,49
25/01/2021,11/10/2020,51
25/01/2021,12/10/2020,71
25/01/2021,13/10/2020,68
25/01/2021,14/10/2020,69
25/01/2021,15/10/2020,69
25/01/2021,16/10/2020,101
25/01/2021,17/10/2020,88
25/01/2021,18/10/2020,105
25/01/2021,19/10/2020,107
25/01/2021,20/10/2020,144
25/01/2021,21/10/2020,146
25/01/2021,22/10/2020,159
25/01/2021,23/10/2020,179
25/01/2021,24/10/2020,213
25/01/2021,25/10/2020,195
25/01/2021,26/10/2020,248
25/01/2021,27/10/2020,234
25/01/2021,28/10/2020,307
25/01/2021,29/10/2020,297
25/01/2021,30/10/2020,351
25/01/2021,31/10/2020,364
25/01/2021,01/11/2020,355
25/01/2021,02/11/2020,436
25/01/2021,03/11/2020,426
25/01/2021,04/11/2020,466
25/01/2021,05/11/2020,531
25/01/2021,06/11/2020,504
25/01/2021,07/11/2020,492
25/01/2021,08/11/2020,565
25/01/2021,09/11/2020,599
25/01/2021,10/11/2020,655
25/01/2021,11/11/2020,667
25/01/2021,12/11/2020,716
25/01/2021,13/11/2020,655
25/01/2021,14/11/2020,684
25/01/2021,15/11/2020,707
25/01/2021,16/11/2020,745
25/01/2021,17/11/2020,762
25/01/2021,18/11/2020,786
25/01/2021,19/11/2020,786
25/01/2021,20/11/2020,762
25/01/2021,21/11/2020,663
25/01/2021,22/11/2020,704
25/01/2021,23/11/2020,742
25/01/2021,24/11/2020,755
25/01/2021,25/11/2020,804
25/01/2021,26/11/2020,716
25/01/2021,27/11/2020,748
25/01/2021,28/11/2020,708
25/01/2021,29/11/2020,640
25/01/2021,30/11/2020,663
25/01/2021,01/12/2020,620
25/01/2021,02/12/2020,683
25/01/2021,03/12/2020,625
25/01/2021,04/12/2020,655
25/01/2021,05/12/2020,610
25/01/2021,06/12/2020,618
25/01/2021,07/12/2020,612
25/01/2021,08/12/2020,577
25/01/2021,09/12/2020,660
25/01/2021,10/12/2020,597
25/01/2021,11/12/2020,588
25/01/2021,12/12/2020,554
25/01/2021,13/12/2020,546
25/01/2021,14/12/2020,538
25/01/2021,15/12/2020,539
25/01/2021,16/12/2020,605
25/01/2021,17/12/2020,546
25/01/2021,18/12/2020,512
25/01/2021,19/12/2020,464
25/01/2021,20/12/2020,452
25/01/2021,21/12/2020,478
25/01/2021,22/12/2020,469
25/01/2021,23/12/2020,454
25/01/2021,24/12/2020,459
25/01/2021,25/12/2020,391
25/01/2021,26/12/2020,419
25/01/2021,27/12/2020,390
25/01/2021,28/12/2020,443
25/01/2021,29/12/2020,413
25/01/2021,30/12/2020,435
25/01/2021,31/12/2020,393
25/01/2021,01/01/2021,415
25/01/2021,02/01/2021,383
25/01/2021,03/01/2021,383
25/01/2021,04/01/2021,452
25/01/2021,05/01/2021,450
25/01/2021,06/01/2021,414
25/01/2021,07/01/2021,391
25/01/2021,08/01/2021,385
25/01/2021,09/01/2021,387
25/01/2021,10/01/2021,375
25/01/2021,11/01/2021,393
25/01/2021,12/01/2021,376
25/01/2021,13/01/2021,371
25/01/2021,14/01/2021,349
25/01/2021,15/01/2021,411
25/01/2021,16/01/2021,365
25/01/2021,17/01/2021,367
25/01/2021,18/01/2021,372
25/01/2021,19/01/2021,351
25/01/2021,20/01/2021,324
25/01/2021,21/01/2021,272
25/01/2021,22/01/2021,253
25/01/2021,23/01/2021,172
25/01/2021,24/01/2021,119
25/01/2021,25/01/2021,22
25/01/2021,,2375372
