iss_date,DATA_INIZIO_SINTOMI,CASI
25/01/2021,28/01/2020,15
25/01/2021,29/01/2020,23
25/01/2021,30/01/2020,30
25/01/2021,31/01/2020,29
25/01/2021,01/02/2020,53
25/01/2021,02/02/2020,38
25/01/2021,03/02/2020,24
25/01/2021,04/02/2020,24
25/01/2021,05/02/2020,30
25/01/2021,06/02/2020,27
25/01/2021,07/02/2020,19
25/01/2021,08/02/2020,14
25/01/2021,09/02/2020,17
25/01/2021,10/02/2020,62
25/01/2021,11/02/2020,27
25/01/2021,12/02/2020,50
25/01/2021,13/02/2020,49
25/01/2021,14/02/2020,65
25/01/2021,15/02/2020,147
25/01/2021,16/02/2020,83
25/01/2021,17/02/2020,139
25/01/2021,18/02/2020,163
25/01/2021,19/02/2020,140
25/01/2021,20/02/2020,402
25/01/2021,21/02/2020,315
25/01/2021,22/02/2020,388
25/01/2021,23/02/2020,507
25/01/2021,24/02/2020,682
25/01/2021,25/02/2020,821
25/01/2021,26/02/2020,742
25/01/2021,27/02/2020,893
25/01/2021,28/02/2020,1212
25/01/2021,29/02/2020,1080
25/01/2021,01/03/2020,2473
25/01/2021,02/03/2020,1951
25/01/2021,03/03/2020,2255
25/01/2021,04/03/2020,1940
25/01/2021,05/03/2020,2635
25/01/2021,06/03/2020,2977
25/01/2021,07/03/2020,3129
25/01/2021,08/03/2020,3663
25/01/2021,09/03/2020,4442
25/01/2021,10/03/2020,6152
25/01/2021,11/03/2020,4230
25/01/2021,12/03/2020,4786
25/01/2021,13/03/2020,5359
25/01/2021,14/03/2020,4716
25/01/2021,15/03/2020,5884
25/01/2021,16/03/2020,5336
25/01/2021,17/03/2020,4531
25/01/2021,18/03/2020,4825
25/01/2021,19/03/2020,4282
25/01/2021,20/03/2020,6148
25/01/2021,21/03/2020,3844
25/01/2021,22/03/2020,3768
25/01/2021,23/03/2020,4396
25/01/2021,24/03/2020,3573
25/01/2021,25/03/2020,3839
25/01/2021,26/03/2020,3319
25/01/2021,27/03/2020,3560
25/01/2021,28/03/2020,3153
25/01/2021,29/03/2020,2387
25/01/2021,30/03/2020,3666
25/01/2021,31/03/2020,2607
25/01/2021,01/04/2020,4087
25/01/2021,02/04/2020,2673
25/01/2021,03/04/2020,2717
25/01/2021,04/04/2020,2328
25/01/2021,05/04/2020,2043
25/01/2021,06/04/2020,2489
25/01/2021,07/04/2020,2256
25/01/2021,08/04/2020,2143
25/01/2021,09/04/2020,2033
25/01/2021,10/04/2020,2747
25/01/2021,11/04/2020,1624
25/01/2021,12/04/2020,1642
25/01/2021,13/04/2020,1511
25/01/2021,14/04/2020,1838
25/01/2021,15/04/2020,2150
25/01/2021,16/04/2020,1648
25/01/2021,17/04/2020,1614
25/01/2021,18/04/2020,1280
25/01/2021,19/04/2020,1015
25/01/2021,20/04/2020,1897
25/01/2021,21/04/2020,1197
25/01/2021,22/04/2020,1208
25/01/2021,23/04/2020,1241
25/01/2021,24/04/2020,1128
25/01/2021,25/04/2020,881
25/01/2021,26/04/2020,666
25/01/2021,27/04/2020,1117
25/01/2021,28/04/2020,878
25/01/2021,29/04/2020,921
25/01/2021,30/04/2020,856
25/01/2021,01/05/2020,695
25/01/2021,02/05/2020,502
25/01/2021,03/05/2020,407
25/01/2021,04/05/2020,648
25/01/2021,05/05/2020,629
25/01/2021,06/05/2020,561
25/01/2021,07/05/2020,488
25/01/2021,08/05/2020,510
25/01/2021,09/05/2020,292
25/01/2021,10/05/2020,338
25/01/2021,11/05/2020,427
25/01/2021,12/05/2020,450
25/01/2021,13/05/2020,380
25/01/2021,14/05/2020,321
25/01/2021,15/05/2020,349
25/01/2021,16/05/2020,234
25/01/2021,17/05/2020,186
25/01/2021,18/05/2020,309
25/01/2021,19/05/2020,250
25/01/2021,20/05/2020,289
25/01/2021,21/05/2020,218
25/01/2021,22/05/2020,190
25/01/2021,23/05/2020,129
25/01/2021,24/05/2020,94
25/01/2021,25/05/2020,222
25/01/2021,26/05/2020,178
25/01/2021,27/05/2020,204
25/01/2021,28/05/2020,158
25/01/2021,29/05/2020,137
25/01/2021,30/05/2020,119
25/01/2021,31/05/2020,64
25/01/2021,01/06/2020,176
25/01/2021,02/06/2020,65
25/01/2021,03/06/2020,134
25/01/2021,04/06/2020,122
25/01/2021,05/06/2020,165
25/01/2021,06/06/2020,93
25/01/2021,07/06/2020,70
25/01/2021,08/06/2020,134
25/01/2021,09/06/2020,122
25/01/2021,10/06/2020,122
25/01/2021,11/06/2020,102
25/01/2021,12/06/2020,124
25/01/2021,13/06/2020,71
25/01/2021,14/06/2020,85
25/01/2021,15/06/2020,114
25/01/2021,16/06/2020,99
25/01/2021,17/06/2020,94
25/01/2021,18/06/2020,92
25/01/2021,19/06/2020,87
25/01/2021,20/06/2020,64
25/01/2021,21/06/2020,59
25/01/2021,22/06/2020,89
25/01/2021,23/06/2020,71
25/01/2021,24/06/2020,93
25/01/2021,25/06/2020,91
25/01/2021,26/06/2020,95
25/01/2021,27/06/2020,77
25/01/2021,28/06/2020,58
25/01/2021,29/06/2020,102
25/01/2021,30/06/2020,70
25/01/2021,01/07/2020,116
25/01/2021,02/07/2020,92
25/01/2021,03/07/2020,76
25/01/2021,04/07/2020,80
25/01/2021,05/07/2020,66
25/01/2021,06/07/2020,101
25/01/2021,07/07/2020,102
25/01/2021,08/07/2020,107
25/01/2021,09/07/2020,85
25/01/2021,10/07/2020,111
25/01/2021,11/07/2020,83
25/01/2021,12/07/2020,76
25/01/2021,13/07/2020,108
25/01/2021,14/07/2020,118
25/01/2021,15/07/2020,103
25/01/2021,16/07/2020,90
25/01/2021,17/07/2020,107
25/01/2021,18/07/2020,94
25/01/2021,19/07/2020,92
25/01/2021,20/07/2020,142
25/01/2021,21/07/2020,124
25/01/2021,22/07/2020,117
25/01/2021,23/07/2020,133
25/01/2021,24/07/2020,119
25/01/2021,25/07/2020,130
25/01/2021,26/07/2020,94
25/01/2021,27/07/2020,134
25/01/2021,28/07/2020,139
25/01/2021,29/07/2020,134
25/01/2021,30/07/2020,124
25/01/2021,31/07/2020,126
25/01/2021,01/08/2020,159
25/01/2021,02/08/2020,122
25/01/2021,03/08/2020,212
25/01/2021,04/08/2020,196
25/01/2021,05/08/2020,212
25/01/2021,06/08/2020,219
25/01/2021,07/08/2020,218
25/01/2021,08/08/2020,253
25/01/2021,09/08/2020,210
25/01/2021,10/08/2020,298
25/01/2021,11/08/2020,267
25/01/2021,12/08/2020,279
25/01/2021,13/08/2020,304
25/01/2021,14/08/2020,311
25/01/2021,15/08/2020,353
25/01/2021,16/08/2020,369
25/01/2021,17/08/2020,564
25/01/2021,18/08/2020,627
25/01/2021,19/08/2020,569
25/01/2021,20/08/2020,587
25/01/2021,21/08/2020,622
25/01/2021,22/08/2020,581
25/01/2021,23/08/2020,599
25/01/2021,24/08/2020,686
25/01/2021,25/08/2020,643
25/01/2021,26/08/2020,628
25/01/2021,27/08/2020,580
25/01/2021,28/08/2020,590
25/01/2021,29/08/2020,436
25/01/2021,30/08/2020,430
25/01/2021,31/08/2020,565
25/01/2021,01/09/2020,736
25/01/2021,02/09/2020,643
25/01/2021,03/09/2020,587
25/01/2021,04/09/2020,650
25/01/2021,05/09/2020,547
25/01/2021,06/09/2020,522
25/01/2021,07/09/2020,815
25/01/2021,08/09/2020,690
25/01/2021,09/09/2020,683
25/01/2021,10/09/2020,772
25/01/2021,11/09/2020,665
25/01/2021,12/09/2020,646
25/01/2021,13/09/2020,596
25/01/2021,14/09/2020,904
25/01/2021,15/09/2020,889
25/01/2021,16/09/2020,834
25/01/2021,17/09/2020,847
25/01/2021,18/09/2020,860
25/01/2021,19/09/2020,845
25/01/2021,20/09/2020,838
25/01/2021,21/09/2020,979
25/01/2021,22/09/2020,963
25/01/2021,23/09/2020,882
25/01/2021,24/09/2020,863
25/01/2021,25/09/2020,997
25/01/2021,26/09/2020,955
25/01/2021,27/09/2020,978
25/01/2021,28/09/2020,1371
25/01/2021,29/09/2020,1285
25/01/2021,30/09/2020,1725
25/01/2021,01/10/2020,2339
25/01/2021,02/10/2020,2297
25/01/2021,03/10/2020,2388
25/01/2021,04/10/2020,2353
25/01/2021,05/10/2020,3403
25/01/2021,06/10/2020,3195
25/01/2021,07/10/2020,3739
25/01/2021,08/10/2020,4078
25/01/2021,09/10/2020,4607
25/01/2021,10/10/2020,5040
25/01/2021,11/10/2020,4392
25/01/2021,12/10/2020,7093
25/01/2021,13/10/2020,6773
25/01/2021,14/10/2020,7416
25/01/2021,15/10/2020,8307
25/01/2021,16/10/2020,9436
25/01/2021,17/10/2020,9085
25/01/2021,18/10/2020,9151
25/01/2021,19/10/2020,13022
25/01/2021,20/10/2020,13987
25/01/2021,21/10/2020,13357
25/01/2021,22/10/2020,13479
25/01/2021,23/10/2020,15351
25/01/2021,24/10/2020,14005
25/01/2021,25/10/2020,14147
25/01/2021,26/10/2020,19673
25/01/2021,27/10/2020,17472
25/01/2021,28/10/2020,18588
25/01/2021,29/10/2020,19176
25/01/2021,30/10/2020,18564
25/01/2021,31/10/2020,15170
25/01/2021,01/11/2020,18166
25/01/2021,02/11/2020,21667
25/01/2021,03/11/2020,17963
25/01/2021,04/11/2020,20446
25/01/2021,05/11/2020,18595
25/01/2021,06/11/2020,19137
25/01/2021,07/11/2020,17458
25/01/2021,08/11/2020,16108
25/01/2021,09/11/2020,20004
25/01/2021,10/11/2020,19465
25/01/2021,11/11/2020,16606
25/01/2021,12/11/2020,16463
25/01/2021,13/11/2020,17484
25/01/2021,14/11/2020,15923
25/01/2021,15/11/2020,14903
25/01/2021,16/11/2020,16686
25/01/2021,17/11/2020,13388
25/01/2021,18/11/2020,14679
25/01/2021,19/11/2020,12341
25/01/2021,20/11/2020,13251
25/01/2021,21/11/2020,10826
25/01/2021,22/11/2020,8850
25/01/2021,23/11/2020,11843
25/01/2021,24/11/2020,10458
25/01/2021,25/11/2020,10108
25/01/2021,26/11/2020,9865
25/01/2021,27/11/2020,9483
25/01/2021,28/11/2020,9197
25/01/2021,29/11/2020,6858
25/01/2021,30/11/2020,9838
25/01/2021,01/12/2020,10349
25/01/2021,02/12/2020,9051
25/01/2021,03/12/2020,8259
25/01/2021,04/12/2020,9134
25/01/2021,05/12/2020,7446
25/01/2021,06/12/2020,6296
25/01/2021,07/12/2020,8676
25/01/2021,08/12/2020,7153
25/01/2021,09/12/2020,8266
25/01/2021,10/12/2020,8307
25/01/2021,11/12/2020,7688
25/01/2021,12/12/2020,7026
25/01/2021,13/12/2020,6395
25/01/2021,14/12/2020,8829
25/01/2021,15/12/2020,7993
25/01/2021,16/12/2020,7637
25/01/2021,17/12/2020,7469
25/01/2021,18/12/2020,7770
25/01/2021,19/12/2020,6897
25/01/2021,20/12/2020,7416
25/01/2021,21/12/2020,8526
25/01/2021,22/12/2020,8320
25/01/2021,23/12/2020,8557
25/01/2021,24/12/2020,8220
25/01/2021,25/12/2020,7087
25/01/2021,26/12/2020,8222
25/01/2021,27/12/2020,8351
25/01/2021,28/12/2020,10514
25/01/2021,29/12/2020,9205
25/01/2021,30/12/2020,8848
25/01/2021,31/12/2020,8318
