iss_date,DATA_PRELIEVO_DIAGNOSI,CASI
25/01/2021,29/01/2020,<5
25/01/2021,06/02/2020,<5
25/01/2021,20/02/2020,<5
25/01/2021,21/02/2020,36
25/01/2021,22/02/2020,53
25/01/2021,23/02/2020,73
25/01/2021,24/02/2020,84
25/01/2021,25/02/2020,188
25/01/2021,26/02/2020,276
25/01/2021,27/02/2020,283
25/01/2021,28/02/2020,355
25/01/2021,29/02/2020,372
25/01/2021,01/03/2020,408
25/01/2021,02/03/2020,632
25/01/2021,03/03/2020,803
25/01/2021,04/03/2020,1074
25/01/2021,05/03/2020,1308
25/01/2021,06/03/2020,1524
25/01/2021,07/03/2020,1455
25/01/2021,08/03/2020,1453
25/01/2021,09/03/2020,2244
25/01/2021,10/03/2020,2457
25/01/2021,11/03/2020,2762
25/01/2021,12/03/2020,3139
25/01/2021,13/03/2020,4106
25/01/2021,14/03/2020,3530
25/01/2021,15/03/2020,2846
25/01/2021,16/03/2020,4808
25/01/2021,17/03/2020,5339
25/01/2021,18/03/2020,5690
25/01/2021,19/03/2020,5687
25/01/2021,20/03/2020,6238
25/01/2021,21/03/2020,4910
25/01/2021,22/03/2020,3933
25/01/2021,23/03/2020,6083
25/01/2021,24/03/2020,5917
25/01/2021,25/03/2020,5771
25/01/2021,26/03/2020,5674
25/01/2021,27/03/2020,5759
25/01/2021,28/03/2020,4506
25/01/2021,29/03/2020,2960
25/01/2021,30/03/2020,5065
25/01/2021,31/03/2020,5341
25/01/2021,01/04/2020,4995
25/01/2021,02/04/2020,4718
25/01/2021,03/04/2020,4441
25/01/2021,04/04/2020,3644
25/01/2021,05/04/2020,2593
25/01/2021,06/04/2020,4078
25/01/2021,07/04/2020,4141
25/01/2021,08/04/2020,4790
25/01/2021,09/04/2020,4673
25/01/2021,10/04/2020,5119
25/01/2021,11/04/2020,3409
25/01/2021,12/04/2020,1915
25/01/2021,13/04/2020,2263
25/01/2021,14/04/2020,3273
25/01/2021,15/04/2020,3947
25/01/2021,16/04/2020,3697
25/01/2021,17/04/2020,3495
25/01/2021,18/04/2020,2636
25/01/2021,19/04/2020,1387
25/01/2021,20/04/2020,3002
25/01/2021,21/04/2020,3069
25/01/2021,22/04/2020,2607
25/01/2021,23/04/2020,2800
25/01/2021,24/04/2020,2736
25/01/2021,25/04/2020,1664
25/01/2021,26/04/2020,1019
25/01/2021,27/04/2020,1972
25/01/2021,28/04/2020,2237
25/01/2021,29/04/2020,2323
25/01/2021,30/04/2020,2265
25/01/2021,01/05/2020,1083
25/01/2021,02/05/2020,1018
25/01/2021,03/05/2020,504
25/01/2021,04/05/2020,1447
25/01/2021,05/05/2020,1545
25/01/2021,06/05/2020,1443
25/01/2021,07/05/2020,1387
25/01/2021,08/05/2020,1384
25/01/2021,09/05/2020,735
25/01/2021,10/05/2020,334
25/01/2021,11/05/2020,883
25/01/2021,12/05/2020,923
25/01/2021,13/05/2020,891
25/01/2021,14/05/2020,900
25/01/2021,15/05/2020,799
25/01/2021,16/05/2020,614
25/01/2021,17/05/2020,301
25/01/2021,18/05/2020,658
25/01/2021,19/05/2020,718
25/01/2021,20/05/2020,675
25/01/2021,21/05/2020,624
25/01/2021,22/05/2020,689
25/01/2021,23/05/2020,357
25/01/2021,24/05/2020,146
25/01/2021,25/05/2020,513
25/01/2021,26/05/2020,541
25/01/2021,27/05/2020,530
25/01/2021,28/05/2020,517
25/01/2021,29/05/2020,391
25/01/2021,30/05/2020,287
25/01/2021,31/05/2020,90
25/01/2021,01/06/2020,386
25/01/2021,02/06/2020,87
25/01/2021,03/06/2020,361
25/01/2021,04/06/2020,368
25/01/2021,05/06/2020,386
25/01/2021,06/06/2020,204
25/01/2021,07/06/2020,82
25/01/2021,08/06/2020,300
25/01/2021,09/06/2020,368
25/01/2021,10/06/2020,392
25/01/2021,11/06/2020,449
25/01/2021,12/06/2020,364
25/01/2021,13/06/2020,215
25/01/2021,14/06/2020,69
25/01/2021,15/06/2020,278
25/01/2021,16/06/2020,277
25/01/2021,17/06/2020,302
25/01/2021,18/06/2020,232
25/01/2021,19/06/2020,290
25/01/2021,20/06/2020,162
25/01/2021,21/06/2020,61
25/01/2021,22/06/2020,331
25/01/2021,23/06/2020,294
25/01/2021,24/06/2020,202
25/01/2021,25/06/2020,203
25/01/2021,26/06/2020,184
25/01/2021,27/06/2020,122
25/01/2021,28/06/2020,64
25/01/2021,29/06/2020,233
25/01/2021,30/06/2020,195
25/01/2021,01/07/2020,236
25/01/2021,02/07/2020,250
25/01/2021,03/07/2020,235
25/01/2021,04/07/2020,213
25/01/2021,05/07/2020,81
25/01/2021,06/07/2020,232
25/01/2021,07/07/2020,219
25/01/2021,08/07/2020,281
25/01/2021,09/07/2020,217
25/01/2021,10/07/2020,246
25/01/2021,11/07/2020,157
25/01/2021,12/07/2020,53
25/01/2021,13/07/2020,185
25/01/2021,14/07/2020,234
25/01/2021,15/07/2020,236
25/01/2021,16/07/2020,251
25/01/2021,17/07/2020,284
25/01/2021,18/07/2020,162
25/01/2021,19/07/2020,107
25/01/2021,20/07/2020,313
25/01/2021,21/07/2020,278
25/01/2021,22/07/2020,273
25/01/2021,23/07/2020,263
25/01/2021,24/07/2020,307
25/01/2021,25/07/2020,188
25/01/2021,26/07/2020,88
25/01/2021,27/07/2020,315
25/01/2021,28/07/2020,322
25/01/2021,29/07/2020,460
25/01/2021,30/07/2020,320
25/01/2021,31/07/2020,316
25/01/2021,01/08/2020,197
25/01/2021,02/08/2020,98
25/01/2021,03/08/2020,406
25/01/2021,04/08/2020,376
25/01/2021,05/08/2020,480
