iss_date,DATA_INIZIO_SINTOMI,CASI_SINT
25/01/2021,21/10/2020,9277
25/01/2021,22/10/2020,9485
25/01/2021,23/10/2020,10417
25/01/2021,24/10/2020,10070
25/01/2021,25/10/2020,10379
25/01/2021,26/10/2020,13151
25/01/2021,27/10/2020,12039
25/01/2021,28/10/2020,12878
25/01/2021,29/10/2020,11974
25/01/2021,30/10/2020,12492
25/01/2021,31/10/2020,10590
25/01/2021,01/11/2020,13011
25/01/2021,02/11/2020,15094
25/01/2021,03/11/2020,12967
25/01/2021,04/11/2020,13573
25/01/2021,05/11/2020,13248
25/01/2021,06/11/2020,13687
25/01/2021,07/11/2020,12268
25/01/2021,08/11/2020,11373
25/01/2021,09/11/2020,14301
25/01/2021,10/11/2020,13637
25/01/2021,11/11/2020,11973
25/01/2021,12/11/2020,11796
25/01/2021,13/11/2020,11977
25/01/2021,14/11/2020,11133
25/01/2021,15/11/2020,10129
25/01/2021,16/11/2020,11909
25/01/2021,17/11/2020,10018
25/01/2021,18/11/2020,10286
25/01/2021,19/11/2020,8617
25/01/2021,20/11/2020,9784
25/01/2021,21/11/2020,7545
25/01/2021,22/11/2020,6909
25/01/2021,23/11/2020,8835
25/01/2021,24/11/2020,7656
25/01/2021,25/11/2020,7851
25/01/2021,26/11/2020,7177
25/01/2021,27/11/2020,7410
25/01/2021,28/11/2020,6881
25/01/2021,29/11/2020,5517
25/01/2021,30/11/2020,8165
25/01/2021,01/12/2020,8544
25/01/2021,02/12/2020,7431
25/01/2021,03/12/2020,6882
25/01/2021,04/12/2020,7197
25/01/2021,05/12/2020,6349
25/01/2021,06/12/2020,5418
25/01/2021,07/12/2020,7167
25/01/2021,08/12/2020,6077
25/01/2021,09/12/2020,6662
25/01/2021,10/12/2020,6833
25/01/2021,11/12/2020,6129
25/01/2021,12/12/2020,6121
25/01/2021,13/12/2020,5417
25/01/2021,14/12/2020,7299
25/01/2021,15/12/2020,6544
25/01/2021,16/12/2020,6385
25/01/2021,17/12/2020,6045
25/01/2021,18/12/2020,6417
25/01/2021,19/12/2020,5930
25/01/2021,20/12/2020,6473
25/01/2021,21/12/2020,7000
25/01/2021,22/12/2020,6813
25/01/2021,23/12/2020,7007
25/01/2021,24/12/2020,7096
25/01/2021,25/12/2020,6318
25/01/2021,26/12/2020,7026
25/01/2021,27/12/2020,7387
25/01/2021,28/12/2020,9094
25/01/2021,29/12/2020,7634
25/01/2021,30/12/2020,7392
25/01/2021,31/12/2020,6942
25/01/2021,01/01/2021,7407
25/01/2021,02/01/2021,7034
25/01/2021,03/01/2021,6696
25/01/2021,04/01/2021,8152
25/01/2021,05/01/2021,7135
25/01/2021,06/01/2021,6077
25/01/2021,07/01/2021,6017
25/01/2021,08/01/2021,5746
25/01/2021,09/01/2021,5049
25/01/2021,10/01/2021,4793
25/01/2021,11/01/2021,5430
25/01/2021,12/01/2021,4609
25/01/2021,13/01/2021,4242
25/01/2021,14/01/2021,4087
25/01/2021,15/01/2021,4020
25/01/2021,16/01/2021,3684
25/01/2021,17/01/2021,3202
25/01/2021,18/01/2021,3594
25/01/2021,19/01/2021,2841
25/01/2021,20/01/2021,2413
25/01/2021,21/01/2021,1518
25/01/2021,22/01/2021,904
25/01/2021,23/01/2021,439
25/01/2021,24/01/2021,113
25/01/2021,25/01/2021,27
25/01/2021,,71333
