iss_date,DATA_DECESSO,DECESSI
07/03/2022,03/06/2020,50
07/03/2022,04/06/2020,60
07/03/2022,05/06/2020,67
07/03/2022,06/06/2020,78
07/03/2022,07/06/2020,36
07/03/2022,08/06/2020,43
07/03/2022,09/06/2020,45
07/03/2022,10/06/2020,38
07/03/2022,11/06/2020,39
07/03/2022,12/06/2020,34
07/03/2022,13/06/2020,24
07/03/2022,14/06/2020,22
07/03/2022,15/06/2020,38
07/03/2022,16/06/2020,44
07/03/2022,17/06/2020,35
07/03/2022,18/06/2020,44
07/03/2022,19/06/2020,34
07/03/2022,20/06/2020,19
07/03/2022,21/06/2020,25
07/03/2022,22/06/2020,31
07/03/2022,23/06/2020,51
07/03/2022,24/06/2020,25
07/03/2022,25/06/2020,26
07/03/2022,26/06/2020,20
07/03/2022,27/06/2020,24
07/03/2022,28/06/2020,13
07/03/2022,29/06/2020,18
07/03/2022,30/06/2020,16
07/03/2022,01/07/2020,15
07/03/2022,02/07/2020,15
07/03/2022,03/07/2020,16
07/03/2022,04/07/2020,7
07/03/2022,05/07/2020,11
07/03/2022,06/07/2020,14
07/03/2022,07/07/2020,11
07/03/2022,08/07/2020,10
07/03/2022,09/07/2020,10
07/03/2022,10/07/2020,11
07/03/2022,11/07/2020,7
07/03/2022,12/07/2020,9
07/03/2022,13/07/2020,22
07/03/2022,14/07/2020,7
07/03/2022,15/07/2020,8
07/03/2022,16/07/2020,17
07/03/2022,17/07/2020,6
07/03/2022,18/07/2020,14
07/03/2022,19/07/2020,10
07/03/2022,20/07/2020,8
07/03/2022,21/07/2020,14
07/03/2022,22/07/2020,16
07/03/2022,23/07/2020,<5
07/03/2022,24/07/2020,8
07/03/2022,25/07/2020,5
07/03/2022,26/07/2020,5
07/03/2022,27/07/2020,16
07/03/2022,28/07/2020,8
07/03/2022,29/07/2020,7
07/03/2022,30/07/2020,7
07/03/2022,31/07/2020,<5
07/03/2022,01/08/2020,<5
07/03/2022,02/08/2020,<5
07/03/2022,03/08/2020,7
07/03/2022,04/08/2020,<5
07/03/2022,05/08/2020,7
07/03/2022,06/08/2020,6
07/03/2022,07/08/2020,8
07/03/2022,08/08/2020,6
07/03/2022,09/08/2020,<5
07/03/2022,10/08/2020,10
07/03/2022,11/08/2020,7
07/03/2022,12/08/2020,5
07/03/2022,13/08/2020,8
07/03/2022,14/08/2020,10
07/03/2022,15/08/2020,<5
07/03/2022,16/08/2020,10
07/03/2022,17/08/2020,<5
07/03/2022,18/08/2020,6
07/03/2022,19/08/2020,7
07/03/2022,20/08/2020,11
07/03/2022,21/08/2020,<5
07/03/2022,22/08/2020,6
07/03/2022,23/08/2020,<5
07/03/2022,24/08/2020,7
07/03/2022,25/08/2020,6
07/03/2022,26/08/2020,10
07/03/2022,27/08/2020,6
07/03/2022,29/08/2020,<5
07/03/2022,30/08/2020,7
07/03/2022,31/08/2020,9
07/03/2022,01/09/2020,9
07/03/2022,02/09/2020,11
07/03/2022,03/09/2020,11
07/03/2022,04/09/2020,11
07/03/2022,05/09/2020,14
07/03/2022,06/09/2020,6
07/03/2022,07/09/2020,19
07/03/2022,08/09/2020,<5
07/03/2022,09/09/2020,7
07/03/2022,10/09/2020,9
07/03/2022,11/09/2020,9
07/03/2022,12/09/2020,14
07/03/2022,13/09/2020,14
07/03/2022,14/09/2020,13
07/03/2022,15/09/2020,21
07/03/2022,16/09/2020,16
07/03/2022,17/09/2020,16
07/03/2022,18/09/2020,24
07/03/2022,19/09/2020,16
07/03/2022,20/09/2020,19
07/03/2022,21/09/2020,17
07/03/2022,22/09/2020,13
07/03/2022,23/09/2020,26
07/03/2022,24/09/2020,21
07/03/2022,25/09/2020,29
07/03/2022,26/09/2020,19
07/03/2022,27/09/2020,25
07/03/2022,28/09/2020,21
07/03/2022,29/09/2020,25
07/03/2022,30/09/2020,19
07/03/2022,01/10/2020,26
07/03/2022,02/10/2020,30
07/03/2022,03/10/2020,17
07/03/2022,04/10/2020,20
07/03/2022,05/10/2020,39
07/03/2022,06/10/2020,25
07/03/2022,07/10/2020,33
07/03/2022,08/10/2020,39
07/03/2022,09/10/2020,44
07/03/2022,10/10/2020,52
07/03/2022,11/10/2020,55
07/03/2022,12/10/2020,77
07/03/2022,13/10/2020,69
07/03/2022,14/10/2020,72
07/03/2022,15/10/2020,68
07/03/2022,16/10/2020,104
07/03/2022,17/10/2020,90
07/03/2022,18/10/2020,105
07/03/2022,19/10/2020,108
07/03/2022,20/10/2020,147
07/03/2022,21/10/2020,147
07/03/2022,22/10/2020,162
07/03/2022,23/10/2020,181
07/03/2022,24/10/2020,212
07/03/2022,25/10/2020,199
07/03/2022,26/10/2020,251
07/03/2022,27/10/2020,238
07/03/2022,28/10/2020,306
07/03/2022,29/10/2020,300
07/03/2022,30/10/2020,355
07/03/2022,31/10/2020,379
07/03/2022,01/11/2020,359
07/03/2022,02/11/2020,451
07/03/2022,03/11/2020,437
07/03/2022,04/11/2020,471
07/03/2022,05/11/2020,554
07/03/2022,06/11/2020,523
07/03/2022,07/11/2020,501
07/03/2022,08/11/2020,571
07/03/2022,09/11/2020,608
07/03/2022,10/11/2020,665
07/03/2022,11/11/2020,681
07/03/2022,12/11/2020,729
07/03/2022,13/11/2020,671
07/03/2022,14/11/2020,699
07/03/2022,15/11/2020,724
07/03/2022,16/11/2020,768
07/03/2022,17/11/2020,793
07/03/2022,18/11/2020,806
07/03/2022,19/11/2020,812
07/03/2022,20/11/2020,788
07/03/2022,21/11/2020,682
07/03/2022,22/11/2020,729
07/03/2022,23/11/2020,772
07/03/2022,24/11/2020,770
07/03/2022,25/11/2020,831
07/03/2022,26/11/2020,739
07/03/2022,27/11/2020,776
07/03/2022,28/11/2020,730
07/03/2022,29/11/2020,676
07/03/2022,30/11/2020,694
07/03/2022,01/12/2020,655
07/03/2022,02/12/2020,724
07/03/2022,03/12/2020,663
07/03/2022,04/12/2020,696
07/03/2022,05/12/2020,630
07/03/2022,06/12/2020,653
07/03/2022,07/12/2020,644
07/03/2022,08/12/2020,602
07/03/2022,09/12/2020,691
07/03/2022,10/12/2020,628
07/03/2022,11/12/2020,612
07/03/2022,12/12/2020,598
07/03/2022,13/12/2020,573
07/03/2022,14/12/2020,576
07/03/2022,15/12/2020,585
07/03/2022,16/12/2020,644
07/03/2022,17/12/2020,593
07/03/2022,18/12/2020,556
07/03/2022,19/12/2020,512
07/03/2022,20/12/2020,501
07/03/2022,21/12/2020,508
07/03/2022,22/12/2020,501
07/03/2022,23/12/2020,504
07/03/2022,24/12/2020,490
07/03/2022,25/12/2020,428
07/03/2022,26/12/2020,432
07/03/2022,27/12/2020,423
07/03/2022,28/12/2020,505
07/03/2022,29/12/2020,450
07/03/2022,30/12/2020,478
07/03/2022,31/12/2020,434
07/03/2022,01/01/2021,457
07/03/2022,02/01/2021,431
07/03/2022,03/01/2021,425
07/03/2022,04/01/2021,509
07/03/2022,05/01/2021,501
07/03/2022,06/01/2021,473
07/03/2022,07/01/2021,467
07/03/2022,08/01/2021,448
07/03/2022,09/01/2021,439
07/03/2022,10/01/2021,446
07/03/2022,11/01/2021,475
07/03/2022,12/01/2021,467
07/03/2022,13/01/2021,454
07/03/2022,14/01/2021,428
07/03/2022,15/01/2021,507
07/03/2022,16/01/2021,446
07/03/2022,17/01/2021,448
07/03/2022,18/01/2021,477
07/03/2022,19/01/2021,470
07/03/2022,20/01/2021,439
07/03/2022,21/01/2021,421
07/03/2022,22/01/2021,426
07/03/2022,23/01/2021,410
07/03/2022,24/01/2021,415
07/03/2022,25/01/2021,397
07/03/2022,26/01/2021,442
07/03/2022,27/01/2021,435
07/03/2022,28/01/2021,393
07/03/2022,29/01/2021,358
07/03/2022,30/01/2021,381
07/03/2022,31/01/2021,365
07/03/2022,01/02/2021,356
07/03/2022,02/02/2021,401
07/03/2022,03/02/2021,368
07/03/2022,04/02/2021,335
07/03/2022,05/02/2021,411
07/03/2022,06/02/2021,345
07/03/2022,07/02/2021,302
07/03/2022,08/02/2021,331
07/03/2022,09/02/2021,358
07/03/2022,10/02/2021,288
07/03/2022,11/02/2021,301
07/03/2022,12/02/2021,286
07/03/2022,13/02/2021,255
07/03/2022,14/02/2021,271
07/03/2022,15/02/2021,283
07/03/2022,16/02/2021,288
07/03/2022,17/02/2021,338
07/03/2022,18/02/2021,307
07/03/2022,19/02/2021,294
07/03/2022,20/02/2021,254
07/03/2022,21/02/2021,268
07/03/2022,22/02/2021,356
07/03/2022,23/02/2021,308
07/03/2022,24/02/2021,243
07/03/2022,25/02/2021,271
07/03/2022,26/02/2021,288
07/03/2022,27/02/2021,281
07/03/2022,28/02/2021,241
07/03/2022,01/03/2021,325
07/03/2022,02/03/2021,321
07/03/2022,03/03/2021,326
07/03/2022,04/03/2021,314
07/03/2022,05/03/2021,320
07/03/2022,06/03/2021,289
07/03/2022,07/03/2021,306
07/03/2022,08/03/2021,308
07/03/2022,09/03/2021,322
07/03/2022,10/03/2021,360
07/03/2022,11/03/2021,378
07/03/2022,12/03/2021,397
07/03/2022,13/03/2021,361
07/03/2022,14/03/2021,309
07/03/2022,15/03/2021,372
07/03/2022,16/03/2021,431
07/03/2022,17/03/2021,401
07/03/2022,18/03/2021,417
07/03/2022,19/03/2021,399
07/03/2022,20/03/2021,381
07/03/2022,21/03/2021,407
07/03/2022,22/03/2021,393
07/03/2022,23/03/2021,464
07/03/2022,24/03/2021,448
07/03/2022,25/03/2021,433
07/03/2022,26/03/2021,442
07/03/2022,27/03/2021,376
07/03/2022,28/03/2021,385
07/03/2022,29/03/2021,454
07/03/2022,30/03/2021,417
07/03/2022,31/03/2021,447
07/03/2022,01/04/2021,449
07/03/2022,02/04/2021,444
07/03/2022,03/04/2021,446
07/03/2022,04/04/2021,386
07/03/2022,05/04/2021,406
07/03/2022,06/04/2021,479
07/03/2022,07/04/2021,402
07/03/2022,08/04/2021,425
07/03/2022,09/04/2021,421
07/03/2022,10/04/2021,387
07/03/2022,11/04/2021,381
07/03/2022,12/04/2021,405
07/03/2022,13/04/2021,379
07/03/2022,14/04/2021,341
07/03/2022,15/04/2021,325
07/03/2022,16/04/2021,319
07/03/2022,17/04/2021,331
07/03/2022,18/04/2021,300
07/03/2022,19/04/2021,307
07/03/2022,20/04/2021,321
07/03/2022,21/04/2021,335
07/03/2022,22/04/2021,280
07/03/2022,23/04/2021,320
07/03/2022,24/04/2021,306
07/03/2022,25/04/2021,274
07/03/2022,26/04/2021,305
07/03/2022,27/04/2021,238
07/03/2022,28/04/2021,278
07/03/2022,29/04/2021,239
07/03/2022,30/04/2021,241
07/03/2022,01/05/2021,203
07/03/2022,02/05/2021,220
07/03/2022,03/05/2021,218
07/03/2022,04/05/2021,254
07/03/2022,05/05/2021,212
07/03/2022,06/05/2021,190
07/03/2022,07/05/2021,196
07/03/2022,08/05/2021,174
07/03/2022,09/05/2021,170
07/03/2022,10/05/2021,196
07/03/2022,11/05/2021,197
07/03/2022,12/05/2021,156
07/03/2022,13/05/2021,146
07/03/2022,14/05/2021,147
07/03/2022,15/05/2021,138
07/03/2022,16/05/2021,126
07/03/2022,17/05/2021,141
07/03/2022,18/05/2021,119
07/03/2022,19/05/2021,108
07/03/2022,20/05/2021,126
07/03/2022,21/05/2021,90
07/03/2022,22/05/2021,109
07/03/2022,23/05/2021,91
07/03/2022,24/05/2021,90
07/03/2022,25/05/2021,90
07/03/2022,26/05/2021,83
07/03/2022,27/05/2021,89
07/03/2022,28/05/2021,77
07/03/2022,29/05/2021,72
07/03/2022,30/05/2021,49
07/03/2022,31/05/2021,62
07/03/2022,01/06/2021,60
07/03/2022,02/06/2021,41
07/03/2022,03/06/2021,72
07/03/2022,04/06/2021,49
07/03/2022,05/06/2021,57
07/03/2022,06/06/2021,51
07/03/2022,07/06/2021,65
07/03/2022,08/06/2021,41
07/03/2022,09/06/2021,42
07/03/2022,10/06/2021,35
07/03/2022,11/06/2021,32
07/03/2022,12/06/2021,36
07/03/2022,13/06/2021,26
07/03/2022,14/06/2021,35
07/03/2022,15/06/2021,31
07/03/2022,16/06/2021,37
07/03/2022,17/06/2021,31
07/03/2022,18/06/2021,24
07/03/2022,19/06/2021,17
07/03/2022,20/06/2021,24
07/03/2022,21/06/2021,18
07/03/2022,22/06/2021,24
07/03/2022,23/06/2021,24
07/03/2022,24/06/2021,21
07/03/2022,25/06/2021,11
07/03/2022,26/06/2021,21
07/03/2022,27/06/2021,12
07/03/2022,28/06/2021,19
07/03/2022,29/06/2021,15
07/03/2022,30/06/2021,14
07/03/2022,01/07/2021,14
07/03/2022,02/07/2021,11
07/03/2022,03/07/2021,15
07/03/2022,04/07/2021,11
07/03/2022,05/07/2021,12
07/03/2022,06/07/2021,9
07/03/2022,07/07/2021,9
07/03/2022,08/07/2021,13
07/03/2022,09/07/2021,11
07/03/2022,10/07/2021,11
07/03/2022,11/07/2021,8
07/03/2022,12/07/2021,11
07/03/2022,13/07/2021,8
07/03/2022,14/07/2021,14
07/03/2022,15/07/2021,9
07/03/2022,16/07/2021,7
07/03/2022,17/07/2021,7
07/03/2022,18/07/2021,7
07/03/2022,19/07/2021,13
07/03/2022,20/07/2021,10
07/03/2022,21/07/2021,12
07/03/2022,22/07/2021,13
07/03/2022,23/07/2021,7
07/03/2022,24/07/2021,8
07/03/2022,25/07/2021,8
07/03/2022,26/07/2021,13
07/03/2022,27/07/2021,16
07/03/2022,28/07/2021,6
07/03/2022,29/07/2021,15
07/03/2022,30/07/2021,8
07/03/2022,31/07/2021,16
07/03/2022,01/08/2021,15
07/03/2022,02/08/2021,21
07/03/2022,03/08/2021,19
07/03/2022,04/08/2021,24
07/03/2022,05/08/2021,20
07/03/2022,06/08/2021,17
07/03/2022,07/08/2021,22
07/03/2022,08/08/2021,16
07/03/2022,09/08/2021,24
07/03/2022,10/08/2021,23
07/03/2022,11/08/2021,38
07/03/2022,12/08/2021,32
07/03/2022,13/08/2021,39
07/03/2022,14/08/2021,40
07/03/2022,15/08/2021,33
07/03/2022,16/08/2021,39
07/03/2022,17/08/2021,62
07/03/2022,18/08/2021,40
07/03/2022,19/08/2021,46
07/03/2022,20/08/2021,43
07/03/2022,21/08/2021,27
07/03/2022,22/08/2021,49
07/03/2022,23/08/2021,43
07/03/2022,24/08/2021,48
07/03/2022,25/08/2021,55
07/03/2022,26/08/2021,39
07/03/2022,27/08/2021,59
07/03/2022,28/08/2021,49
07/03/2022,29/08/2021,65
07/03/2022,30/08/2021,48
07/03/2022,31/08/2021,62
07/03/2022,01/09/2021,52
07/03/2022,02/09/2021,49
07/03/2022,03/09/2021,67
07/03/2022,04/09/2021,50
07/03/2022,05/09/2021,65
07/03/2022,06/09/2021,57
07/03/2022,07/09/2021,52
07/03/2022,08/09/2021,58
07/03/2022,09/09/2021,58
07/03/2022,10/09/2021,44
07/03/2022,11/09/2021,60
07/03/2022,12/09/2021,57
07/03/2022,13/09/2021,51
07/03/2022,14/09/2021,65
07/03/2022,15/09/2021,63
07/03/2022,16/09/2021,52
07/03/2022,17/09/2021,46
07/03/2022,18/09/2021,56
07/03/2022,19/09/2021,40
07/03/2022,20/09/2021,54
07/03/2022,21/09/2021,52
07/03/2022,22/09/2021,50
07/03/2022,23/09/2021,57
07/03/2022,24/09/2021,39
07/03/2022,25/09/2021,41
07/03/2022,26/09/2021,38
07/03/2022,27/09/2021,45
07/03/2022,28/09/2021,41
07/03/2022,29/09/2021,45
07/03/2022,30/09/2021,45
07/03/2022,01/10/2021,32
07/03/2022,02/10/2021,39
07/03/2022,03/10/2021,34
07/03/2022,04/10/2021,29
07/03/2022,05/10/2021,35
07/03/2022,06/10/2021,32
07/03/2022,07/10/2021,29
07/03/2022,08/10/2021,38
07/03/2022,09/10/2021,31
07/03/2022,10/10/2021,33
07/03/2022,11/10/2021,34
07/03/2022,12/10/2021,33
07/03/2022,13/10/2021,32
07/03/2022,14/10/2021,28
07/03/2022,15/10/2021,16
07/03/2022,16/10/2021,34
07/03/2022,17/10/2021,37
07/03/2022,18/10/2021,36
07/03/2022,19/10/2021,25
07/03/2022,20/10/2021,29
07/03/2022,21/10/2021,35
07/03/2022,22/10/2021,41
07/03/2022,23/10/2021,19
07/03/2022,24/10/2021,39
07/03/2022,25/10/2021,37
07/03/2022,26/10/2021,43
07/03/2022,27/10/2021,36
07/03/2022,28/10/2021,29
07/03/2022,29/10/2021,46
07/03/2022,30/10/2021,31
07/03/2022,31/10/2021,41
07/03/2022,01/11/2021,32
07/03/2022,02/11/2021,51
07/03/2022,03/11/2021,54
07/03/2022,04/11/2021,35
07/03/2022,05/11/2021,30
07/03/2022,06/11/2021,41
07/03/2022,07/11/2021,47
07/03/2022,08/11/2021,43
07/03/2022,09/11/2021,54
07/03/2022,10/11/2021,55
07/03/2022,11/11/2021,62
07/03/2022,12/11/2021,50
07/03/2022,13/11/2021,50
07/03/2022,14/11/2021,50
07/03/2022,15/11/2021,49
07/03/2022,16/11/2021,72
07/03/2022,17/11/2021,63
07/03/2022,18/11/2021,49
07/03/2022,19/11/2021,52
07/03/2022,20/11/2021,72
07/03/2022,21/11/2021,65
07/03/2022,22/11/2021,64
07/03/2022,23/11/2021,80
07/03/2022,24/11/2021,59
07/03/2022,25/11/2021,63
07/03/2022,26/11/2021,89
07/03/2022,27/11/2021,77
07/03/2022,28/11/2021,70
07/03/2022,29/11/2021,86
07/03/2022,30/11/2021,71
07/03/2022,01/12/2021,77
07/03/2022,02/12/2021,61
07/03/2022,03/12/2021,86
07/03/2022,04/12/2021,80
07/03/2022,05/12/2021,86
07/03/2022,06/12/2021,93
07/03/2022,07/12/2021,91
07/03/2022,08/12/2021,100
07/03/2022,09/12/2021,95
07/03/2022,10/12/2021,110
07/03/2022,11/12/2021,99
07/03/2022,12/12/2021,115
07/03/2022,13/12/2021,94
07/03/2022,14/12/2021,109
07/03/2022,15/12/2021,114
07/03/2022,16/12/2021,115
07/03/2022,17/12/2021,123
07/03/2022,18/12/2021,121
07/03/2022,19/12/2021,105
07/03/2022,20/12/2021,136
07/03/2022,21/12/2021,141
07/03/2022,22/12/2021,142
07/03/2022,23/12/2021,131
07/03/2022,24/12/2021,139
07/03/2022,25/12/2021,139
07/03/2022,26/12/2021,141
07/03/2022,27/12/2021,168
07/03/2022,28/12/2021,136
07/03/2022,29/12/2021,137
07/03/2022,30/12/2021,139
07/03/2022,31/12/2021,153
07/03/2022,01/01/2022,172
07/03/2022,02/01/2022,161
07/03/2022,03/01/2022,200
07/03/2022,04/01/2022,223
07/03/2022,05/01/2022,194
07/03/2022,06/01/2022,210
07/03/2022,07/01/2022,195
07/03/2022,08/01/2022,236
07/03/2022,09/01/2022,231
07/03/2022,10/01/2022,244
07/03/2022,11/01/2022,289
07/03/2022,12/01/2022,270
07/03/2022,13/01/2022,290
07/03/2022,14/01/2022,304
07/03/2022,15/01/2022,266
07/03/2022,16/01/2022,290
07/03/2022,17/01/2022,364
07/03/2022,18/01/2022,348
07/03/2022,19/01/2022,306
07/03/2022,20/01/2022,341
07/03/2022,21/01/2022,335
07/03/2022,22/01/2022,319
07/03/2022,23/01/2022,289
07/03/2022,24/01/2022,392
07/03/2022,25/01/2022,326
07/03/2022,26/01/2022,338
07/03/2022,27/01/2022,337
07/03/2022,28/01/2022,338
07/03/2022,29/01/2022,313
07/03/2022,30/01/2022,310
07/03/2022,31/01/2022,352
07/03/2022,01/02/2022,345
07/03/2022,02/02/2022,326
07/03/2022,03/02/2022,330
07/03/2022,04/02/2022,311
07/03/2022,05/02/2022,277
07/03/2022,06/02/2022,298
07/03/2022,07/02/2022,291
07/03/2022,08/02/2022,279
07/03/2022,09/02/2022,261
07/03/2022,10/02/2022,262
07/03/2022,11/02/2022,266
07/03/2022,12/02/2022,255
07/03/2022,13/02/2022,207
07/03/2022,14/02/2022,283
07/03/2022,15/02/2022,240
07/03/2022,16/02/2022,242
07/03/2022,17/02/2022,229
07/03/2022,18/02/2022,216
07/03/2022,19/02/2022,162
07/03/2022,20/02/2022,158
07/03/2022,21/02/2022,209
07/03/2022,22/02/2022,169
07/03/2022,23/02/2022,176
07/03/2022,24/02/2022,182
07/03/2022,25/02/2022,157
07/03/2022,26/02/2022,151
07/03/2022,27/02/2022,133
07/03/2022,28/02/2022,155
07/03/2022,01/03/2022,145
07/03/2022,02/03/2022,133
07/03/2022,03/03/2022,119
07/03/2022,04/03/2022,96
07/03/2022,05/03/2022,38
07/03/2022,06/03/2022,13
07/03/2022,07/03/2022,<5
07/03/2022,,12732243
