iss_date,DATARICOVERO1,RICOVERI
07/03/2022,21/07/2020,78
07/03/2022,22/07/2020,72
07/03/2022,23/07/2020,65
07/03/2022,24/07/2020,66
07/03/2022,25/07/2020,61
07/03/2022,26/07/2020,45
07/03/2022,27/07/2020,66
07/03/2022,28/07/2020,66
07/03/2022,29/07/2020,65
07/03/2022,30/07/2020,64
07/03/2022,31/07/2020,80
07/03/2022,01/08/2020,68
07/03/2022,02/08/2020,52
07/03/2022,03/08/2020,92
07/03/2022,04/08/2020,62
07/03/2022,05/08/2020,84
07/03/2022,06/08/2020,60
07/03/2022,07/08/2020,73
07/03/2022,08/08/2020,58
07/03/2022,09/08/2020,61
07/03/2022,10/08/2020,94
07/03/2022,11/08/2020,60
07/03/2022,12/08/2020,99
07/03/2022,13/08/2020,81
07/03/2022,14/08/2020,83
07/03/2022,15/08/2020,64
07/03/2022,16/08/2020,67
07/03/2022,17/08/2020,100
07/03/2022,18/08/2020,111
07/03/2022,19/08/2020,134
07/03/2022,20/08/2020,88
07/03/2022,21/08/2020,94
07/03/2022,22/08/2020,120
07/03/2022,23/08/2020,92
07/03/2022,24/08/2020,128
07/03/2022,25/08/2020,146
07/03/2022,26/08/2020,148
07/03/2022,27/08/2020,147
07/03/2022,28/08/2020,144
07/03/2022,29/08/2020,109
07/03/2022,30/08/2020,116
07/03/2022,31/08/2020,137
07/03/2022,01/09/2020,154
07/03/2022,02/09/2020,178
07/03/2022,03/09/2020,182
07/03/2022,04/09/2020,173
07/03/2022,05/09/2020,149
07/03/2022,06/09/2020,127
07/03/2022,07/09/2020,211
07/03/2022,08/09/2020,173
07/03/2022,09/09/2020,187
07/03/2022,10/09/2020,209
07/03/2022,11/09/2020,199
07/03/2022,12/09/2020,184
07/03/2022,13/09/2020,173
07/03/2022,14/09/2020,226
07/03/2022,15/09/2020,242
07/03/2022,16/09/2020,232
07/03/2022,17/09/2020,243
07/03/2022,18/09/2020,238
07/03/2022,19/09/2020,188
07/03/2022,20/09/2020,168
07/03/2022,21/09/2020,256
07/03/2022,22/09/2020,256
07/03/2022,23/09/2020,254
07/03/2022,24/09/2020,250
07/03/2022,25/09/2020,273
07/03/2022,26/09/2020,219
07/03/2022,27/09/2020,192
07/03/2022,28/09/2020,276
07/03/2022,29/09/2020,281
07/03/2022,30/09/2020,253
07/03/2022,01/10/2020,335
07/03/2022,02/10/2020,349
07/03/2022,03/10/2020,358
07/03/2022,04/10/2020,326
07/03/2022,05/10/2020,434
07/03/2022,06/10/2020,484
07/03/2022,07/10/2020,475
07/03/2022,08/10/2020,521
07/03/2022,09/10/2020,565
07/03/2022,10/10/2020,573
07/03/2022,11/10/2020,593
07/03/2022,12/10/2020,755
07/03/2022,13/10/2020,813
07/03/2022,14/10/2020,842
07/03/2022,15/10/2020,949
07/03/2022,16/10/2020,966
07/03/2022,17/10/2020,1112
07/03/2022,18/10/2020,1037
07/03/2022,19/10/2020,1305
07/03/2022,20/10/2020,1404
07/03/2022,21/10/2020,1414
07/03/2022,22/10/2020,1523
07/03/2022,23/10/2020,1723
07/03/2022,24/10/2020,1581
07/03/2022,25/10/2020,1659
07/03/2022,26/10/2020,1991
07/03/2022,27/10/2020,1966
07/03/2022,28/10/2020,2013
07/03/2022,29/10/2020,2112
07/03/2022,30/10/2020,2293
07/03/2022,31/10/2020,2070
07/03/2022,01/11/2020,1934
07/03/2022,02/11/2020,2434
07/03/2022,03/11/2020,2488
07/03/2022,04/11/2020,2605
07/03/2022,05/11/2020,2623
07/03/2022,06/11/2020,2574
07/03/2022,07/11/2020,2434
07/03/2022,08/11/2020,2183
07/03/2022,09/11/2020,2505
07/03/2022,10/11/2020,2534
07/03/2022,11/11/2020,2634
07/03/2022,12/11/2020,2536
07/03/2022,13/11/2020,2557
07/03/2022,14/11/2020,2327
07/03/2022,15/11/2020,2021
07/03/2022,16/11/2020,2491
07/03/2022,17/11/2020,2477
07/03/2022,18/11/2020,2316
07/03/2022,19/11/2020,2314
07/03/2022,20/11/2020,2217
07/03/2022,21/11/2020,1823
07/03/2022,22/11/2020,1613
07/03/2022,23/11/2020,2016
07/03/2022,24/11/2020,1962
07/03/2022,25/11/2020,1852
07/03/2022,26/11/2020,1782
07/03/2022,27/11/2020,1784
07/03/2022,28/11/2020,1611
07/03/2022,29/11/2020,1380
07/03/2022,30/11/2020,1605
07/03/2022,01/12/2020,1619
07/03/2022,02/12/2020,1625
07/03/2022,03/12/2020,1583
07/03/2022,04/12/2020,1545
07/03/2022,05/12/2020,1434
07/03/2022,06/12/2020,1265
07/03/2022,07/12/2020,1418
07/03/2022,08/12/2020,1297
07/03/2022,09/12/2020,1434
07/03/2022,10/12/2020,1399
07/03/2022,11/12/2020,1440
07/03/2022,12/12/2020,1270
07/03/2022,13/12/2020,1046
07/03/2022,14/12/2020,1358
07/03/2022,15/12/2020,1274
07/03/2022,16/12/2020,1253
07/03/2022,17/12/2020,1291
07/03/2022,18/12/2020,1271
07/03/2022,19/12/2020,1204
07/03/2022,20/12/2020,1053
07/03/2022,21/12/2020,1249
07/03/2022,22/12/2020,1287
07/03/2022,23/12/2020,1239
07/03/2022,24/12/2020,1262
07/03/2022,25/12/2020,992
07/03/2022,26/12/2020,1145
07/03/2022,27/12/2020,1202
07/03/2022,28/12/2020,1361
07/03/2022,29/12/2020,1411
07/03/2022,30/12/2020,1344
07/03/2022,31/12/2020,1371
07/03/2022,01/01/2021,1153
07/03/2022,02/01/2021,1417
07/03/2022,03/01/2021,1213
07/03/2022,04/01/2021,1431
07/03/2022,05/01/2021,1461
07/03/2022,06/01/2021,1221
07/03/2022,07/01/2021,1412
07/03/2022,08/01/2021,1470
07/03/2022,09/01/2021,1281
07/03/2022,10/01/2021,1159
07/03/2022,11/01/2021,1346
07/03/2022,12/01/2021,1310
07/03/2022,13/01/2021,1288
07/03/2022,14/01/2021,1286
07/03/2022,15/01/2021,1252
07/03/2022,16/01/2021,1194
07/03/2022,17/01/2021,930
07/03/2022,18/01/2021,1164
07/03/2022,19/01/2021,1076
07/03/2022,20/01/2021,1079
07/03/2022,21/01/2021,1141
07/03/2022,22/01/2021,1068
07/03/2022,23/01/2021,998
07/03/2022,24/01/2021,858
07/03/2022,25/01/2021,1170
07/03/2022,26/01/2021,976
07/03/2022,27/01/2021,927
07/03/2022,28/01/2021,983
07/03/2022,29/01/2021,1025
07/03/2022,30/01/2021,906
07/03/2022,31/01/2021,827
07/03/2022,01/02/2021,1059
07/03/2022,02/02/2021,982
07/03/2022,03/02/2021,979
07/03/2022,04/02/2021,976
07/03/2022,05/02/2021,976
07/03/2022,06/02/2021,898
07/03/2022,07/02/2021,844
07/03/2022,08/02/2021,1025
07/03/2022,09/02/2021,959
07/03/2022,10/02/2021,1007
07/03/2022,11/02/2021,978
07/03/2022,12/02/2021,936
07/03/2022,13/02/2021,850
07/03/2022,14/02/2021,738
07/03/2022,15/02/2021,976
07/03/2022,16/02/2021,948
07/03/2022,17/02/2021,1022
07/03/2022,18/02/2021,1047
07/03/2022,19/02/2021,1036
07/03/2022,20/02/2021,994
07/03/2022,21/02/2021,931
07/03/2022,22/02/2021,1284
07/03/2022,23/02/2021,1275
07/03/2022,24/02/2021,1204
07/03/2022,25/02/2021,1208
07/03/2022,26/02/2021,1348
07/03/2022,27/02/2021,1331
07/03/2022,28/02/2021,1162
07/03/2022,01/03/2021,1454
07/03/2022,02/03/2021,1638
07/03/2022,03/03/2021,1618
07/03/2022,04/03/2021,1580
07/03/2022,05/03/2021,1703
07/03/2022,06/03/2021,1577
07/03/2022,07/03/2021,1375
07/03/2022,08/03/2021,1843
07/03/2022,09/03/2021,1851
07/03/2022,10/03/2021,1857
07/03/2022,11/03/2021,1737
07/03/2022,12/03/2021,1867
07/03/2022,13/03/2021,1845
07/03/2022,14/03/2021,1616
07/03/2022,15/03/2021,2037
07/03/2022,16/03/2021,2060
07/03/2022,17/03/2021,1918
07/03/2022,18/03/2021,1812
07/03/2022,19/03/2021,1877
07/03/2022,20/03/2021,1816
07/03/2022,21/03/2021,1644
07/03/2022,22/03/2021,1920
07/03/2022,23/03/2021,1848
07/03/2022,24/03/2021,1798
07/03/2022,25/03/2021,1852
07/03/2022,26/03/2021,1901
07/03/2022,27/03/2021,1697
07/03/2022,28/03/2021,1402
07/03/2022,29/03/2021,1854
07/03/2022,30/03/2021,1756
07/03/2022,31/03/2021,1718
07/03/2022,01/04/2021,1721
07/03/2022,02/04/2021,1820
07/03/2022,03/04/2021,1608
07/03/2022,04/04/2021,1297
07/03/2022,05/04/2021,1374
07/03/2022,06/04/2021,1603
07/03/2022,07/04/2021,1468
07/03/2022,08/04/2021,1370
07/03/2022,09/04/2021,1391
07/03/2022,10/04/2021,1263
07/03/2022,11/04/2021,1112
07/03/2022,12/04/2021,1224
07/03/2022,13/04/2021,1308
07/03/2022,14/04/2021,1149
07/03/2022,15/04/2021,1126
07/03/2022,16/04/2021,1042
07/03/2022,17/04/2021,1004
07/03/2022,18/04/2021,1004
07/03/2022,19/04/2021,1101
07/03/2022,20/04/2021,1110
07/03/2022,21/04/2021,1086
07/03/2022,22/04/2021,987
07/03/2022,23/04/2021,1042
07/03/2022,24/04/2021,940
07/03/2022,25/04/2021,831
07/03/2022,26/04/2021,995
07/03/2022,27/04/2021,928
07/03/2022,28/04/2021,966
07/03/2022,29/04/2021,847
07/03/2022,30/04/2021,886
07/03/2022,01/05/2021,741
07/03/2022,02/05/2021,664
07/03/2022,03/05/2021,853
07/03/2022,04/05/2021,831
07/03/2022,05/05/2021,745
07/03/2022,06/05/2021,677
07/03/2022,07/05/2021,673
07/03/2022,08/05/2021,611
07/03/2022,09/05/2021,453
07/03/2022,10/05/2021,656
07/03/2022,11/05/2021,536
07/03/2022,12/05/2021,549
07/03/2022,13/05/2021,542
07/03/2022,14/05/2021,494
07/03/2022,15/05/2021,417
07/03/2022,16/05/2021,358
07/03/2022,17/05/2021,469
07/03/2022,18/05/2021,382
07/03/2022,19/05/2021,374
07/03/2022,20/05/2021,368
07/03/2022,21/05/2021,332
07/03/2022,22/05/2021,271
07/03/2022,23/05/2021,266
07/03/2022,24/05/2021,302
07/03/2022,25/05/2021,253
07/03/2022,26/05/2021,288
07/03/2022,27/05/2021,224
07/03/2022,28/05/2021,268
07/03/2022,29/05/2021,215
07/03/2022,30/05/2021,181
07/03/2022,31/05/2021,218
07/03/2022,01/06/2021,222
07/03/2022,02/06/2021,174
07/03/2022,03/06/2021,184
07/03/2022,04/06/2021,199
07/03/2022,05/06/2021,152
07/03/2022,06/06/2021,162
07/03/2022,07/06/2021,186
07/03/2022,08/06/2021,166
07/03/2022,09/06/2021,149
07/03/2022,10/06/2021,122
07/03/2022,11/06/2021,127
07/03/2022,12/06/2021,127
07/03/2022,13/06/2021,111
07/03/2022,14/06/2021,108
07/03/2022,15/06/2021,122
07/03/2022,16/06/2021,107
07/03/2022,17/06/2021,90
07/03/2022,18/06/2021,91
07/03/2022,19/06/2021,71
07/03/2022,20/06/2021,67
07/03/2022,21/06/2021,76
07/03/2022,22/06/2021,101
07/03/2022,23/06/2021,70
07/03/2022,24/06/2021,86
07/03/2022,25/06/2021,65
07/03/2022,26/06/2021,67
07/03/2022,27/06/2021,54
07/03/2022,28/06/2021,76
07/03/2022,29/06/2021,69
07/03/2022,30/06/2021,66
07/03/2022,01/07/2021,70
07/03/2022,02/07/2021,50
07/03/2022,03/07/2021,59
07/03/2022,04/07/2021,65
07/03/2022,05/07/2021,66
07/03/2022,06/07/2021,67
07/03/2022,07/07/2021,85
07/03/2022,08/07/2021,90
07/03/2022,09/07/2021,80
07/03/2022,10/07/2021,69
07/03/2022,11/07/2021,71
07/03/2022,12/07/2021,82
07/03/2022,13/07/2021,108
07/03/2022,14/07/2021,94
07/03/2022,15/07/2021,104
07/03/2022,16/07/2021,116
07/03/2022,17/07/2021,121
07/03/2022,18/07/2021,116
07/03/2022,19/07/2021,164
07/03/2022,20/07/2021,157
07/03/2022,21/07/2021,174
07/03/2022,22/07/2021,196
07/03/2022,23/07/2021,186
07/03/2022,24/07/2021,186
07/03/2022,25/07/2021,212
07/03/2022,26/07/2021,210
07/03/2022,27/07/2021,211
07/03/2022,28/07/2021,225
07/03/2022,29/07/2021,212
07/03/2022,30/07/2021,256
07/03/2022,31/07/2021,232
07/03/2022,01/08/2021,232
07/03/2022,02/08/2021,268
07/03/2022,03/08/2021,300
07/03/2022,04/08/2021,282
07/03/2022,05/08/2021,281
07/03/2022,06/08/2021,315
07/03/2022,07/08/2021,286
07/03/2022,08/08/2021,269
07/03/2022,09/08/2021,347
07/03/2022,10/08/2021,328
07/03/2022,11/08/2021,333
07/03/2022,12/08/2021,323
07/03/2022,13/08/2021,360
07/03/2022,14/08/2021,323
07/03/2022,15/08/2021,302
07/03/2022,16/08/2021,404
07/03/2022,17/08/2021,344
07/03/2022,18/08/2021,395
07/03/2022,19/08/2021,359
07/03/2022,20/08/2021,346
07/03/2022,21/08/2021,370
07/03/2022,22/08/2021,288
07/03/2022,23/08/2021,375
07/03/2022,24/08/2021,377
07/03/2022,25/08/2021,369
07/03/2022,26/08/2021,410
07/03/2022,27/08/2021,379
07/03/2022,28/08/2021,366
07/03/2022,29/08/2021,322
07/03/2022,30/08/2021,325
07/03/2022,31/08/2021,347
07/03/2022,01/09/2021,349
07/03/2022,02/09/2021,373
07/03/2022,03/09/2021,339
07/03/2022,04/09/2021,338
07/03/2022,05/09/2021,260
07/03/2022,06/09/2021,345
07/03/2022,07/09/2021,339
07/03/2022,08/09/2021,316
07/03/2022,09/09/2021,305
07/03/2022,10/09/2021,303
07/03/2022,11/09/2021,293
07/03/2022,12/09/2021,245
07/03/2022,13/09/2021,326
07/03/2022,14/09/2021,272
07/03/2022,15/09/2021,249
07/03/2022,16/09/2021,282
07/03/2022,17/09/2021,262
07/03/2022,18/09/2021,232
07/03/2022,19/09/2021,208
07/03/2022,20/09/2021,228
07/03/2022,21/09/2021,234
07/03/2022,22/09/2021,207
07/03/2022,23/09/2021,242
07/03/2022,24/09/2021,200
07/03/2022,25/09/2021,183
07/03/2022,26/09/2021,154
07/03/2022,27/09/2021,220
07/03/2022,28/09/2021,185
07/03/2022,29/09/2021,172
07/03/2022,30/09/2021,179
07/03/2022,01/10/2021,198
07/03/2022,02/10/2021,172
07/03/2022,03/10/2021,152
07/03/2022,04/10/2021,178
07/03/2022,05/10/2021,172
07/03/2022,06/10/2021,153
07/03/2022,07/10/2021,166
07/03/2022,08/10/2021,147
07/03/2022,09/10/2021,137
07/03/2022,10/10/2021,126
07/03/2022,11/10/2021,146
07/03/2022,12/10/2021,160
07/03/2022,13/10/2021,161
07/03/2022,14/10/2021,141
07/03/2022,15/10/2021,172
07/03/2022,16/10/2021,156
07/03/2022,17/10/2021,140
07/03/2022,18/10/2021,193
07/03/2022,19/10/2021,216
07/03/2022,20/10/2021,195
07/03/2022,21/10/2021,195
07/03/2022,22/10/2021,240
07/03/2022,23/10/2021,186
07/03/2022,24/10/2021,187
07/03/2022,25/10/2021,231
07/03/2022,26/10/2021,223
07/03/2022,27/10/2021,264
07/03/2022,28/10/2021,239
07/03/2022,29/10/2021,250
07/03/2022,30/10/2021,247
07/03/2022,31/10/2021,235
07/03/2022,01/11/2021,222
07/03/2022,02/11/2021,295
07/03/2022,03/11/2021,288
07/03/2022,04/11/2021,326
07/03/2022,05/11/2021,311
07/03/2022,06/11/2021,262
07/03/2022,07/11/2021,247
07/03/2022,08/11/2021,334
07/03/2022,09/11/2021,310
07/03/2022,10/11/2021,325
07/03/2022,11/11/2021,302
07/03/2022,12/11/2021,366
07/03/2022,13/11/2021,351
07/03/2022,14/11/2021,303
07/03/2022,15/11/2021,393
07/03/2022,16/11/2021,420
07/03/2022,17/11/2021,397
07/03/2022,18/11/2021,387
07/03/2022,19/11/2021,417
07/03/2022,20/11/2021,380
07/03/2022,21/11/2021,359
07/03/2022,22/11/2021,454
07/03/2022,23/11/2021,456
07/03/2022,24/11/2021,425
07/03/2022,25/11/2021,468
07/03/2022,26/11/2021,493
07/03/2022,27/11/2021,445
07/03/2022,28/11/2021,386
07/03/2022,29/11/2021,514
07/03/2022,30/11/2021,476
07/03/2022,01/12/2021,471
07/03/2022,02/12/2021,548
07/03/2022,03/12/2021,535
07/03/2022,04/12/2021,518
07/03/2022,05/12/2021,457
07/03/2022,06/12/2021,641
07/03/2022,07/12/2021,558
07/03/2022,08/12/2021,532
07/03/2022,09/12/2021,639
07/03/2022,10/12/2021,628
07/03/2022,11/12/2021,620
07/03/2022,12/12/2021,524
07/03/2022,13/12/2021,703
07/03/2022,14/12/2021,696
07/03/2022,15/12/2021,686
07/03/2022,16/12/2021,701
07/03/2022,17/12/2021,748
07/03/2022,18/12/2021,665
07/03/2022,19/12/2021,646
07/03/2022,20/12/2021,795
07/03/2022,21/12/2021,846
07/03/2022,22/12/2021,853
07/03/2022,23/12/2021,839
07/03/2022,24/12/2021,957
07/03/2022,25/12/2021,904
07/03/2022,26/12/2021,920
07/03/2022,27/12/2021,1208
07/03/2022,28/12/2021,1252
07/03/2022,29/12/2021,1349
07/03/2022,30/12/2021,1241
07/03/2022,31/12/2021,1341
07/03/2022,01/01/2022,1266
07/03/2022,02/01/2022,1158
07/03/2022,03/01/2022,1626
07/03/2022,04/01/2022,1791
07/03/2022,05/01/2022,1753
07/03/2022,06/01/2022,1566
07/03/2022,07/01/2022,1687
07/03/2022,08/01/2022,1630
07/03/2022,09/01/2022,1358
07/03/2022,10/01/2022,1704
07/03/2022,11/01/2022,1659
07/03/2022,12/01/2022,1666
07/03/2022,13/01/2022,1622
07/03/2022,14/01/2022,1641
07/03/2022,15/01/2022,1557
07/03/2022,16/01/2022,1252
07/03/2022,17/01/2022,1764
07/03/2022,18/01/2022,1815
07/03/2022,19/01/2022,1656
07/03/2022,20/01/2022,1624
07/03/2022,21/01/2022,1521
07/03/2022,22/01/2022,1416
07/03/2022,23/01/2022,1182
07/03/2022,24/01/2022,1604
07/03/2022,25/01/2022,1526
07/03/2022,26/01/2022,1497
07/03/2022,27/01/2022,1439
07/03/2022,28/01/2022,1385
07/03/2022,29/01/2022,1260
07/03/2022,30/01/2022,1067
07/03/2022,31/01/2022,1427
07/03/2022,01/02/2022,1337
07/03/2022,02/02/2022,1387
07/03/2022,03/02/2022,1243
07/03/2022,04/02/2022,1196
07/03/2022,05/02/2022,1009
07/03/2022,06/02/2022,893
07/03/2022,07/02/2022,1148
07/03/2022,08/02/2022,1092
07/03/2022,09/02/2022,1084
07/03/2022,10/02/2022,994
07/03/2022,11/02/2022,899
07/03/2022,12/02/2022,848
07/03/2022,13/02/2022,686
07/03/2022,14/02/2022,933
07/03/2022,15/02/2022,843
07/03/2022,16/02/2022,770
07/03/2022,17/02/2022,761
07/03/2022,18/02/2022,739
07/03/2022,19/02/2022,676
07/03/2022,20/02/2022,557
07/03/2022,21/02/2022,784
07/03/2022,22/02/2022,657
07/03/2022,23/02/2022,659
07/03/2022,24/02/2022,576
07/03/2022,25/02/2022,552
07/03/2022,26/02/2022,467
07/03/2022,27/02/2022,400
07/03/2022,28/02/2022,536
07/03/2022,01/03/2022,567
07/03/2022,02/03/2022,496
07/03/2022,03/03/2022,480
07/03/2022,04/03/2022,328
07/03/2022,05/03/2022,157
07/03/2022,06/03/2022,58
07/03/2022,07/03/2022,<5
07/03/2022,,12337134
