iss_date,DATA_INIZIO_SINTOMI,CASI_SINT
24/03/2021,28/01/2020,13
24/03/2021,29/01/2020,17
24/03/2021,30/01/2020,22
24/03/2021,31/01/2020,25
24/03/2021,01/02/2020,45
24/03/2021,02/02/2020,35
24/03/2021,03/02/2020,22
24/03/2021,04/02/2020,23
24/03/2021,05/02/2020,29
24/03/2021,06/02/2020,23
24/03/2021,07/02/2020,18
24/03/2021,08/02/2020,17
24/03/2021,09/02/2020,14
24/03/2021,10/02/2020,55
24/03/2021,11/02/2020,23
24/03/2021,12/02/2020,48
24/03/2021,13/02/2020,45
24/03/2021,14/02/2020,64
24/03/2021,15/02/2020,139
24/03/2021,16/02/2020,80
24/03/2021,17/02/2020,129
24/03/2021,18/02/2020,152
24/03/2021,19/02/2020,129
24/03/2021,20/02/2020,385
24/03/2021,21/02/2020,297
24/03/2021,22/02/2020,367
24/03/2021,23/02/2020,480
24/03/2021,24/02/2020,628
24/03/2021,25/02/2020,779
24/03/2021,26/02/2020,693
24/03/2021,27/02/2020,810
24/03/2021,28/02/2020,1149
24/03/2021,29/02/2020,1006
24/03/2021,01/03/2020,2271
24/03/2021,02/03/2020,1806
24/03/2021,03/03/2020,2043
24/03/2021,04/03/2020,1757
24/03/2021,05/03/2020,2392
24/03/2021,06/03/2020,2671
24/03/2021,07/03/2020,2859
24/03/2021,08/03/2020,3347
24/03/2021,09/03/2020,3953
24/03/2021,10/03/2020,5485
24/03/2021,11/03/2020,3733
24/03/2021,12/03/2020,4246
24/03/2021,13/03/2020,4736
24/03/2021,14/03/2020,4115
24/03/2021,15/03/2020,5209
24/03/2021,16/03/2020,4722
24/03/2021,17/03/2020,4022
24/03/2021,18/03/2020,4223
24/03/2021,19/03/2020,3760
24/03/2021,20/03/2020,5361
24/03/2021,21/03/2020,3321
24/03/2021,22/03/2020,3331
24/03/2021,23/03/2020,3812
24/03/2021,24/03/2020,3044
24/03/2021,25/03/2020,3244
24/03/2021,26/03/2020,2791
24/03/2021,27/03/2020,3019
24/03/2021,28/03/2020,2681
24/03/2021,29/03/2020,2089
24/03/2021,30/03/2020,3074
24/03/2021,31/03/2020,2143
24/03/2021,01/04/2020,3350
24/03/2021,02/04/2020,2157
24/03/2021,03/04/2020,2246
24/03/2021,04/04/2020,1871
24/03/2021,05/04/2020,1697
24/03/2021,06/04/2020,1967
24/03/2021,07/04/2020,1809
24/03/2021,08/04/2020,1805
24/03/2021,09/04/2020,1620
24/03/2021,10/04/2020,2197
24/03/2021,11/04/2020,1293
24/03/2021,12/04/2020,1439
24/03/2021,13/04/2020,1313
24/03/2021,14/04/2020,1553
24/03/2021,15/04/2020,1727
24/03/2021,16/04/2020,1373
24/03/2021,17/04/2020,1341
24/03/2021,18/04/2020,1121
24/03/2021,19/04/2020,884
24/03/2021,20/04/2020,1606
24/03/2021,21/04/2020,1014
24/03/2021,22/04/2020,1032
24/03/2021,23/04/2020,954
24/03/2021,24/04/2020,835
24/03/2021,25/04/2020,733
24/03/2021,26/04/2020,576
24/03/2021,27/04/2020,905
24/03/2021,28/04/2020,660
24/03/2021,29/04/2020,618
24/03/2021,30/04/2020,560
24/03/2021,01/05/2020,557
24/03/2021,02/05/2020,412
24/03/2021,03/05/2020,329
24/03/2021,04/05/2020,447
24/03/2021,05/05/2020,459
24/03/2021,06/05/2020,387
24/03/2021,07/05/2020,363
24/03/2021,08/05/2020,411
24/03/2021,09/05/2020,219
24/03/2021,10/05/2020,276
24/03/2021,11/05/2020,328
24/03/2021,12/05/2020,325
24/03/2021,13/05/2020,286
24/03/2021,14/05/2020,246
24/03/2021,15/05/2020,280
24/03/2021,16/05/2020,190
24/03/2021,17/05/2020,150
24/03/2021,18/05/2020,262
24/03/2021,19/05/2020,212
24/03/2021,20/05/2020,237
24/03/2021,21/05/2020,169
24/03/2021,22/05/2020,156
24/03/2021,23/05/2020,116
24/03/2021,24/05/2020,85
24/03/2021,25/05/2020,181
24/03/2021,26/05/2020,148
24/03/2021,27/05/2020,161
24/03/2021,28/05/2020,117
24/03/2021,29/05/2020,114
24/03/2021,30/05/2020,95
24/03/2021,31/05/2020,63
24/03/2021,01/06/2020,137
24/03/2021,02/06/2020,58
24/03/2021,03/06/2020,113
24/03/2021,04/06/2020,90
24/03/2021,05/06/2020,119
24/03/2021,06/06/2020,77
24/03/2021,07/06/2020,64
24/03/2021,08/06/2020,120
24/03/2021,09/06/2020,100
24/03/2021,10/06/2020,103
24/03/2021,11/06/2020,84
24/03/2021,12/06/2020,99
24/03/2021,13/06/2020,68
24/03/2021,14/06/2020,75
24/03/2021,15/06/2020,104
24/03/2021,16/06/2020,88
24/03/2021,17/06/2020,80
24/03/2021,18/06/2020,74
24/03/2021,19/06/2020,74
24/03/2021,20/06/2020,62
24/03/2021,21/06/2020,58
24/03/2021,22/06/2020,82
24/03/2021,23/06/2020,69
24/03/2021,24/06/2020,91
24/03/2021,25/06/2020,77
24/03/2021,26/06/2020,83
24/03/2021,27/06/2020,65
24/03/2021,28/06/2020,54
24/03/2021,29/06/2020,86
24/03/2021,30/06/2020,66
24/03/2021,01/07/2020,108
24/03/2021,02/07/2020,78
24/03/2021,03/07/2020,67
24/03/2021,04/07/2020,66
24/03/2021,05/07/2020,61
24/03/2021,06/07/2020,94
24/03/2021,07/07/2020,98
24/03/2021,08/07/2020,100
24/03/2021,09/07/2020,80
24/03/2021,10/07/2020,106
24/03/2021,11/07/2020,81
24/03/2021,12/07/2020,69
24/03/2021,13/07/2020,97
24/03/2021,14/07/2020,108
24/03/2021,15/07/2020,98
24/03/2021,16/07/2020,85
24/03/2021,17/07/2020,101
24/03/2021,18/07/2020,93
24/03/2021,19/07/2020,88
24/03/2021,20/07/2020,136
24/03/2021,21/07/2020,122
24/03/2021,22/07/2020,114
24/03/2021,23/07/2020,126
24/03/2021,24/07/2020,113
24/03/2021,25/07/2020,125
24/03/2021,26/07/2020,96
24/03/2021,27/07/2020,129
24/03/2021,28/07/2020,134
24/03/2021,29/07/2020,132
24/03/2021,30/07/2020,117
24/03/2021,31/07/2020,119
24/03/2021,01/08/2020,155
24/03/2021,02/08/2020,122
24/03/2021,03/08/2020,199
24/03/2021,04/08/2020,188
24/03/2021,05/08/2020,208
24/03/2021,06/08/2020,209
24/03/2021,07/08/2020,195
24/03/2021,08/08/2020,242
24/03/2021,09/08/2020,205
24/03/2021,10/08/2020,270
24/03/2021,11/08/2020,247
24/03/2021,12/08/2020,263
24/03/2021,13/08/2020,285
24/03/2021,14/08/2020,293
24/03/2021,15/08/2020,344
24/03/2021,16/08/2020,351
24/03/2021,17/08/2020,550
24/03/2021,18/08/2020,590
24/03/2021,19/08/2020,548
24/03/2021,20/08/2020,549
24/03/2021,21/08/2020,594
24/03/2021,22/08/2020,561
24/03/2021,23/08/2020,589
24/03/2021,24/08/2020,650
24/03/2021,25/08/2020,613
24/03/2021,26/08/2020,580
24/03/2021,27/08/2020,541
24/03/2021,28/08/2020,545
24/03/2021,29/08/2020,429
24/03/2021,30/08/2020,412
