iss_date,DATA_PRELIEVO_DIAGNOSI,CASI
24/03/2021,29/01/2020,<5
24/03/2021,06/02/2020,<5
24/03/2021,20/02/2020,<5
24/03/2021,21/02/2020,36
24/03/2021,22/02/2020,55
24/03/2021,23/02/2020,76
24/03/2021,24/02/2020,85
24/03/2021,25/02/2020,190
24/03/2021,26/02/2020,274
24/03/2021,27/02/2020,280
24/03/2021,28/02/2020,350
24/03/2021,29/02/2020,376
24/03/2021,01/03/2020,409
24/03/2021,02/03/2020,631
24/03/2021,03/03/2020,801
24/03/2021,04/03/2020,1081
24/03/2021,05/03/2020,1307
24/03/2021,06/03/2020,1526
24/03/2021,07/03/2020,1436
24/03/2021,08/03/2020,1449
24/03/2021,09/03/2020,2241
24/03/2021,10/03/2020,2462
24/03/2021,11/03/2020,2758
24/03/2021,12/03/2020,3137
24/03/2021,13/03/2020,4106
24/03/2021,14/03/2020,3534
24/03/2021,15/03/2020,2849
24/03/2021,16/03/2020,4809
24/03/2021,17/03/2020,5337
24/03/2021,18/03/2020,5692
24/03/2021,19/03/2020,5688
24/03/2021,20/03/2020,6238
24/03/2021,21/03/2020,4908
24/03/2021,22/03/2020,3933
24/03/2021,23/03/2020,6089
24/03/2021,24/03/2020,5903
24/03/2021,25/03/2020,5772
24/03/2021,26/03/2020,5672
24/03/2021,27/03/2020,5761
24/03/2021,28/03/2020,4507
24/03/2021,29/03/2020,2961
24/03/2021,30/03/2020,5064
24/03/2021,31/03/2020,5342
24/03/2021,01/04/2020,4997
24/03/2021,02/04/2020,4722
24/03/2021,03/04/2020,4441
24/03/2021,04/04/2020,3643
24/03/2021,05/04/2020,2592
24/03/2021,06/04/2020,4079
24/03/2021,07/04/2020,4138
24/03/2021,08/04/2020,4797
24/03/2021,09/04/2020,4672
24/03/2021,10/04/2020,5125
24/03/2021,11/04/2020,3410
24/03/2021,12/04/2020,1916
24/03/2021,13/04/2020,2263
24/03/2021,14/04/2020,3275
24/03/2021,15/04/2020,3950
24/03/2021,16/04/2020,3701
24/03/2021,17/04/2020,3491
24/03/2021,18/04/2020,2639
24/03/2021,19/04/2020,1388
24/03/2021,20/04/2020,3002
24/03/2021,21/04/2020,3073
24/03/2021,22/04/2020,2605
24/03/2021,23/04/2020,2800
24/03/2021,24/04/2020,2735
24/03/2021,25/04/2020,1666
24/03/2021,26/04/2020,1017
24/03/2021,27/04/2020,1969
24/03/2021,28/04/2020,2239
24/03/2021,29/04/2020,2322
24/03/2021,30/04/2020,2264
24/03/2021,01/05/2020,1080
24/03/2021,02/05/2020,1019
24/03/2021,03/05/2020,504
24/03/2021,04/05/2020,1447
24/03/2021,05/05/2020,1540
24/03/2021,06/05/2020,1445
24/03/2021,07/05/2020,1386
24/03/2021,08/05/2020,1386
24/03/2021,09/05/2020,734
24/03/2021,10/05/2020,334
24/03/2021,11/05/2020,884
24/03/2021,12/05/2020,919
24/03/2021,13/05/2020,891
24/03/2021,14/05/2020,900
24/03/2021,15/05/2020,795
24/03/2021,16/05/2020,612
24/03/2021,17/05/2020,300
24/03/2021,18/05/2020,657
24/03/2021,19/05/2020,721
24/03/2021,20/05/2020,674
24/03/2021,21/05/2020,623
24/03/2021,22/05/2020,689
24/03/2021,23/05/2020,354
24/03/2021,24/05/2020,145
24/03/2021,25/05/2020,513
24/03/2021,26/05/2020,541
24/03/2021,27/05/2020,525
24/03/2021,28/05/2020,516
24/03/2021,29/05/2020,388
24/03/2021,30/05/2020,284
24/03/2021,31/05/2020,89
24/03/2021,01/06/2020,379
24/03/2021,02/06/2020,87
24/03/2021,03/06/2020,360
24/03/2021,04/06/2020,365
24/03/2021,05/06/2020,386
24/03/2021,06/06/2020,204
24/03/2021,07/06/2020,83
24/03/2021,08/06/2020,301
24/03/2021,09/06/2020,368
24/03/2021,10/06/2020,392
24/03/2021,11/06/2020,445
24/03/2021,12/06/2020,365
24/03/2021,13/06/2020,216
24/03/2021,14/06/2020,69
24/03/2021,15/06/2020,277
24/03/2021,16/06/2020,278
24/03/2021,17/06/2020,302
24/03/2021,18/06/2020,232
24/03/2021,19/06/2020,291
24/03/2021,20/06/2020,162
24/03/2021,21/06/2020,61
24/03/2021,22/06/2020,330
24/03/2021,23/06/2020,294
24/03/2021,24/06/2020,203
24/03/2021,25/06/2020,204
24/03/2021,26/06/2020,184
24/03/2021,27/06/2020,121
24/03/2021,28/06/2020,63
24/03/2021,29/06/2020,235
24/03/2021,30/06/2020,197
24/03/2021,01/07/2020,235
24/03/2021,02/07/2020,250
24/03/2021,03/07/2020,238
24/03/2021,04/07/2020,218
24/03/2021,05/07/2020,81
24/03/2021,06/07/2020,236
24/03/2021,07/07/2020,221
24/03/2021,08/07/2020,281
24/03/2021,09/07/2020,219
24/03/2021,10/07/2020,248
24/03/2021,11/07/2020,157
24/03/2021,12/07/2020,54
24/03/2021,13/07/2020,184
24/03/2021,14/07/2020,238
24/03/2021,15/07/2020,239
24/03/2021,16/07/2020,256
24/03/2021,17/07/2020,284
24/03/2021,18/07/2020,162
24/03/2021,19/07/2020,110
24/03/2021,20/07/2020,316
24/03/2021,21/07/2020,278
24/03/2021,22/07/2020,277
24/03/2021,23/07/2020,269
24/03/2021,24/07/2020,307
24/03/2021,25/07/2020,191
24/03/2021,26/07/2020,91
24/03/2021,27/07/2020,323
24/03/2021,28/07/2020,316
24/03/2021,29/07/2020,469
24/03/2021,30/07/2020,344
24/03/2021,31/07/2020,323
24/03/2021,01/08/2020,200
24/03/2021,02/08/2020,104
24/03/2021,03/08/2020,421
24/03/2021,04/08/2020,391
24/03/2021,05/08/2020,506
24/03/2021,06/08/2020,396
24/03/2021,07/08/2020,495
24/03/2021,08/08/2020,346
24/03/2021,09/08/2020,194
24/03/2021,10/08/2020,505
24/03/2021,11/08/2020,529
24/03/2021,12/08/2020,631
24/03/2021,13/08/2020,544
24/03/2021,14/08/2020,632
24/03/2021,15/08/2020,324
24/03/2021,16/08/2020,299
24/03/2021,17/08/2020,708
24/03/2021,18/08/2020,921
24/03/2021,19/08/2020,1065
24/03/2021,20/08/2020,1155
24/03/2021,21/08/2020,1411
24/03/2021,22/08/2020,1078
24/03/2021,23/08/2020,717
24/03/2021,24/08/2020,1674
24/03/2021,25/08/2020,1605
24/03/2021,26/08/2020,1541
24/03/2021,27/08/2020,1508
24/03/2021,28/08/2020,1476
24/03/2021,29/08/2020,1058
24/03/2021,30/08/2020,571
24/03/2021,31/08/2020,1439
24/03/2021,01/09/2020,1414
24/03/2021,02/09/2020,1643
24/03/2021,03/09/2020,1589
24/03/2021,04/09/2020,1658
24/03/2021,05/09/2020,1123
24/03/2021,06/09/2020,551
24/03/2021,07/09/2020,1605
24/03/2021,08/09/2020,1630
24/03/2021,09/09/2020,1650
24/03/2021,10/09/2020,1684
24/03/2021,11/09/2020,1606
24/03/2021,12/09/2020,1218
24/03/2021,13/09/2020,597
24/03/2021,14/09/2020,1666
24/03/2021,15/09/2020,1827
24/03/2021,16/09/2020,1616
24/03/2021,17/09/2020,1744
24/03/2021,18/09/2020,1901
24/03/2021,19/09/2020,1307
24/03/2021,20/09/2020,649
24/03/2021,21/09/2020,2018
24/03/2021,22/09/2020,1951
