iss_date,DATA_INIZIO_SINTOMI,CASI
06/10/2021,02/11/2020,20828
06/10/2021,03/11/2020,17379
06/10/2021,04/11/2020,19751
06/10/2021,05/11/2020,17848
06/10/2021,06/11/2020,18234
06/10/2021,07/11/2020,16722
06/10/2021,08/11/2020,15567
06/10/2021,09/11/2020,18930
06/10/2021,10/11/2020,18290
06/10/2021,11/11/2020,15918
06/10/2021,12/11/2020,15939
06/10/2021,13/11/2020,16476
06/10/2021,14/11/2020,15646
06/10/2021,15/11/2020,13820
06/10/2021,16/11/2020,16312
06/10/2021,17/11/2020,13075
06/10/2021,18/11/2020,13939
06/10/2021,19/11/2020,12201
06/10/2021,20/11/2020,12962
06/10/2021,21/11/2020,10445
06/10/2021,22/11/2020,8859
06/10/2021,23/11/2020,11443
06/10/2021,24/11/2020,10339
06/10/2021,25/11/2020,10048
06/10/2021,26/11/2020,9520
06/10/2021,27/11/2020,9316
06/10/2021,28/11/2020,8901
06/10/2021,29/11/2020,6946
06/10/2021,30/11/2020,9889
06/10/2021,01/12/2020,10459
06/10/2021,02/12/2020,9102
06/10/2021,03/12/2020,8347
06/10/2021,04/12/2020,8908
06/10/2021,05/12/2020,7609
06/10/2021,06/12/2020,6392
06/10/2021,07/12/2020,8746
06/10/2021,08/12/2020,7112
06/10/2021,09/12/2020,8216
06/10/2021,10/12/2020,8299
06/10/2021,11/12/2020,7502
06/10/2021,12/12/2020,7261
06/10/2021,13/12/2020,6393
06/10/2021,14/12/2020,8863
06/10/2021,15/12/2020,8081
06/10/2021,16/12/2020,7797
06/10/2021,17/12/2020,7355
06/10/2021,18/12/2020,7829
06/10/2021,19/12/2020,7074
06/10/2021,20/12/2020,7603
06/10/2021,21/12/2020,8586
06/10/2021,22/12/2020,8420
06/10/2021,23/12/2020,8669
06/10/2021,24/12/2020,8756
06/10/2021,25/12/2020,7590
06/10/2021,26/12/2020,8383
06/10/2021,27/12/2020,9061
06/10/2021,28/12/2020,11317
06/10/2021,29/12/2020,9765
06/10/2021,30/12/2020,9611
06/10/2021,31/12/2020,9128
06/10/2021,01/01/2021,9295
06/10/2021,02/01/2021,9032
06/10/2021,03/01/2021,8533
06/10/2021,04/01/2021,10909
06/10/2021,05/01/2021,9846
06/10/2021,06/01/2021,7767
06/10/2021,07/01/2021,8021
06/10/2021,08/01/2021,7661
06/10/2021,09/01/2021,6807
06/10/2021,10/01/2021,6523
06/10/2021,11/01/2021,7498
06/10/2021,12/01/2021,6684
06/10/2021,13/01/2021,6304
06/10/2021,14/01/2021,6111
06/10/2021,15/01/2021,6322
06/10/2021,16/01/2021,5724
06/10/2021,17/01/2021,5279
06/10/2021,18/01/2021,6890
06/10/2021,19/01/2021,6268
06/10/2021,20/01/2021,6756
06/10/2021,21/01/2021,5888
06/10/2021,22/01/2021,6285
06/10/2021,23/01/2021,6179
06/10/2021,24/01/2021,5661
06/10/2021,25/01/2021,7036
06/10/2021,26/01/2021,6118
06/10/2021,27/01/2021,6108
06/10/2021,28/01/2021,5982
06/10/2021,29/01/2021,5800
06/10/2021,30/01/2021,5634
06/10/2021,31/01/2021,5164
06/10/2021,01/02/2021,7905
06/10/2021,02/02/2021,6576
06/10/2021,03/02/2021,6549
06/10/2021,04/02/2021,6297
06/10/2021,05/02/2021,6494
06/10/2021,06/02/2021,6405
06/10/2021,07/02/2021,5851
06/10/2021,08/02/2021,7318
06/10/2021,09/02/2021,6485
06/10/2021,10/02/2021,7068
06/10/2021,11/02/2021,6139
06/10/2021,12/02/2021,6344
06/10/2021,13/02/2021,6003
06/10/2021,14/02/2021,5943
06/10/2021,15/02/2021,7969
06/10/2021,16/02/2021,7542
06/10/2021,17/02/2021,8285
06/10/2021,18/02/2021,8417
06/10/2021,19/02/2021,8562
06/10/2021,20/02/2021,9259
06/10/2021,21/02/2021,8459
06/10/2021,22/02/2021,11288
06/10/2021,23/02/2021,10307
06/10/2021,24/02/2021,10514
06/10/2021,25/02/2021,10111
06/10/2021,26/02/2021,10715
06/10/2021,27/02/2021,10135
06/10/2021,28/02/2021,9495
06/10/2021,01/03/2021,14930
06/10/2021,02/03/2021,12517
06/10/2021,03/03/2021,12616
06/10/2021,04/03/2021,12153
06/10/2021,05/03/2021,13172
06/10/2021,06/03/2021,12319
06/10/2021,07/03/2021,11543
06/10/2021,08/03/2021,15329
06/10/2021,09/03/2021,12939
06/10/2021,10/03/2021,14490
06/10/2021,11/03/2021,12565
06/10/2021,12/03/2021,13198
06/10/2021,13/03/2021,12137
06/10/2021,14/03/2021,11513
06/10/2021,15/03/2021,14900
06/10/2021,16/03/2021,12568
06/10/2021,17/03/2021,12616
06/10/2021,18/03/2021,12068
06/10/2021,19/03/2021,12119
06/10/2021,20/03/2021,12068
06/10/2021,21/03/2021,10676
06/10/2021,22/03/2021,13881
06/10/2021,23/03/2021,12206
06/10/2021,24/03/2021,11758
06/10/2021,25/03/2021,11797
06/10/2021,26/03/2021,11177
06/10/2021,27/03/2021,10114
06/10/2021,28/03/2021,9470
06/10/2021,29/03/2021,11824
06/10/2021,30/03/2021,10305
06/10/2021,31/03/2021,9061
06/10/2021,01/04/2021,10014
06/10/2021,02/04/2021,8789
06/10/2021,03/04/2021,7438
06/10/2021,04/04/2021,6655
06/10/2021,05/04/2021,7665
06/10/2021,06/04/2021,8628
06/10/2021,07/04/2021,8594
06/10/2021,08/04/2021,8325
06/10/2021,09/04/2021,7539
06/10/2021,10/04/2021,7705
06/10/2021,11/04/2021,6889
06/10/2021,12/04/2021,8681
06/10/2021,13/04/2021,7655
06/10/2021,14/04/2021,7340
06/10/2021,15/04/2021,7116
06/10/2021,16/04/2021,7071
06/10/2021,17/04/2021,6330
06/10/2021,18/04/2021,6589
06/10/2021,19/04/2021,7892
06/10/2021,20/04/2021,7478
06/10/2021,21/04/2021,7285
06/10/2021,22/04/2021,7001
06/10/2021,23/04/2021,6903
06/10/2021,24/04/2021,6295
06/10/2021,25/04/2021,5942
06/10/2021,26/04/2021,7115
06/10/2021,27/04/2021,6218
06/10/2021,28/04/2021,5919
06/10/2021,29/04/2021,5232
06/10/2021,30/04/2021,4887
06/10/2021,01/05/2021,5104
06/10/2021,02/05/2021,4321
06/10/2021,03/05/2021,5422
06/10/2021,04/05/2021,4722
06/10/2021,05/05/2021,4705
06/10/2021,06/05/2021,4105
06/10/2021,07/05/2021,3890
06/10/2021,08/05/2021,3438
06/10/2021,09/05/2021,3273
06/10/2021,10/05/2021,3984
06/10/2021,11/05/2021,3295
06/10/2021,12/05/2021,3121
06/10/2021,13/05/2021,2863
06/10/2021,14/05/2021,2578
06/10/2021,15/05/2021,2404
06/10/2021,16/05/2021,2160
06/10/2021,17/05/2021,2502
06/10/2021,18/05/2021,2351
06/10/2021,19/05/2021,2153
06/10/2021,20/05/2021,1989
06/10/2021,21/05/2021,1780
06/10/2021,22/05/2021,1568
06/10/2021,23/05/2021,1589
06/10/2021,24/05/2021,1872
06/10/2021,25/05/2021,1603
06/10/2021,26/05/2021,1575
06/10/2021,27/05/2021,1459
06/10/2021,28/05/2021,1379
06/10/2021,29/05/2021,1160
06/10/2021,30/05/2021,1131
06/10/2021,31/05/2021,1218
06/10/2021,01/06/2021,1249
06/10/2021,02/06/2021,1139
06/10/2021,03/06/2021,1128
06/10/2021,04/06/2021,1080
06/10/2021,05/06/2021,933
06/10/2021,06/06/2021,784
06/10/2021,07/06/2021,931
06/10/2021,08/06/2021,776
06/10/2021,09/06/2021,779
06/10/2021,10/06/2021,755
06/10/2021,11/06/2021,590
06/10/2021,12/06/2021,538
06/10/2021,13/06/2021,543
06/10/2021,14/06/2021,647
06/10/2021,15/06/2021,481
06/10/2021,16/06/2021,522
06/10/2021,17/06/2021,444
06/10/2021,18/06/2021,396
06/10/2021,19/06/2021,329
06/10/2021,20/06/2021,357
06/10/2021,21/06/2021,386
06/10/2021,22/06/2021,411
06/10/2021,23/06/2021,386
06/10/2021,24/06/2021,360
06/10/2021,25/06/2021,349
06/10/2021,26/06/2021,320
06/10/2021,27/06/2021,378
06/10/2021,28/06/2021,454
06/10/2021,29/06/2021,483
06/10/2021,30/06/2021,554
06/10/2021,01/07/2021,630
06/10/2021,02/07/2021,563
06/10/2021,03/07/2021,571
06/10/2021,04/07/2021,625
06/10/2021,05/07/2021,793
06/10/2021,06/07/2021,811
06/10/2021,07/07/2021,877
06/10/2021,08/07/2021,905
06/10/2021,09/07/2021,1096
06/10/2021,10/07/2021,1175
06/10/2021,11/07/2021,1220
06/10/2021,12/07/2021,1692
06/10/2021,13/07/2021,1876
06/10/2021,14/07/2021,2299
06/10/2021,15/07/2021,2361
06/10/2021,16/07/2021,2245
06/10/2021,17/07/2021,2263
06/10/2021,18/07/2021,2562
06/10/2021,19/07/2021,2952
06/10/2021,20/07/2021,3208
06/10/2021,21/07/2021,3212
06/10/2021,22/07/2021,3031
06/10/2021,23/07/2021,2994
06/10/2021,24/07/2021,2936
06/10/2021,25/07/2021,3195
06/10/2021,26/07/2021,3858
06/10/2021,27/07/2021,3862
06/10/2021,28/07/2021,3724
06/10/2021,29/07/2021,3409
06/10/2021,30/07/2021,3367
06/10/2021,31/07/2021,3135
06/10/2021,01/08/2021,3666
06/10/2021,02/08/2021,4323
06/10/2021,03/08/2021,4265
06/10/2021,04/08/2021,4175
06/10/2021,05/08/2021,3947
06/10/2021,06/08/2021,3766
06/10/2021,07/08/2021,3508
06/10/2021,08/08/2021,3484
06/10/2021,09/08/2021,4430
06/10/2021,10/08/2021,4430
06/10/2021,11/08/2021,3967
06/10/2021,12/08/2021,3891
06/10/2021,13/08/2021,3777
06/10/2021,14/08/2021,3535
06/10/2021,15/08/2021,3545
06/10/2021,16/08/2021,4564
06/10/2021,17/08/2021,4452
06/10/2021,18/08/2021,4514
06/10/2021,19/08/2021,4091
06/10/2021,20/08/2021,3950
06/10/2021,21/08/2021,3655
06/10/2021,22/08/2021,3640
06/10/2021,23/08/2021,4436
06/10/2021,24/08/2021,3985
06/10/2021,25/08/2021,3955
06/10/2021,26/08/2021,3445
06/10/2021,27/08/2021,3364
06/10/2021,28/08/2021,3155
06/10/2021,29/08/2021,2950
06/10/2021,30/08/2021,3722
06/10/2021,31/08/2021,3288
06/10/2021,01/09/2021,3761
06/10/2021,02/09/2021,3132
06/10/2021,03/09/2021,3113
06/10/2021,04/09/2021,2817
06/10/2021,05/09/2021,2702
06/10/2021,06/09/2021,3143
06/10/2021,07/09/2021,2925
06/10/2021,08/09/2021,2786
06/10/2021,09/09/2021,2611
06/10/2021,10/09/2021,2598
06/10/2021,11/09/2021,2232
06/10/2021,12/09/2021,2208
06/10/2021,13/09/2021,2747
06/10/2021,14/09/2021,2545
06/10/2021,15/09/2021,2499
06/10/2021,16/09/2021,2263
06/10/2021,17/09/2021,2219
06/10/2021,18/09/2021,2000
06/10/2021,19/09/2021,1878
06/10/2021,20/09/2021,2162
06/10/2021,21/09/2021,1987
06/10/2021,22/09/2021,1996
06/10/2021,23/09/2021,1872
06/10/2021,24/09/2021,1828
06/10/2021,25/09/2021,1588
06/10/2021,26/09/2021,1495
06/10/2021,27/09/2021,1813
06/10/2021,28/09/2021,1556
06/10/2021,29/09/2021,1373
06/10/2021,30/09/2021,1165
06/10/2021,01/10/2021,974
06/10/2021,02/10/2021,625
06/10/2021,03/10/2021,407
06/10/2021,04/10/2021,242
06/10/2021,05/10/2021,40
06/10/2021,,2081725
