iss_date,DATA_INIZIO_SINTOMI,CASI_SINT
06/10/2021,28/01/2020,12
06/10/2021,29/01/2020,17
06/10/2021,30/01/2020,23
06/10/2021,31/01/2020,26
06/10/2021,01/02/2020,42
06/10/2021,02/02/2020,35
06/10/2021,03/02/2020,24
06/10/2021,04/02/2020,22
06/10/2021,05/02/2020,29
06/10/2021,06/02/2020,23
06/10/2021,07/02/2020,18
06/10/2021,08/02/2020,15
06/10/2021,09/02/2020,15
06/10/2021,10/02/2020,56
06/10/2021,11/02/2020,21
06/10/2021,12/02/2020,49
06/10/2021,13/02/2020,44
06/10/2021,14/02/2020,62
06/10/2021,15/02/2020,139
06/10/2021,16/02/2020,81
06/10/2021,17/02/2020,131
06/10/2021,18/02/2020,155
06/10/2021,19/02/2020,129
06/10/2021,20/02/2020,383
06/10/2021,21/02/2020,303
06/10/2021,22/02/2020,369
06/10/2021,23/02/2020,479
06/10/2021,24/02/2020,622
06/10/2021,25/02/2020,782
06/10/2021,26/02/2020,693
06/10/2021,27/02/2020,813
06/10/2021,28/02/2020,1144
06/10/2021,29/02/2020,1009
06/10/2021,01/03/2020,2268
06/10/2021,02/03/2020,1806
06/10/2021,03/03/2020,2045
06/10/2021,04/03/2020,1752
06/10/2021,05/03/2020,2390
06/10/2021,06/03/2020,2671
06/10/2021,07/03/2020,2855
06/10/2021,08/03/2020,3356
06/10/2021,09/03/2020,3944
06/10/2021,10/03/2020,5460
06/10/2021,11/03/2020,3714
06/10/2021,12/03/2020,4243
06/10/2021,13/03/2020,4735
06/10/2021,14/03/2020,4106
06/10/2021,15/03/2020,5222
06/10/2021,16/03/2020,4727
06/10/2021,17/03/2020,4043
06/10/2021,18/03/2020,4223
06/10/2021,19/03/2020,3765
06/10/2021,20/03/2020,5367
06/10/2021,21/03/2020,3319
06/10/2021,22/03/2020,3361
06/10/2021,23/03/2020,3819
06/10/2021,24/03/2020,3067
06/10/2021,25/03/2020,3254
06/10/2021,26/03/2020,2796
06/10/2021,27/03/2020,3020
06/10/2021,28/03/2020,2686
06/10/2021,29/03/2020,2103
06/10/2021,30/03/2020,3091
06/10/2021,31/03/2020,2162
06/10/2021,01/04/2020,3367
06/10/2021,02/04/2020,2172
06/10/2021,03/04/2020,2241
06/10/2021,04/04/2020,1877
06/10/2021,05/04/2020,1695
06/10/2021,06/04/2020,1968
06/10/2021,07/04/2020,1816
06/10/2021,08/04/2020,1814
06/10/2021,09/04/2020,1622
06/10/2021,10/04/2020,2186
06/10/2021,11/04/2020,1298
06/10/2021,12/04/2020,1440
06/10/2021,13/04/2020,1310
06/10/2021,14/04/2020,1556
06/10/2021,15/04/2020,1731
06/10/2021,16/04/2020,1374
06/10/2021,17/04/2020,1337
06/10/2021,18/04/2020,1122
06/10/2021,19/04/2020,890
06/10/2021,20/04/2020,1600
06/10/2021,21/04/2020,1013
06/10/2021,22/04/2020,1032
06/10/2021,23/04/2020,952
06/10/2021,24/04/2020,834
06/10/2021,25/04/2020,736
06/10/2021,26/04/2020,577
06/10/2021,27/04/2020,906
06/10/2021,28/04/2020,656
06/10/2021,29/04/2020,617
06/10/2021,30/04/2020,562
06/10/2021,01/05/2020,554
06/10/2021,02/05/2020,410
06/10/2021,03/05/2020,334
06/10/2021,04/05/2020,450
06/10/2021,05/05/2020,459
06/10/2021,06/05/2020,388
06/10/2021,07/05/2020,361
06/10/2021,08/05/2020,413
06/10/2021,09/05/2020,222
06/10/2021,10/05/2020,276
06/10/2021,11/05/2020,327
06/10/2021,12/05/2020,329
06/10/2021,13/05/2020,283
06/10/2021,14/05/2020,248
06/10/2021,15/05/2020,282
06/10/2021,16/05/2020,189
06/10/2021,17/05/2020,149
06/10/2021,18/05/2020,260
06/10/2021,19/05/2020,209
06/10/2021,20/05/2020,234
06/10/2021,21/05/2020,169
06/10/2021,22/05/2020,154
06/10/2021,23/05/2020,116
06/10/2021,24/05/2020,86
06/10/2021,25/05/2020,182
06/10/2021,26/05/2020,147
06/10/2021,27/05/2020,160
06/10/2021,28/05/2020,118
06/10/2021,29/05/2020,115
06/10/2021,30/05/2020,97
06/10/2021,31/05/2020,61
06/10/2021,01/06/2020,134
06/10/2021,02/06/2020,59
06/10/2021,03/06/2020,111
06/10/2021,04/06/2020,92
06/10/2021,05/06/2020,117
06/10/2021,06/06/2020,78
06/10/2021,07/06/2020,64
06/10/2021,08/06/2020,119
06/10/2021,09/06/2020,102
06/10/2021,10/06/2020,101
06/10/2021,11/06/2020,85
06/10/2021,12/06/2020,100
06/10/2021,13/06/2020,66
06/10/2021,14/06/2020,74
06/10/2021,15/06/2020,104
06/10/2021,16/06/2020,91
06/10/2021,17/06/2020,80
06/10/2021,18/06/2020,76
06/10/2021,19/06/2020,75
06/10/2021,20/06/2020,62
06/10/2021,21/06/2020,60
06/10/2021,22/06/2020,82
06/10/2021,23/06/2020,68
06/10/2021,24/06/2020,91
06/10/2021,25/06/2020,76
06/10/2021,26/06/2020,84
06/10/2021,27/06/2020,62
06/10/2021,28/06/2020,53
06/10/2021,29/06/2020,86
06/10/2021,30/06/2020,67
06/10/2021,01/07/2020,107
06/10/2021,02/07/2020,77
06/10/2021,03/07/2020,66
06/10/2021,04/07/2020,68
06/10/2021,05/07/2020,60
06/10/2021,06/07/2020,94
06/10/2021,07/07/2020,97
06/10/2021,08/07/2020,100
06/10/2021,09/07/2020,80
06/10/2021,10/07/2020,107
06/10/2021,11/07/2020,81
06/10/2021,12/07/2020,73
06/10/2021,13/07/2020,97
06/10/2021,14/07/2020,107
06/10/2021,15/07/2020,97
06/10/2021,16/07/2020,86
06/10/2021,17/07/2020,99
06/10/2021,18/07/2020,92
06/10/2021,19/07/2020,88
06/10/2021,20/07/2020,136
06/10/2021,21/07/2020,119
06/10/2021,22/07/2020,115
06/10/2021,23/07/2020,128
06/10/2021,24/07/2020,112
06/10/2021,25/07/2020,125
06/10/2021,26/07/2020,97
06/10/2021,27/07/2020,130
06/10/2021,28/07/2020,134
