iss_date,DATA_INIZIO_SINTOMI,CASI
26/04/2022,28/01/2020,16
26/04/2022,29/01/2020,21
26/04/2022,30/01/2020,29
26/04/2022,31/01/2020,34
26/04/2022,01/02/2020,53
26/04/2022,02/02/2020,42
26/04/2022,03/02/2020,25
26/04/2022,04/02/2020,24
26/04/2022,05/02/2020,29
26/04/2022,06/02/2020,26
26/04/2022,07/02/2020,22
26/04/2022,08/02/2020,17
26/04/2022,09/02/2020,17
26/04/2022,10/02/2020,61
26/04/2022,11/02/2020,33
26/04/2022,12/02/2020,54
26/04/2022,13/02/2020,51
26/04/2022,14/02/2020,68
26/04/2022,15/02/2020,151
26/04/2022,16/02/2020,83
26/04/2022,17/02/2020,146
26/04/2022,18/02/2020,164
26/04/2022,19/02/2020,145
26/04/2022,20/02/2020,408
26/04/2022,21/02/2020,317
26/04/2022,22/02/2020,402
26/04/2022,23/02/2020,502
26/04/2022,24/02/2020,677
26/04/2022,25/02/2020,816
26/04/2022,26/02/2020,741
26/04/2022,27/02/2020,899
26/04/2022,28/02/2020,1209
26/04/2022,29/02/2020,1079
26/04/2022,01/03/2020,2481
26/04/2022,02/03/2020,1942
26/04/2022,03/03/2020,2249
26/04/2022,04/03/2020,1957
26/04/2022,05/03/2020,2625
26/04/2022,06/03/2020,2969
26/04/2022,07/03/2020,3131
26/04/2022,08/03/2020,3699
26/04/2022,09/03/2020,4448
26/04/2022,10/03/2020,6142
26/04/2022,11/03/2020,4242
26/04/2022,12/03/2020,4811
26/04/2022,13/03/2020,5375
26/04/2022,14/03/2020,4691
26/04/2022,15/03/2020,5865
26/04/2022,16/03/2020,5345
26/04/2022,17/03/2020,4558
26/04/2022,18/03/2020,4790
26/04/2022,19/03/2020,4270
26/04/2022,20/03/2020,6191
26/04/2022,21/03/2020,3847
26/04/2022,22/03/2020,3802
26/04/2022,23/03/2020,4387
26/04/2022,24/03/2020,3580
26/04/2022,25/03/2020,3827
26/04/2022,26/03/2020,3300
26/04/2022,27/03/2020,3528
26/04/2022,28/03/2020,3151
26/04/2022,29/03/2020,2375
26/04/2022,30/03/2020,3675
26/04/2022,31/03/2020,2599
26/04/2022,01/04/2020,4115
26/04/2022,02/04/2020,2708
26/04/2022,03/04/2020,2720
26/04/2022,04/04/2020,2358
26/04/2022,05/04/2020,2054
26/04/2022,06/04/2020,2457
26/04/2022,07/04/2020,2269
26/04/2022,08/04/2020,2143
26/04/2022,09/04/2020,2063
26/04/2022,10/04/2020,2723
26/04/2022,11/04/2020,1621
26/04/2022,12/04/2020,1646
26/04/2022,13/04/2020,1509
26/04/2022,14/04/2020,1857
26/04/2022,15/04/2020,2173
26/04/2022,16/04/2020,1671
26/04/2022,17/04/2020,1637
26/04/2022,18/04/2020,1299
26/04/2022,19/04/2020,1047
26/04/2022,20/04/2020,1906
26/04/2022,21/04/2020,1198
26/04/2022,22/04/2020,1232
26/04/2022,23/04/2020,1251
26/04/2022,24/04/2020,1120
26/04/2022,25/04/2020,884
26/04/2022,26/04/2020,676
26/04/2022,27/04/2020,1124
26/04/2022,28/04/2020,871
26/04/2022,29/04/2020,927
26/04/2022,30/04/2020,865
26/04/2022,01/05/2020,700
26/04/2022,02/05/2020,510
26/04/2022,03/05/2020,410
26/04/2022,04/05/2020,656
26/04/2022,05/05/2020,631
26/04/2022,06/05/2020,566
26/04/2022,07/05/2020,498
26/04/2022,08/05/2020,524
26/04/2022,09/05/2020,300
26/04/2022,10/05/2020,333
26/04/2022,11/05/2020,440
26/04/2022,12/05/2020,449
26/04/2022,13/05/2020,387
26/04/2022,14/05/2020,338
26/04/2022,15/05/2020,344
26/04/2022,16/05/2020,243
26/04/2022,17/05/2020,188
26/04/2022,18/05/2020,305
26/04/2022,19/05/2020,254
26/04/2022,20/05/2020,293
26/04/2022,21/05/2020,227
26/04/2022,22/05/2020,193
26/04/2022,23/05/2020,141
26/04/2022,24/05/2020,106
