iss_date,DATA_PRELIEVO_DIAGNOSI,CASI
26/04/2022,29/05/2020,386
26/04/2022,30/05/2020,286
26/04/2022,31/05/2020,89
26/04/2022,01/06/2020,377
26/04/2022,02/06/2020,87
26/04/2022,03/06/2020,358
26/04/2022,04/06/2020,361
26/04/2022,05/06/2020,385
26/04/2022,06/06/2020,203
26/04/2022,07/06/2020,84
26/04/2022,08/06/2020,300
26/04/2022,09/06/2020,368
26/04/2022,10/06/2020,394
26/04/2022,11/06/2020,449
26/04/2022,12/06/2020,369
26/04/2022,13/06/2020,214
26/04/2022,14/06/2020,68
26/04/2022,15/06/2020,276
26/04/2022,16/06/2020,280
26/04/2022,17/06/2020,302
26/04/2022,18/06/2020,233
26/04/2022,19/06/2020,290
26/04/2022,20/06/2020,165
26/04/2022,21/06/2020,62
26/04/2022,22/06/2020,338
26/04/2022,23/06/2020,288
26/04/2022,24/06/2020,206
26/04/2022,25/06/2020,202
26/04/2022,26/06/2020,184
26/04/2022,27/06/2020,124
26/04/2022,28/06/2020,66
26/04/2022,29/06/2020,230
26/04/2022,30/06/2020,199
26/04/2022,01/07/2020,235
26/04/2022,02/07/2020,247
26/04/2022,03/07/2020,241
26/04/2022,04/07/2020,222
26/04/2022,05/07/2020,77
26/04/2022,06/07/2020,235
26/04/2022,07/07/2020,223
26/04/2022,08/07/2020,285
26/04/2022,09/07/2020,220
26/04/2022,10/07/2020,249
26/04/2022,11/07/2020,163
26/04/2022,12/07/2020,62
26/04/2022,13/07/2020,186
26/04/2022,14/07/2020,239
26/04/2022,15/07/2020,237
26/04/2022,16/07/2020,256
26/04/2022,17/07/2020,282
26/04/2022,18/07/2020,168
26/04/2022,19/07/2020,110
26/04/2022,20/07/2020,317
26/04/2022,21/07/2020,279
26/04/2022,22/07/2020,277
26/04/2022,23/07/2020,269
26/04/2022,24/07/2020,304
26/04/2022,25/07/2020,194
26/04/2022,26/07/2020,91
26/04/2022,27/07/2020,324
26/04/2022,28/07/2020,317
26/04/2022,29/07/2020,469
26/04/2022,30/07/2020,339
26/04/2022,31/07/2020,321
26/04/2022,01/08/2020,202
26/04/2022,02/08/2020,105
26/04/2022,03/08/2020,420
26/04/2022,04/08/2020,393
26/04/2022,05/08/2020,507
26/04/2022,06/08/2020,398
26/04/2022,07/08/2020,497
26/04/2022,08/08/2020,343
26/04/2022,09/08/2020,195
26/04/2022,10/08/2020,499
26/04/2022,11/08/2020,538
26/04/2022,12/08/2020,625
26/04/2022,13/08/2020,549
26/04/2022,14/08/2020,631
26/04/2022,15/08/2020,323
26/04/2022,16/08/2020,298
26/04/2022,17/08/2020,702
26/04/2022,18/08/2020,924
26/04/2022,19/08/2020,1076
26/04/2022,20/08/2020,1167
26/04/2022,21/08/2020,1422
26/04/2022,22/08/2020,1058
26/04/2022,23/08/2020,716
26/04/2022,24/08/2020,1674
26/04/2022,25/08/2020,1591
26/04/2022,26/08/2020,1542
26/04/2022,27/08/2020,1522
26/04/2022,28/08/2020,1462
26/04/2022,29/08/2020,1075
26/04/2022,30/08/2020,575
26/04/2022,31/08/2020,1428
26/04/2022,01/09/2020,1429
26/04/2022,02/09/2020,1626
26/04/2022,03/09/2020,1605
26/04/2022,04/09/2020,1653
26/04/2022,05/09/2020,1151
26/04/2022,06/09/2020,561
26/04/2022,07/09/2020,1550
26/04/2022,08/09/2020,1611
26/04/2022,09/09/2020,1640
26/04/2022,10/09/2020,1667
26/04/2022,11/09/2020,1622
26/04/2022,12/09/2020,1225
26/04/2022,13/09/2020,597
26/04/2022,14/09/2020,1674
26/04/2022,15/09/2020,1828
26/04/2022,16/09/2020,1614
26/04/2022,17/09/2020,1757
26/04/2022,18/09/2020,1923
26/04/2022,19/09/2020,1337
26/04/2022,20/09/2020,656
26/04/2022,21/09/2020,1977
26/04/2022,22/09/2020,1937
26/04/2022,23/09/2020,2053
26/04/2022,24/09/2020,2015
26/04/2022,25/09/2020,2104
26/04/2022,26/09/2020,1504
26/04/2022,27/09/2020,905
26/04/2022,28/09/2020,2279
26/04/2022,29/09/2020,2327
26/04/2022,30/09/2020,2624
26/04/2022,01/10/2020,3054
26/04/2022,02/10/2020,3340
26/04/2022,03/10/2020,2612
26/04/2022,04/10/2020,1766
26/04/2022,05/10/2020,4696
26/04/2022,06/10/2020,4955
26/04/2022,07/10/2020,5483
26/04/2022,08/10/2020,6204
26/04/2022,09/10/2020,6996
26/04/2022,10/10/2020,6063
26/04/2022,11/10/2020,3422
26/04/2022,12/10/2020,9593
26/04/2022,13/10/2020,10469
26/04/2022,14/10/2020,11491
26/04/2022,15/10/2020,12223
26/04/2022,16/10/2020,13806
26/04/2022,17/10/2020,11916
26/04/2022,18/10/2020,6421
26/04/2022,19/10/2020,17647
26/04/2022,20/10/2020,19756
26/04/2022,21/10/2020,22827
26/04/2022,22/10/2020,24255
26/04/2022,23/10/2020,26180
26/04/2022,24/10/2020,20282
26/04/2022,25/10/2020,11339
26/04/2022,26/10/2020,28764
26/04/2022,27/10/2020,31802
26/04/2022,28/10/2020,34250
26/04/2022,29/10/2020,33368
26/04/2022,30/10/2020,35579
26/04/2022,31/10/2020,25829
26/04/2022,01/11/2020,13861
26/04/2022,02/11/2020,35406
26/04/2022,03/11/2020,38401
26/04/2022,04/11/2020,41698
26/04/2022,05/11/2020,40660
26/04/2022,06/11/2020,42009
26/04/2022,07/11/2020,30410
26/04/2022,08/11/2020,15654
26/04/2022,09/11/2020,39326
26/04/2022,10/11/2020,40840
26/04/2022,11/11/2020,39747
26/04/2022,12/11/2020,39272
26/04/2022,13/11/2020,40031
26/04/2022,14/11/2020,29116
26/04/2022,15/11/2020,14573
26/04/2022,16/11/2020,36681
26/04/2022,17/11/2020,38488
26/04/2022,18/11/2020,37036
26/04/2022,19/11/2020,35455
26/04/2022,20/11/2020,32890
26/04/2022,21/11/2020,22850
26/04/2022,22/11/2020,10849
26/04/2022,23/11/2020,28488
26/04/2022,24/11/2020,28867
26/04/2022,25/11/2020,27486
26/04/2022,26/11/2020,26584
26/04/2022,27/11/2020,24479
26/04/2022,28/11/2020,18235
26/04/2022,29/11/2020,8253
26/04/2022,30/11/2020,22574
26/04/2022,01/12/2020,23232
26/04/2022,02/12/2020,21656
26/04/2022,03/12/2020,20246
26/04/2022,04/12/2020,20499
26/04/2022,05/12/2020,15439
26/04/2022,06/12/2020,6347
26/04/2022,07/12/2020,19513
26/04/2022,08/12/2020,7722
26/04/2022,09/12/2020,20161
26/04/2022,10/12/2020,20711
26/04/2022,11/12/2020,19816
26/04/2022,12/12/2020,14330
26/04/2022,13/12/2020,5774
26/04/2022,14/12/2020,18185
26/04/2022,15/12/2020,18612
26/04/2022,16/12/2020,17021
26/04/2022,17/12/2020,16576
26/04/2022,18/12/2020,17027
26/04/2022,19/12/2020,12985
26/04/2022,20/12/2020,6457
26/04/2022,21/12/2020,17346
26/04/2022,22/12/2020,19660
26/04/2022,23/12/2020,19173
26/04/2022,24/12/2020,15962
26/04/2022,25/12/2020,4588
26/04/2022,26/12/2020,7974
26/04/2022,27/12/2020,7725
26/04/2022,28/12/2020,19227
26/04/2022,29/12/2020,24219
26/04/2022,30/12/2020,23976
26/04/2022,31/12/2020,19232
26/04/2022,01/01/2021,5865
26/04/2022,02/01/2021,16266
26/04/2022,03/01/2021,8410
26/04/2022,04/01/2021,23014
26/04/2022,05/01/2021,24919
26/04/2022,06/01/2021,9142
26/04/2022,07/01/2021,21573
26/04/2022,08/01/2021,21199
26/04/2022,09/01/2021,15624
26/04/2022,10/01/2021,7010
26/04/2022,11/01/2021,17102
26/04/2022,12/01/2021,16530
26/04/2022,13/01/2021,15499
26/04/2022,14/01/2021,14698
26/04/2022,15/01/2021,14400
26/04/2022,16/01/2021,10938
26/04/2022,17/01/2021,5020
26/04/2022,18/01/2021,14585
26/04/2022,19/01/2021,14615
26/04/2022,20/01/2021,13801
26/04/2022,21/01/2021,12943
26/04/2022,22/01/2021,13770
26/04/2022,23/01/2021,10546
26/04/2022,24/01/2021,4880
26/04/2022,25/01/2021,14366
26/04/2022,26/01/2021,14663
26/04/2022,27/01/2021,13392
26/04/2022,28/01/2021,12268
26/04/2022,29/01/2021,13012
26/04/2022,30/01/2021,10284
26/04/2022,31/01/2021,4817
26/04/2022,01/02/2021,13448
26/04/2022,02/02/2021,13985
26/04/2022,03/02/2021,13375
26/04/2022,04/02/2021,13328
26/04/2022,05/02/2021,13642
26/04/2022,06/02/2021,10775
26/04/2022,07/02/2021,4832
26/04/2022,08/02/2021,13910
26/04/2022,09/02/2021,14660
26/04/2022,10/02/2021,13914
26/04/2022,11/02/2021,13459
26/04/2022,12/02/2021,13152
26/04/2022,13/02/2021,9853
26/04/2022,14/02/2021,4394
26/04/2022,15/02/2021,13014
26/04/2022,16/02/2021,14118
26/04/2022,17/02/2021,14111
26/04/2022,18/02/2021,14654
26/04/2022,19/02/2021,15484
26/04/2022,20/02/2021,12677
26/04/2022,21/02/2021,5796
26/04/2022,22/02/2021,18011
26/04/2022,23/02/2021,19905
26/04/2022,24/02/2021,19942
26/04/2022,25/02/2021,19571
26/04/2022,26/02/2021,20999
26/04/2022,27/02/2021,16016
26/04/2022,28/02/2021,7097
26/04/2022,01/03/2021,22043
26/04/2022,02/03/2021,23197
26/04/2022,03/03/2021,23990
26/04/2022,04/03/2021,22870
26/04/2022,05/03/2021,24356
26/04/2022,06/03/2021,18194
26/04/2022,07/03/2021,8045
26/04/2022,08/03/2021,23992
26/04/2022,09/03/2021,26041
26/04/2022,10/03/2021,25804
26/04/2022,11/03/2021,25789
26/04/2022,12/03/2021,25398
26/04/2022,13/03/2021,20112
26/04/2022,14/03/2021,8948
26/04/2022,15/03/2021,24460
26/04/2022,16/03/2021,25997
26/04/2022,17/03/2021,24888
26/04/2022,18/03/2021,24092
26/04/2022,19/03/2021,23626
26/04/2022,20/03/2021,17923
26/04/2022,21/03/2021,8441
26/04/2022,22/03/2021,23366
26/04/2022,23/03/2021,24581
26/04/2022,24/03/2021,24276
26/04/2022,25/03/2021,23235
26/04/2022,26/03/2021,23489
26/04/2022,27/03/2021,17357
26/04/2022,28/03/2021,8204
26/04/2022,29/03/2021,22423
26/04/2022,30/03/2021,23455
26/04/2022,31/03/2021,22275
26/04/2022,01/04/2021,21688
26/04/2022,02/04/2021,20538
26/04/2022,03/04/2021,15564
26/04/2022,04/04/2021,5670
26/04/2022,05/04/2021,7254
26/04/2022,06/04/2021,18526
26/04/2022,07/04/2021,19242
26/04/2022,08/04/2021,17710
26/04/2022,09/04/2021,17320
26/04/2022,10/04/2021,14055
26/04/2022,11/04/2021,6740
26/04/2022,12/04/2021,16860
26/04/2022,13/04/2021,17336
26/04/2022,14/04/2021,16347
26/04/2022,15/04/2021,15002
26/04/2022,16/04/2021,15124
26/04/2022,17/04/2021,11452
26/04/2022,18/04/2021,5796
26/04/2022,19/04/2021,14751
26/04/2022,20/04/2021,15679
26/04/2022,21/04/2021,14825
26/04/2022,22/04/2021,14279
26/04/2022,23/04/2021,14514
26/04/2022,24/04/2021,12059
26/04/2022,25/04/2021,5263
26/04/2022,26/04/2021,13696
26/04/2022,27/04/2021,14438
26/04/2022,28/04/2021,13773
26/04/2022,29/04/2021,12447
26/04/2022,30/04/2021,12939
26/04/2022,01/05/2021,6123
26/04/2022,02/05/2021,4627
26/04/2022,03/05/2021,11494
26/04/2022,04/05/2021,11410
26/04/2022,05/05/2021,10805
26/04/2022,06/05/2021,9526
26/04/2022,07/05/2021,9535
26/04/2022,08/05/2021,7416
26/04/2022,09/05/2021,3600
26/04/2022,10/05/2021,8140
26/04/2022,11/05/2021,8285
26/04/2022,12/05/2021,7511
26/04/2022,13/05/2021,6712
26/04/2022,14/05/2021,6566
26/04/2022,15/05/2021,5047
26/04/2022,16/05/2021,2163
26/04/2022,17/05/2021,5503
26/04/2022,18/05/2021,5823
26/04/2022,19/05/2021,5108
26/04/2022,20/05/2021,4417
26/04/2022,21/05/2021,4525
26/04/2022,22/05/2021,3633
26/04/2022,23/05/2021,1478
26/04/2022,24/05/2021,3974
26/04/2022,25/05/2021,4039
26/04/2022,26/05/2021,3691
26/04/2022,27/05/2021,3412
26/04/2022,28/05/2021,3414
26/04/2022,29/05/2021,2703
26/04/2022,30/05/2021,1194
26/04/2022,31/05/2021,2978
26/04/2022,01/06/2021,3161
26/04/2022,02/06/2021,1264
26/04/2022,03/06/2021,2759
26/04/2022,04/06/2021,2997
26/04/2022,05/06/2021,2096
26/04/2022,06/06/2021,974
26/04/2022,07/06/2021,2211
26/04/2022,08/06/2021,2153
26/04/2022,09/06/2021,1849
26/04/2022,10/06/2021,1798
26/04/2022,11/06/2021,1821
26/04/2022,12/06/2021,1179
26/04/2022,13/06/2021,565
26/04/2022,14/06/2021,1465
26/04/2022,15/06/2021,1324
26/04/2022,16/06/2021,1228
26/04/2022,17/06/2021,1122
26/04/2022,18/06/2021,1083
26/04/2022,19/06/2021,824
26/04/2022,20/06/2021,365
26/04/2022,21/06/2021,951
26/04/2022,22/06/2021,943
26/04/2022,23/06/2021,804
26/04/2022,24/06/2021,798
26/04/2022,25/06/2021,851
26/04/2022,26/06/2021,653
26/04/2022,27/06/2021,276
26/04/2022,28/06/2021,832
26/04/2022,29/06/2021,801
26/04/2022,30/06/2021,871
26/04/2022,01/07/2021,912
26/04/2022,02/07/2021,990
26/04/2022,03/07/2021,832
26/04/2022,04/07/2021,403
26/04/2022,05/07/2021,1136
26/04/2022,06/07/2021,1386
26/04/2022,07/07/2021,1220
26/04/2022,08/07/2021,1396
26/04/2022,09/07/2021,1495
26/04/2022,10/07/2021,1408
26/04/2022,11/07/2021,791
26/04/2022,12/07/2021,2001
26/04/2022,13/07/2021,2609
26/04/2022,14/07/2021,2627
26/04/2022,15/07/2021,3196
26/04/2022,16/07/2021,3713
26/04/2022,17/07/2021,2982
26/04/2022,18/07/2021,1754
26/04/2022,19/07/2021,4239
26/04/2022,20/07/2021,5082
26/04/2022,21/07/2021,5127
26/04/2022,22/07/2021,4967
26/04/2022,23/07/2021,5446
26/04/2022,24/07/2021,4256
26/04/2022,25/07/2021,2209
26/04/2022,26/07/2021,6324
26/04/2022,27/07/2021,6417
26/04/2022,28/07/2021,6180
26/04/2022,29/07/2021,5953
26/04/2022,30/07/2021,6209
26/04/2022,31/07/2021,4973
26/04/2022,01/08/2021,2393
26/04/2022,02/08/2021,6655
26/04/2022,03/08/2021,7130
26/04/2022,04/08/2021,7157
26/04/2022,05/08/2021,6421
26/04/2022,06/08/2021,7124
26/04/2022,07/08/2021,5110
26/04/2022,08/08/2021,3020
26/04/2022,09/08/2021,7059
26/04/2022,10/08/2021,7494
26/04/2022,11/08/2021,7020
26/04/2022,12/08/2021,7143
26/04/2022,13/08/2021,7012
26/04/2022,14/08/2021,5185
26/04/2022,15/08/2021,2367
26/04/2022,16/08/2021,6746
26/04/2022,17/08/2021,7764
26/04/2022,18/08/2021,7399
26/04/2022,19/08/2021,7193
26/04/2022,20/08/2021,7523
26/04/2022,21/08/2021,5763
26/04/2022,22/08/2021,3125
26/04/2022,23/08/2021,7859
26/04/2022,24/08/2021,7950
26/04/2022,25/08/2021,7757
26/04/2022,26/08/2021,7015
26/04/2022,27/08/2021,7069
26/04/2022,28/08/2021,5607
26/04/2022,29/08/2021,2908
26/04/2022,30/08/2021,6871
26/04/2022,31/08/2021,7090
26/04/2022,01/09/2021,6608
26/04/2022,02/09/2021,6197
26/04/2022,03/09/2021,6261
26/04/2022,04/09/2021,4643
26/04/2022,05/09/2021,2383
26/04/2022,06/09/2021,5796
26/04/2022,07/09/2021,5999
26/04/2022,08/09/2021,5415
26/04/2022,09/09/2021,4974
26/04/2022,10/09/2021,5097
26/04/2022,11/09/2021,3941
26/04/2022,12/09/2021,1833
26/04/2022,13/09/2021,4926
26/04/2022,14/09/2021,5201
26/04/2022,15/09/2021,4855
26/04/2022,16/09/2021,4290
26/04/2022,17/09/2021,4453
26/04/2022,18/09/2021,3484
26/04/2022,19/09/2021,1706
26/04/2022,20/09/2021,4258
26/04/2022,21/09/2021,4145
26/04/2022,22/09/2021,3874
26/04/2022,23/09/2021,3557
26/04/2022,24/09/2021,3615
26/04/2022,25/09/2021,2914
26/04/2022,26/09/2021,1316
26/04/2022,27/09/2021,3533
26/04/2022,28/09/2021,3682
26/04/2022,29/09/2021,3464
26/04/2022,30/09/2021,3316
26/04/2022,01/10/2021,3155
26/04/2022,02/10/2021,2706
26/04/2022,03/10/2021,1074
26/04/2022,04/10/2021,3124
26/04/2022,05/10/2021,3205
26/04/2022,06/10/2021,2912
26/04/2022,07/10/2021,2801
26/04/2022,08/10/2021,2696
26/04/2022,09/10/2021,2110
26/04/2022,10/10/2021,1216
26/04/2022,11/10/2021,3037
26/04/2022,12/10/2021,2832
26/04/2022,13/10/2021,2706
26/04/2022,14/10/2021,2774
26/04/2022,15/10/2021,2977
26/04/2022,16/10/2021,2392
26/04/2022,17/10/2021,1215
26/04/2022,18/10/2021,3753
26/04/2022,19/10/2021,3938
26/04/2022,20/10/2021,3961
26/04/2022,21/10/2021,4053
26/04/2022,22/10/2021,4536
26/04/2022,23/10/2021,3637
26/04/2022,24/10/2021,1608
26/04/2022,25/10/2021,4918
26/04/2022,26/10/2021,5123
26/04/2022,27/10/2021,5228
26/04/2022,28/10/2021,5092
26/04/2022,29/10/2021,5076
26/04/2022,30/10/2021,4571
26/04/2022,31/10/2021,2205
26/04/2022,01/11/2021,2867
26/04/2022,02/11/2021,6488
26/04/2022,03/11/2021,6659
26/04/2022,04/11/2021,7193
26/04/2022,05/11/2021,7317
26/04/2022,06/11/2021,5798
26/04/2022,07/11/2021,2680
26/04/2022,08/11/2021,8173
26/04/2022,09/11/2021,8825
26/04/2022,10/11/2021,8423
26/04/2022,11/11/2021,8148
26/04/2022,12/11/2021,9111
26/04/2022,13/11/2021,7731
26/04/2022,14/11/2021,3561
26/04/2022,15/11/2021,10293
26/04/2022,16/11/2021,11367
26/04/2022,17/11/2021,10724
26/04/2022,18/11/2021,11099
26/04/2022,19/11/2021,11589
26/04/2022,20/11/2021,9738
26/04/2022,21/11/2021,4437
26/04/2022,22/11/2021,13011
26/04/2022,23/11/2021,13813
26/04/2022,24/11/2021,13816
26/04/2022,25/11/2021,13577
26/04/2022,26/11/2021,14147
26/04/2022,27/11/2021,12385
26/04/2022,28/11/2021,5762
26/04/2022,29/11/2021,16180
26/04/2022,30/11/2021,16355
26/04/2022,01/12/2021,16230
26/04/2022,02/12/2021,16998
26/04/2022,03/12/2021,17478
26/04/2022,04/12/2021,14570
26/04/2022,05/12/2021,6963
26/04/2022,06/12/2021,19899
26/04/2022,07/12/2021,20369
26/04/2022,08/12/2021,10162
26/04/2022,09/12/2021,21530
26/04/2022,10/12/2021,22914
26/04/2022,11/12/2021,19462
26/04/2022,12/12/2021,9315
26/04/2022,13/12/2021,25848
26/04/2022,14/12/2021,26532
26/04/2022,15/12/2021,26742
26/04/2022,16/12/2021,27395
26/04/2022,17/12/2021,30041
26/04/2022,18/12/2021,24371
26/04/2022,19/12/2021,12601
26/04/2022,20/12/2021,38663
26/04/2022,21/12/2021,42615
26/04/2022,22/12/2021,51973
26/04/2022,23/12/2021,58882
26/04/2022,24/12/2021,58892
26/04/2022,25/12/2021,15480
26/04/2022,26/12/2021,29319
26/04/2022,27/12/2021,112721
26/04/2022,28/12/2021,130734
26/04/2022,29/12/2021,161020
26/04/2022,30/12/2021,168632
26/04/2022,31/12/2021,140897
26/04/2022,01/01/2022,36588
26/04/2022,02/01/2022,67737
26/04/2022,03/01/2022,226340
26/04/2022,04/01/2022,215463
26/04/2022,05/01/2022,217212
26/04/2022,06/01/2022,73479
26/04/2022,07/01/2022,240988
26/04/2022,08/01/2022,159750
26/04/2022,09/01/2022,73880
26/04/2022,10/01/2022,250246
26/04/2022,11/01/2022,203482
26/04/2022,12/01/2022,187218
26/04/2022,13/01/2022,174141
26/04/2022,14/01/2022,179047
26/04/2022,15/01/2022,143392
26/04/2022,16/01/2022,63539
26/04/2022,17/01/2022,235800
26/04/2022,18/01/2022,191125
26/04/2022,19/01/2022,186294
26/04/2022,20/01/2022,170692
26/04/2022,21/01/2022,170107
26/04/2022,22/01/2022,133394
26/04/2022,23/01/2022,60015
26/04/2022,24/01/2022,203999
26/04/2022,25/01/2022,154517
26/04/2022,26/01/2022,148005
26/04/2022,27/01/2022,131324
26/04/2022,28/01/2022,129105
26/04/2022,29/01/2022,101156
26/04/2022,30/01/2022,45369
26/04/2022,31/01/2022,149515
26/04/2022,01/02/2022,112782
26/04/2022,02/02/2022,104891
26/04/2022,03/02/2022,92119
26/04/2022,04/02/2022,89394
26/04/2022,05/02/2022,71821
26/04/2022,06/02/2022,33025
26/04/2022,07/02/2022,109247
26/04/2022,08/02/2022,77618
26/04/2022,09/02/2022,72263
26/04/2022,10/02/2022,62770
26/04/2022,11/02/2022,60001
26/04/2022,12/02/2022,49144
26/04/2022,13/02/2022,23485
26/04/2022,14/02/2022,76479
26/04/2022,15/02/2022,55678
26/04/2022,16/02/2022,56537
26/04/2022,17/02/2022,51316
26/04/2022,18/02/2022,49644
26/04/2022,19/02/2022,41301
26/04/2022,20/02/2022,20060
26/04/2022,21/02/2022,64665
26/04/2022,22/02/2022,45394
26/04/2022,23/02/2022,46384
26/04/2022,24/02/2022,40413
26/04/2022,25/02/2022,38324
26/04/2022,26/02/2022,30862
26/04/2022,27/02/2022,15028
26/04/2022,28/02/2022,52298
26/04/2022,01/03/2022,36091
26/04/2022,02/03/2022,42445
26/04/2022,03/03/2022,39776
26/04/2022,04/03/2022,42147
26/04/2022,05/03/2022,37242
26/04/2022,06/03/2022,19522
26/04/2022,07/03/2022,66792
26/04/2022,08/03/2022,50191
26/04/2022,09/03/2022,55765
26/04/2022,10/03/2022,55182
26/04/2022,11/03/2022,57081
26/04/2022,12/03/2022,50380
26/04/2022,13/03/2022,26081
26/04/2022,14/03/2022,96634
26/04/2022,15/03/2022,74879
26/04/2022,16/03/2022,82689
26/04/2022,17/03/2022,78167
26/04/2022,18/03/2022,74468
26/04/2022,19/03/2022,60965
26/04/2022,20/03/2022,28789
26/04/2022,21/03/2022,104102
26/04/2022,22/03/2022,77431
26/04/2022,23/03/2022,82143
26/04/2022,24/03/2022,75273
26/04/2022,25/03/2022,74941
26/04/2022,26/03/2022,60909
26/04/2022,27/03/2022,27282
26/04/2022,28/03/2022,108464
26/04/2022,29/03/2022,78608
26/04/2022,30/03/2022,76518
26/04/2022,31/03/2022,73055
26/04/2022,01/04/2022,71071
26/04/2022,02/04/2022,55269
26/04/2022,03/04/2022,25619
26/04/2022,04/04/2022,95992
26/04/2022,05/04/2022,69272
26/04/2022,06/04/2022,71647
26/04/2022,07/04/2022,65558
26/04/2022,08/04/2022,64166
26/04/2022,09/04/2022,53630
26/04/2022,10/04/2022,23407
26/04/2022,11/04/2022,88180
26/04/2022,12/04/2022,59917
26/04/2022,13/04/2022,63391
26/04/2022,14/04/2022,60858
26/04/2022,15/04/2022,62541
26/04/2022,16/04/2022,51796
26/04/2022,17/04/2022,15998
26/04/2022,18/04/2022,24001
26/04/2022,19/04/2022,100091
26/04/2022,20/04/2022,69493
26/04/2022,21/04/2022,61353
26/04/2022,22/04/2022,56701
26/04/2022,23/04/2022,42249
26/04/2022,24/04/2022,16121
26/04/2022,25/04/2022,10255
26/04/2022,26/04/2022,890
26/04/2022,,4122
